,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
136,137,961.5157661049321,117.77904848561528,26.196740234473985,17.612891062811137,-0.1650631228802233,243.95177945069594,25.036528063845697,376.0,22.803576924851395,0.0,0.03630509803921569,16.604992562665085,0.32766859902541645,961.3082467710966,116.98250101176512,13.197454142500646,31.38287130723802,-3.888328741348232,3.717304874246416,12.181754091696316,4.164375737708561,0.04755773346427127,2.5402160583012523,10.360153170379682,3.547980200344281,0.009512974785139627,3.0,GALAXY,0.0,23.09587,20.9332,19.44419,18.89684,18.5599,0.3659858,0.0327009,0.02446181,0.02550442,0.03195497,18.30827,19.60271,18.05325,17.48168,16.98667,0.120674,0.02584016,0.01115626,0.0102735,0.02399814,19.51636,19.77503,18.14075,17.53412,17.11227,0.1843149,0.08065312,0.02687622,0.02609686,0.06304793,4.787600000000001,1.330490000000001,1.3909400000000005,1.4151600000000002,1.5732299999999988
132,133,935.7974934904402,1147.8025830288248,10.973174380382668,20.529823955784543,-0.33046474520164726,243.82677753744375,25.032636335644007,151.0,19.368592335741315,0.0,0.03647137254901961,16.782254854117916,0.46550080487705137,934.9486913127871,1147.165033782683,27.403150698402897,8.19859677599743,7.047893477603793,1.2273329696063904,7.080664461059914,3.6132131200956787,0.0014605781868963577,2.1121994608530468,7.886394044453948,5.53852134975281,0.019587376237245418,3.0,GALAXY,0.0,23.49487,21.48349,20.50626,20.04911,19.84859,0.6617731,0.05044381,0.03541677,0.03691311,0.0857029,19.31794,20.41697,18.97892,18.43723,18.50375,0.2771743,0.0384051,0.02219195,0.02360445,0.06570502,20.11016,20.83324,19.11212,18.56696,18.9326,0.2284504,0.1662636,0.03453073,0.05236171,0.2734301,4.176929999999999,1.0665200000000006,1.5273400000000024,1.6118799999999993,1.3448400000000014
87,88,672.0393564152856,229.5535422751579,21.192297100745723,15.709290518400898,0.18364495912970288,243.9384931109793,25.004580991836413,272.0,35.202280909803925,0.009181568627450981,0.13429254901960785,16.133572989426217,0.25872639272086684,672.0665752049524,229.00108069654377,10.375265671231318,21.41936081204767,3.46135709763621,5.020033067101746,12.618642117769607,5.597322090859256,0.03563406962867971,3.2459548540318055,10.768621242785107,3.5307853351013327,0.009783263105036315,3.0,GALAXY,0.0,22.98283,20.76048,19.28769,18.79882,18.3648,0.9914097,0.03076563,0.02378424,0.0251598,0.03006076,19.25965,19.68506,18.07991,17.49749,17.02427,0.2314481,0.02267025,0.009903628,0.009420119,0.02090856,20.60007,19.75962,18.15861,17.5729,17.12166,0.3035752,0.05268509,0.03199699,0.02636007,0.04625226,3.7231799999999993,1.0754200000000012,1.2077799999999996,1.30133,1.3405299999999976
161,162,1126.0,1223.0,7.014174666289113,4.806001461410962,0.0214035683449853,243.81744440549056,25.053473039841958,27.0,27.121455686274505,0.0,0.03169372549019608,16.41671751087396,0.3148158279392259,1125.982331071187,1222.9147299299857,2.960048509063199,1.4759757129941136,-0.5190181559883058,-0.866059524546094,4.175433351894928,-2.8891974369374167,0.000985934871350594,1.7765167126644086,5.478950280503743,5.632242691435774,0.0005774313148332958,3.0,GALAXY,0.0,22.41275,21.36655,20.97464,20.8281,20.77064,0.2797031,0.04664298,0.04678622,0.06053409,0.1864577,21.67178,19.70016,19.74696,19.53426,19.48547,0.2287219,0.03241453,0.03816601,0.04200954,0.1547397,27.86101,19.85328,19.68681,19.48158,20.62287,0.65251,0.08477883,0.06494199,0.1160933,1.104686,0.7409700000000008,1.6663899999999998,1.2276799999999994,1.2938399999999994,1.2851700000000008
28,29,275.37566813910297,71.13926079386947,12.643176374215694,11.791743275077529,0.027546117292458705,243.95809603949004,24.96111168085652,124.0,30.609713891859773,0.0,0.05049882352941177,16.285351824305195,0.06734329047837728,275.06455963527543,70.83371579586037,6.7585061416903045,7.910397347687649,-0.11476118199789198,2.482150524632327,8.001360097185195,3.959958032609103,0.0027840492029155136,2.311472065969416,7.466931831633539,3.740022409090883,0.0026534637908196715,3.0,GALAXY,0.0,21.76841,21.05938,20.10916,19.7935,19.35547,0.1580281,0.0365164,0.02963639,0.03237822,0.05687129,20.48415,20.10638,19.17179,18.77282,18.27435,0.1296514,0.02753337,0.01740772,0.01922444,0.06086171,20.92812,20.11803,19.24243,18.79273,18.38712,0.2918116,0.05299585,0.02494505,0.03852246,0.09973089,1.2842599999999997,0.9529999999999994,0.9373699999999978,1.0206800000000023,1.081120000000002
135,136,943.9594594594595,1202.0202702702702,14.473828499831779,13.006848986269263,0.00083806953346214,243.8201877245368,25.033475124000258,148.0,27.522864761904763,0.0,0.04008745098039216,16.400765909600103,0.10135393780433177,943.5932535121981,1201.8789616483282,7.4962955981027335,9.559425249462947,-0.06740105175413191,2.68744636562385,9.256951542951601,3.953868297529803,0.007407774857910791,2.2424267487369227,7.741038040319213,3.4232257420364385,0.006335141838196284,3.0,GALAXY,0.0,22.1771,21.03854,20.06581,19.68653,19.47393,0.2287948,0.03709678,0.02906006,0.03144755,0.06078383,20.51648,20.0118,18.97778,18.61325,18.39748,0.151114,0.03030917,0.01683894,0.0187659,0.0566025,20.72772,20.11968,19.02608,18.73416,18.469,0.2911032,0.0640536,0.03198742,0.04507813,0.1293679,1.660619999999998,1.0267400000000002,1.0880299999999998,1.0732800000000005,1.0764499999999977
200,201,1352.9547551505068,574.3224308777369,13.5249103907545,11.619772540298012,0.3766190453024771,243.89596611531556,25.07912025184404,129.0,19.690988377896613,0.0,0.046165882352941175,16.764331210379254,0.14086140280521353,1352.5645370965283,573.9758461038452,6.590065441792831,6.173684463137761,0.6332032581558451,1.6224151202840513,7.417136726829819,2.5946106415498438,0.006463414155289788,1.6895949325299031,8.120199899404257,2.678039608938383,0.0033416642286657585,3.0,GALAXY,0.0,24.69621,22.11644,20.43274,19.81009,19.46513,1.05148,0.08312208,0.03376878,0.03257556,0.06209544,25.02343,21.60074,19.6698,19.07345,18.4418,0.972214,0.07767478,0.02541988,0.02254092,0.06895129,27.33623,21.81702,19.75941,19.13117,18.50121,0.7250346,0.2546017,0.05773136,0.05347244,0.1204884,-0.3272200000000005,0.5157000000000025,0.7629400000000004,0.7366399999999977,1.0233299999999979
202,203,1368.3639849185568,491.80920634847627,14.388293446575513,19.0523492139233,0.44270683801812527,243.90597008185037,25.080899344253773,227.0,24.416056003075738,0.0,0.038398039215686276,16.530811218958466,0.24480213515818472,1368.088116592034,491.27855168917466,12.245574534172192,9.437274697731482,-2.4025141276651993,2.910938804597046,9.438823355285416,2.9070056527940213,0.014029533804507527,3.3374126866133604,10.893959565799156,3.3296443723672535,0.008740990483601753,3.0,GALAXY,0.0,22.86938,20.76602,19.57259,19.0785,18.70018,0.4132931,0.03139861,0.02498516,0.02627775,0.0362452,22.17357,19.96864,18.75104,18.22628,17.71284,0.3455885,0.02504354,0.01311931,0.01256031,0.02933454,25.92508,20.05759,18.82609,18.27989,17.82378,2.686186,0.05107161,0.02652787,0.02524966,0.06269341,0.695809999999998,0.7973800000000004,0.821550000000002,0.8522199999999991,0.9873399999999997
154,155,1088.4176771115458,823.68551247077,14.126197383072288,11.555189970671695,-0.5148092667012123,243.86596108394173,25.049767358224255,131.0,22.370148427259014,0.0,0.049842352941176477,16.625827835810536,0.18200279542189346,1088.0318763538532,823.3879064814694,8.869709331542253,5.599991627270356,-1.2888111309148371,1.6001073429405066,7.46700079176354,2.8577438071307033,0.0016604895467199118,2.1559520614899133,8.418129629687419,3.7413871125006803,0.006311983348957756,3.0,GALAXY,0.0,23.25554,21.62276,20.36972,19.92122,19.45625,0.5531818,0.05598938,0.03290416,0.03437445,0.06201439,20.64001,20.95534,19.60154,19.07462,18.53057,0.5112096,0.06113544,0.02680398,0.02229351,0.05047999,21.71153,20.96876,19.63636,19.16218,18.61126,0.600253,0.1087763,0.03549893,0.05276482,0.1189288,2.6155299999999997,0.6674199999999999,0.768180000000001,0.8466000000000022,0.9256799999999998
120,121,865.5000000000088,59.50000000013056,9.344179222964865,8.786614241667868,0.10366627146702319,243.95894531493178,25.026025229007665,68.0,22.253016321195144,0.0,0.02066352941176471,16.63152778385756,0.059669765315148116,865.1048428242939,59.181725511876856,2.9784836714388803,4.90942140710149,0.2907099093790748,1.455577131566735,6.562307564242542,3.3934844502845687,0.00221720033853997,-1.0744141876481075,5.671141568149551,-2.3956076156475468,0.002264035676681225,3.0,GALAXY,0.0,22.74071,21.94454,20.80633,20.36094,19.95274,0.3660526,0.06660206,0.04251414,0.04340842,0.09093029,22.90421,21.51961,20.36434,19.78876,19.08117,0.4231504,0.06556555,0.03594877,0.03522607,0.07916993,22.02538,21.55288,20.3862,19.87169,19.16482,0.7830966,0.1435627,0.06985677,0.07466324,0.1460505,-0.1634999999999991,0.4249299999999998,0.44199000000000055,0.5721799999999995,0.8715699999999984
