,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
21,22,110.46244467407004,4.097097299643026,9.898515017846604,12.192763997530198,-0.08657943942450086,100.0,57.78555614181026,0.0,0.0047470588235294115,15.59545175653594,0.1881647984122652,110.50607518591845,3.7891585497729703,5.168837775448992,2.8557619597247683,0.2302385541333365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,STAR,1.0,25.24578,24.12556,23.77592,21.98116,21.85704,0.9439595,0.3982251,0.4625193,0.1700125,0.5626933,26.87017,23.38496,23.89609,21.88547,18.26555,0.8318568,0.429848,0.5184535,0.1763837,0.3002913,26.5234,26.94926,26.05251,22.58943,19.93602,1.054722,0.740304,1.318897,1.002855,0.3614513,-1.6243900000000018,0.7406000000000006,-0.12017000000000166,0.09568999999999761,3.5914900000000003
315,316,1350.0000005471395,1228.0000000115297,4.044587599295852,6.977990623920997,-0.0009067075596111048,21.0,29.140128627450977,0.0,0.043435686274509805,16.33877133885597,0.4203793301999077,1349.8932647632387,1228.055455705521,1.3815776836127043,1.327269260538742,0.038351302267983556,1.0400763237766353,4.644863704996188,2.7886770116186725,0.001961353406843475,-0.8699945155907601,4.723699428286599,-2.1635851527140995,0.0007456414197101599,3.0,GALAXY,0.0,22.43062,21.90634,21.23828,21.04346,21.45827,0.2971214,0.07038585,0.0579127,0.07430463,0.380366,22.27611,21.41865,20.89986,19.98229,19.17292,0.3693331,0.0714799,0.06554917,0.06820953,0.4087932,22.73732,21.46705,21.06062,20.49213,20.19304,0.8885791,0.1187092,0.1223845,0.1361848,0.3796147,0.15451000000000192,0.4876900000000006,0.3384199999999993,1.0611700000000006,2.2853499999999976
42,43,224.51924521929402,435.5800958327068,35.378546387017636,62.211380801963976,0.2926137567900008,1642.0,19.379807764705884,0.0,0.08279137254901961,16.781626337968234,0.43131713312010667,226.74007634583182,434.35588645329625,167.14486364923505,60.889462769177044,-43.95057449484011,4.440446833518246,21.539351809741056,7.293511482904648,0.013116474714650536,8.548739004873442,42.53376180923316,5.837067276160467,0.06538791584923088,3.0,GALAXY,0.0,20.63531,18.91634,17.90607,17.4178,16.99884,0.08116604,0.01314845,0.02363517,0.01748709,0.01767774,19.45378,17.47791,16.50012,16.06958,15.66468,0.05508157,0.00632222,0.004296571,0.004290116,0.009055418,19.54877,17.57908,16.61069,16.12627,15.71584,0.1445797,0.01385823,0.009254644,0.01012181,0.02107392,1.1815300000000022,1.4384300000000003,1.4059500000000007,1.3482200000000013,1.3341600000000007
312,313,1345.1290322580646,1058.7096774193549,7.020309963513201,5.582542409509351,-0.021402111962111652,31.0,25.661436653594766,0.0,0.03366588235294118,16.476797583341646,0.20480115001707733,1345.1014472947886,1058.6614663856374,2.6406993716955185,1.8310839657206088,0.27630724431946874,1.248414723736585,5.423225015535158,3.655516327071915,0.001547133414716541,1.170319894062948,5.6291410937330575,3.5310898424467054,0.0025860679655182804,3.0,GALAXY,0.0,24.01456,22.45282,21.25945,20.84795,20.42313,0.4769221,0.1115083,0.06018912,0.06349214,0.1599375,21.56267,20.68833,19.81148,19.68755,19.10415,0.7024634,0.08104035,0.04014672,0.05044305,0.1359201,21.84226,20.75804,19.76891,19.86239,19.09604,0.9403803,0.1559015,0.08906693,0.2656286,0.3294797,2.451889999999999,1.7644899999999986,1.4479700000000015,1.1603999999999992,1.3189799999999998
176,177,763.471101151538,787.8946109387216,19.36980996256952,13.56996655557148,-0.2016309637023653,218.0,24.686790670794636,0.0,0.04511019607843138,16.518838413744337,0.299426964859528,763.4354149435038,788.0002900106672,7.4695372943533584,16.32666160329245,-1.7803208358818665,3.3450456103023685,12.487334351306135,4.022844577929912,0.01521260841490301,2.4365985776558667,9.024643022493509,2.9240002899934066,0.0018521064470590617,3.0,GALAXY,0.0,23.01659,21.25855,19.95752,19.38827,18.90583,0.7232733,0.04338208,0.03097204,0.02562746,0.04703641,23.19268,19.94738,18.80954,18.21514,17.83906,1.110473,0.03196061,0.01627716,0.01591613,0.03901559,25.70576,19.99611,18.90621,18.32426,17.93746,5.114075,0.06821036,0.03681191,0.03880709,0.09600273,-0.17608999999999853,1.3111700000000006,1.1479800000000004,1.173129999999997,1.0667700000000018
133,134,544.3536861426733,1338.7299213431327,14.207917891737013,12.636873108437502,0.4426887712229073,140.0,28.702947812971335,0.0,0.038360392156862745,16.355183746565263,0.11057530000318994,544.1610102305879,1338.5273588871396,9.351198507065419,8.614878372987732,2.787746248883195,2.373100253242127,8.017772216002934,3.223010113628152,0.0031851838957829845,2.663775313052699,7.950096208553433,3.3486947381924175,0.0037235291276449824,3.0,GALAXY,0.0,21.17508,20.57771,19.94564,19.87028,19.42056,0.1024071,0.02560908,0.0299666,0.03120242,0.07057007,20.42391,19.52085,18.92004,18.70363,18.41465,0.08767933,0.02049982,0.01656802,0.02215357,0.0665822,20.74839,19.67347,19.00419,18.7434,18.47264,0.2934542,0.04425576,0.03510929,0.04992232,0.147843,0.7511700000000019,1.0568600000000004,1.0256000000000007,1.1666500000000006,1.0059099999999965
261,262,1124.5836839134365,519.6438144746404,6.624688405945477,11.632319094554983,-0.002387205178029756,55.0,20.817018519407764,0.0,0.053304313725490195,16.70395367857311,0.43049289207975283,1124.5776150562813,519.6124246778015,3.7284101503901184,3.609397967753466,0.13966659479774535,0.9759916004080291,6.037096523964399,2.931060378947317,0.0012638943446632057,1.142504205495109,6.132908387747265,3.4190737364933903,0.0013793363359855962,3.0,GALAXY,0.0,22.44579,21.98465,21.21856,20.92629,20.21773,0.3119935,0.07413327,0.05769642,0.06879244,0.1372165,21.89459,20.75339,20.16373,19.84501,19.21949,0.2666129,0.05621996,0.04406008,0.06714307,0.1581734,24.77108,20.8296,20.21572,20.0307,19.4987,4.799196,0.1235233,0.06862748,0.151357,0.3936045,0.5511999999999979,1.231259999999999,1.054829999999999,1.0812800000000031,0.9982399999999991
65,66,300.812821734652,1368.8995059459403,12.825266485855272,6.659340821714936,0.05284755018427498,53.0,35.745697703081234,0.0,0.0573878431372549,16.11694055432505,0.4807639413138597,300.73635863409794,1368.6887390514446,4.2681807888438925,2.748882963322103,0.5693080913624726,1.5563131248641948,6.230984128597155,2.4888551580586435,0.0013339066474802263,2.0187475363065004,6.098376425480421,3.2872168963751585,0.0013132304059719413,3.0,GALAXY,0.0,23.03959,21.45194,20.52509,19.98093,19.62603,0.4637506,0.04679719,0.03814543,0.03353912,0.08509092,21.29543,20.92075,19.86276,19.26258,18.64154,0.3283122,0.04262639,0.02718203,0.02699008,0.1168377,22.1482,21.1594,19.90504,19.28433,18.92009,0.7011906,0.1226378,0.05169153,0.05599484,0.1617857,1.7441600000000008,0.5311899999999987,0.6623299999999972,0.7183500000000009,0.984490000000001
285,286,1210.1527040881115,1070.5718156075513,6.631438489234736,11.836524215096144,0.6905959292459375,57.0,27.321323921568627,0.0,0.03670862745098039,16.408745649198384,0.43974782049809114,1210.1643542993481,1070.5572639899826,3.929490704089403,3.5785195217467844,-0.27530039846897125,1.5314732471051735,5.9956770066630405,3.274046384361585,0.0009111826047503437,1.498996183950023,6.817401293811679,3.229559272730843,0.0023976696687986075,3.0,GALAXY,0.0,23.437,21.55684,20.86828,20.60666,20.30643,0.6037664,0.05458437,0.0454367,0.05160763,0.1479513,22.94579,20.84311,20.02906,19.67927,19.33628,0.9715954,0.04847773,0.04140913,0.04225625,0.1590378,23.3912,21.03771,20.08253,19.76494,19.58523,2.138373,0.1249335,0.06227553,0.09456919,0.3159651,0.49121000000000237,0.7137300000000018,0.8392199999999974,0.9273900000000026,0.9701500000000003
255,256,1097.6717227963775,578.1052402352981,8.251256981639598,12.26788807386821,-0.7705404890071298,80.0,26.158598073105786,0.0,0.044887843137254906,16.455963837550335,0.3274101514493294,1097.6658078238277,578.0714980194427,3.0919860317371786,2.805298452556599,0.438423617859371,1.9110466405873523,6.49490384212892,1.7780558296200255,0.005047673075524293,2.107564502165863,7.127556042167654,1.8943274550283515,0.0012773022092363404,3.0,GALAXY,0.0,21.86862,20.71767,19.96706,19.64872,19.18018,0.2074077,0.0284711,0.0300137,0.02781468,0.0569295,21.64928,20.71994,19.97151,18.60009,18.24286,0.2467316,0.02875615,0.0213962,0.02085356,0.05180401,22.10657,20.76751,20.07568,19.74414,19.58724,0.3613321,0.04783845,0.03687464,0.0462395,0.1563019,0.21933999999999898,-0.002270000000002881,-0.004449999999998511,1.0486299999999993,0.9373199999999997
