,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,240.592583011347,18.3168240441475,3,GALAXY,0,24.43173,22.98738,22.48053,21.70818,21.11204,0.8852744,0.146968,0.137016,0.1128731,0.2961918,20.66684,22.26006,22.15437,21.42986,18.98126,0.4295816,0.1475621,0.1366162,0.1197136,0.2831693,23.61161,22.51028,21.94868,21.41601,20.27538,2.021708,0.3604346,0.3447438,0.3159124,0.4873044
1,240.600491472484,18.3249312370114,6,STAR,1,23.23359,21.32703,19.87298,19.06521,18.62378,0.468309,0.0393764,0.0212303,0.01898012,0.04401859,22.05862,21.28428,19.86147,19.0458,18.61548,0.4130065,0.04142147,0.02024619,0.01649552,0.04011269,23.18937,21.37546,19.87026,19.11698,18.66289,0.8647612,0.06502507,0.02818627,0.0234405,0.07013392
2,240.623952589905,18.3178183774722,3,GALAXY,0,23.09215,23.20813,23.0408,22.15118,22.48326,0.422803,0.1758185,0.1959131,0.1649871,0.7035921,20.42549,22.23622,21.9134,22.01139,22.6667,0.2829878,0.1660983,0.2099289,0.1712813,0.8032432,22.01057,22.97885,22.66229,22.28292,23.90775,0.3532142,0.3234221,0.3535614,0.3911243,1.098571
3,240.631848868001,18.322871579444,6,STAR,1,18.77497,16.979,16.19981,15.89863,15.75504,0.02765544,0.01537985,0.0136355,0.0141479,0.01366264,18.75895,16.95945,16.20249,15.90169,15.75259,0.02021074,0.004291257,0.004200728,0.004366681,0.00670828,18.79384,17.00377,16.23713,15.95248,15.80807,0.02331972,0.002949654,0.002273219,0.00233618,0.006813304
4,240.643576327517,18.3879588006225,3,GALAXY,0,23.66121,23.01261,22.64202,22.62884,21.63177,0.329734,0.1492677,0.1587691,0.2476057,0.4417818,22.96557,23.04526,22.13967,22.33776,21.11957,0.7870665,0.1629174,0.167634,0.2707196,0.660953,23.07981,25.15691,22.42061,24.16993,21.35237,1.502048,11.99833,0.5012916,2.537519,1.450671
5,240.649394549251,18.3624289696729,6,STAR,1,24.3992,22.12824,20.4974,19.04428,18.23414,0.8612227,0.07172558,0.02940125,0.01879993,0.02859006,21.41936,21.66312,20.45968,19.03587,18.21022,0.3540953,0.07195434,0.02939357,0.01440975,0.03098964,22.5274,21.95166,20.44552,19.11369,18.27468,0.472037,0.1070732,0.04471444,0.0225848,0.04792083
6,240.650213395516,18.2924951487219,3,GALAXY,0,22.14839,20.73753,20.18397,19.96343,19.66411,0.1668895,0.02795322,0.02437361,0.02882906,0.08596134,19.39775,18.16507,17.53957,17.22565,17.22966,0.08647579,0.01142424,0.0116315,0.01276823,0.04735377,19.62494,18.23381,17.57305,17.2291,17.83575,0.2518373,0.0277009,0.02351603,0.02944281,0.315177
7,240.653474981695,18.3890261726245,6,STAR,1,18.75405,17.82068,17.51414,17.39886,17.37716,0.02841176,0.01555478,0.01406359,0.01469184,0.01862796,18.75919,17.80473,17.51999,17.39258,17.35697,0.02017131,0.005476979,0.005649823,0.006201281,0.01795867,18.78171,17.84528,17.55314,17.43999,17.37548,0.02312348,0.004734843,0.004930393,0.006203983,0.02344055
8,240.655165840047,18.4251956039563,6,STAR,1,24.74848,24.07434,22.88293,22.54326,22.30174,0.8801355,0.3403543,0.1952498,0.2316741,0.6528437,23.05119,23.88377,22.91669,22.11296,21.90872,1.748325,0.5143315,0.2697908,0.2767132,0.822497,23.63873,24.02637,23.31309,22.46247,21.90269,0.8423085,0.4238988,0.3856051,0.3123165,0.8281724
9,240.664880858849,18.3261710725501,6,STAR,1,22.73592,23.73371,23.13693,21.85275,22.38296,0.3172657,0.2686429,0.2385407,0.1263071,0.6803898,21.51945,23.26824,23.00348,21.73017,21.15913,0.2890628,0.2825276,0.2464617,0.1554392,0.8760404,22.17973,23.45035,23.75863,21.79844,20.74021,0.3851682,0.4061495,0.8619121,0.2583042,0.5753519
