,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,244.051981626704,18.1421412925907,3,GALAXY,0,25.29281,24.26996,21.7561,20.94839,20.704,0.9529669,0.5431697,0.1145585,0.09070047,0.315508,25.43194,24.34089,21.3787,20.51143,20.59873,1.60884,0.8000804,0.1155774,0.07510169,0.5034804,23.60422,26.25428,21.52893,20.70834,20.71397,2.176292,2.53385,0.2662133,0.2170465,1.049647
1,244.059386243178,18.147571001106,3,GALAXY,0,25.29367,24.18499,22.23619,20.73823,20.01484,0.944234,0.4596534,0.1428332,0.0644244,0.1351898,25.79466,24.27013,20.80017,20.19771,20.02656,0.6873966,0.4951383,0.1370981,0.06446693,0.139992,24.66916,25.13771,21.27167,19.84842,22.85292,3.898807,2.304507,0.2194302,0.1002627,3.540215
2,244.064527339763,18.1445225340096,6,STAR,1,22.94397,23.33502,22.90295,21.88973,21.80922,0.4682081,0.2425907,0.2550818,0.1730787,0.5964438,20.60338,23.34441,22.50045,21.83323,21.72843,0.2904734,0.2619005,0.2447792,0.1791905,0.6488402,21.8378,25.01212,24.21626,24.66183,24.63054,0.4596088,1.769663,1.89642,2.360668,1.000564
3,244.071057358611,18.1407809688984,6,STAR,1,24.29603,22.81074,21.49687,20.75607,20.50109,1.081585,0.1558728,0.07586624,0.06489318,0.2068425,21.93108,22.65447,21.50694,20.69823,20.35816,0.9988391,0.1924217,0.08265536,0.09818411,0.218307,23.44735,22.89416,21.93222,20.85957,20.86066,1.042114,0.2626903,0.1808539,0.1127912,0.4985294
4,244.100410481716,18.1533346705763,6,STAR,1,20.20255,19.29372,19.05667,19.0005,19.02784,0.05049421,0.01989155,0.01749543,0.02187957,0.05944979,20.19113,19.294,19.0439,18.98012,19.00937,0.05355543,0.01210292,0.01465972,0.01579452,0.06000805,20.22297,19.34719,19.09657,19.05285,19.27842,0.08423203,0.01546943,0.01901463,0.02908545,0.1584715
5,244.105473478752,18.1452660367015,6,STAR,1,16.71597,15.39805,14.98295,14.85075,14.76899,0.01311817,0.0173364,0.01385516,0.01656457,0.01789785,16.72658,15.40269,14.97163,14.81846,14.77256,0.007226489,0.002924186,0.002907904,0.003006265,0.00443209,16.75826,15.45251,15.01769,14.867,14.80997,0.007086794,0.001388181,0.001273038,0.001371807,0.003894817
6,244.116469929042,18.22385128633,6,STAR,1,19.42912,18.2998,17.78709,17.57144,17.46525,0.02875181,0.01814098,0.0146549,0.01739065,0.02400235,19.36586,18.31306,17.78817,17.55037,17.42893,0.03111065,0.006653953,0.006068024,0.006514959,0.01766076,19.36019,18.36573,17.83169,17.60366,17.48636,0.04100221,0.007523031,0.007286332,0.008944168,0.03206422
7,244.120226377313,18.1510668301176,6,STAR,1,18.8069,17.71055,17.33892,17.24095,17.17772,0.02265978,0.01775443,0.01433424,0.01709545,0.02188109,18.81715,17.71807,17.34022,17.21993,17.18388,0.02155204,0.005127912,0.005001806,0.005831723,0.01470439,18.85766,17.76673,17.38448,17.26725,17.22412,0.02835328,0.005055663,0.005241854,0.006939972,0.02568488
8,244.122154353812,18.1884210496182,6,STAR,1,17.84122,16.36177,15.84552,15.6682,15.55092,0.01607946,0.01740936,0.01392286,0.0166209,0.01823302,17.80954,16.3683,15.8304,15.63124,15.55443,0.01224823,0.003411664,0.003254929,0.003373259,0.005935539,17.8172,16.4161,15.87274,15.67644,15.57854,0.01340617,0.002270444,0.002003823,0.002199241,0.006714017
9,244.122909086017,18.2028179359569,6,STAR,1,17.00967,14.71236,13.80938,13.48588,13.32538,0.01362716,0.01731311,0.01382516,0.0007629486,0.01770357,17.00948,14.71935,13.79107,14.52466,13.32923,0.008230151,0.002768674,0.002710626,0.009252192,0.003261868,17.04109,14.77232,13.84164,13.53017,13.37047,0.008329759,0.001053196,0.0007981629,0.0006694911,0.001675304
10,244.126435171664,18.2309562973678,6,STAR,1,24.97504,23.53604,22.58413,21.87832,21.3351,1.063461,0.286661,0.1945411,0.1675501,0.4250231,20.73311,23.44768,22.55808,21.76344,20.12329,0.7542453,0.3164831,0.2384969,0.1765426,0.4213763,24.29529,24.4605,23.18646,22.26696,22.07234,2.27875,1.472198,0.6817935,0.7625471,1.580775
11,244.133511684595,18.1011258613944,3,GALAXY,0,23.03995,22.13414,21.78453,21.58211,21.66601,0.5068858,0.0901663,0.1007192,0.1276232,0.5390781,21.26735,22.06043,20.99219,21.5901,21.71304,0.4077108,0.09063549,0.09639806,0.1347241,0.5713323,21.30416,22.28751,20.77726,22.96465,26.00842,0.6893909,0.64441,0.1720085,3.089932,0.7129896
12,244.133564187598,18.2829967356444,6,STAR,1,22.12729,19.23997,18.1269,17.71201,17.48048,0.2326289,0.01970092,0.01498481,0.01750522,0.02390982,21.49857,19.23922,18.11986,17.70009,17.39667,0.1960334,0.01084863,0.007124903,0.007030786,0.01820088,21.53508,19.25326,18.15394,17.72801,17.36718,0.2597313,0.01465913,0.008916874,0.009595047,0.02793651
13,244.135006289661,18.2626777484847,6,STAR,1,24.73577,22.29392,21.02103,20.73146,20.42606,1.464695,0.4664462,0.2740243,0.2957249,0.3439476,24.7635,22.26742,21.026,20.70876,20.45369,2.417452,0.2110895,0.07104529,0.08267933,0.2061858,24.6297,22.4118,21.17875,20.81062,20.75344,2.641626,0.9688792,0.712219,0.6354069,1.039311
14,244.136202347397,18.2261494792269,3,GALAXY,0,23.29655,22.58879,21.08612,20.2836,19.54939,0.6132073,0.1325282,0.05514402,0.04417267,0.09174319,20.98607,21.76885,20.62969,19.65941,18.82786,0.6288189,0.1227968,0.0558454,0.04005559,0.08924679,21.61414,21.65697,20.62591,19.68572,18.992,0.6528845,0.2949675,0.2131162,0.1111587,0.2577243
15,244.137135867747,18.2087310366381,3,GALAXY,0,24.03436,22.67815,22.58349,22.69646,22.0534,0.976616,0.1401751,0.1963352,0.3366887,0.7016655,20.72597,22.20133,22.43882,21.57402,17.62764,0.5169911,0.1399894,0.3487554,0.3201015,0.7467726,23.12902,22.50166,22.83237,22.01789,21.27893,0.9130023,0.223548,0.4413492,0.4242522,0.8420266
16,244.148769848741,18.2658242907146,3,GALAXY,0,26.33633,24.1943,22.62239,22.64294,22.22877,0.4388468,0.465935,0.2008197,0.3240809,0.7661573,26.54666,23.17114,22.45153,22.64892,22.20568,0.3611108,0.5081959,0.2267913,0.3331894,0.7688947,25.02316,23.36055,22.43076,25.84096,24.05467,3.661474,0.8788872,0.6279678,1.520324,2.064735
17,244.151992180602,18.2382383649369,6,STAR,1,19.29296,17.86252,17.35361,17.16706,17.03183,0.02956072,0.01795357,0.01438938,0.01714165,0.02149137,19.24413,17.87381,17.34398,17.13992,17.04287,0.03412371,0.005478895,0.005725063,0.005374603,0.0133716,19.27856,17.9248,17.38368,17.1741,17.08122,0.04182923,0.00820909,0.0069276,0.007787176,0.024541
18,244.15240682465,18.1311789903869,6,STAR,1,20.54089,18.87773,18.11956,17.8333,17.65684,0.06372299,0.01892752,0.01504892,0.01762993,0.02546181,20.28848,18.83334,18.10165,17.82644,17.64512,0.06313172,0.008719977,0.007091358,0.007505625,0.02105392,20.2571,18.85659,18.1181,17.83746,17.59835,0.09126893,0.01116727,0.009198761,0.01101675,0.03742539
