,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,230.630256079917,12.6597432524245,3,GALAXY,0,23.50153,23.53345,22.72134,22.42346,22.13881,0.4415189,0.2044756,0.1509539,0.1949159,0.6319128,23.01088,22.98487,22.3146,22.3364,22.24292,0.431886,0.2677895,0.1929896,0.214003,1.020522,24.81076,23.14516,22.70831,23.78166,22.81219,1.911276,0.3560671,0.4367017,1.582869,2.057083
1,230.647039906003,12.6734667292953,3,GALAXY,0,22.86204,22.99068,21.83294,21.31772,20.53315,0.2731772,0.1318386,0.07170193,0.07588809,0.1854284,22.36617,22.37954,21.23235,20.51938,17.7335,0.2588829,0.1226897,0.07508206,0.08579852,0.1607168,24.06506,22.61099,21.40234,20.58978,19.97044,1.968481,0.2917985,0.1506812,0.1293998,0.3646375
2,230.653067385426,12.7138571151002,6,STAR,1,19.48171,16.92013,15.7706,15.34202,15.10508,0.02975586,0.01421063,0.01383908,0.01502503,0.01110971,19.41426,16.92652,15.76687,15.33248,15.09107,0.02972222,0.004601896,0.00485074,0.004997301,0.00564482,19.43859,16.98614,15.82508,15.4043,15.17452,0.03134268,0.00313439,0.002168618,0.002086505,0.004463265
3,230.656593574945,12.6973452305224,6,STAR,1,24.23594,23.66139,22.85687,22.14613,21.89998,0.634706,0.2263838,0.1670459,0.1839046,0.5488053,22.42538,23.67602,22.93263,22.07931,20.58984,1.427773,0.2931262,0.2038228,0.2131023,0.855413,22.93029,23.43543,22.54766,21.6192,22.76178,1.258873,0.7676403,0.6249753,0.4872139,3.488082
4,230.65782761332,12.755799188777,6,STAR,1,23.59118,24.00025,23.51084,22.17722,21.35582,0.4749028,0.3012594,0.901607,0.1710355,0.4674917,22.28545,23.90668,23.31694,22.21478,21.01523,0.5921457,0.4244083,0.3877634,0.216816,0.6352267,23.6706,24.11929,23.61177,22.51982,21.35735,0.6860425,0.4202998,0.5228424,0.3572843,0.6406411
5,230.67899645024,12.7740344819088,3,GALAXY,0,25.03092,22.95649,21.34725,20.25385,19.54275,0.6306354,0.127771,0.04852224,0.03362775,0.07914594,25.70217,22.16698,20.60619,19.43351,18.91149,1.321125,0.1571346,0.05103876,0.0331356,0.07853219,23.54009,22.10801,20.63821,19.37674,18.84597,26.30602,0.2412944,0.1107126,0.1164666,0.2025194
6,230.68962714458,12.7012671197661,6,STAR,1,23.73053,21.25933,20.12981,19.73,19.35298,0.5086629,0.03511713,0.02299858,0.02495351,0.06704755,23.23883,21.26651,20.13923,19.72292,19.36126,0.7021246,0.04183381,0.02402361,0.02276621,0.07701299,22.65771,21.33923,20.18198,19.85133,19.37276,0.4748302,0.05540017,0.03460227,0.04411694,0.1323054
7,230.705605455348,12.6315689481449,3,GALAXY,0,24.28151,22.81256,22.22862,22.18096,21.74463,0.6461782,0.1129576,0.09994271,0.1569479,0.4994687,24.49583,22.74082,21.6394,21.36032,19.23218,0.7757373,0.1484696,0.130417,0.1468629,0.4194606,25.21386,22.8785,21.8414,21.68526,20.9593,1.995198,0.3073044,0.2177864,0.3329477,0.799853
8,230.712135665178,12.6772341214683,6,STAR,1,19.66152,18.72511,18.35872,18.21354,18.18104,0.032337,0.01541855,0.01507136,0.01691684,0.02726772,19.63594,18.71689,18.36796,18.18277,18.10633,0.03297488,0.007945636,0.008246714,0.00916297,0.02979013,19.62542,18.77615,18.4226,18.25105,18.16977,0.03583362,0.007781432,0.008349171,0.01110018,0.04328046
9,230.724874430786,12.6651947048391,3,GALAXY,0,23.79569,23.17621,21.56145,20.51202,19.88461,0.5319455,0.1526152,0.05770695,0.04003083,0.1054902,23.71623,22.55847,21.46521,20.38887,19.7307,0.71107,0.1487356,0.06247927,0.03983508,0.1075516,24.18949,23.84711,21.61114,20.46135,19.8501,1.241869,0.4411535,0.1135646,0.07843566,0.2164674
10,230.726382874304,12.6606638519488,6,STAR,1,25.08519,23.16353,22.03661,21.5724,20.94697,0.6159084,0.1510781,0.08471158,0.09289685,0.2648937,25.15754,23.03337,22.06822,21.55381,20.79931,0.6079331,0.2056412,0.09973559,0.1271648,0.2830552,25.71263,23.22717,22.37735,21.62236,21.74838,1.098699,0.2482846,0.2047353,0.1853215,0.8685195
11,230.728396871772,12.7075190011691,6,STAR,1,17.93691,15.99559,15.2501,15.10281,14.87798,0.01927691,0.01405692,0.01379794,0.00238214,0.01099316,17.92815,16.00069,15.27021,15.77814,14.86526,0.01275084,0.004077349,0.004842296,0.01339107,0.005343798,17.97382,16.06091,15.33082,15.18416,14.95268,0.01255229,0.002089823,0.001651045,0.001610086,0.003815779
12,230.730469347555,12.7081070272623,3,GALAXY,0,24.8682,25.11415,22.45422,24.3618,22.13099,0.6623569,0.7260085,13.37166,0.9490836,0.8913489,24.8849,24.48249,21.1666,21.05937,19.59673,0.7764609,1.679161,0.249192,1.662053,1.391675,25.20423,24.41015,21.25888,22.44612,21.05752,3.56338,3.259465,29.71791,2.18332,2.429381
13,230.731294283356,12.6684363920071,3,GALAXY,0,24.5355,23.77519,22.31186,21.62256,21.35723,0.6795086,0.2684692,0.1091562,0.1014016,0.434843,24.60908,23.80108,21.91293,21.43706,21.20839,1.122456,0.3350766,0.17246,0.1066229,0.8435723,24.57074,24.17366,22.01297,21.84587,21.51103,1.924462,0.9403943,0.2453645,0.388326,1.375604
14,230.732234212419,12.7822384008755,6,STAR,1,24.16004,23.73436,22.90205,23.00492,21.62932,0.6371041,0.23793,0.1731353,0.3073049,0.4643896,20.10565,22.97312,22.76744,22.30988,20.37168,0.4289201,0.2530912,0.1852122,0.3677323,0.5685408,23.55031,23.51244,23.46618,22.74384,21.87686,1.134067,0.3253227,0.537861,0.5170779,0.9817675
15,230.734191084165,12.8385555319591,6,STAR,1,25.20551,22.11343,20.59089,19.58874,18.95419,0.5960845,0.06380644,0.02931862,0.02326825,0.05003176,25.27059,22.07946,20.55184,19.56056,18.94528,0.5852615,0.06640454,0.02862394,0.02035421,0.05311401,25.01916,22.16253,20.64879,19.67235,19.099,1.204281,0.1050377,0.04785863,0.03505537,0.0945776
