,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
175,176,1079.3559155852427,382.3272017602576,29.349020751525853,18.81179076936701,-0.16814657501278257,238.47631233487027,34.326970635655854,458.0,28.477648618910358,0.0,0.042082352941176474,16.363739682425603,0.35903173981063785,1078.9822753082879,381.8577591322411,16.877265464514494,43.031566232210025,-4.377268963609822,5.756696927807372,16.302045935322916,7.908489748099176,0.018515060378937756,3.763066449588971,10.94555426710305,4.638683301310394,0.009416761712493085,3.0,GALAXY,0.0,21.82241,20.42592,19.76841,19.50941,19.29291,0.1511262,0.0288159,0.0201354,0.0222573,0.04927144,19.44686,18.30198,17.78286,17.48302,17.34611,0.07143026,0.01143594,0.009620948,0.01006565,0.02881055,19.62066,18.45184,17.87003,17.57541,17.55384,0.1508157,0.02298083,0.01816472,0.02196961,0.07917015,2.3755500000000005,2.123940000000001,1.98555,2.0263899999999992,1.9467999999999996
186,187,1170.00588095672,42.43919756335944,4.3833538470035736,7.109381331303565,-0.009320372495666645,238.45798965084296,34.2913552618616,27.0,17.995025066666667,0.0,0.036388235294117645,16.862118860120418,0.38344088708491764,1169.9690104594904,41.983345028446934,1.8359275427646935,2.119461536819017,-0.6658314774467726,0.8251324815227737,3.986212101358288,3.1905553887272964,0.0027253240011669384,-0.5372864004315921,4.253267878419009,-1.8944592260885729,0.0007665787636797947,3.0,GALAXY,0.0,23.24913,22.40694,21.52843,21.37301,20.79961,0.4848857,0.1087256,0.06924899,0.07976462,0.1712426,21.52527,21.62549,20.65869,20.67368,19.0388,0.3311991,0.1091324,0.06697579,0.07251111,0.1481604,21.74426,22.19472,20.7066,20.97753,19.52164,0.7770064,0.4636283,0.1081989,0.3020331,0.2910174,1.723860000000002,0.7814499999999995,0.8697400000000002,0.6993299999999998,1.7608100000000029
141,142,838.0,124.13636363636364,5.565537405459624,4.972652484064488,-9.022117220010577e-19,238.42982636888942,34.32091364794354,22.0,16.414067450980394,0.0,0.02705529411764706,16.961959465613784,0.10652788368891986,837.8911104454268,124.12829211366916,1.2376932863844559,1.8841775759574375,-0.06551073759328574,-0.6528954374478152,4.967840686482384,-3.1469710437720857,0.001488407296047577,-0.49119642680027875,3.978126541660425,-2.4942000815627603,0.0009852490200026923,3.0,GALAXY,0.0,23.23328,22.79092,21.82416,21.3142,21.26471,0.4672651,0.1489345,0.08749597,0.07669961,0.247818,19.80683,21.21586,21.06134,20.51627,19.72083,0.2526582,0.1345139,0.08891419,0.07086779,0.2062462,21.80318,21.70436,21.25131,20.75741,20.74574,0.4223923,0.1720929,0.162643,0.1522511,0.543925,3.426449999999999,1.5750600000000006,0.7628199999999978,0.7979300000000009,1.5438800000000015
212,213,1350.1066610318971,725.2753009281621,24.999178505808413,17.495757648150605,0.6197807909420265,238.5328390905035,34.33836583367468,347.0,12.780317185150741,0.0,0.04385764705882353,17.233645919033382,0.30014669705704256,1349.9070868422205,725.8370266197388,16.75526683102362,21.86829395510722,8.640791449462995,1.8714050977934074,16.309820291473024,4.037094197296905,0.017572291215219707,1.9826467426408227,11.49048833672014,3.0179068342122504,0.008568285180738733,3.0,GALAXY,0.0,24.05054,21.9918,20.43359,19.89503,19.47021,0.8361087,0.07519546,0.0295434,0.02597957,0.05744266,24.17205,20.66464,19.00699,18.39855,17.94048,0.8861266,0.05791819,0.02025252,0.01757558,0.04412835,24.64611,20.74719,19.08433,18.5385,18.19965,6.223259,0.1521465,0.03702329,0.04408302,0.1173678,-0.12150999999999712,1.3271600000000028,1.4266000000000005,1.4964799999999983,1.5297300000000007
38,39,168.56969499388487,572.7149777409352,6.794399986897579,6.014142985913279,0.10156923288754666,238.39622640145495,34.405126881606975,34.0,19.468873620915033,0.0,0.030471764705882354,16.776647935063778,0.11483824951268096,168.32973102930893,572.5858125807569,2.1671774492315308,2.018068555451464,-0.025277231936343014,-0.7787151006592791,5.030440595524271,-2.4672156040450015,0.004104606174100416,-0.8948633128601388,4.565144898450613,-2.518817478560225,0.0021514450110383127,3.0,GALAXY,0.0,24.79016,23.09302,21.41474,20.8873,20.25375,0.8775686,0.1909002,0.05955018,0.05501691,0.1048721,25.04949,21.51048,19.53132,19.11924,18.7335,0.8975763,0.14352,0.04539701,0.04371431,0.1048746,25.46169,22.69703,19.83634,19.30174,19.02252,5.346705,1.104503,0.07935154,0.09911013,0.3001667,-0.2593299999999985,1.582539999999998,1.8834199999999974,1.7680599999999984,1.5202500000000008
162,163,977.1160247293623,695.403348731369,19.643089165015592,13.263237837417751,0.07297884824552194,238.49123559127173,34.361043391486234,215.0,26.323798105580696,0.0,0.03586039215686274,16.449128621869026,0.32478859480821265,976.7501410499306,695.1789718882569,7.427023516385816,19.833973913860973,0.7964025122346357,3.8980899552806942,12.426900810768796,5.942760424467433,0.005100713229631399,2.177971702577312,7.77081011645718,3.3975967589288993,0.002760637155987201,3.0,GALAXY,0.0,22.02193,20.84889,20.22263,19.91267,19.61449,0.180378,0.03531705,0.02735145,0.02773386,0.06391747,20.41644,19.28494,18.68298,18.43056,18.1289,0.1114765,0.02012083,0.01713728,0.0170099,0.05346726,20.86942,19.36188,18.77271,18.47188,18.21836,0.3251893,0.03753275,0.02849652,0.03555396,0.1007422,1.6054899999999996,1.563950000000002,1.5396499999999982,1.4821099999999987,1.4855899999999984
211,212,1334.5450590475973,604.5342169557749,4.48771943121748,42.749630796189294,0.023416913934872077,238.52130679075802,34.32895333096121,36.0,9.027893781512605,0.0,0.03972156862745098,17.611033898236442,0.895023200256094,1337.7784022953388,604.0052994867002,3.1189735971856862,2.059383192448877,0.804145778878592,0.2746581747442249,2.1977821265147686,5.598170201420096,0.0012942636487918888,0.3821002351274995,5.743269407988222,3.265823780530047,0.0005526635277787237,3.0,GALAXY,0.0,25.47695,25.18003,22.4135,21.92961,21.57762,0.7131389,0.5971828,0.145732,0.1260895,0.3180977,25.85941,21.46407,21.63845,21.19578,20.09996,0.5700743,0.538917,0.1734193,0.1232206,0.4243558,27.17818,22.49951,21.79781,21.57933,20.91738,0.6956674,0.4465984,0.2669178,0.4172914,0.819338,-0.3824600000000018,3.715959999999999,0.7750500000000002,0.7338300000000011,1.4776600000000002
26,27,127.70908127781843,1073.345127288128,32.15842204682015,12.02337736664118,0.00636395158470339,238.4329631423818,34.451328064593405,306.0,14.141696557734207,0.0,0.045385098039215685,17.123746214419988,0.6261204188086069,127.5473607312162,1072.9417903705926,6.118673133803895,69.05885930475779,-0.02354688849300146,4.205588545575176,20.058833726690885,17.265934022671356,0.04622939339038204,0.869563609426044,9.973794170581312,2.698610517769293,0.007389739970007675,3.0,GALAXY,0.0,24.24006,23.38619,21.42819,20.80093,20.33419,1.114329,0.3370021,0.08237293,0.07143132,0.1216669,24.44111,22.67928,19.45602,18.97959,18.88098,1.763299,0.4239296,0.04731403,0.03907048,0.1030442,25.72746,26.21284,19.80532,19.18217,19.40612,5.835756,4.273884,0.0988413,0.1319978,0.4564993,-0.20104999999999862,0.7069100000000006,1.972170000000002,1.8213399999999993,1.4532099999999986
177,178,1105.4538864130582,1244.6504952091636,21.22848177767228,10.000110238115337,-0.7459430024289461,238.5497645899945,34.39996447279511,195.0,17.409392498269895,0.0,0.04083764705882353,16.898040958371567,0.5289295606323923,1105.0980720986254,1244.4922712858422,12.136566291563213,17.28810377395712,-8.168832316994667,1.898546780219217,10.8573442575556,4.248650364636224,0.0067496339472853505,-1.5717460366597742,9.330836407126037,-3.4264408653840337,0.002639530042493867,3.0,GALAXY,0.0,21.92452,21.03892,20.72866,20.53198,20.41114,0.1679791,0.03842783,0.03577453,0.04025371,0.1208365,19.96175,19.31565,19.03039,18.83246,19.03221,0.1008972,0.02113026,0.02185619,0.02503836,0.09361029,20.25649,19.44747,19.13538,18.92195,19.3665,0.2418096,0.05050052,0.03807605,0.06256926,0.3493512,1.9627700000000026,1.7232699999999994,1.6982700000000008,1.6995199999999997,1.3789300000000004
201,202,1287.2730823943716,745.0984141862755,19.564093815460993,21.98478483135151,0.3199862090446613,238.52787023998684,34.3443417316458,357.0,21.83760002987862,0.0,0.08455607843137256,16.651987731659645,0.11010756004482147,1286.7511383327032,744.8505550878431,17.90258198720403,14.31205120345112,-0.8576413096161559,3.470345122545544,12.404249600575028,4.288545437961277,0.006411588512115438,3.725832587546658,12.105774180379568,4.489210346050335,0.00794759073040563,3.0,GALAXY,0.0,21.34316,20.4798,19.80397,19.50131,19.31278,0.1037751,0.02883803,0.02043195,0.02203453,0.05108023,20.08137,19.06343,18.53289,18.21197,18.12951,0.08246238,0.01510585,0.01237384,0.01255588,0.03675803,20.21462,19.17216,18.63488,18.27043,18.29138,0.1597353,0.02737308,0.02407127,0.02580951,0.09532236,1.2617900000000013,1.4163700000000006,1.2710800000000013,1.2893399999999993,1.1832700000000003
