,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,231.856509931891,12.9020287879522,6,STAR,1,17.70911,15.42333,14.44749,14.04108,13.89916,0.02089731,0.01714243,0.01502022,0.01787239,0.015685,17.70547,15.41253,14.42759,14.07274,13.8907,0.01067157,0.003932412,0.003648344,0.003936309,0.004305914,17.75739,15.45392,14.48722,14.13271,13.94414,0.01068587,0.001495503,0.001136546,0.001057761,0.001975808
1,231.864933688241,12.9300942046733,3,GALAXY,0,24.85231,23.03544,22.41562,22.1333,22.25815,0.7008801,0.1633537,0.1503467,0.1868312,0.4940743,24.89923,22.50364,21.58511,21.25006,22.27325,3.199797,0.1986562,0.176195,0.2400268,2.902332,24.60829,22.80167,21.93376,21.46619,22.86681,2.602809,0.4925321,0.3759698,0.4220186,2.504434
2,231.895426364944,12.9787414981126,6,STAR,1,23.82746,21.71368,20.45678,19.16326,18.50792,0.5481158,0.05291682,0.03006787,0.02236985,0.02978643,21.48058,21.73133,20.43653,19.16402,18.50577,0.500119,0.06673534,0.02845124,0.01551302,0.03242567,23.25977,21.81643,20.51008,19.19256,18.52155,0.7513475,0.1113339,0.05218328,0.02939115,0.05434063
3,231.896241237956,13.0930729021789,6,STAR,1,19.04365,17.89873,17.43561,17.21562,17.14194,0.02676874,0.01767989,0.01544898,0.01828516,0.01840606,19.04304,17.87378,17.40864,17.21735,17.13364,0.02117296,0.006015335,0.005534712,0.006027342,0.01164662,19.07945,17.90498,17.45795,17.27202,17.17754,0.02413813,0.00522755,0.004741857,0.005553014,0.0167038
4,231.896368648209,12.9667494969075,6,STAR,1,21.97372,19.36144,17.89995,16.71432,16.08951,0.1374045,0.0197663,0.01577573,0.01811741,0.01647149,21.61739,19.37384,17.90007,16.72341,16.08915,0.1547911,0.01159935,0.006524086,0.005191618,0.007941584,21.89263,19.43222,17.96146,16.78839,16.1499,0.2333985,0.01476908,0.006583767,0.004055319,0.007629445
5,231.901490678973,12.9113827649522,3,GALAXY,0,23.83979,24.43831,22.28441,21.85593,22.26266,0.7160239,0.4647321,0.1256815,0.1321445,0.5168248,21.89483,24.54643,21.37002,20.8066,22.31845,1.985586,0.6852347,0.1512548,0.1398142,1.266756,23.68105,26.08751,21.3361,20.8406,24.98262,2.420043,1.860975,0.200162,0.2762411,0.9092973
6,231.902061242845,12.9628353076452,6,STAR,1,21.64265,19.16551,17.6319,16.11643,15.29774,0.1062119,0.01925796,0.01558557,0.0179973,0.01597661,20.97831,19.19524,17.63158,16.11942,15.28428,0.104858,0.01062383,0.005895744,0.004606625,0.005510408,21.31965,19.24142,17.6908,16.17917,15.34372,0.1400486,0.01270956,0.005420575,0.002712845,0.004348188
7,231.907608220202,13.0523652477617,6,STAR,1,22.33352,24.97221,24.29729,25.40036,23.30631,0.1818485,0.4911826,0.526139,0.3919692,0.4965042,22.46726,25.07631,24.34983,25.34128,23.3646,0.2168998,0.5832201,0.5676939,0.4720913,0.5726847,22.20093,25.03646,25.34073,25.87908,24.44342,0.5045792,1.746618,1.862302,1.043939,1.005732
8,231.920954651299,12.9659134363954,6,STAR,1,15.51538,14.38663,14.34162,14.40001,14.45717,0.01860061,0.01710794,0.01502143,0.01788398,0.01575574,15.51401,14.34759,14.33577,14.3779,14.4563,0.004781086,0.003633772,0.003632451,0.003952935,0.004747622,15.55509,14.39037,14.39889,14.43891,14.51272,0.003511108,0.00112886,0.001285698,0.001455541,0.002714217
9,231.924346924283,12.9692083634436,3,GALAXY,0,14.0355,14.38659,15.24985,14.40001,12.36752,0.01836452,0.0192265,0.0166276,0.02056115,0.01560364,14.0357,14.34527,14.16578,14.49985,12.37387,0.003717816,0.003629907,0.002243691,0.00451941,0.004153775,14.02574,14.65009,13.96811,13.965,12.37804,0.0017589,0.001840332,0.001343767,0.001697332,0.0009843596
10,231.924627627431,12.9727509434976,3,GALAXY,0,24.45748,22.63974,23.36824,22.37009,22.08274,0.9340138,0.1190984,0.3449945,0.2088453,0.4955924,24.44387,22.42134,23.19499,22.20426,22.05309,6.964042,0.1930459,0.8670065,0.2021916,1.763849,24.54165,22.58338,23.4823,22.25009,22.51078,1.444545,0.2470569,0.8754182,0.4460757,1.70562
11,231.927218324159,12.9334948996229,3,GALAXY,0,24.34574,23.7771,22.49615,21.95499,20.70718,0.6776073,0.2719961,0.1480369,0.1364809,0.1610607,20.864,22.21352,21.85319,21.13515,20.24655,0.6221456,0.1849055,0.1698331,0.1394623,0.177272,22.03458,22.64899,22.13989,20.99701,20.43135,0.4256331,0.3616381,0.3424119,0.1986021,0.4596588
12,231.930546269758,12.9515126518352,6,STAR,1,24.00907,21.78932,20.4456,19.02917,18.22308,0.6048643,0.05573567,0.03017339,0.02166635,0.02581961,23.40417,21.74775,20.46972,19.03231,18.22597,0.7965974,0.057266,0.02925952,0.01423901,0.03031309,23.77648,21.84589,20.65122,19.10773,18.32324,1.025,0.1083589,0.05613808,0.02374448,0.0434635
13,231.936811302184,12.8884877561135,3,GALAXY,0,25.08935,23.18698,21.95347,21.57438,21.49602,0.6618456,0.1705614,0.09375355,0.1004502,0.3128755,19.84734,22.86635,21.68514,19.97543,21.20582,0.3125284,0.1701487,0.0935493,0.09089414,0.3179406,23.32577,22.60639,21.9341,20.98948,21.85098,0.8859609,0.2542207,0.2086317,0.1552257,1.085706
