,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,244.612231146421,7.92984643600647,6,STAR,1,18.33669,16.56181,15.89343,15.63716,15.48779,0.02085161,0.01538851,0.01165648,0.01316729,0.01579918,18.34609,16.5678,15.89581,15.63143,15.51556,0.01522395,0.004734127,0.00491228,0.005049607,0.00642764,18.39977,16.61642,15.94628,15.69764,15.57572,0.01575287,0.002453895,0.002057397,0.002047419,0.004991138
1,244.627390353608,7.97442021552479,3,GALAXY,0,25.433,24.2076,23.63445,22.54766,22.91212,0.5396539,0.3251763,0.2811428,0.1649837,0.5054877,25.43117,24.18755,23.61213,22.17155,20.28575,0.9939227,0.840941,0.5296572,0.1900483,1.904654,23.83423,24.36868,23.57822,21.71921,22.13301,2.460577,1.550129,1.350279,0.3980457,2.133399
2,244.632100236333,8.02268086703194,3,GALAXY,0,24.6528,24.5594,22.93685,22.36939,21.09176,0.7056937,0.4171195,0.1647058,0.1427106,0.202748,24.97491,24.67358,22.50974,22.28786,20.86493,0.6994039,0.5080951,0.1780987,0.150241,0.2514182,24.42198,25.18853,22.66273,22.58572,21.06175,1.682136,1.065923,0.3748229,0.6127845,0.5292158
3,244.634288953096,8.04157695201553,3,GALAXY,0,23.34166,23.0648,22.60234,22.18024,22.06911,0.4102296,0.1303962,0.1250209,0.1216101,0.4065033,22.38289,22.13348,21.83839,21.87451,21.76425,0.4076771,0.1573124,0.1227621,0.1569499,0.4650964,24.58489,22.33925,22.09646,22.32133,24.93145,3.085991,0.3204997,0.4632911,0.7662116,0.6324328
4,244.635187428634,8.05773892231963,6,STAR,1,22.22021,19.67585,18.40397,17.28091,16.81418,0.171512,0.01872008,0.01492607,0.01361322,0.01735956,22.32491,19.68476,18.32094,17.30577,16.82157,0.1989864,0.01266276,0.007754377,0.00646001,0.01033811,22.76327,19.73966,18.37089,17.36672,16.89484,0.5171447,0.01576441,0.007953623,0.005111988,0.01252489
5,244.637886689621,8.01013345445164,6,STAR,1,24.70725,21.70018,20.56782,20.0546,19.86465,0.7007616,0.04513628,0.02669753,0.02521572,0.07382555,25.38579,21.64416,20.58549,20.05541,19.91151,0.8320598,0.04653414,0.03074915,0.02426519,0.08592694,23.43797,21.7251,20.66301,20.17381,19.86634,0.9197962,0.07473315,0.0476477,0.04204636,0.1414899
6,244.640513411649,8.07725112104702,3,GALAXY,0,24.47325,24.1686,22.47406,21.74053,22.19066,0.7117463,0.3044493,0.1121063,0.08388627,0.4334409,21.30974,23.55619,21.91561,21.74564,22.03499,1.370245,0.3425529,0.1172803,0.1100433,0.4782154,23.09795,23.79037,22.18502,22.007,23.32827,1.012809,0.6746474,0.2600295,0.3212811,2.48562
7,244.641551869893,8.0254197050085,6,STAR,1,20.61423,18.83102,18.14384,17.85961,17.68743,0.05335605,0.01687346,0.01272958,0.0140771,0.02074275,20.52932,18.84304,18.13359,17.86409,17.68815,0.05475175,0.008490219,0.007350748,0.007495365,0.02089736,20.58681,18.8839,18.18769,17.93726,17.74352,0.0747643,0.008263963,0.006782292,0.007253528,0.02330077
8,244.647410782542,8.0203493481214,3,GALAXY,0,23.52626,23.40171,21.7293,20.88526,20.71165,0.3687319,0.9970215,0.06529517,0.04557611,0.1523893,19.44811,23.09873,21.28225,20.30342,19.8154,0.2096636,0.2588368,0.05968374,0.0454566,0.1651248,22.34773,22.90366,21.39755,20.40018,20.01341,0.5812529,0.3083582,0.1297404,0.07934661,0.2506009
9,244.65050587775,8.08853160259548,6,STAR,1,24.89273,25.04021,23.08676,20.7328,19.41066,0.6954336,0.4129144,0.187027,0.03795372,0.05215036,24.82771,21.45403,23.1199,20.75999,19.31136,1.915826,0.7159368,0.2279464,0.04499545,0.05341177,23.08674,23.0301,23.14077,20.75663,19.32748,1.447099,0.5577078,0.9561222,0.1656014,0.2065946
10,244.652127160003,8.04404950646611,6,STAR,1,24.77749,24.39461,22.98808,21.37862,20.55848,0.7277256,0.35563,0.3114349,0.06617501,0.1356389,24.78973,23.90711,22.82044,21.33746,20.62694,0.9825811,0.4663669,0.2301587,0.06749093,0.1769062,24.75734,24.07769,23.01596,21.41626,21.08709,1.532823,0.6387256,0.4482633,0.1514046,0.4894627
11,244.654193846025,8.03740634283832,3,GALAXY,0,23.76431,23.44189,22.53945,22.25806,22.05324,0.5406828,0.1756416,0.1176872,0.131336,0.4050057,23.07786,22.99624,22.01621,21.71097,21.91095,0.4784125,0.1999587,0.1712528,0.1447153,0.4332422,23.85912,23.3175,22.39831,21.97974,22.92616,1.486385,0.4213883,0.2977495,0.2900861,1.475716
12,244.656300702727,7.98027387489168,3,GALAXY,0,25.13926,23.18176,21.87693,20.96883,20.49852,0.6265081,0.1414426,0.06727935,0.04580402,0.1247676,26.56814,20.56325,20.41039,19.94715,19.6483,0.715816,0.1092088,0.07243474,0.04029515,0.1197114,23.45743,21.23364,20.62845,20.13607,20.01423,2.933514,0.1925038,0.09960511,0.1448337,0.6073251
13,244.656322054106,8.05814453706967,6,STAR,1,24.04917,24.97767,25.10017,24.3685,20.86253,0.6298531,0.4088603,0.4365633,0.444086,1.029116,24.47508,22.89335,25.10404,24.44765,20.8368,0.8476641,0.7922186,0.5807891,0.5180008,0.1830268,25.01449,25.2588,24.84014,24.49784,21.437,1.12989,0.6469275,0.7808518,0.7599429,0.4570419
14,244.656917968124,8.02969079752725,6,STAR,1,23.29872,20.34027,18.9631,17.95525,17.42576,0.3952358,0.02219868,0.01428216,0.01419448,0.01937402,20.26779,20.3486,18.95395,17.95922,17.42167,0.1688174,0.01842201,0.01033195,0.007743476,0.01407642,22.17525,20.39155,19.01681,18.02714,17.47155,0.2882602,0.02459855,0.01202183,0.007814615,0.01860584
15,244.657576507981,7.96016579541306,6,STAR,1,20.55084,19.08235,18.49241,18.26783,18.09261,0.05152881,0.01708618,0.01320599,0.01463796,0.0240422,20.54805,19.0627,18.45892,18.21975,18.05421,0.06845414,0.009298902,0.008297499,0.008852608,0.02520729,20.57773,19.10287,18.49715,18.2713,18.1362,0.0755877,0.00975558,0.00856143,0.009370549,0.03305753
16,244.657987633408,8.00948354339611,6,STAR,1,23.81548,22.70056,22.17544,21.96937,21.87248,0.5540546,0.0958706,0.0862623,0.1032581,0.3641037,22.50526,22.71524,22.09557,21.94627,21.23361,0.5457364,0.1223237,0.1083337,0.1310311,0.3784779,23.48481,22.74483,22.3629,22.20217,21.55715,0.7839541,0.1786467,0.1921062,0.2405355,0.5771577
17,244.658307537737,8.10177488105561,3,GALAXY,0,24.66249,22.78164,21.98585,21.83937,21.86069,0.722834,0.1149425,0.08090408,0.09616375,0.3642167,24.68098,22.40626,21.61325,21.488,21.17353,0.7290268,0.1347212,0.1090063,0.1024618,0.410565,24.93638,22.46354,21.55559,21.6814,21.81606,2.395082,0.286741,0.1869507,0.3518258,1.582663
18,244.658583594441,8.00567201823755,3,GALAXY,0,23.79475,22.20617,21.6826,21.35588,21.36854,0.5473874,0.06500091,0.05806382,0.06413094,0.2558223,22.87526,21.96533,21.39928,21.20552,21.3833,0.5749081,0.07700079,0.05963289,0.06371612,0.2974886,23.97967,21.95865,21.51107,21.35833,22.82444,1.365529,0.11438,0.1175346,0.1543598,1.363586
19,244.664162143017,7.99343793132696,6,STAR,1,24.39859,22.98803,21.78769,21.05635,20.66486,0.691497,0.1222771,0.06534529,0.04974613,0.1435919,21.46245,23.09201,21.79889,21.06774,20.62119,1.549612,0.2007861,0.1245282,0.08429541,0.1837209,24.42653,23.69169,21.90614,21.20119,20.88243,1.248569,0.4748027,0.1396812,0.1028674,0.3387357
20,244.665100803816,7.96081401498394,3,GALAXY,0,23.29333,22.05537,20.5839,19.90699,19.43659,0.3963313,0.06113989,0.0265404,0.02320283,0.05335595,22.25356,21.30231,19.7489,19.17463,18.80474,0.2860457,0.05503897,0.02137638,0.01802184,0.04983217,25.50208,21.23327,19.7337,19.25663,18.84589,2.384352,0.1152638,0.04511253,0.04295203,0.1362809
21,244.666447211376,8.0857020062597,6,STAR,1,25.444,23.04391,21.54313,20.62184,21.23296,0.5453736,0.1285672,0.05321192,0.03584821,0.572449,25.68646,23.09357,21.52503,20.60901,20.70723,0.4800244,0.1537125,0.06135608,0.0369132,0.268671,26.51249,23.84063,21.65499,20.6518,21.27574,0.4104754,0.4260917,0.1031012,0.07245102,0.4590101
22,244.670394362804,8.04926931516455,3,GALAXY,0,23.40524,22.5744,21.70066,21.51515,20.73262,0.4297024,0.08713935,0.06014488,0.07321556,0.1524091,21.91605,21.67365,20.75083,20.4994,20.19712,0.3300256,0.08538021,0.0589379,0.06823718,0.1580486,23.36831,21.71757,20.85549,20.76529,20.5292,1.530851,0.146202,0.1070155,0.1468986,0.5839769
23,244.67046948794,8.03450517633084,6,STAR,1,23.76308,24.52155,23.0957,22.55467,21.95409,0.53804,0.3578552,0.1854247,0.1693427,0.3835364,23.4088,24.346,23.15387,22.38148,21.47458,0.804922,0.4339951,0.2165839,0.1909142,0.3706892,24.10673,24.68352,23.55573,22.76604,21.34852,0.7914126,0.5067147,0.3718406,0.3078203,0.4272763
24,244.674748428478,8.12236269983856,3,GALAXY,0,22.48529,22.57915,22.10805,21.68162,21.32654,0.2195105,0.08780722,0.08237606,0.07905614,0.2498274,22.54963,22.49539,21.4922,21.46165,21.19044,0.2420644,0.1065773,0.0917425,0.09509535,0.2883108,22.38327,22.5197,21.59814,21.63263,21.62488,0.5880495,0.2423015,0.1762718,0.2515345,1.070332
25,244.676831819455,7.93325171060007,6,STAR,1,18.41808,17.18704,16.92397,16.44351,16.30083,0.02118041,0.01551598,0.01237128,0.01330234,0.01650732,18.4025,17.18819,16.80624,16.42624,16.29342,0.01562866,0.005655952,0.005030977,0.005294707,0.008186499,18.43491,17.23246,16.84989,16.48383,16.34514,0.01646525,0.003331132,0.003268127,0.003113125,0.008381756
26,244.612605361054,7.96384553362845,3,GALAXY,0,23.49423,24.61774,23.25545,22.43674,21.46994,0.4590968,0.3763327,0.2112126,0.1491045,0.2749536,22.26477,24.52746,22.41491,21.61782,21.36476,0.507413,0.4346141,0.1885603,0.1519205,0.2945685,26.66848,26.03596,21.54648,21.54386,25.61488,1.516272,2.241955,0.368771,0.3397324,0.6317803
27,244.62484443301,7.99020792404906,3,GALAXY,0,23.80424,23.04033,22.47771,22.07238,21.88042,0.553165,0.1273731,0.1118436,0.1108189,0.3647965,20.37192,23.10007,21.93831,22.02665,21.44163,0.4027304,0.1638466,0.1388097,0.1185172,0.5022128,22.34632,23.13288,21.96575,23.92344,24.64139,0.7602671,0.607664,0.3369286,2.10707,0.9370626
28,244.630688084319,8.04327028373947,3,GALAXY,0,25.05803,25.14397,24.45566,25.11642,20.78356,0.6497028,0.4128863,0.4374619,0.3482501,0.3075702,25.38103,25.26813,24.00066,25.05495,20.34468,0.5744264,0.4324812,0.6958789,0.414793,0.1810942,24.71611,26.03474,24.60773,26.63077,20.71512,2.952664,1.292376,2.101132,0.758113,0.6970896
29,244.632544509447,7.95845836219587,3,GALAXY,0,23.91288,23.25813,22.77787,22.00929,21.74039,0.5922818,0.1515182,0.2155082,0.1049046,0.3354866,23.05334,22.0733,21.84229,20.9969,21.24243,0.8879654,0.1809933,0.1949131,0.1014388,0.4779013,22.79241,22.29322,21.96042,21.10501,20.64426,1.318863,0.262769,0.3144954,0.2092244,0.6442178
30,244.632782364177,8.01723038233623,6,STAR,1,24.37621,21.23866,19.83502,19.18155,18.82523,0.6895365,0.03371812,0.0184937,0.01741193,0.03483868,20.54456,21.24894,19.84394,19.18678,18.76512,0.4419422,0.03895701,0.02042119,0.01405083,0.05207769,23.12798,21.33234,19.92557,19.27024,18.81801,0.632719,0.05325022,0.02425749,0.01976008,0.05634587
31,244.635069049919,7.98763493330754,6,STAR,1,25.47234,24.28955,23.55348,22.51922,21.78213,0.5247643,0.402312,0.2651081,0.1618873,0.3430251,25.39408,24.44426,23.70014,22.65076,21.89245,0.5533939,0.4723974,0.335036,0.1935624,0.3903798,24.99917,24.82532,24.1418,23.13705,22.71217,0.7682395,0.4894002,0.5035383,0.3271299,0.7208247
32,244.636676093727,8.0402051856735,6,STAR,1,20.27699,19.38187,19.01973,18.91128,18.88496,0.04376734,0.01778274,0.01447933,0.01624824,0.03600772,20.24637,19.35905,19.01936,18.89139,18.81702,0.04560104,0.01070091,0.0106714,0.0166285,0.03798752,20.23886,19.40692,19.05729,18.95031,18.80963,0.05803577,0.01208009,0.01287246,0.01600295,0.05975259
33,244.638792013122,8.01339014224745,3,GALAXY,0,25.5604,24.66907,22.85877,22.04666,21.17332,0.4936264,0.3810563,0.1535355,0.1092249,0.2169038,25.76295,21.44094,22.43067,21.74696,21.00089,0.493816,0.4847946,0.1770664,0.1266887,0.2403379,26.8014,23.74308,22.55237,22.10644,20.75105,0.619521,1.167618,0.4176817,0.4115487,0.6620643
34,244.64607808235,7.94814563165393,6,STAR,1,23.67079,24.8147,24.99904,22.87074,22.12829,0.5358199,0.8274604,0.4498842,0.455746,0.4249832,20.83994,24.45942,18.93869,22.91138,22.30291,0.7340078,2.510481,8.690673,0.3698715,1.04671,22.18764,24.283,23.47354,22.83712,22.15844,0.6840094,1.577819,1.280585,1.133433,2.159794
