,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,242.611199036328,20.5786529782138,3,GALAXY,0,23.93785,24.02735,22.59047,21.39114,20.80797,0.6268311,0.3091194,0.1488008,0.07387558,0.1942791,21.11642,21.90724,20.01668,20.88455,20.82245,0.5416101,0.2225036,0.1206301,0.07483272,0.2033296,21.54807,22.74021,21.10478,20.61533,25.03959,0.4151357,0.5063078,0.1885082,0.1829626,0.8160108
1,242.621266015399,20.5783165716585,6,STAR,1,20.13071,17.67995,16.25195,15.51757,15.13656,0.0420596,0.01373176,0.01356352,0.01442071,0.02088898,20.02732,17.66432,16.23213,15.51404,15.11507,0.04080185,0.005189398,0.00406412,0.004172451,0.005142722,20.02579,17.70323,16.27777,15.56271,15.17406,0.05255705,0.004329946,0.002392772,0.001905562,0.004174006
2,242.627316199462,20.6107469259399,6,STAR,1,23.64196,23.6914,21.99312,21.00281,20.58523,0.5227845,0.2438043,0.08992078,0.05384041,0.1601905,23.29164,23.53682,21.97702,20.97486,20.58195,0.6340632,0.2715135,0.1145705,0.0637759,0.17686,23.54894,24.09877,22.2733,21.02495,20.8889,1.00379,0.6517746,0.2336241,0.1136726,0.4373225
3,242.64089137345,20.5900661552168,6,STAR,1,22.94361,22.63874,22.50784,22.37571,22.14643,0.2726977,0.1019637,0.1392193,0.1692241,0.51552,22.66138,22.67556,22.37119,22.23563,22.24206,0.3330172,0.1092069,0.1405582,0.2140288,0.5538474,23.02056,23.0634,22.39924,22.15016,24.35414,0.7154289,0.3266223,0.2898058,0.4324446,0.6904521
4,242.651131077797,20.5960050879049,3,GALAXY,0,22.00726,22.18682,21.38897,21.20262,21.17175,0.1492354,0.07046058,0.05491834,0.06294923,0.2617092,21.76454,21.77597,21.05087,20.75217,20.70487,0.1599826,0.06740155,0.07028447,0.06501775,0.2616312,22.14083,22.12635,21.0547,20.85127,20.84336,0.4736188,0.2218087,0.1188485,0.1646061,0.6691704
5,242.652567330423,20.6941387307429,3,GALAXY,0,25.04864,22.50982,21.86567,21.39735,21.04828,0.6801214,0.09419556,0.08141624,0.07518369,0.2383059,19.31641,22.27337,21.55504,21.16879,20.56543,0.4904852,0.1609212,0.1183081,0.07968666,0.2309677,23.0815,22.33197,21.71773,21.20787,22.57766,1.134819,0.2203725,0.2261782,0.19855,2.060897
6,242.653055194728,20.5523255863982,6,STAR,1,24.70768,23.33,25.34791,23.55686,23.85602,0.7448733,1.007593,0.5041272,0.4097154,0.4141974,21.90302,23.49092,25.35663,22.78192,23.8996,0.8358382,0.22585,0.5818837,0.4039568,0.4542474,22.7091,25.01935,25.2381,23.39827,24.07034,0.3239456,0.5769854,0.6632486,0.5174202,0.4709408
7,242.656300395524,20.5752800725101,6,STAR,1,23.81313,22.39884,21.06974,20.40025,19.88829,0.6939906,0.08294775,0.04297171,0.03452148,0.08971393,20.39838,21.98812,20.82087,20.41717,19.91913,0.3912697,0.08666584,0.04468042,0.03475557,0.1029175,22.49364,21.93158,20.70591,20.23875,20.31864,0.7039278,0.2528509,0.1008513,0.1042631,0.4645271
8,242.65953771549,20.6119964720428,3,GALAXY,0,24.09202,24.19306,22.53765,22.11705,21.71657,0.6580248,0.343055,0.1493154,0.1401459,0.3966098,20.02475,22.83992,22.22875,21.41837,21.70806,0.4791585,0.6351683,0.161334,0.138553,0.4574042,22.1916,23.98494,22.26576,21.85536,22.50477,1.787566,0.7733329,0.311448,0.3178659,1.653181
9,242.664854463958,20.6829228902168,6,STAR,1,23.24342,21.12171,19.68112,18.5995,18.03257,0.3968437,0.03313574,0.0201054,0.01673243,0.02850829,23.10717,21.13376,19.64977,18.60541,18.04136,0.4817964,0.0411585,0.01614163,0.01090793,0.02206009,23.62363,21.14934,19.71984,18.64171,18.12323,1.060925,0.05483615,0.02502573,0.01505473,0.03851752
10,242.666959460217,20.5501424700302,6,STAR,1,20.6423,19.1401,17.66295,16.55341,15.93986,0.05680976,0.0154775,0.01406763,0.01458693,0.02127551,20.27911,19.14383,17.66591,16.54696,15.93618,0.05230403,0.009606572,0.005863851,0.004805633,0.006866912,19.74998,18.37502,17.24903,16.32179,15.90618,0.3923368,0.1156549,0.1222751,0.02111965,0.103311
11,242.66740213621,20.6245816968677,6,STAR,1,25.37879,24.01777,22.06608,21.57507,20.9065,0.573823,0.3064058,0.09624344,0.08578768,0.2103734,25.66099,24.02649,22.12069,21.54185,20.4672,0.4709482,0.3262732,0.1051319,0.1088719,0.2164237,24.62196,25.15137,22.40497,21.65767,20.72485,1.62295,1.084764,0.2668123,0.1942675,0.3695812
12,242.66787326374,20.6997961677727,6,STAR,1,21.31007,20.03397,19.52534,19.32243,19.3087,0.08788994,0.01939766,0.01861547,0.02008652,0.05748757,21.16287,19.99231,19.51797,19.32182,19.11507,0.08863211,0.01563392,0.01468444,0.01843334,0.05625386,20.91849,20.01462,19.54088,19.38636,19.16354,0.1192999,0.0228004,0.02262788,0.02831552,0.100031
13,242.672782984066,20.5996288222136,3,GALAXY,0,24.71821,25.89623,25.00164,24.20332,20.55259,0.7286641,0.3602416,0.5531518,0.5225073,0.2431702,24.8436,25.9533,25.09582,24.26533,20.30237,0.8397141,0.4197605,0.5532238,0.5436446,0.1569569,25.71701,26.51082,25.12132,25.5548,20.82881,1.141312,0.5563785,1.376879,1.152309,0.4838001
14,242.674490567655,20.7426330338205,6,STAR,1,19.08095,17.70973,17.17986,16.99105,16.92683,0.02672843,0.01373379,0.01381377,0.01475171,0.02270059,19.05538,17.68787,17.17031,16.99871,16.91571,0.02237735,0.005198847,0.004976368,0.00528409,0.0110181,18.61444,16.92895,16.46002,16.20337,16.92657,0.1156299,0.06844934,0.06023652,0.07460187,0.116873
15,242.678987236025,20.7642316141263,6,STAR,1,25.09527,23.63727,22.46096,21.21075,20.48182,0.6821829,0.2382407,0.134644,0.06652398,0.1538189,25.43694,23.60947,22.40277,21.21169,20.50928,0.5675855,0.2648382,0.251703,0.07476116,0.1620785,26.14072,24.11223,22.43637,21.19258,23.62471,4.043143,0.9348814,0.3181287,0.1583569,6.805819
