,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,242.135812652155,29.3057210422677,6,STAR,1,15.44969,14.16647,13.75654,13.62935,13.61122,0.02870399,0.01415309,0.0007072367,0.01565657,0.0185868,15.4507,14.17757,15.51528,13.62507,13.61762,0.004368188,0.002906928,0.01179289,0.003053741,0.003449854,15.47467,14.17377,13.76671,13.64883,13.62914,0.003545822,0.0008056675,0.0004557605,0.0007900648,0.001784959
1,242.143072785917,29.305241899122,6,STAR,1,24.35085,24.8452,23.07088,23.19943,22.2982,1.011128,0.8119776,0.3049081,0.5835259,0.6288617,24.4119,24.85681,22.9891,22.97942,22.15754,4.075385,2.627586,0.6066882,1.254513,1.742993,24.49931,25.19152,23.43968,23.17542,22.45726,1.224184,1.110201,0.632406,0.824643,0.9519906
2,242.180577477744,29.3255617064428,3,GALAXY,0,24.47975,23.31131,22.20224,22.0178,21.72289,0.9619763,0.2857509,0.1290009,0.1918372,0.4253641,24.75234,23.39584,22.03143,21.78462,18.74981,1.185364,0.3121964,0.131864,0.1949251,0.362285,25.67824,24.87226,22.35826,22.01592,20.93633,1.345494,1.393786,0.3017425,0.4377633,0.4519269
3,242.183836438955,29.3373637118841,3,GALAXY,0,24.29541,24.41017,23.38897,21.83869,21.47635,0.6842112,0.6323845,0.3510564,0.1637758,0.3552459,21.15887,22.30528,21.74098,21.571,19.79212,0.8373246,0.6324657,0.4543554,0.1829547,0.3672381,24.61128,23.30789,22.5595,21.76079,20.2731,3.763251,0.8383294,0.7010976,0.4268361,0.5110286
4,242.199884952298,29.2510638502805,3,GALAXY,0,23.01984,22.47922,21.69403,21.09855,20.98864,0.4359371,0.1390446,0.08848002,0.08558934,0.2397027,23.04479,22.33792,21.14582,20.81525,20.74907,0.4890209,0.1432424,0.08195908,0.08468139,0.337035,24.07916,22.70783,21.22738,21.39601,22.01355,2.634693,0.5983046,0.1850027,0.3758326,1.770077
5,242.2004374646,29.4091262121439,3,GALAXY,0,23.30729,22.13394,21.89896,21.58858,21.37364,0.5363018,0.1045553,0.09911762,0.1321884,0.3304407,21.26462,22.16035,21.58006,21.25274,21.3184,0.3228659,0.1135006,0.09968,0.1315642,0.3386601,21.44737,22.65786,21.16625,21.25783,25.73072,0.4866033,0.7853721,0.1735955,0.495776,0.4802615
6,242.208637664479,29.3344775922569,6,STAR,1,25.36233,25.91127,22.68436,22.69081,22.28751,0.7778791,0.5921448,0.197566,0.3426448,0.5885922,25.45896,25.93618,22.54656,22.25041,22.35748,0.8070883,0.6897377,0.2941224,0.4368413,0.6212725,24.13746,25.9387,23.05223,22.86337,23.94182,1.586322,1.473785,0.6316023,0.7530918,1.289062
7,242.210594566201,29.4141180751643,6,STAR,1,25.62468,22.13714,20.63657,19.86779,19.43527,0.7841805,0.1048052,0.03632258,0.03338676,0.0652148,25.78215,22.13759,20.56326,19.88531,19.36497,0.7271221,0.1431901,0.04773677,0.03316191,0.07944787,23.91095,22.40743,20.62592,19.90572,19.7066,1.636687,0.2637141,0.07001818,0.0645898,0.1682256
8,242.213135162214,29.2337857455001,3,GALAXY,0,23.10608,22.66206,21.61033,21.10505,20.46005,0.4703962,0.1633381,0.08484792,0.08566417,0.1531163,21.17013,21.765,21.06345,20.68787,19.87548,0.3957395,0.2013861,0.07666148,0.08534434,0.2314373,22.15106,21.84777,21.23827,20.81258,20.29735,0.5452834,0.2290802,0.1737123,0.1967948,0.3914283
9,242.222517000481,29.3848084880794,6,STAR,1,19.43001,18.38907,18.10315,17.96756,17.94916,0.03880481,0.01546035,0.01500797,0.01716063,0.02624609,19.44906,18.39197,18.09899,17.96282,17.93012,0.02904606,0.007443063,0.007011413,0.008427898,0.02242386,19.52496,18.44754,18.1385,18.01835,17.99091,0.0377831,0.008808899,0.008501266,0.01148833,0.03281909
10,242.223280800225,29.4460347453374,6,STAR,1,23.93961,21.58457,20.29638,19.15915,18.62,0.8099746,0.06609008,0.02994329,0.02324474,0.03770229,24.05286,21.59937,20.30668,19.15277,18.64213,2.995867,0.09480265,0.06468664,0.03508015,0.059274,24.37009,21.79265,20.41653,19.21604,18.78078,1.717149,0.1406365,0.05664593,0.03168656,0.06970219
11,242.2277327947,29.3106548564151,3,GALAXY,0,25.08579,23.64915,22.57119,21.71971,22.0674,0.8984747,0.3756341,0.1817632,0.1476375,0.5308656,22.18724,22.81036,21.85535,21.40476,20.99522,0.8821666,0.3194438,0.2336893,0.1693328,0.8894366,23.71945,23.51332,22.17064,22.14348,21.47227,2.080929,1.04032,0.4354741,0.6919606,1.157911
12,242.228701406018,29.3362931116398,6,STAR,1,24.63632,25.7802,23.78194,25.37891,20.77097,0.9694432,0.6354542,0.4772604,0.5607104,0.3749256,21.66407,25.75734,23.60078,25.38451,20.77814,1.587122,0.7805408,0.5092435,0.6634839,0.2540159,23.78311,24.89344,23.82697,25.29197,21.36551,0.9756598,0.9284424,0.8018618,0.8455411,0.5346507
13,242.230180636868,29.4512395990382,6,STAR,1,24.09931,25.079,23.30799,24.06957,22.82631,0.8685341,0.8901147,0.424969,1.303628,0.9189016,24.22181,25.09141,23.32617,24.08557,22.46772,3.205727,2.09417,1.322925,3.927042,8.331594,24.386,25.56588,23.67014,24.08565,22.82907,1.271321,1.165427,0.9951866,1.738669,1.358108
14,242.246154400055,29.4033644084211,6,STAR,1,18.19247,16.74319,16.25961,16.09807,16.05204,0.03129458,0.01437512,0.01407794,0.01582537,0.01927636,18.175,16.75393,16.26315,16.09112,16.04367,0.01402051,0.003997511,0.003855115,0.003951424,0.007429959,18.23514,16.80121,16.30519,16.15148,16.10385,0.0154015,0.002998845,0.002476523,0.002985308,0.007361533
15,242.249971968066,29.2943653989341,6,STAR,1,25.11332,23.19716,21.67986,21.12193,20.86083,0.8948085,0.2600178,0.08548302,0.08736995,0.2158323,25.35056,22.85962,21.61576,21.07368,20.46293,0.7791992,0.2596949,0.1148969,0.08992784,0.2428958,24.54086,23.4423,21.77451,21.32486,20.53196,1.751861,0.6085427,0.1843871,0.2011701,0.3257815
16,242.254679667722,29.4118587296314,3,GALAXY,0,23.75247,22.5645,21.32023,20.85596,20.57579,0.7329556,0.1555385,0.06474516,0.07179243,0.1749972,23.9452,22.50854,21.19101,20.66339,20.17908,2.053191,0.2630383,0.0717994,0.08551181,0.2221661,24.60029,22.82632,21.3351,20.76978,20.11095,2.444813,0.5131488,0.1989324,0.178918,0.320256
17,242.257182076353,29.4517736489318,6,STAR,1,24.9005,23.59241,22.8096,23.29841,23.18999,0.9471136,0.3164344,0.2262114,0.8174507,0.6407489,24.99155,23.6018,22.8331,22.9025,23.17566,3.277645,1.039543,0.6744578,0.8561473,4.088161,24.86307,23.777,23.00138,22.94829,23.06138,1.647968,0.7691858,0.537884,0.8191549,1.263542
18,242.294095653871,29.3021650032549,3,GALAXY,0,21.34494,19.99651,18.88162,18.41928,18.08705,0.1112633,0.02278421,0.01681182,0.01827386,0.02769254,20.34923,19.55084,18.49044,18.00941,17.75504,0.1049102,0.01854074,0.009626721,0.00991591,0.02175076,20.6121,19.59645,18.50739,18.04799,17.78778,0.1389915,0.03034407,0.01578624,0.01705773,0.04142772
