,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,238.344337130314,34.3745574016547,6,STAR,1,23.67957,22.182,20.50255,19.48475,18.87845,0.7668573,0.09063663,0.02991349,0.02274079,0.03811262,22.63433,22.12121,20.46274,19.49431,18.87038,0.5416867,0.1015075,0.04080766,0.01951476,0.03567436,24.83278,22.39965,20.57125,19.61996,18.90898,1.801653,0.2117367,0.05787421,0.03677317,0.06823846
1,238.407479335658,34.3282519809634,3,GALAXY,0,24.07622,23.46077,22.3174,22.25993,22.529,0.7780398,0.2626406,0.1331749,0.1742007,0.5213348,23.3871,23.50553,21.97833,22.27227,22.57667,0.9022747,0.3579224,0.1418008,0.202924,0.7377408,25.12,25.23071,22.10682,23.25667,24.13025,2.549876,1.912533,0.3520535,1.339893,1.039428
2,238.40930473765,34.3295109219477,6,STAR,1,24.14665,24.39677,23.21135,21.78483,20.95291,0.800492,0.6287428,0.2840578,0.1155626,0.1916452,21.11232,23.07252,22.68428,21.81423,20.77816,0.6551946,0.7239212,0.2642364,0.1227226,0.1995858,22.82242,24.64322,23.03806,22.82195,21.04955,0.5728875,0.9744874,0.4511491,0.5944886,0.3949126
3,238.412108177032,34.3436837091495,6,STAR,1,22.3703,19.65482,18.28341,16.96606,16.23363,0.2291688,0.02322996,0.01309359,0.01481839,0.01963454,22.42595,19.66883,18.26448,16.95508,16.22848,0.2606674,0.01410479,0.007507778,0.005005176,0.007010613,23.22761,19.71723,18.31268,17.00302,16.28749,0.952795,0.02015114,0.009061337,0.004892224,0.008092843
4,238.428692978861,34.447612009649,6,STAR,1,23.02321,23.55718,22.75479,21.86406,20.80901,0.402279,0.280065,0.1849247,0.1231772,0.1865395,22.84125,23.50667,22.78608,21.64887,20.74752,0.4863651,0.3003484,0.2363006,0.1415055,0.1742283,22.99866,23.80799,23.34119,21.92362,20.90849,0.4862109,0.4223428,0.3881205,0.2002577,0.2462019
5,238.464413321542,34.4157209637576,6,STAR,1,25.66731,25.87455,24.89446,22.39202,23.26183,0.6150812,0.4720665,0.6177151,1.029653,0.4861465,25.89543,25.95886,24.93585,22.44966,24.95555,0.5227384,0.4548874,1.405976,0.209033,0.475724,25.16123,25.72251,25.40897,23.2712,23.51591,0.8117841,0.5292382,0.5845115,0.4426636,0.5046604
6,238.467341260501,34.472731859702,3,GALAXY,0,23.38968,22.00762,20.94529,20.58365,20.04685,0.5402411,0.07752153,0.04096892,0.04275724,0.08958188,21.54271,21.57859,20.44475,19.94733,18.9006,0.3026009,0.07337698,0.04133018,0.04344948,0.0861447,23.16523,21.6792,20.49966,19.94266,19.14235,1.359483,0.1715801,0.08077433,0.07485262,0.1448538
7,238.468909137903,34.5020764384178,3,GALAXY,0,22.84548,22.99248,22.09573,21.93873,21.24648,0.348517,0.1785628,0.104806,0.129707,0.236508,22.06027,22.56637,22.02927,21.67391,21.12597,0.3074602,0.214497,0.1557837,0.1513287,0.2458948,22.46874,22.72333,22.06939,21.76964,22.85538,0.4501571,0.2729267,0.1983485,0.255669,1.227892
8,238.47218558819,34.4069667430602,3,GALAXY,0,25.53657,23.20143,23.02522,22.33029,22.51792,0.6742705,0.2050246,0.2382723,0.1813996,0.5101229,25.76256,22.73363,22.93326,22.25704,21.05694,0.5792866,0.2202692,0.3195012,0.1982463,1.677569,24.67274,22.93638,23.26419,22.35709,22.42827,2.267936,0.4037354,0.968049,0.5683436,1.451415
9,238.472696380475,34.3673137723045,6,STAR,1,23.73658,23.55459,22.91488,22.05719,22.16265,0.6923756,0.2740133,1.020662,0.1429292,0.4514566,22.5742,22.84713,22.61375,21.91597,22.2457,0.5705547,0.2842447,0.3193043,0.1878537,0.4950806,22.69283,23.00569,22.96755,22.38885,23.54023,0.5541838,0.3227122,0.4465771,0.3932535,1.038426
