,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,237.669577128668,18.7139311165743,3,GALAXY,0,23.44765,22.89596,22.43064,22.47871,22.42722,0.6752409,0.1633009,0.143522,0.2388723,0.775968,20.89411,22.85942,22.18571,21.52233,18.90501,0.4311621,0.2342504,0.1667223,0.2460036,0.9227998,22.60106,22.91958,22.35499,21.61598,21.03488,0.6861538,0.3677586,0.3541162,0.3363054,0.7109632
1,237.675815380499,18.6768365793277,3,GALAXY,0,25.80687,23.80641,22.70731,22.14396,21.65131,0.6716229,0.3440323,0.1821117,0.1796175,0.5079889,26.22841,23.02749,22.17843,21.85394,19.42973,0.477007,0.4772634,0.1988804,0.1880342,0.4464636,25.78131,23.79277,22.95694,22.13326,22.72835,1.296501,0.7392913,0.5162916,0.4510874,1.646428
2,237.679178640863,18.7132894168513,3,GALAXY,0,25.20647,23.0561,24.96297,24.68167,23.13423,0.9605379,0.5033447,0.6113072,0.6575087,0.796204,25.53551,22.65164,25.43712,24.80044,23.29312,0.8020365,0.2442681,1.421684,0.7528549,1.139046,24.65255,22.57479,25.55252,26.73042,22.32983,3.270951,0.3823096,1.922855,0.6332786,2.490856
3,237.681128015981,18.7389211831572,6,STAR,1,22.07309,20.29569,19.2323,18.77556,18.5323,0.1752388,0.02457784,0.01903156,0.01965605,0.04295044,20.69466,20.31571,19.22086,18.77142,18.48616,0.1811208,0.02176881,0.0130286,0.01283956,0.04209832,21.65205,20.37931,19.28565,18.84382,18.55049,0.2383443,0.03125371,0.01871053,0.0212513,0.06116073
4,237.683897965313,18.712683477197,3,GALAXY,0,25.95731,23.75673,23.04917,23.11778,22.35886,0.5901122,0.3305176,0.2415225,0.4004521,0.7600518,26.24784,22.10324,22.30819,21.25713,20.42897,0.4669586,0.3436961,0.2312029,0.4234117,0.9757906,24.27282,22.66731,24.38727,21.70794,25.58717,2.642445,0.3634635,2.92628,0.4618537,0.3995365
5,237.688800892488,18.6326341869284,6,STAR,1,22.29175,21.45334,21.04699,20.78108,21.1905,0.2748098,0.05044827,0.04652874,0.05686161,0.3565662,22.37688,21.43943,21.03011,20.76754,21.2186,0.3032436,0.05131964,0.04702664,0.06571955,0.3737899,22.73918,21.55917,21.20587,20.65339,22.45244,0.6757331,0.09301181,0.109782,0.1143979,1.555779
6,237.689816510096,18.6079007638221,6,STAR,1,24.31191,22.19418,21.57007,21.19485,21.32385,1.122797,0.09056684,0.07004332,0.08001632,0.3979858,28.00921,22.1486,21.58727,21.1777,20.00823,0.9126942,0.09352534,0.07302588,0.08271549,0.3405342,24.65521,22.23195,21.9882,21.19986,21.2656,1.546202,0.1360045,0.1771707,0.1619674,0.5938978
7,237.692053795486,18.6126533559766,3,GALAXY,0,25.67968,22.60084,21.1187,20.48203,19.92397,0.7680563,0.1275911,0.04917024,0.04533996,0.1207559,25.92388,22.36001,20.9242,20.28724,19.52933,0.6297423,0.1291888,0.04909403,0.0433231,0.1431906,21.63624,22.37237,20.85725,20.50978,19.91424,0.5064377,0.2445547,0.1090339,0.1257962,0.3042542
8,237.708070854562,18.7001227117225,3,GALAXY,0,22.90712,25.65175,25.28863,25.18133,20.48368,0.4456945,0.5419494,0.5565594,0.6927806,0.4881428,21.37792,25.78873,25.28037,26.50229,20.50158,0.5024154,0.5576398,0.8205424,0.5299902,0.2219034,22.07688,23.89525,25.32105,26.28928,20.5886,0.6179379,1.172006,2.148783,0.9363177,0.690855
9,237.710331303303,18.7991857622756,6,STAR,1,22.77876,20.16353,18.67303,17.57482,16.93219,0.3976969,0.02370303,0.01724463,0.01719603,0.02691616,20.19246,20.15495,18.66231,17.56677,16.91428,0.2046809,0.01941675,0.009323037,0.006831889,0.0116921,21.85835,20.1689,18.68139,17.62113,16.98223,0.2904976,0.02662503,0.01182921,0.008189244,0.01676986
