,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
12,13,23.44632584656362,1210.0997001681126,6.655278889634834,4.399077436548734,0.001619994916839718,242.55254338847865,27.847900674916623,36.0,11.990865986928105,0.0,0.03335254901960784,17.30287362695615,0.3390093023148869,23.196231356860775,1209.584447141477,1.9842744059324104,1.6115091531537473,0.16634948537830496,-0.4274242139233482,4.83362271703283,-1.3400339223117972,0.0022602319791734924,-0.5425758459747717,4.49853761508638,-2.055517340868077,0.0017402220239720809,6.0,STAR,1.0,23.48961,23.20648,21.70911,20.39627,19.66679,0.5071734,0.1740194,0.06798602,0.03771245,0.0646644,20.71466,23.19246,21.63705,20.4085,19.63998,0.5324286,0.2047746,0.07735056,0.03488357,0.06656119,23.64348,23.94762,21.77987,20.62558,19.83799,1.108805,0.7105851,0.1521976,0.09928905,0.1960821,2.7749500000000005,0.01401999999999859,0.07206000000000046,-0.012229999999998853,0.026809999999997558
14,15,28.60469451274709,1261.0242880664048,12.099822267650808,4.19137093056926,-0.029955375866185553,242.55683744122896,27.85205465033244,26.0,11.213759749019609,0.0,0.020999607843137254,17.37562188187274,0.6536006200872058,28.3063382473459,1261.22339465179,1.7261920392746788,1.7407078398391604,-0.01883213758264901,-0.4273504078452173,4.053961762963965,-2.0603938943770426,0.0014937321670945337,-0.40249451825731364,4.043597787961989,-1.5641738459601453,0.001546533103155669,6.0,STAR,1.0,23.93514,21.68742,20.20907,19.18676,18.62528,0.6668249,0.0514809,0.02683292,0.02577724,0.03260108,22.49439,21.73766,20.22515,19.18018,18.62598,1.142725,0.05876384,0.0226487,0.01443334,0.04295628,24.00088,21.99042,20.28553,19.27193,18.76217,1.382381,0.121255,0.04011461,0.02403151,0.06314179,1.4407500000000013,-0.05024000000000228,-0.016079999999998762,0.006579999999999586,-0.0006999999999983686
15,16,29.979195165366882,319.86610546552293,6.22782934944238,7.475186518032683,-0.6384915534339067,242.48718122917398,27.76891662503457,39.0,8.85756374727669,0.0,0.059069411764705884,17.6317142834901,0.16686636053578796,29.672725938840255,319.5881395808662,2.818888802653305,1.6446219404460862,0.7616188035681262,-0.3445298983043053,4.792757050370889,-1.5651745494027012,0.0005549960520146307,-0.4095840854299026,4.561044743774926,-1.9309404914706036,0.0008657965431312747,3.0,GALAXY,0.0,22.87618,22.43433,21.7317,21.64876,21.15598,0.3276272,0.09167107,0.06862713,0.08926757,0.2182028,22.40692,22.02982,21.2572,21.06604,20.39316,0.3743935,0.09017596,0.0676818,0.09782726,0.2615001,24.2715,22.05076,21.38062,21.29009,21.06472,2.235691,0.1909211,0.1666626,0.214758,0.7011017,0.469260000000002,0.40450999999999837,0.47449999999999903,0.5827199999999984,0.7628199999999978
16,17,35.80286451123758,571.8487634000006,9.520278441917094,18.281351910193564,-0.43340098527395354,242.50643820048953,27.79077278048888,139.0,8.089684183006536,0.0,0.2872835294117647,17.73017108170937,0.47923553527741847,35.275594530900975,571.3555447051572,17.164648219953506,5.847685271932278,6.395954818461178,0.15245794550755154,5.77210597794825,1.241545704891344,0.0016090524024923196,0.8277407254511098,8.922772815109447,6.788418835966003,0.009061302202009982,3.0,GALAXY,0.0,22.24908,22.51373,21.85757,21.86713,21.30054,0.1942671,0.118074,0.09151459,0.1246184,0.2473294,22.13066,22.41136,21.6293,21.64007,20.08454,0.256571,0.1447786,0.1036614,0.1437766,0.4070677,22.30276,22.62637,21.8681,21.86004,20.78026,0.3766692,0.2626973,0.2008863,0.2822528,0.3950753,0.11842000000000041,0.10237000000000052,0.22826999999999842,0.22705999999999804,1.216000000000001
17,18,36.31783778988957,18.682162210136,7.351061430989349,7.6898784006081655,-0.7853981458320602,242.46550135266173,27.741917006026792,47.0,6.452732517006803,0.0,0.04225921568627451,17.975640842964257,0.044060120585524554,36.15336536185682,18.35920249044644,2.258973163027804,2.852954546499916,0.2629014357903543,0.3915893127860091,4.965926759437927,2.3638326536391236,0.0022692419798184932,0.29282186724185305,6.106198344791134,1.1612588692267753,4.819603129705887e-05,3.0,GALAXY,0.0,24.49273,24.69362,23.72708,22.20449,21.35918,0.8420496,0.4706662,0.3465421,0.1416914,0.2588725,21.5121,22.3184,23.79934,22.03994,20.70273,0.6112859,0.7382838,0.5596951,0.1634762,0.3812872,22.98197,23.21638,24.7815,23.37758,21.77426,1.297137,0.6900901,2.376135,1.623661,1.618816,2.9806300000000014,2.3752199999999988,-0.07225999999999999,0.16454999999999842,0.6564499999999995
18,19,40.91187734311129,1249.5774706771813,12.670572461757772,9.392083155638778,-0.05018622131201384,242.5572164488899,27.850236630299793,93.0,19.614621838779957,0.0,0.025196078431372546,16.76855015114739,0.258748317490319,40.458343881056045,1249.1835469292225,2.612380385435017,2.264474723720923,-0.10595283650764031,1.9041724873295915,6.731763085107671,1.5073227794782027,0.0019700739061362517,1.9362148756798794,6.933722404172122,1.5115020720489225,0.003471246506847269,6.0,STAR,1.0,23.93514,21.68742,20.20907,19.18676,18.62528,0.6668249,0.0514809,0.02683292,0.02577724,0.03260108,22.49439,21.73766,20.22515,19.18018,18.62598,1.142725,0.05876384,0.0226487,0.01443334,0.04295628,24.00088,21.99042,20.28553,19.27193,18.76217,1.382381,0.121255,0.04011461,0.02403151,0.06314179,1.4407500000000013,-0.05024000000000228,-0.016079999999998762,0.006579999999999586,-0.0006999999999983686
19,20,41.22857142857143,1278.5714285714287,7.075877029805961,6.241575953356122,0.023259369541236908,242.5593998328536,27.852773699008036,35.0,14.103307712418298,0.0,0.0352643137254902,17.126697545882664,0.1179077975684828,40.92786299038636,1278.2205956747407,1.614853218901544,1.4560503095854074,-0.1465088838886004,-0.6282733149400359,4.467087786589759,-1.2668118725792366,0.0002024268183055934,-0.6048792564774432,5.590209719527601,-1.2047441637383351,0.00113632811054135,6.0,STAR,1.0,23.38462,22.56824,21.82783,21.49254,21.93348,0.4730357,0.1026177,0.07458475,0.07817186,0.3848074,21.13534,22.54601,21.76541,21.43747,21.2267,0.4002163,0.1393673,0.07897553,0.09281532,0.7683742,22.27341,22.47328,21.94848,21.75409,21.62403,0.5674253,0.2140454,0.2201023,0.2426738,0.9064678,2.2492800000000024,0.022230000000000416,0.062419999999999476,0.05507000000000062,0.7067799999999984
20,21,44.24450808420163,985.3763724286921,7.745574698327018,11.300453218719413,-0.05453973001271867,242.53794620557863,27.826708305406108,68.0,15.729734553376906,0.0,0.03336039215686275,17.008196515593145,0.31457840243997226,43.73828220560936,985.0993878703719,2.230601251165581,1.8752695878501981,-0.1949027348382515,-1.308125815231135,6.494173083104338,-1.3824338236809988,0.002014785287369904,1.332089833151823,6.1284503525886125,1.3787841907949498,0.0030365942965687653,6.0,STAR,1.0,23.44929,22.52923,21.07076,19.68607,18.94359,0.4919364,0.09881453,0.0425586,0.02869594,0.03901822,21.77107,22.47636,21.08229,19.65026,18.9078,0.3619694,0.1122684,0.05341642,0.02135566,0.03774731,23.30401,22.85364,21.12753,19.7346,19.04247,0.9265862,0.2831042,0.08513802,0.0335545,0.07555135,1.6782199999999996,0.05286999999999864,-0.011530000000000484,0.03581000000000145,0.035789999999998656
21,22,45.266702087645,733.5008591458579,6.377439603840703,5.313115229265323,0.008025545095685342,242.51936767535588,27.804416591935322,28.0,9.540106039215686,0.0,0.02069411764705882,17.55111699510813,0.16688897750351228,44.95666556541037,733.2413153235574,1.3772550145281457,1.2787288876716048,0.075204355387541,-0.368795179127096,4.550536009422966,-1.4351307409608816,0.0007593135477251929,-0.3867603090416024,4.232127269244236,-1.4235807429481444,0.0009658429632813168,3.0,GALAXY,0.0,24.51992,23.36395,22.43576,22.13476,21.82286,0.7997878,0.1989982,0.1287968,0.1400826,0.357994,24.61915,23.15734,22.30657,21.71996,19.87789,0.9340292,0.2776055,0.1278104,0.1604935,0.6277151,25.41021,23.69431,22.87337,21.60433,20.78358,2.292538,0.6951928,0.5682185,0.2654378,0.5096838,-0.09923000000000215,0.20660999999999774,0.1291899999999977,0.4147999999999996,1.9449699999999979
22,23,47.47156627685434,779.9895935568284,5.524799141711003,6.710508893923712,-0.4431408124625395,242.52303502484688,27.808374050458394,29.0,8.470484496732025,0.0,0.041968627450980386,17.680229370206455,0.17669446102461106,47.27867095918824,779.9852969650428,1.340565530411368,1.4052539962576702,0.05996777512336848,-0.37371328765123235,5.344078504298344,-1.3868355673492168,0.0010524766690464447,-0.2850504961039791,4.84289736391493,-1.2574029580553643,0.0004024781264161585,3.0,GALAXY,0.0,23.9402,25.07615,22.6377,21.68054,21.59141,1.133959,0.4958818,0.1468186,0.09194022,0.3275236,23.87465,24.96025,22.11166,21.62153,21.66088,1.525336,1.514069,0.2042468,0.09801371,0.5895747,23.34441,26.79065,22.09134,21.47711,21.30437,1.734326,0.8273107,0.3859647,0.3266003,1.130925,0.06555000000000177,0.11589999999999989,0.5260399999999983,0.05901000000000067,-0.06946999999999903
23,24,50.75573988598305,661.3023554494705,8.015131988040402,7.231507673467835,-0.20354447958607183,242.51456221704836,27.797685313268534,48.0,8.99828219287715,0.0,0.03451411764705883,17.614600977890664,0.09776811108561079,50.46421676356011,660.8687597884716,2.3409792034149177,2.5925543219200335,-0.30812684530974366,-0.5451990889458613,5.108585870619011,-1.4627012848160614,0.0019194006027926235,-3.027974754422062,0.6784219408472519,-0.07878168266636541,0.04601888613146927,3.0,GALAXY,0.0,22.63738,22.67864,22.03066,21.85302,21.8255,0.2649598,0.1116647,0.08765844,0.1052903,0.3583767,21.67165,22.21295,21.84729,21.51758,19.64555,0.2501227,0.1181196,0.1101575,0.1029189,0.4272152,22.07186,22.46462,21.78241,21.80605,20.34734,0.5989182,0.2874876,0.2349193,0.4200557,0.4809296,0.9657300000000006,0.46569000000000216,0.18337000000000003,0.33544000000000196,2.1799500000000016
24,25,54.052077204895724,803.1621206621345,22.055085161313574,14.39442404148124,-0.3359446529790761,242.5254101971902,27.80998680451799,263.0,23.200829828820417,0.0,0.042082352941176474,16.586241203329596,0.3473421691098142,53.46468322233852,803.0977638801459,6.069414863655311,16.019425078993663,-3.774924896999437,4.861709978030022,12.262393566841142,3.9705737839056656,0.006204962179910381,2.782376010855208,8.802782352086064,2.235113437088854,0.0037735638239787053,3.0,GALAXY,0.0,20.92918,20.09622,19.67181,19.27272,19.17107,0.06955317,0.02239339,0.02262224,0.02619361,0.04517799,19.54304,19.07368,18.60855,18.18796,18.02191,0.05855823,0.01211491,0.01098886,0.01072416,0.0381357,19.85069,19.0939,18.63898,18.22829,18.12038,0.09571399,0.02018068,0.02001466,0.02038859,0.07677557,1.3861399999999975,1.0225399999999993,1.0632599999999996,1.0847599999999993,1.149160000000002
25,26,52.85225276689721,55.85003672481315,7.788332541356585,10.06142620441652,-0.7477760638348478,242.46990397445208,27.744113070825957,65.0,6.8643416122004375,0.0,0.08894509803921569,17.908502778588254,0.2259216155719701,52.67432904787537,55.498826349390555,3.76186240026027,3.435795034498824,1.1913259687153186,0.3683692208750623,5.252790621876945,2.5206599439351978,0.003023091513438418,0.47607897530986043,6.920388862835879,2.808981194649738,0.002878427129521649,3.0,GALAXY,0.0,23.24892,23.60138,22.50111,22.10015,21.28542,0.4512538,0.2413883,0.1285913,0.1292898,0.2431064,22.63538,22.77137,21.85162,21.32728,20.53532,0.4779613,0.2673577,0.1578294,0.1365796,0.3113892,22.04538,22.85301,21.88571,21.25635,20.47431,0.5710154,0.5004885,0.3188488,0.2662026,0.5507134,0.6135399999999969,0.8300099999999979,0.6494900000000001,0.7728700000000011,0.7500999999999998
27,28,56.75551944038626,114.33711503969921,5.3888355326367146,5.817677474230923,0.08885526777056339,242.47462572652043,27.749019432599905,26.0,7.35223968627451,0.0,0.04624901960784314,17.833950857996093,0.07371359850966985,56.43351623777999,113.91566459501537,1.2745956851340452,0.9519935227835958,-0.02046607537977252,-0.3418522084623347,4.414498950163007,-1.2893458414323498,0.0014851980068324821,-0.42689866409533056,5.06239341916579,-1.582414165938094,0.0009730169070357059,6.0,STAR,1.0,25.17017,23.31883,22.64558,22.33356,22.30293,0.7369776,0.1917356,0.1451308,0.1567611,0.4648223,25.09687,23.39728,22.67295,22.31659,21.38482,0.762612,0.2281292,0.1831425,0.1753256,0.5973779,24.68234,23.7691,23.27303,22.93154,22.52744,1.095351,0.3872514,0.3857489,0.4117624,0.8261333,0.0732999999999997,-0.07845000000000013,-0.027370000000001227,0.016969999999997043,0.9181099999999986
28,29,57.93478260869565,1175.0652173913043,7.859830635462029,7.46003846592251,0.013707783890401866,242.55338618629773,27.842545182254717,46.0,16.896989978213508,0.0,0.016949411764705883,16.93047663377359,0.050865239733758894,57.59116525297647,1174.5727204175319,1.5427052169006856,1.6478438733611256,0.035700646811164916,-0.8423053551306667,5.17337240589179,-1.3294434380309728,0.0008021634386917659,-0.8364430617766103,4.848209458710971,-1.2981321384863789,0.00047869036219738665,6.0,STAR,1.0,23.48961,23.20648,21.70911,20.39627,19.66679,0.5071734,0.1740194,0.06798602,0.03771245,0.0646644,20.71466,23.19246,21.63705,20.4085,19.63998,0.5324286,0.2047746,0.07735056,0.03488357,0.06656119,23.64348,23.94762,21.77987,20.62558,19.83799,1.108805,0.7105851,0.1521976,0.09928905,0.1960821,2.7749500000000005,0.01401999999999859,0.07206000000000046,-0.012229999999998853,0.026809999999997558
29,30,61.50000000019548,852.5000000088777,10.249236932653066,10.296618428530225,-0.5767279289798706,242.52981253689694,27.81385131273075,88.0,17.72737471798596,0.0,0.03728901960784314,16.878388937916935,0.004601655990851605,60.89667121042054,852.2455622921525,2.7858159722241,2.759878785116598,0.29362178863812005,1.606898913374567,6.499233613260191,1.530015937399177,0.004228716166967538,1.6060939399495808,6.232386445688984,1.5304314122587062,0.0023197235583916394,6.0,STAR,1.0,25.33212,22.4397,20.73111,19.35348,18.65158,0.6430848,0.09181277,0.03451611,0.02655631,0.03299175,20.89938,22.49125,20.73922,19.33983,18.6387,0.5248535,0.1187668,0.03274797,0.01765435,0.03933776,22.75804,22.61224,20.86678,19.41167,18.69565,1.196881,0.4906339,0.6745721,0.5651686,0.5078017,4.432739999999999,-0.05155000000000243,-0.008109999999998507,0.013650000000001938,0.012879999999999114
30,31,62.16887994492662,899.5066162481746,9.134619497268833,7.220574534043475,0.06896953089372199,242.53336570037533,27.817955027429736,54.0,12.774086530612246,0.0,0.031708627450980395,17.234175365732362,0.2095374595293914,61.639473130352805,899.1472071880427,1.5408151066581013,1.7247913222527131,0.07893844356294721,-0.8811543774700789,5.588193644127524,-1.4548489377974745,0.0015249827354164444,-0.8329054769183807,4.9890339318988906,-1.2859849123029714,0.003069219877316201,6.0,STAR,1.0,23.90971,22.93434,21.64994,20.59493,20.15731,0.6525909,0.1381412,0.06477157,0.0421527,0.09532953,22.14227,22.76179,21.62542,20.56524,20.18121,0.8087481,0.1606537,0.09149257,0.05168952,0.102561,24.77395,22.92492,21.74897,20.70582,20.58162,1.412994,0.2522323,0.1356207,0.07363101,0.2935863,1.7674400000000006,0.17254999999999754,0.02452000000000254,0.029690000000002215,-0.023900000000001143
31,32,65.02820732323354,1151.477690289038,14.946068080561313,13.024602116622555,-0.016485697700752817,242.55234394413517,27.839998428999838,161.0,12.398799477124184,0.0,0.04677686274509804,17.266550909211563,0.128559963301505,64.70717686316667,1151.2143257826428,7.362723862615894,11.024271964095533,-0.21098891938163433,1.3787679964316986,9.069740195416223,4.207007221053447,0.0015655776959763662,0.9093698080448633,8.055081355775284,2.804361488177093,0.002202805002846528,3.0,GALAXY,0.0,22.99594,21.88907,21.69932,21.41248,21.19504,0.3498922,0.06073108,0.06752028,0.07353327,0.2249457,18.87428,20.33413,20.02489,19.77805,19.47481,0.1717251,0.04059214,0.05050153,0.06416786,0.1632998,20.2759,20.50157,20.12939,19.95105,19.97325,0.2029188,0.09744559,0.1022489,0.1316963,0.5863966,4.121660000000002,1.554940000000002,1.674430000000001,1.6344299999999983,1.7202299999999973
32,33,67.26272753326491,25.55654288487244,4.792357560559034,7.2596348955821,0.6410171127306181,242.46909798757937,27.740493754268755,29.0,6.443981803921568,0.0,0.03450627450980392,17.97711423645592,0.3398624545877017,67.58197933019004,25.154717892021576,2.0291653540170955,2.138172226730262,-1.2763978379525724,0.2402856682385648,3.710173716830046,2.773599983654894,0.0010251159619334175,0.19397389080615773,7.158606174033956,1.6316426129853319,0.0010644376810742466,3.0,GALAXY,0.0,24.49273,24.69362,23.72708,22.20449,21.35918,0.8420496,0.4706662,0.3465421,0.1416914,0.2588725,21.5121,22.3184,23.79934,22.03994,20.70273,0.6112859,0.7382838,0.5596951,0.1634762,0.3812872,22.98197,23.21638,24.7815,23.37758,21.77426,1.297137,0.6900901,2.376135,1.623661,1.618816,2.9806300000000014,2.3752199999999988,-0.07225999999999999,0.16454999999999842,0.6564499999999995
