,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
278,279,1224.707796761924,38.75961995244454,4.941103105350196,10.042101128900626,-0.053555637867690006,241.77923645862677,30.604039853359456,31.0,10.17759288888889,0.0,0.028054901960784313,17.480887313025356,0.5079612282403762,1224.5829952616593,38.72514580742021,2.073190579423681,2.297745546392207,-0.22001604355318705,0.455121763060465,5.754597371470505,3.08570340753596,0.001858234147836928,0.4298837837856504,5.234311379390704,3.876087152746885,0.0012516170839450753,3.0,GALAXY,0.0,24.71283,23.01554,22.68304,22.41629,22.39851,0.7233105,0.140394,0.156574,0.1629796,0.4633504,18.61831,19.42724,17.59077,17.35177,15.63095,0.1922648,0.06485058,0.04266861,0.1033021,0.06648624,19.72654,18.29177,17.53392,17.13109,16.89093,0.2493382,0.02843419,0.01485738,0.02375081,0.07861023,6.094519999999999,3.5883000000000003,5.092269999999999,5.064520000000002,6.767560000000001
31,32,139.8436782096298,715.4340307804049,6.648948687601768,4.965228248146205,0.43165691771937886,241.72333505002118,30.73620727343957,27.0,18.57647234509804,0.0,0.025792156862745098,16.827591886581907,0.2532310773574147,139.74833335076744,715.0485086558285,1.5765304467640817,1.3545790489879437,0.17275192214583512,-0.6294933329311332,4.179064998980679,-1.3881580748036855,0.002434537097670162,-0.7861892265212124,4.939844545736948,-1.71602564566894,0.002618469787501869,3.0,GALAXY,0.0,23.33562,23.02423,21.7158,21.29669,21.61711,0.9040162,0.1379236,0.07051616,0.06467707,0.3005088,23.16095,22.70855,21.25255,20.98003,18.20447,0.4985805,0.1559059,0.09946583,0.07705898,0.3228443,23.04107,22.59789,21.40821,21.19839,20.86734,0.9737781,0.2875214,0.1515493,0.1862569,0.5749429,0.174669999999999,0.3156800000000004,0.46325000000000216,0.3166600000000024,3.4126399999999997
170,171,828.1194080337968,1337.5235599045427,8.849570148093935,6.161762801465336,0.3797160863832842,241.84176141169112,30.743336713181613,54.0,7.657540840336135,0.0,0.036082745098039215,17.789776695678164,0.3037217968386309,828.006251857632,1337.043046251081,3.786027065012604,2.778427828568965,-0.5620510259177536,0.3127178405474981,5.386701359920136,2.230697839491249,0.0011466704402116293,0.3268095804029612,6.283765493303915,1.9592337776236382,0.0021263606478522197,6.0,STAR,1.0,23.99657,23.44152,22.80391,23.002,22.79785,0.6138304,0.1965053,0.1761219,0.2570907,0.4954213,24.11713,23.40887,22.71844,21.54381,19.90593,0.8640971,0.209827,0.2306368,0.269145,0.7038967,24.33449,24.5749,23.06329,21.88634,22.48489,1.358325,1.045297,0.4471689,0.2816428,1.0548,-0.12056000000000111,0.03265000000000029,0.08546999999999727,1.4581899999999983,2.891919999999999
260,261,1175.5437011201354,1377.214232666207,16.822270939602944,9.59750057031871,0.13532683957928626,241.87987508131573,30.723172062614697,115.0,14.512832902284883,0.0,0.0498878431372549,17.09561951271273,0.4294765192656421,1175.3903941649808,1377.2166661430392,8.165318625746295,7.406768950633705,1.9032845075707883,1.1692514577344555,7.421948208061756,4.869117215560264,0.0031289830176211065,1.09620404527458,6.930889607282154,4.140253236386235,0.008272166986867183,3.0,GALAXY,0.0,22.79624,22.01754,21.73201,21.84569,21.57715,0.2713051,0.06122091,0.07037398,0.09927527,0.2897153,18.84214,19.96029,19.74653,19.59928,18.71622,0.1515022,0.03739642,0.04563917,0.06749368,0.2285209,20.59882,20.02525,19.8701,19.71246,19.20584,0.229168,0.05737498,0.05126498,0.1036114,0.269359,3.9541000000000004,2.05725,1.985479999999999,2.246410000000001,2.8609299999999998
128,129,622.3833741708028,351.71700886531266,32.46207092981137,19.422315317609595,0.006750998822694649,241.74327353105963,30.671992303390716,460.0,17.293408029878616,0.0,0.042602352941176466,16.905298528567712,0.4016920436282697,621.9938183210111,350.08421157325495,16.48298021609662,79.63828371510317,2.47171410775627,6.683903593373698,7.71425846083687,15.614982239449017,0.350565103791857,1.5763311052953066,13.743771310290876,5.798448396669312,0.007268456396517052,3.0,GALAXY,0.0,22.18857,21.56574,21.14166,21.10396,20.64095,0.1662609,0.06786074,0.1601318,0.6241271,0.5965986,18.56094,19.11353,18.64431,18.48841,17.94971,0.1000977,0.02395921,0.02187756,0.02949896,0.0973198,19.77972,19.20153,18.72724,18.57331,18.15549,0.175227,0.0744383,0.1769156,0.7415824,0.7345596,3.62763,2.452210000000001,2.497350000000001,2.6155500000000025,2.6912400000000005
83,84,328.8271213202119,506.84309744767114,8.726458196273493,10.605686085016423,-0.13089071436619135,241.7259327355727,30.705331932314973,77.0,18.675275294117647,0.0,0.03504196078431373,16.821832468716487,0.17719060074744986,328.5688181910286,506.6370165430967,5.875909426657017,3.833697402034886,0.08183067306526937,-1.0322977377173406,6.077682912009298,-3.1798593489218145,0.005527280673400671,1.3295424012370705,6.842379023140454,4.152253257686638,0.004697959644055496,3.0,GALAXY,0.0,22.21091,21.78624,21.57351,21.5591,22.05363,0.1664037,0.05099352,0.06249017,0.07841124,0.3974568,21.19254,20.43031,20.08432,19.9404,19.64605,0.1454107,0.03733264,0.06243313,0.06316493,0.2528481,21.19066,20.44123,20.17545,20.0175,19.68909,0.3553371,0.07361902,0.06883338,0.1210189,0.3685163,1.0183699999999973,1.3559300000000007,1.4891899999999971,1.6187000000000005,2.4075799999999994
221,222,1012.3053414336858,705.7246937362172,16.762473567348362,20.34199768793982,-0.257633925787755,241.81044321062325,30.676171040398227,283.0,24.552385386996907,0.0,0.05072117647058824,16.52476576902728,0.17596718746623663,1012.1545466992744,705.5159644704037,18.704404032439925,12.41457717854064,1.6252872252371162,2.760978486574735,10.173250111203238,4.03318912865176,0.0037381732223992405,3.051229587154613,11.763147829391182,5.234662342157999,0.013938374096944426,3.0,GALAXY,0.0,21.8434,21.04012,20.63482,20.51142,20.31844,0.1255042,0.03052378,0.03062183,0.03764285,0.105524,19.68633,19.08757,18.52924,18.27562,18.25648,0.09453765,0.01908398,0.01936733,0.01874037,0.09702885,19.84849,19.12045,18.58662,18.32904,18.40318,0.1517812,0.03282975,0.02537484,0.03950167,0.1683038,2.1570699999999974,1.9525500000000022,2.10558,2.235800000000001,2.061959999999999
126,127,599.8970627216185,406.6535983676251,7.522329688325172,4.788400996598497,0.5858205709105269,241.74533916510688,30.67827316565419,25.0,17.66106854901961,0.0,0.04108274509803922,16.88245755952581,0.36344175341979423,599.9690808055155,406.51676136066163,1.6138016563490964,1.7706384632037953,-0.46680568845476955,-0.6590485895773638,4.254817769352703,-3.276521528481186,0.0010114791320092564,-0.5150435061611905,4.723725586860518,-2.017429102999468,0.001075791744872507,3.0,GALAXY,0.0,25.49929,23.27281,22.37062,21.34944,21.40654,0.5219583,0.1717273,0.1211268,0.06716532,0.256562,19.63396,21.70345,20.92048,20.06442,19.40128,0.4332306,0.1329312,0.09344536,0.05543397,0.1814911,21.60572,21.92759,20.96689,20.32736,19.4408,0.5573693,0.31573,0.1484565,0.1811893,0.3254265,5.86533,1.5693599999999996,1.4501399999999975,1.285020000000003,2.00526
99,100,471.7643137645668,6.500180258637308,5.769331000116806,5.792713832703295,0.1063867490414456,241.70090622508238,30.652318263935246,28.0,24.736390525490197,0.0,0.010350196078431372,16.516659178220863,0.004036593773108277,471.3829043106729,6.062681414562672,1.3405297594727017,1.07217661746688,0.04024735485108977,-0.9007809003307131,4.4206542804267785,-1.4065605685792666,0.0009831113816849324,-0.9867793817857259,4.830655362034271,-1.4443086542220789,0.0025198093115131608,3.0,GALAXY,0.0,23.05511,23.53159,22.85703,22.16694,22.26027,0.334887,0.2118928,0.1837061,0.1338164,0.4434138,23.05642,21.32584,22.2232,20.3951,20.28622,0.3576258,0.1916425,0.1935666,0.1117035,0.5197998,24.66321,21.90079,22.23679,20.66479,20.23152,3.75422,0.256675,0.4412448,0.2011769,0.5558611,-0.0013100000000001444,2.205750000000002,0.6338300000000032,1.771840000000001,1.9740499999999983
283,284,1269.2856445025848,1219.9251653555732,11.933670677580249,15.811828399100039,-0.7276788315260614,241.8768887924997,30.703200720614458,153.0,17.95911648926237,0.0,0.04778705882352941,16.864287581376153,0.24526940361561989,1269.0697873955282,1219.7077280327421,6.98854742012918,10.371356525691226,2.1849433118477464,-1.852171389864209,8.837931106195741,-3.6258745423881016,0.003897334045506042,1.483748371968862,8.306155886633602,2.843595955685466,0.0035020651025493166,3.0,GALAXY,0.0,22.90769,21.49742,21.06112,21.1154,20.77594,0.2974682,0.04151484,0.04124125,0.05541651,0.1532867,19.04724,19.65958,19.21347,19.39202,18.84205,0.1411259,0.02762854,0.02852219,0.04017128,0.1163443,19.95153,19.80209,19.29078,19.48788,19.08508,0.2070146,0.07424721,0.0707975,0.11789,0.3341068,3.86045,1.8378400000000035,1.847649999999998,1.7233800000000024,1.933889999999998
