,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
135,136,871.5767356431562,1160.9701780247906,8.020647318569821,40.65014300580113,0.23314813538817233,238.648845207205,34.058687018115315,106.0,22.978414431372546,0.0,0.04730470588235294,16.59669985507481,0.8026907969936242,871.5926168025604,1160.923974698199,14.226090973010287,4.372069398872554,3.6737822679569945,1.2383288696358623,6.2318593513159275,3.0283848534411706,0.0030740371492309184,2.107961605850064,8.84417889052956,5.496766738326617,0.0037011147681652768,3.0,GALAXY,0.0,22.98031,21.07409,20.97358,20.82461,20.57648,0.4020807,0.04264001,0.04324752,0.05713739,0.1811294,20.49699,19.56856,19.18298,19.03366,16.76318,0.1545872,0.02566348,0.03544822,0.03585069,0.1001745,20.41482,19.70809,19.25779,19.12415,18.11501,0.3077663,0.08005099,0.04962338,0.09624707,0.1580701,2.483319999999999,1.5055300000000003,1.7905999999999977,1.7909499999999987,3.8133000000000017
53,54,315.526633339909,480.2468872989239,7.233843258254526,8.4479592937887,-0.7586476356820396,238.53509315384917,34.037462702673736,51.0,13.370833901560626,0.0,0.031685882352941175,17.184603765399157,0.14371707927461763,315.49877867829343,480.10043421181336,2.2946714159770636,2.8179273717396427,0.7626564490201417,-0.7353374039055026,5.400401811138576,-1.867241513110978,0.0009100346177058091,0.6751998151130993,6.022961836488097,1.5585019733143115,0.003330527088523488,3.0,GALAXY,0.0,22.35266,22.35943,21.37341,21.33792,21.67347,0.2423899,0.1122587,0.05997613,0.08577551,0.440227,22.06275,22.09344,21.10759,21.21528,19.31485,0.3010236,0.1103277,0.06335595,0.1003468,0.434833,23.21919,23.92318,20.94627,20.99471,21.00019,2.481433,2.419381,0.3362638,0.3628502,1.244165,0.289909999999999,0.2659899999999986,0.2658200000000015,0.12264000000000053,2.3586199999999984
170,171,1205.159090909091,1301.590909090909,8.971249333225165,6.184838121664111,-0.02546619918718279,238.69518596459164,34.04820331019797,44.0,16.020753568627452,0.0,0.04364313725490196,16.988292649624523,0.3105934422356913,1205.3591156742116,1301.5372504848735,4.317653498379514,2.185263044666499,0.38143621291965246,-0.5390200118775204,5.485602611470054,-2.1159643506266685,0.0021380826315940044,0.8900531334051918,6.914734337880333,3.904378272925961,0.003149981441054926,3.0,GALAXY,0.0,22.85126,21.81011,21.738,21.49892,21.42994,0.2797831,0.07354148,0.07871609,0.1000252,0.3615457,20.78932,20.57966,19.7854,19.72468,19.53334,0.1939759,0.05475546,0.0555575,0.06612577,0.3112259,20.91551,20.5627,19.93152,19.71595,19.68419,0.2309678,0.0816635,0.06626745,0.08909605,0.3381548,2.06194,1.2304500000000012,1.9526000000000003,1.774239999999999,1.8965999999999994
142,143,1025.808968928155,312.5698892585549,19.64981202688876,11.360721686917044,0.052724883953675146,238.59557569102395,33.974768818548355,185.0,32.69084022140913,0.0,0.30152627450980396,16.2139347925509,0.4218406938768138,1025.8332801650668,312.6055250867147,5.918069508858025,18.157576294936007,1.1749107259092852,4.275492901403443,11.951160866052746,5.239191010981378,0.0038738993417090357,2.514514271783528,8.405286479392359,3.116224986191923,0.006694254506423571,3.0,GALAXY,0.0,21.44274,20.19764,19.92288,19.72907,19.36448,0.1129263,0.02754388,0.02321815,0.02867077,0.06481006,20.16915,18.9172,18.31543,18.10138,17.63648,0.08769927,0.01476682,0.01356309,0.01669465,0.04983957,20.09226,18.91828,18.37707,18.15265,17.92201,0.1941973,0.03319748,0.02965889,0.03907686,0.1193556,1.2735900000000022,1.2804399999999987,1.60745,1.6276900000000012,1.7280000000000015
113,114,722.3939393939394,565.4848484848485,6.6831751525285945,6.227991553292184,-0.024938996979078948,238.58456397981766,34.01725420568164,33.0,22.709040522875817,0.0,0.03522666666666667,16.60950303680021,0.068108883703907,722.3024530396546,565.5729962520996,2.2686035704100505,2.208995486726053,0.27117279829690233,-0.9880603339342793,4.923411550862858,-2.6845070028883855,0.0015346069664982686,-0.8055663659781882,5.489244316347038,-2.3893030870184218,0.0012258538124459385,3.0,GALAXY,0.0,22.19751,21.61938,21.33771,21.1249,20.99434,0.2121774,0.06240525,0.05795894,0.07271764,0.2567889,20.47574,20.88103,20.70424,20.51704,19.38449,0.1912397,0.05533158,0.06004362,0.06785287,0.3160443,21.52749,21.10697,20.71151,20.76705,19.89967,0.3239395,0.112864,0.1117957,0.2001266,0.3286005,1.721770000000003,0.7383500000000005,0.6334700000000026,0.6078599999999987,1.6098500000000016
160,161,1163.64172115344,1187.7102208932467,32.933068186253124,35.99319691028947,0.3426877156890474,238.68152939215346,34.04116899290802,981.0,32.38342832244009,0.0,0.09926980392156863,16.224192939705326,0.08501964223026659,1163.5858825296202,1187.522047375951,51.208108738064766,42.89939196733758,-3.3654552763327956,8.490763716881343,20.06233159272378,5.071871825543672,0.14601323650891146,9.224280773439508,21.12439727714321,5.828226817740131,0.15855867401418844,3.0,GALAXY,0.0,19.83916,18.77958,17.82323,17.48778,17.38373,0.0372648,0.02103158,0.01541313,0.0187975,0.02625953,18.76742,17.31577,16.59678,16.24669,15.96696,0.03030009,0.006228787,0.004301328,0.004464377,0.0110643,18.64178,17.48516,16.60373,16.24796,16.0462,0.06351483,0.01126567,0.006274247,0.008398639,0.02688034,1.0717399999999984,1.4638099999999987,1.2264499999999998,1.2410899999999998,1.4167699999999996
16,17,92.0065638021196,92.28696036827031,8.698250119264264,11.45973600151898,-0.5400148878798553,238.48005065731195,34.01899344278148,82.0,15.355328418300655,0.0050674509803921575,0.15189843137254905,17.034352226181483,0.24097290564884588,92.31268778458933,92.48046069142846,6.411192105522787,4.7924586482567975,1.8758773354275036,0.9001687065809503,6.955427507774404,2.864113579574658,0.0017002522795905811,1.0934714381045856,7.804473915926228,3.660722009933584,0.002694503976838797,3.0,GALAXY,0.0,22.71822,21.72241,21.2998,21.13108,20.80268,0.3231663,0.06692011,0.05677159,0.0720343,0.2146025,21.74729,20.39687,19.81239,19.69317,19.47351,0.2774983,0.04841118,0.04409757,0.05955537,0.1684615,24.54503,20.44296,19.96838,19.76002,19.68537,5.072439,0.1278535,0.1000322,0.1336618,0.4879907,0.9709299999999992,1.3255400000000002,1.4874100000000006,1.4379100000000022,1.3291699999999977
64,65,373.7320810741355,250.51495094781185,19.36438716034288,8.89521891481666,0.5846016392193719,238.52241036003446,34.01361365445765,143.0,19.83490907284181,0.0,0.036908235294117644,16.756424465193327,0.5406403083577289,373.8753105007562,250.72876977954374,7.656344756978797,14.207608651908231,7.3310999315581284,2.0648559101139146,10.409002986953638,3.3889976227842684,0.003055333112552954,1.658488971794735,9.05522966988711,2.539514582164014,0.0032658094109196912,3.0,GALAXY,0.0,22.54121,21.50859,20.42585,19.91403,19.49082,0.3948558,0.0572676,0.03050946,0.03110759,0.07182458,21.01109,20.24703,19.22988,18.70725,18.29872,0.1979585,0.03871948,0.0246584,0.022264,0.05430838,21.50564,20.26852,19.29496,18.68996,18.14821,0.5289069,0.0853302,0.04624015,0.04745628,0.1194611,1.5301200000000001,1.261560000000003,1.195969999999999,1.206780000000002,1.1921
112,113,717.4021579976263,800.0461256164023,12.172627872876419,17.09521286834517,0.6652842450837461,238.6032180408196,34.037904579410224,172.0,26.701053370681603,0.0,0.041968627450980386,16.433679012875967,0.2879510792511857,717.4482774085484,800.0312249400902,11.767085711413529,9.682315488229506,-4.635359593085013,2.697912570193435,9.645245324676793,3.6979368943109794,0.00789838740173835,2.8139619254762405,10.153527422543904,3.7797755929997474,0.004637424628223931,3.0,GALAXY,0.0,21.20816,20.2037,20.14117,19.88384,19.51991,0.09249238,0.02744969,0.02572606,0.03064506,0.07511931,19.67594,19.02176,18.88361,18.56136,18.34309,0.07659245,0.01445014,0.01938793,0.01915802,0.0666719,19.86853,19.01506,18.92121,18.61666,18.49467,0.1168518,0.02746598,0.03275239,0.04290963,0.1482768,1.5322199999999988,1.1819400000000009,1.257559999999998,1.3224799999999988,1.1768199999999993
86,87,499.26656871750686,184.55942298174483,18.070979911330134,17.0443268425755,-0.3945892420459195,238.53013915779783,33.99938982123251,256.0,32.36413312165004,0.0,0.1371207843137255,16.224840052839124,0.056812252229384796,499.38221759393286,184.75569028076865,12.219453583122231,13.963578125622007,-0.5883437219308689,4.291204353726566,11.487657597561407,3.8546612184211386,0.014444965391010678,3.6053027270741054,10.87898271503123,3.3849664070710705,0.017438534119174627,3.0,GALAXY,0.0,22.16843,20.53822,19.44978,18.95947,18.46395,0.1598035,0.03162237,0.01933487,0.02191412,0.03658339,20.55165,19.2069,18.17837,17.71501,17.30183,0.1759422,0.01961028,0.01073233,0.0104762,0.02591367,20.62981,19.3569,18.31442,17.85827,17.44962,0.2555183,0.03877128,0.01904017,0.02326533,0.06246108,1.616780000000002,1.331319999999998,1.2714099999999995,1.2444600000000001,1.1621200000000016
