,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
333,334,1129.1127745028323,472.02747683635926,24.086106766928477,21.490969972263606,0.07409208806588911,421.0,13.055292144028522,0.0,0.08089450980392157,17.21053351333298,0.10774413730608112,1129.0198426635914,472.0955039466665,24.50731783779338,31.74272622721037,1.0735569626558572,2.143436753358154,16.699919049426704,6.892402786459438,0.017699601159975726,2.0131226253449137,13.569632441781394,5.990265406002611,0.014065696750865858,3.0,GALAXY,0.0,23.02581,21.67195,21.27803,20.92439,20.50037,0.3447309,0.04709477,0.04632868,0.0531298,0.1558468,20.83612,18.92844,18.57061,18.39774,18.32322,0.2326416,0.0230801,0.02349641,0.02941917,0.1205802,21.09994,18.9983,18.63637,18.55849,18.59071,0.7227467,0.04008291,0.03827429,0.07948358,0.3366387,2.189689999999999,2.7435100000000006,2.7074200000000026,2.52665,2.177150000000001
68,69,234.15202153274885,785.7366537460094,46.46564778106939,88.15298023542272,-0.6879531238855517,2759.0,19.110402336492655,0.0,0.7145537254901961,16.796825423822533,0.4728975962357993,234.71209260899815,788.9703149406931,223.2036850444856,213.02918602479622,130.10814098108676,8.824144999706322,47.64968056262729,5.432509571539461,0.04901890211462902,9.288462843823636,32.58372274555567,12.050743204360954,0.03135208092154187,3.0,GALAXY,0.0,20.40122,18.80729,18.06083,17.63576,17.17186,0.05351716,0.01407689,0.01141515,0.01359668,0.01794922,18.01038,16.47491,15.60028,15.11958,14.76418,0.02945442,0.004010129,0.003246614,0.003274464,0.006759825,18.25504,16.53284,15.65849,15.21472,14.93934,0.07713066,0.008950604,0.0154683,0.02601323,0.01836322,2.390839999999997,2.332379999999997,2.4605499999999996,2.516180000000002,2.407679999999999
95,96,308.1394782213362,351.999241862079,11.646219978550542,10.317526428524078,-0.6241741545910451,100.0,13.306522603921566,0.0,0.08127607843137255,17.18983855989395,0.11408796609316929,308.16657803733096,352.12842803219905,5.52741759174387,6.780933470276068,-0.35917548107681796,0.8892324452296567,8.156162654883978,3.8023157325642987,0.0024342158880390095,0.7366421033866343,7.203654346729472,3.4798288271733324,0.0015680059251691981,3.0,GALAXY,0.0,24.51112,22.26806,21.90583,21.44487,20.77024,0.7613927,0.07473157,0.0774958,0.08301347,0.1980967,24.92569,20.65667,20.24086,19.46396,19.49988,0.7522529,0.07092321,0.0633145,0.06213443,0.216472,24.80983,20.77531,20.34918,19.62748,19.80368,4.643221,0.10699,0.07566824,0.1072847,0.5363256,-0.4145700000000012,1.61139,1.6649700000000003,1.9809100000000015,1.2703600000000002
141,142,461.27861926168174,409.37705083554243,8.939294107601691,11.122519144401798,-0.06672927084057217,82.0,15.818067736185382,0.0,0.04563019607843137,17.00211642263392,0.19628871917015045,461.2378583079054,409.3308089833218,6.637190284061944,4.436755589063978,0.042180942895356566,0.9344116313092545,6.398376051367962,3.643722336232796,0.003547801867817574,1.0705309104232377,8.205033820641495,4.0465368267803745,0.0036137654676503084,3.0,GALAXY,0.0,23.25281,22.01433,21.88025,21.57851,21.57424,0.4120437,0.06087727,0.07585344,0.09151998,0.3773665,21.02803,20.46825,19.91973,19.62897,18.6382,0.2328163,0.05057227,0.1481004,0.08594725,0.3097036,20.70273,20.53334,19.92841,19.65254,19.24232,0.3236095,0.104558,0.1012658,0.1360999,0.3944255,2.224779999999999,1.54608,1.960519999999999,1.9495400000000025,2.9360399999999984
139,140,451.55545647534734,454.8151139724472,12.079928569296197,7.5968942181737225,-0.01488554389254832,76.0,16.658987264239027,0.0,0.13039294117647057,16.94587850956217,0.37111430960917235,451.63635669350305,454.8855625298457,3.215325181838125,8.141445976943942,0.1163711781555321,1.3160262510606564,8.422683042630648,5.599321065364029,0.0024739512830512763,0.9043072755045197,6.331446631605028,3.2877262915820777,0.0030219762973962994,3.0,GALAXY,0.0,23.59003,22.18438,21.78897,21.67429,20.78668,0.5225099,0.06995912,0.07709564,0.09931576,0.1991826,21.87712,20.58705,19.82105,19.72871,19.03427,0.4336629,0.04700903,0.04397209,0.08048588,0.16267,22.43472,20.74689,19.77531,19.70054,19.50105,1.664021,0.1356459,0.1054025,0.1471096,0.5398094,1.7129099999999973,1.5973299999999995,1.9679199999999994,1.9455799999999996,1.7524100000000011
189,190,623.3584475380676,264.16788220906324,38.495295250478115,19.07107560084788,0.419580223749045,522.0,18.244657638344226,0.0,0.051693725490196074,16.84716070443605,0.5045868468664099,622.6575972531925,262.5903915009874,23.3556792162708,70.3397845425643,23.45474238647148,5.76809651062775,21.5500558121469,6.588578451598048,0.0901220910027627,2.008140974739716,12.574378219596868,2.752146762956041,0.01171332794889796,3.0,GALAXY,0.0,21.8818,20.58598,19.86143,19.43302,18.90254,0.1390218,0.02565424,0.02095997,0.02153963,0.04308476,20.1471,18.77536,18.01815,17.6227,17.38801,0.1119396,0.01300251,0.01028265,0.01083399,0.02902211,20.31457,18.78158,18.01849,17.6628,17.50565,0.2787418,0.03629367,0.03233391,0.03144474,0.1018248,1.7347000000000001,1.8106200000000001,1.84328,1.8103200000000008,1.514529999999997
385,386,1292.679450092182,726.610059460075,50.891063086931865,35.597192602197346,-0.5555903784028245,1435.0,18.036039647394002,0.0,0.06808196078431372,16.859647046711306,0.30052173322867337,1292.08395447715,727.267759677074,56.12946891784668,70.12348536856007,-21.401654350804165,8.861990435471254,31.534271019366535,5.255724636364192,0.06184124846764811,7.924872503163727,25.538885374838085,5.467915139886995,0.046183912458365964,3.0,GALAXY,0.0,20.82597,19.10508,18.35181,18.01002,17.61224,0.07385135,0.01456841,0.01183285,0.01407823,0.02051742,16.88296,17.24609,16.51512,16.23432,15.68982,0.0332103,0.005615137,0.004455769,0.004770305,0.01120158,16.05665,16.51039,15.96665,16.47735,14.71019,0.3036582,0.1921687,0.1579499,0.05815538,0.2259952,3.943010000000001,1.8589900000000021,1.8366900000000008,1.7757000000000005,1.9224200000000007
63,64,193.78962071429373,283.4976593089446,15.56290885456424,25.734926793564533,-0.2758812857343317,291.0,10.35207709527105,0.0,0.04769333333333334,17.462431255829152,0.3952611958291633,195.20627980568665,283.81455886590663,33.236186740454286,13.111166367074475,4.986988498385472,1.257726756605468,10.807166191148921,8.03069660468408,0.003884786633044355,1.4356737461491629,19.800650664993338,3.6325817410180066,0.01961548786569077,3.0,GALAXY,0.0,23.33757,21.79648,21.32154,20.99064,20.79037,0.4479678,0.05160474,0.04996243,0.06193263,0.2125325,23.16793,19.81623,19.33698,19.22969,19.20515,0.8716252,0.03653594,0.03185351,0.04240333,0.2196877,22.80561,19.99404,19.4645,19.3839,20.07114,2.568031,0.07530497,0.08233391,0.1353372,1.059547,0.16964000000000112,1.980249999999998,1.9845599999999983,1.7609499999999976,1.5852199999999996
386,387,1280.591169856151,295.97061022003334,31.756246477782593,12.077695051601667,0.32751418561664913,318.0,25.043783501525056,0.0,0.044887843137254906,16.503250148148005,0.6196749807931015,1280.6193878803358,296.07256895056673,8.900280366418883,44.78438173403265,14.170955207780935,5.322791466123791,16.640498421909424,5.323584107859226,0.007710501353192877,2.383073636780659,9.924355291472066,2.2205358799073016,0.002267705209680498,3.0,GALAXY,0.0,21.88864,20.49155,19.94421,19.54804,19.08075,0.1370881,0.02261525,0.01921642,0.02128646,0.04810975,20.17788,18.88647,18.18624,17.80791,17.55328,0.1088659,0.01325089,0.01077556,0.01149286,0.0352365,20.38665,18.82772,18.20696,17.84402,17.61441,0.2713193,0.02792334,0.02307532,0.02960704,0.1019751,1.7107600000000005,1.605080000000001,1.7579700000000003,1.7401300000000006,1.5274699999999974
11,12,33.810032036011314,765.2468061708657,23.743005105094838,17.762964200062193,0.6480168922638587,350.0,26.222201426704018,0.0,0.048824313725490204,16.453327127215857,0.251865375868088,33.36339385567656,764.7240738093791,13.87500230333626,17.787688878248446,5.952659592661803,4.769564421061195,11.575006919540376,3.9288986595553577,0.004545170304281254,3.6434536565699034,11.64809198905298,3.1476388885195714,0.009922966102155957,3.0,GALAXY,0.0,20.46231,19.58336,19.52235,19.41971,19.17289,0.04872734,0.0168753,0.01594307,0.0200198,0.06698894,19.07621,18.36819,18.00659,17.6812,17.42542,0.03668384,0.007945593,0.008894116,0.0112884,0.03727272,19.12891,18.36369,18.03723,17.76271,17.56351,0.06367326,0.01261171,0.01669637,0.02295307,0.06929178,1.386099999999999,1.2151700000000005,1.5157600000000002,1.738509999999998,1.7474699999999999
