,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
1,2,22.25254768284705,1191.6126945027006,9.950772242144296,7.257467830270867,-0.05201895493625573,57.0,16.679759391756704,0.0,0.169861568627451,16.94452554605416,0.2706628537297371,22.185565145948924,1191.483712589799,1.9735839632862735,2.3081932882778347,-0.23176270192925585,-1.0108135286215976,6.073416639189156,-1.3852171616044209,0.003955157212754774,-0.9150524334126166,5.786072292998631,-1.4113419310531463,0.0016681779564754278,3.0,GALAXY,0.0,22.18175,20.45934,19.34059,18.89993,18.58445,0.1810623,0.0288729,0.01759995,0.01926222,0.03705209,22.24459,20.05751,18.86735,18.40913,18.11935,0.2248744,0.02037795,0.01364004,0.01249772,0.03886968,22.05234,20.11186,18.89279,18.44026,18.1982,0.4352167,0.03333077,0.02024952,0.02310911,0.07870319,-0.06283999999999779,0.40183000000000035,0.47324000000000055,0.4908000000000001,0.4650999999999996
2,3,24.114436038368417,532.3201354180683,10.16937935944612,8.406619139635781,0.26589780227858867,71.0,12.095159215686275,0.0,0.044887843137254906,17.293471025977688,0.17334000016165674,24.118071538182875,532.3739673750357,2.534489407933279,4.323893591121305,0.3424357171261363,0.9702526324559622,7.1532261192070905,2.4848941355014365,0.0030479849974783682,0.6751198694096412,6.684384139141535,1.5221603396464414,0.0019383581978659025,3.0,GALAXY,0.0,23.19165,23.23373,22.87332,23.67553,22.41581,0.416898,0.1903611,0.1978825,0.3235579,0.720651,23.04364,22.56807,22.85115,23.45225,22.50273,0.4552509,0.1987568,0.2912138,0.786619,0.8828193,23.27546,23.23658,23.29637,24.05212,23.2253,0.5369655,0.2756612,0.4156212,1.109704,1.093558,0.1480099999999993,0.6656600000000026,0.022169999999999135,0.22327999999999903,-0.08691999999999922
4,5,28.91389073347523,914.9143180013741,13.098926431790133,12.931611077601572,0.017047436083444792,141.0,42.32255093681917,0.0,0.050509411764705886,15.933570409119545,0.012773211229166082,28.854916345550723,914.8382389002671,4.524080280743306,4.627521872869693,-0.08867219874446164,4.507265788885688,8.398975047023661,2.006969364300315,0.002102554887130746,4.561769747197379,8.406942347113313,2.050194778369701,0.007520575990350945,3.0,GALAXY,0.0,23.43042,23.65848,22.73794,23.21259,21.3749,0.485463,0.2689532,0.1754819,0.4513923,0.3827783,23.8225,22.38061,22.3601,23.2673,21.21338,0.665102,0.3270682,0.2104218,0.6438915,0.4619069,24.70485,22.75678,22.60563,25.18184,24.36811,2.034637,0.3429076,0.469627,2.144676,2.980399,-0.39208,1.27787,0.37783999999999907,-0.054710000000000036,0.16151999999999944
6,7,30.0994812896727,413.35671892338684,7.385954181301457,6.839208870311666,-0.6970374676706165,42.0,8.8772720821662,0.0,0.03927686274509804,17.629301172735737,0.07402500713773064,30.120703112627133,413.2671506602594,2.2913906936774993,2.3437640456540976,-0.3649752018009167,0.4825655818643753,5.27854756103892,2.0048444734186464,0.0028243601859297167,0.3852297945429275,5.617490470483473,1.8382481695679047,0.002039429830828956,3.0,GALAXY,0.0,25.4486,24.15401,23.05457,21.70174,20.26081,0.6189493,0.3807619,0.2308812,0.1292487,0.1487645,26.05654,23.84355,23.09005,21.29337,20.29183,0.7869763,0.4557522,0.260541,0.1728736,0.1887099,24.27076,24.25606,24.20978,21.71762,21.23349,1.721165,1.029855,1.448411,0.3340228,0.9241492,-0.6079399999999993,0.31045999999999907,-0.03548000000000329,0.40837000000000145,-0.031020000000001602
7,8,36.788087357872854,1212.1283824489967,13.023389300303691,17.358493572187708,-0.12917566575149794,187.0,24.351675769674387,0.0,0.04936,16.533677868209526,0.24973965936939646,36.88918576133929,1211.9806466069508,8.829047779616076,4.422911075875163,0.49113891623710515,2.926247454177933,8.37551152787894,1.9927775681133806,0.010676222769276777,4.570597660910625,11.474119067800927,2.9899903166102604,0.01618703173394543,3.0,GALAXY,0.0,22.18175,20.45934,19.34059,18.89993,18.58445,0.1810623,0.0288729,0.01759995,0.01926222,0.03705209,22.24459,20.05751,18.86735,18.40913,18.11935,0.2248744,0.02037795,0.01364004,0.01249772,0.03886968,22.05234,20.11186,18.89279,18.44026,18.1982,0.4352167,0.03333077,0.02024952,0.02310911,0.07870319,-0.06283999999999779,0.40183000000000035,0.47324000000000055,0.4908000000000001,0.4650999999999996
8,9,40.72971220800864,76.17547602071362,10.21413776506627,12.854591281441293,0.5306336943001758,109.0,26.421581119429597,0.0,0.05780627450980392,16.445102992267657,0.2054093715283778,40.74037206532611,76.24228412937347,5.793645667639339,4.44729929897494,-1.580660246914249,2.0200336100075424,8.091067080618945,2.15513999482597,0.004509651080741088,2.1711459104495785,8.386314165757714,2.1390936943046435,0.0049486998692819095,3.0,GALAXY,0.0,23.08464,21.79474,20.36586,19.66777,19.25015,0.3961077,0.06056889,0.02810867,0.02752781,0.06292493,22.20963,21.13662,19.67519,18.98533,18.79417,0.4754063,0.06369746,0.02389727,0.02147707,0.06033853,23.4688,21.21668,19.71027,19.06171,18.80337,1.671704,0.1044173,0.04753274,0.04710107,0.1605379,0.8750099999999996,0.6581200000000003,0.6906700000000008,0.6824399999999997,0.4559800000000003
9,10,39.22283898318221,433.42676865592523,3.6739452392378538,7.137683742727532,-0.10601998077905689,22.0,8.167710675381265,0.0,0.04453686274509804,17.719749136629154,0.48527486343434934,39.35523628274657,433.4495168787832,2.4273814717196274,0.997302615607623,-0.133106520614092,-0.23600794851968426,4.451153674490641,-1.5832656511616272,0.00016322307065726595,0.3752621979751759,6.363259287385788,2.8787425355787786,0.002310336382292971,3.0,GALAXY,0.0,25.4486,24.15401,23.05457,21.70174,20.26081,0.6189493,0.3807619,0.2308812,0.1292487,0.1487645,26.05654,23.84355,23.09005,21.29337,20.29183,0.7869763,0.4557522,0.260541,0.1728736,0.1887099,24.27076,24.25606,24.20978,21.71762,21.23349,1.721165,1.029855,1.448411,0.3340228,0.9241492,-0.6079399999999993,0.31045999999999907,-0.03548000000000329,0.40837000000000145,-0.031020000000001602
10,11,42.20828867247273,92.54926543779487,8.504350679129823,7.609496475176451,0.21646793246882773,52.0,15.985695910364145,0.0,0.03731960784313726,16.990671131753736,0.10522310729135353,42.34199213036078,92.6521895082056,3.1861908678963573,3.3016676596089383,0.2785411859836131,0.9048025382750564,7.274558361166276,2.6956127074493326,0.0011567734963632483,0.9667225676933684,5.645485294976759,3.5755307957645455,0.0033375938217822367,3.0,GALAXY,0.0,23.18239,22.35457,21.64778,21.51533,21.44159,0.4276931,0.09201939,0.07198587,0.1128478,0.4780707,23.20996,21.54183,20.70041,20.5688,20.71617,0.7751548,0.1167294,0.085962,0.09872001,1.128475,23.40559,21.58774,20.76994,20.52639,21.19821,1.831592,0.1638297,0.1308152,0.2516482,1.860736,-0.027569999999997208,0.812739999999998,0.9473699999999994,0.9465299999999992,0.7254199999999997
11,12,47.98084203536797,689.2987653030294,17.662244330842377,19.400853842093376,0.06495676048054834,283.0,41.32747564782776,0.0,0.4565858823529412,15.95940280337572,0.08961510278886775,47.79436547390729,689.4540896318132,10.170851969404794,8.797618731448893,0.07558724517730298,6.710045717521366,11.114868830259905,2.77791144498622,0.04991595728193365,6.508766888535093,11.067394862914155,2.9021018094973074,0.04191653075418668,6.0,STAR,1.0,19.45672,17.40639,16.60428,16.29579,16.10214,0.02937534,0.02096711,0.01361739,0.01502814,0.01345152,19.45896,17.41445,16.60897,16.28872,16.11049,0.02820757,0.004893278,0.004803264,0.00477937,0.008186885,19.50898,17.48181,16.66446,16.35269,16.19374,0.03366633,0.00382873,0.002848473,0.003089953,0.009166873,-0.002240000000000464,-0.0080600000000004,-0.004690000000000083,0.0070699999999987995,-0.00835000000000008
14,15,49.59737451819701,362.8982552672066,15.282329246624872,16.25980780186487,-0.1605631185812637,206.0,35.721285318394024,0.0,0.05349607843137255,16.117682306944502,0.06011624289482009,49.64987638212612,362.9924945723358,7.1600328860899936,6.283361290436005,0.16122780890145805,4.755141474621189,9.517085822176265,2.5527364118111837,0.045895712765801046,4.474352909744851,9.967538576754672,2.5346683537182484,0.0345197352327605,6.0,STAR,1.0,21.6166,18.9797,17.59281,16.89236,16.47895,0.1184583,0.02213199,0.01400688,0.01522025,0.01422273,21.33957,18.98926,17.60202,16.89469,16.47694,0.1232082,0.009414266,0.006064923,0.005520027,0.009487825,21.42363,19.06119,17.66284,16.95913,16.56225,0.1573606,0.01015044,0.005293376,0.004691406,0.01226115,0.2770299999999999,-0.009560000000000457,-0.009209999999999496,-0.0023300000000006094,0.0020100000000020657
15,16,74.57996819841878,463.9892992690972,38.204351959502254,57.50258031753544,0.4152424874683068,1790.0,16.673233030812323,0.0,0.11119294117647059,16.944950449844697,0.3356063023861936,73.92531312218951,464.2864726730493,92.35093086795314,56.315408366470365,-20.838586314130225,7.491227978091141,26.130804795088704,4.347194260048417,0.054553734807321154,8.575837804231654,30.29691765455388,5.367541666666118,0.09819956021800819,3.0,GALAXY,0.0,20.85021,18.96662,18.19497,17.74453,17.41332,0.06682188,0.022072,0.01454716,0.01588005,0.01860295,19.50764,17.53377,16.63937,16.20813,15.96471,0.05786119,0.006200834,0.004690908,0.004892495,0.0119697,19.27153,17.64708,16.71851,16.27815,16.02782,0.1047458,0.01410075,0.01302597,0.01388882,0.03137443,1.342570000000002,1.4328499999999984,1.5556000000000019,1.5364000000000004,1.4486099999999986
18,19,51.35934928857624,557.8624187911214,5.049493534670603,5.6745866146521555,0.7023013781550553,24.0,13.126912,0.0,0.040694117647058825,17.204593565410228,0.11015658451093535,51.25593691454054,557.8850883872753,1.1415327006848202,1.0847028986900114,-0.26789790007387637,-0.41479683214831853,4.411875684764364,-1.194167464316577,0.0008316524226481496,0.3081502069390794,5.150428590064944,1.3359142714091048,0.001199750227490401,6.0,STAR,1.0,25.63911,24.32696,22.65956,21.1635,19.95512,0.5399678,0.4236358,0.1648944,0.07616852,0.113766,25.7423,22.76046,22.6244,21.14326,19.66768,0.5466188,1.017535,0.2258697,0.08759391,0.1176449,23.75,23.68486,25.34218,21.0687,19.36022,2.170931,0.9601601,2.296148,0.3033947,0.2840217,-0.10319000000000145,1.5665000000000013,0.03515999999999764,0.020239999999997593,0.28744000000000014
20,21,67.15516009417675,1177.7693256816297,10.185142868921535,11.69440908586713,-0.7398345501404351,99.0,13.238807090196076,0.0,0.03715333333333334,17.195377865315876,0.12905878406199822,67.2682088711479,1177.6775817141042,5.488452992712155,5.272606480401009,0.9291570835339371,0.8816022937357928,6.631961659552014,1.8709730041894754,0.005801279619595903,0.9989404661721856,7.720770442036717,2.2593798554904088,0.00414608742909169,3.0,GALAXY,0.0,23.9028,23.02644,21.71507,20.66831,20.0205,0.6509202,0.1881831,0.07350242,0.0532998,0.1205984,22.39468,22.70985,20.40809,19.40491,19.36579,0.4861558,0.1601566,0.06937102,0.05824577,0.1332885,25.64049,24.23178,20.46968,19.39451,19.01569,37.30709,2.679735,0.165113,0.1663535,0.3221885,1.5081199999999981,0.3165900000000015,1.3069799999999994,1.2634000000000007,0.6547099999999979
21,22,66.633948761318,336.1396693842338,8.540046583705497,6.243132624843891,0.3513397832685355,44.0,11.162216993464051,0.0,0.04923137254901961,17.38062384763475,0.26895801285722987,66.56961340299812,335.8495829035881,1.750735397758035,3.278076412534574,0.5564741582857096,0.6780496249347202,6.432033228294469,2.523668927747403,0.00457244888684409,-0.41814159715447563,4.799554216403838,-1.5158355513768897,0.0024987445832296436,3.0,GALAXY,0.0,23.24517,22.4257,22.13317,21.69982,22.03419,0.4378223,0.09692197,0.1053862,0.129125,0.5207541,23.03644,22.14682,21.22186,20.9229,22.14566,0.4750191,0.09760858,0.1310004,0.1714449,0.6749492,22.52379,21.99279,21.81041,21.40602,22.71117,0.7828708,0.1843957,0.2431665,0.3056723,2.579126,0.20873000000000275,0.27887999999999735,0.9113100000000003,0.7769200000000005,-0.11147000000000062
22,23,76.27358242513696,1363.5465462749794,13.179249931305865,12.009825244717952,-0.16054890868214133,130.0,22.471176644880174,0.0,0.04055490196078431,16.620935465703454,0.08873226417916802,76.20652229262525,1363.5050833015616,3.6893583652017696,3.8931211314629763,-0.20043895012349822,2.998716324949009,8.090585946748691,1.6326563702984853,0.005178336729355549,2.862560457752169,8.801310449492815,1.682812256403147,0.005173594039810882,6.0,STAR,1.0,20.97393,19.71827,19.24602,19.07439,19.0298,0.07124916,0.02405996,0.01722555,0.02076047,0.05725905,20.95583,19.718,19.25248,19.0724,19.02366,0.08794673,0.01393851,0.01782438,0.01605879,0.05845074,20.99813,19.80632,19.32955,19.18909,19.12741,0.1097052,0.01757442,0.01870162,0.02922989,0.1264901,0.01810000000000045,0.00027000000000043656,-0.006459999999997024,0.001990000000002823,0.006140000000002033
23,24,73.42513101669236,1046.1226777770446,5.530783876487261,4.289323610104983,0.13467851703885858,30.0,15.556962718954251,0.0,0.03358274509803922,17.020187972600283,0.22446370968499318,73.19653636563059,1046.1148495663008,1.482112355357458,1.3113048090599477,0.01835244576795958,-0.6564633884814526,5.5004753707258285,-1.3323399442015413,0.00255599007017618,-0.6705357203436706,4.616165457580395,-1.2987458049048741,0.0022852295733188873,6.0,STAR,1.0,22.91483,23.21711,21.77236,21.27953,20.56341,0.3272214,0.1886875,0.07715414,0.08877905,0.1933732,23.03508,23.09435,21.73639,21.0682,20.28189,0.4003501,0.2343214,0.1028354,0.1605963,0.3102402,23.32018,23.27147,21.83179,21.21893,20.35516,0.8046732,0.3737372,0.1672605,0.1739829,0.3656974,-0.12025000000000219,0.12276000000000309,0.03596999999999895,0.21133000000000024,0.28152000000000044
24,25,81.2835108026228,855.7796830645218,12.52530782407148,13.860065714701758,-0.5550409952234993,142.0,29.19370779286073,0.0,0.13556352941176472,16.336776858134844,0.09630242151120993,80.88149979653392,856.0310441936801,5.467781403961453,4.595380158396438,0.4177369548997376,3.525554673980586,9.823444015596687,1.7819654525188122,0.016859316092408667,2.995320642291097,8.03899288767487,1.8188501341921912,0.00954986164344224,6.0,STAR,1.0,21.42298,19.52312,18.79138,18.52221,18.30468,0.09927609,0.02337021,0.01563219,0.01756578,0.03036222,21.37364,19.51707,18.77105,18.50431,18.32401,0.1056513,0.0123889,0.009832777,0.01189092,0.03126758,21.42973,19.56248,18.80132,18.54696,18.45824,0.1592482,0.01513075,0.01290018,0.01676714,0.06294871,0.049339999999997275,0.0060499999999983345,0.02033000000000129,0.017900000000000915,-0.01933000000000007
26,27,79.33330159403003,1349.8786885098673,10.63861560973915,7.787543773596638,-0.07383664129685448,67.0,12.977866666666667,0.0,0.028054901960784313,17.21699173013348,0.2679927483734341,79.42777895352572,1349.9929377302751,2.439925722454973,2.4557536812499166,-0.5271472332970006,-0.9320011872142174,6.530379557444961,-1.4109685005428174,0.001025630860729395,0.80393063709302,7.12413344947687,1.4937264573654152,0.006247666455284677,6.0,STAR,1.0,25.2562,22.84239,21.38515,20.43216,19.93387,0.6675749,0.5542749,0.2036804,0.1817837,0.2010844,25.25141,22.87488,21.31924,20.42422,19.97187,2.643935,0.1731527,0.08215428,0.04903373,0.1366358,24.98729,23.19439,21.4059,20.58215,20.50027,1.408313,1.366996,0.4629077,0.4595012,0.752134,0.00478999999999985,-0.03248999999999924,0.0659099999999988,0.00794000000000139,-0.038000000000000256
27,28,83.66615756542119,499.19802328903165,20.413960808760326,11.982911275537191,-0.7014724705554773,202.0,12.211840541330258,0.0,0.044887843137254906,17.283047188069144,0.4130041010760187,83.68594752375671,499.35497871522375,10.219500687802793,11.713506621337729,-6.377706066115934,1.5062445103887991,12.67853963894985,2.4202705086052303,0.004569739794406331,-1.583697778228802,10.819952190542837,-2.221477839125899,0.007673849466747554,3.0,GALAXY,0.0,22.42894,21.10005,20.8398,20.37084,20.28816,0.2259515,0.03829848,0.0374606,0.04271347,0.1523032,21.17682,20.31949,19.7872,19.20793,19.43678,0.1679066,0.03433177,0.03021864,0.03912909,0.1762151,21.98978,20.21503,19.82446,19.26889,20.4022,0.8196939,0.06863222,0.0538778,0.09328923,1.176204,1.2521200000000015,0.7805600000000013,1.0526000000000018,1.16291,0.8513800000000025
30,31,94.53512675445246,1340.313447649936,8.5184874539504,14.470866627962415,0.12203704044048096,133.0,19.147395913890033,0.0,0.04008313725490196,16.794725706605185,0.4113353627701941,94.99668773087731,1340.1148909406465,4.691550625122545,4.0321172387339175,-0.5067851511848858,1.9563000378279451,7.599972150382938,1.6426030774461415,0.00904781074501223,2.2309618618067764,9.706616448565615,1.8982241565419997,0.022091293151889634,6.0,STAR,1.0,24.05421,21.32372,19.76933,18.3777,17.63974,0.6986337,0.04379667,0.02046766,0.01715467,0.02088744,24.02418,21.32464,19.77691,18.38222,17.66065,1.546385,0.04148981,0.01930116,0.01222447,0.02254243,24.31889,21.44562,19.85625,18.47742,17.76517,1.267199,0.06267349,0.02834609,0.01534558,0.03217958,0.03003,-0.0009199999999971453,-0.007580000000000808,-0.004519999999999413,-0.02091000000000065
31,32,99.71330604484233,226.9109630220912,12.80764950613774,13.156723240605507,0.09752174587888901,140.0,37.82157514328809,0.0,0.04852666666666667,16.055650970470356,0.026531966059027856,99.65101280486924,226.9199147481739,4.636363820378392,4.070189782687521,0.19920136484506656,4.457064257413528,8.457236743861554,1.9303828409962631,0.0040246223232648865,4.369906091690527,9.217054508277446,2.042313350864415,0.015088834568544512,6.0,STAR,1.0,19.95644,18.64552,18.12179,17.94689,17.83802,0.03845948,0.02160067,0.01498015,0.01620778,0.02299549,19.88892,18.64077,18.11547,17.9503,17.84035,0.05146362,0.008795666,0.007640676,0.008678371,0.02398049,19.91767,18.70068,18.16355,18.02319,17.94063,0.04666147,0.008115505,0.007700332,0.01092281,0.04095279,0.0675200000000018,0.004750000000001364,0.006320000000002324,-0.003409999999998803,-0.0023300000000006094
32,33,103.07325732683472,1264.6698541005835,12.403197698159161,5.559033506632986,0.028607747524946263,43.0,12.848614901960785,0.0,0.026832941176470587,17.22785921835265,0.5518064258978926,103.13169352921854,1264.8586785809107,1.7344271163237863,2.0727512107696384,0.04879635534598492,-0.6670130300711617,5.532943538944215,-1.4582199540818275,0.0010443155524762998,-0.42724829203021997,5.814774659748827,-1.164786988677629,0.0013548822205951127,6.0,STAR,1.0,24.74623,24.09723,22.21304,20.92397,20.38042,0.7850426,0.369643,0.1120817,0.06555869,0.1653352,24.93092,23.1216,22.20358,20.79118,20.09256,0.8459721,0.4501067,0.1194013,0.1050937,0.1817608,24.58961,23.84331,22.38003,20.93456,19.97433,1.467723,0.5608815,0.2682348,0.1302094,0.2923383,-0.1846899999999998,0.9756299999999989,0.00946000000000069,0.13278999999999996,0.287860000000002
33,34,105.0,1074.0,5.0896720822428145,5.0896720822428145,0.013707783890401887,21.0,15.774970980392158,0.0,0.03616588235294118,17.005078577526074,0.0,105.06936065301144,1074.2715613861253,1.3109301842378045,1.0421583845745772,0.1511498384643346,-0.49734714408992176,5.16864841347504,-1.593364468128815,0.001394887390182223,-0.5752479105220966,4.597912169671834,-2.0231745802651186,0.0006581562744361495,3.0,GALAXY,0.0,23.58848,22.67595,22.11624,21.86216,21.96257,0.5383087,0.1204188,0.1032962,0.1470556,0.5815357,23.54663,22.52827,21.79325,21.33074,22.07978,0.6869018,0.1273462,0.1536636,0.1634322,0.8264934,24.33525,22.51755,21.94598,21.64756,22.91279,2.053574,0.2591875,0.2733676,0.397617,2.517042,0.041850000000000165,0.14768000000000114,0.3229900000000008,0.5314200000000007,-0.11721000000000004
34,35,111.31049981209944,857.847804320534,11.318421573348502,12.135545435940141,0.2872758128663263,114.0,40.04478311586453,0.0,0.14832705882352942,15.993635135376792,0.06733309737951121,111.24080872059113,857.8050458024014,3.9494283890944644,3.235911951982416,-0.1423882778180996,3.9744591796313884,7.298855297322105,1.827696343601875,0.0025036161354934756,3.674096983714701,7.793139236028046,1.863719084408016,0.005413480814741716,6.0,STAR,1.0,20.30352,19.09736,18.58851,18.42618,18.32199,0.04581651,0.02234287,0.0151773,0.01724974,0.0307348,20.27142,19.10177,18.5915,18.42003,18.32742,0.04771845,0.01062576,0.01075349,0.01335433,0.04862421,20.31728,19.17901,18.6486,18.48441,18.40578,0.06255454,0.0110929,0.01084283,0.01527157,0.05986611,0.032099999999999795,-0.004410000000000025,-0.0029900000000004923,0.006149999999998101,-0.00543000000000049
