,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
3,4,11.499999863064678,174.6256509230917,7.554748785032896,7.917755664046542,2.7770964598069175e-05,50.0,13.747685570228091,0.0,0.034981568627450985,17.154426023435605,0.04584719387869107,11.30476915164218,174.6864943040201,2.1589173927867336,1.6831420756607258,0.07048092235731929,0.6404217758723119,6.533166426489554,1.568940983361944,0.0006189541991466919,-0.7946184057688664,6.046831204575352,-1.9479615025124166,0.003565657021808651,3.0,GALAXY,0.0,23.49975,22.03,20.53942,19.87474,19.422,0.5556892,0.06209881,0.02800613,0.02643937,0.06099432,22.71335,21.14453,19.76418,19.2688,18.67078,0.6301554,0.05816412,0.02358289,0.02344159,0.0737005,26.7626,21.19997,19.70944,19.27403,18.84994,17.94116,0.1505886,0.06158362,0.07193895,0.2318591,0.7864000000000004,0.8854700000000015,0.7752400000000002,0.6059400000000004,0.75122
4,5,11.499999999907722,361.50000000159326,8.097130463178166,5.858654360110014,-0.290656271021667,40.0,15.530592089635853,0.0,0.04756470588235294,17.022029967188594,0.2764530117487496,11.378009243813912,361.91628896064407,2.062906139575915,2.8916281075944426,-0.808781915932741,0.44235645374292143,7.184493947448567,1.5744839454741275,0.0010941890235646925,-0.3429012786046821,5.388467403815983,-1.6324169733623364,0.0019276062868861723,3.0,GALAXY,0.0,24.06126,24.01246,22.96971,22.84332,21.98855,0.7755033,0.3117027,0.1836467,0.2968029,0.4893496,23.43213,23.50583,22.42412,21.81787,20.56378,1.043799,0.4777395,0.1990665,0.2413178,0.5479409,24.21336,23.85239,23.14001,21.70019,22.21829,2.719057,0.7919592,0.7032182,0.3802953,1.610153,0.62913,0.5066300000000012,0.5455900000000007,1.0254499999999993,1.4247699999999988
6,7,19.544864411705266,117.3270931034648,27.661212164887665,14.930709410193275,0.28964098423616597,327.0,17.922660633484163,0.0,0.03783254901960784,16.86649379630123,0.4602293883148808,19.1266208543637,116.18242107462915,10.149019574011845,37.5935560182279,9.274432019615688,2.8110399466298044,10.76679494470491,2.5296689129401564,0.04112939989259598,1.2870316476487236,11.135181926771853,3.5175506876685607,0.002769758718274923,3.0,GALAXY,0.0,24.89509,23.52456,22.36875,21.94244,21.71117,0.8369557,0.2137971,0.1093634,0.1368307,0.4043737,25.10404,22.54097,22.02283,21.19297,21.82832,0.7858058,0.2127387,0.1530547,0.140079,0.6057817,24.59854,22.86967,22.01479,21.41007,23.59687,3.774511,0.4762101,0.3058808,0.3568451,1.631288,-0.20895000000000152,0.9835899999999995,0.34591999999999956,0.7494700000000023,-0.11715000000000231
7,8,18.828207925066064,878.6135615969464,22.241056512309598,13.146937753411583,0.6373618484207993,243.0,26.870074055727557,0.0,0.03919372549019608,16.426827841551102,0.4088887932938239,18.666469257388467,878.522506739635,9.907505169081219,13.722423152532429,6.577945859076863,3.7953630846239954,11.789813780712327,3.023883062967704,0.016013390495695765,3.6798723200968926,9.85154793608872,2.82346546832917,0.0030491984934971155,3.0,GALAXY,0.0,23.66304,23.48375,23.00573,22.70421,22.40443,0.6356375,0.2126859,0.1941491,0.271963,0.6138473,23.98419,22.57812,22.37885,22.10943,19.87879,0.7810959,0.2558244,0.222348,0.2532343,1.116265,27.07366,22.91689,22.77146,25.05689,22.04373,0.6632964,0.4626405,0.6435998,2.089202,1.884813,-0.32115000000000293,0.9056300000000022,0.6268799999999999,0.5947800000000001,2.5256400000000028
8,9,15.926182167868912,548.6954448023171,8.091828391935362,7.260152105043747,0.21225707353952317,49.0,16.37358311858077,0.0,0.017888627450980393,16.964640678020658,0.10277977319940412,15.908359973101103,548.6820718712199,2.385828542084141,2.3957772603607737,0.38079021680459846,0.6991702756755938,6.275672700083443,1.9675702701493119,0.00108576887542278,-0.7417669338272334,5.533413170239973,-1.9947606331763659,0.0012910139557851257,6.0,STAR,1.0,20.54562,19.54093,19.14833,18.99001,18.92327,0.05779078,0.01847385,0.0169289,0.01711736,0.0423933,20.55626,19.53555,19.14335,18.98854,18.92889,0.05895541,0.01180619,0.01108609,0.01389575,0.04364783,20.54411,19.59521,19.18939,19.04644,19.11747,0.08071747,0.01406711,0.01441094,0.02066271,0.08008212,-0.010640000000002203,0.00537999999999883,0.004979999999999762,0.0014700000000011926,-0.0056200000000004025
9,10,18.728791799622943,654.999964990526,9.467406773957377,10.463293679493761,-0.0011472304852974647,82.0,29.507494204793026,0.0,0.032809803921568625,16.32516917374565,0.09517910287543108,18.72162220688728,655.0519583957758,2.7286767382052517,1.9593356843106449,-0.10869824715882714,1.924815518785457,6.702208912063967,1.4699430743786968,0.002406391246337059,2.124704854252425,7.39197642997104,1.9077393569972267,0.004133128016205351,3.0,GALAXY,0.0,23.67237,25.15746,24.31697,25.49343,20.78774,0.6380045,0.4839647,0.4636666,0.4000334,0.3717268,23.49353,24.17167,23.94674,25.50789,20.15232,0.6601994,2.858414,0.9034162,0.3982873,0.2687046,27.40929,24.63174,24.58011,23.44115,20.49516,0.7256662,1.629045,2.093496,1.87335,0.7646431,0.178840000000001,0.9857900000000015,0.37023000000000295,-0.014459999999999695,0.6354199999999999
10,11,18.00000000003724,286.99999999980827,7.334271979805294,7.332394888546532,-0.05833390867668356,45.0,15.5483691503268,0.0,0.024898431372549018,17.020787892180856,0.00025593423095437995,18.008392567170958,286.9229822148528,1.9794977683492903,1.6041004377038917,-0.08697582900549605,-0.7194714136060653,5.520285816780093,-1.344753457762277,0.0004455804459782807,-0.6583270185561663,5.744983945510711,-1.7280954986551795,0.0014945025291108985,3.0,GALAXY,0.0,24.44773,23.28944,21.55468,20.86129,20.62949,0.8655027,0.2275181,0.0726983,0.06962937,0.191054,23.43882,23.27505,21.4121,20.57253,20.56907,18.26949,0.2272145,0.1117023,0.05531683,0.2853593,24.5923,23.81003,21.44335,20.69277,20.85504,1.814746,0.7385901,0.1526497,0.1304611,0.4947352,1.0089100000000002,0.014389999999998793,0.14258000000000237,0.2887599999999999,0.060420000000000584
12,13,19.624991306451967,579.4994409805101,5.350154611980502,6.837771221201096,-0.009435493776592618,30.0,12.357724360784312,0.0,0.03327725490196079,17.27015373989484,0.21755869874793576,19.68957751534078,579.5009842763506,1.9320613378428106,1.8002089605433866,0.03482099734537769,-0.45814212070192745,4.8638123343017625,-2.5505082212729286,0.0005059038099210669,0.6103008619601711,5.592229549919805,2.890298554193224,0.0012163389535617053,6.0,STAR,1.0,20.54562,19.54093,19.14833,18.99001,18.92327,0.05779078,0.01847385,0.0169289,0.01711736,0.0423933,20.55626,19.53555,19.14335,18.98854,18.92889,0.05895541,0.01180619,0.01108609,0.01389575,0.04364783,20.54411,19.59521,19.18939,19.04644,19.11747,0.08071747,0.01406711,0.01441094,0.02066271,0.08008212,-0.010640000000002203,0.00537999999999883,0.004979999999999762,0.0014700000000011926,-0.0056200000000004025
15,16,33.04617740406031,250.6364587104041,7.18921119252673,10.239260556622114,0.6771613382408603,61.0,9.7577774291939,0.0,0.03684784313725491,17.5266227304639,0.2978778933526408,32.86817904405415,250.43709316256988,3.73482863272784,3.4683038193252287,-1.5458393061617244,0.538282501913211,6.022621178683502,2.214063590958532,0.0018580488625683273,0.5192898126524662,6.367079926964024,2.393255910509356,0.0018139629922825121,3.0,GALAXY,0.0,24.9304,23.03335,22.26539,21.65716,21.37462,0.8369824,0.1443126,0.1012232,0.1077778,0.316898,28.11827,22.5995,21.64473,20.9105,20.58729,0.7451376,0.1428763,0.1011757,0.1112199,0.569424,27.02674,25.08483,21.28028,20.9131,21.33286,0.8983093,2.301271,0.2167168,0.2747949,1.474723,-3.18787,0.4338499999999996,0.6206600000000009,0.7466600000000021,0.7873300000000008
16,17,40.24974370196472,292.35739482576315,10.170453043714414,16.40109841709335,0.23952846619919532,136.0,18.049918159477127,0.0,0.03379725490196078,16.85881190724457,0.3798919569243796,40.60170641311242,292.2452216412112,12.048619480624211,3.6672195024584653,-2.315996214034385,0.6862623244763086,6.86902194077233,2.5621895483982713,0.002752338942064241,1.6810899983298386,13.329869585324468,1.8771793776068835,0.0571459520281275,3.0,GALAXY,0.0,22.89219,22.08659,20.56022,20.01184,19.67105,0.3526463,0.06661178,0.02846893,0.02903672,0.07526504,21.78955,21.68189,19.98913,19.31833,18.86064,0.3820768,0.0671246,0.0249821,0.02604917,0.07236271,22.75659,21.86795,19.945,19.37039,18.79245,1.519705,0.3169863,0.05968713,0.07546715,0.1723123,1.102640000000001,0.40470000000000184,0.5710900000000017,0.6935099999999998,0.810410000000001
