,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
94,95,622.4092892063127,223.459244570656,20.043844989810015,12.32928843034198,-0.5627587797954103,204.0,34.38739122315594,0.0,0.3982690196078431,16.159001925984594,0.3848840660756455,622.3591980945745,223.71173810877937,11.305005653237458,16.643900193754234,-6.38461254228605,3.673436040248382,13.29745011792536,4.936950485615788,0.0022941737089164924,3.1900930928251894,10.64668228080573,4.126666316802341,0.010560368669157369,3.0,GALAXY,0.0,21.23527,20.35921,19.59987,19.22652,19.05705,0.1173995,0.02413303,0.02198933,0.02159454,0.05077553,19.55652,19.07824,18.35608,18.07965,17.63845,0.09508196,0.01539565,0.01190317,0.01289115,0.03204713,19.75358,19.14567,18.43397,18.16614,17.8106,0.1375747,0.031877,0.0209002,0.02767842,0.07336897,1.6787500000000009,1.28097,1.2437900000000006,1.1468699999999998,1.4186000000000014
18,19,170.83487600909896,97.51153909466841,23.18121781239837,29.49473660577844,0.39010256944049415,565.0,32.533775632493,0.0,0.1400156862745098,16.219163831865625,0.21405577807883058,170.7302206618653,97.65729069219937,33.9652749638808,24.364698546165528,-4.672512022538285,6.002783458149347,15.31454703969356,4.577236089725544,0.017034171328044346,6.814349008027008,16.302231867576552,5.325802074884128,0.04814619276549906,3.0,GALAXY,0.0,21.92567,19.89457,18.53737,17.98038,17.66775,0.206493,0.01883825,0.01685954,0.01489148,0.02798204,19.81956,18.07695,17.03874,16.69952,16.29254,0.1096979,0.01200327,0.006338631,0.005919337,0.01268222,20.48389,18.32287,17.18666,16.77039,16.37532,0.4466984,0.02882673,0.01409157,0.01243131,0.0311587,2.106110000000001,1.8176200000000016,1.4986299999999986,1.2808600000000006,1.3752100000000027
196,197,1301.4016928365004,550.6935755897091,15.28323679905724,13.056172287073542,-0.6238814250952639,163.0,34.57875623357035,0.0,0.23776588235294122,16.15297657989726,0.14571942719104347,1301.4773729819526,550.7763091772273,9.388040086021647,9.330154996132478,-0.19597131432965398,3.0010699196117945,9.874127873139077,3.5407758930572686,0.009291491681755306,3.07699989011888,9.415925132190674,3.7967004139375478,0.006660479497254349,3.0,GALAXY,0.0,25.84769,21.1029,19.58211,18.93047,18.50605,0.7081069,0.03965462,0.02181483,0.01897064,0.03698708,20.34728,19.62705,18.26149,17.71034,17.22654,0.9746115,0.03263753,0.01386735,0.01176948,0.02529805,21.02082,19.77315,18.27215,17.65755,17.11447,0.6919073,0.09020793,0.05013518,0.02752832,0.06125177,5.500409999999999,1.4758500000000012,1.3206200000000017,1.220130000000001,1.2795099999999984
2,3,27.74871128358641,478.53444101263096,8.274470055433099,7.835742725319276,0.652270298910603,54.0,35.9597268667467,0.0,0.04336039215686274,16.110459039059705,0.053021804076232026,27.817222474176717,478.56987076445563,2.9601603157203726,2.832700419559842,0.07474432768140105,1.6426147451185757,6.224128224021976,2.268878908080689,0.001195261082554228,1.9064112491600151,6.5584397893766635,2.4700936372932802,0.0013634268461111126,3.0,GALAXY,0.0,22.42139,22.51311,21.94578,21.01358,21.32806,0.323008,0.1290656,0.118683,0.07334728,0.3243983,19.17057,21.99146,20.57929,20.12416,20.06085,0.2477341,0.1294894,0.1017213,0.06824868,0.2751544,21.26665,22.26652,21.17739,20.37409,20.16104,0.3809605,0.3616114,0.2027133,0.1419335,0.4282053,3.2508199999999974,0.5216500000000011,1.3664899999999989,0.8894200000000012,1.2672100000000022
1,2,26.014515703888797,977.3408065024133,7.463456910157193,6.52778239832792,0.005094392654615615,40.0,43.37684636165578,0.0,0.02433294117647059,15.906855064501952,0.12536744341029038,26.10806097270695,977.3793171724387,2.626581874138992,2.248381075100042,-0.08250342254905263,1.8311818205890276,6.061595901137739,2.246180498056738,0.0007152756382016422,2.0019885261433354,5.765914722159648,2.460198258185102,0.0018804678013906422,6.0,STAR,1.0,23.87579,23.97615,23.08922,22.04022,21.17128,0.9575298,0.4352639,0.3228436,0.1801938,0.2896146,22.95346,23.94559,22.52175,22.05236,20.0806,1.276125,0.5279458,0.36036,0.1861493,0.306765,24.66943,24.02621,23.19193,22.63748,21.0442,1.877827,0.7552099,0.5903444,0.5016521,0.4588931,0.9223299999999988,0.030560000000001253,0.5674700000000001,-0.012139999999998707,1.090679999999999
105,106,677.6152281643896,99.7817907494526,25.965832633824306,15.435317015042996,0.19646567176799434,331.0,42.00690356963298,0.0,0.0588321568627451,15.94169832544469,0.4055527803511977,677.7057017392175,99.8928866378873,11.194731871364638,28.828769102559818,3.5828121792292222,7.197593797102999,15.141019359135601,5.582264716398282,0.04935639599097005,5.20362870677312,10.230919240392474,3.7898040145613265,0.005252679842986599,3.0,GALAXY,0.0,21.6409,19.69018,18.57689,18.06229,17.75893,0.1631587,0.01729158,0.01688274,0.01554199,0.02847269,21.08582,18.65712,17.51443,17.19777,16.76242,0.1677291,0.01146265,0.006953351,0.006750929,0.01443331,21.48876,18.74636,17.60419,17.24211,16.85704,0.7285472,0.02342224,0.0133502,0.01547725,0.03458427,0.5550800000000002,1.0330600000000025,1.062459999999998,0.8645200000000024,0.9965100000000007
76,77,533.4478798717473,116.27340647006386,9.980301721164055,9.745750545026999,0.47697785090241374,81.0,39.30283286371339,0.0,0.0648878431372549,16.013940363709075,0.0235014113490849,533.4625959206918,116.22816503757106,4.640946237370372,4.521852437481357,0.09384671164298197,2.4602579622078613,6.725617700774108,2.9326212276365258,0.0012668570828017157,2.5029628909022046,7.043445968854753,2.8791356820931724,0.002379738794558311,3.0,GALAXY,0.0,21.67716,20.65659,19.75113,19.27901,19.05223,0.1685037,0.02908467,0.02341926,0.02215668,0.05744357,19.57479,19.98776,19.10609,18.84632,18.25639,0.1254333,0.02601895,0.01770375,0.01771138,0.04260005,20.35413,19.93585,19.11709,18.81627,18.37017,0.3012527,0.0968347,0.06784803,0.04390269,0.1008959,2.1023700000000005,0.6688299999999998,0.6450400000000016,0.4326900000000009,0.7958400000000019
88,89,588.8095735668461,677.3040678707098,13.308173307436357,18.5072722192748,-0.40323319302924154,204.0,44.63146837015349,0.0,0.037443921568627456,15.875897061715351,0.2809219451812963,588.8925395152802,677.3247138538957,14.063551271799952,8.933078723028302,2.6847169007523917,4.152482125417843,8.933474764216019,3.375443186166016,0.004981474487377853,5.203209314748639,11.573646780442674,4.1929969172849,0.018655289108830346,3.0,GALAXY,0.0,21.707,19.95226,18.80425,18.32096,17.97409,0.164811,0.01935976,0.01760977,0.01579304,0.02990673,18.59644,19.09808,17.99679,17.53075,17.18907,0.1204089,0.01456577,0.008693716,0.008173724,0.01801622,20.13529,19.21196,18.11241,17.6213,17.28492,0.1723963,0.02857215,0.01619327,0.01555692,0.04024156,3.1105599999999995,0.8541799999999995,0.807459999999999,0.7902099999999983,0.7850199999999994
151,152,963.0886295671824,617.8573878874668,6.582963465058022,11.317846170139367,-0.4621880167259484,58.0,35.79721806826434,0.0,0.030554901960784312,16.115376806612836,0.41835545685129594,963.3348549059682,618.0185402330625,4.068169028032571,2.5944498233147897,0.12594838254153728,1.7828495055173168,5.761018992094897,2.211366476616189,0.0015867623233061815,1.7591077322291546,8.144828259920455,2.618972242024456,0.016557312071838536,3.0,GALAXY,0.0,23.63659,20.92399,20.02154,19.64168,19.35233,0.8362422,0.03493496,0.02696436,0.02693546,0.06269994,20.5048,20.9241,19.80929,18.92963,18.5804,0.4799464,0.03530575,0.023616,0.0231226,0.05721985,21.31638,21.26604,19.53242,18.80153,18.30899,0.7352161,0.4513521,0.09501486,0.06184436,0.1793241,3.1317900000000023,-0.00010999999999938836,0.21225000000000094,0.7120500000000014,0.7719299999999976
80,81,556.6594801977151,980.3800401809841,10.147067603963936,11.390115791302772,-0.01850456657081669,96.0,34.93041765102001,0.0,0.03142588235294118,16.141990554052963,0.10913393771536539,556.6815250878649,980.3758104824122,6.467324555735104,4.726456437492743,-0.1959331458201632,2.1810141272064802,6.874944965369601,2.918233844586937,0.007079128602940623,2.518923910029338,8.328969919594844,3.2014670736423794,0.010367889078034917,3.0,GALAXY,0.0,23.06175,21.22233,19.84756,19.27707,19.03471,0.5401785,0.04235208,0.02491858,0.02177762,0.0494839,19.11389,20.6401,19.17848,18.6114,18.30165,0.2029908,0.04039014,0.01895963,0.01651633,0.04437278,20.64458,20.64176,19.26592,18.69076,18.40645,0.2546653,0.0915047,0.0397596,0.03434288,0.09690734,3.9478599999999986,0.5822299999999991,0.669080000000001,0.6656699999999987,0.7330600000000018
92,93,607.021978021978,1377.5494505494505,11.684869414488903,9.868890236480865,0.01931649803118989,91.0,40.263577376906326,0.0,0.028797254901960785,15.987719102801929,0.1554128774221708,607.0451758192072,1377.5582444653153,6.683488589595072,4.958472524769604,-0.9202173778321594,2.351213659646855,7.1350692588342675,3.2062510194351725,0.0038650219470130424,2.9384500087800056,7.850306602168863,4.123667207719041,0.002433750372008714,3.0,GALAXY,0.0,22.47626,21.1109,19.82488,19.27456,18.80526,0.3307235,0.04073875,0.02475465,0.02190025,0.04473969,20.03834,20.40231,19.00544,18.40091,18.09995,0.2680552,0.04556742,0.01951674,0.01549046,0.03882825,21.29541,20.50391,19.0814,18.47295,18.2832,0.4781916,0.09288847,0.03786267,0.03138699,0.09602229,2.4379199999999983,0.7085900000000009,0.8194400000000002,0.8736500000000014,0.7053100000000008
