,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,241.813057944071,19.4708576607586,3,GALAXY,0,23.14341,24.44482,22.96143,23.03395,21.54989,0.4416298,0.3894684,0.188126,0.3137426,0.4205645,22.39233,22.08806,21.78585,21.92717,20.97093,0.4265503,0.3239543,0.1911042,0.3296958,0.4173322,24.50265,23.1986,22.11503,23.66077,17.12489,4.400315,0.7981395,0.3778929,2.68437,0.04089954
1,241.84539856417,19.4778497302352,3,GALAXY,0,23.4525,23.23373,22.8064,22.2805,21.73799,0.561292,0.165715,0.1653944,0.1664543,0.4805891,22.01503,23.00717,22.27556,21.71807,21.74176,0.4472892,0.1655462,0.1767578,0.185857,0.504153,24.80568,25.02817,22.62577,21.51875,27.29634,3.27961,2.085052,0.6162153,0.4311484,0.08284744
2,241.853782025156,19.434916529255,6,STAR,1,23.72975,23.17897,23.17281,22.6515,21.94538,0.7121413,0.1585471,0.226788,0.2391968,0.5993389,23.56449,23.02176,23.18612,22.51988,21.85164,2.141163,0.3682414,0.6464985,0.5566147,2.094314,23.99324,23.13573,23.38504,22.79102,22.12803,1.207193,0.2518832,0.4716274,0.4826098,1.07635
3,241.856163773802,19.4545535482816,6,STAR,1,20.10314,18.70614,18.22953,17.9828,17.91348,0.04353444,0.01282643,0.013625,0.01294158,0.02408333,20.11415,18.67571,18.18584,17.96868,17.87737,0.04649356,0.007676562,0.007208178,0.007645524,0.02355168,19.63691,18.62383,18.02349,17.75129,17.39408,0.2564688,0.0248027,0.1009566,0.04420869,0.13041
4,241.857205773911,19.5496332039454,3,GALAXY,0,20.79554,19.35796,18.85623,18.5737,18.155,0.06409746,0.01438262,0.0134111,0.01437656,0.02776995,16.47273,15.42655,14.85755,14.54636,14.41424,0.01702861,0.002987327,0.002898847,0.003165453,0.009922551,16.51116,15.43658,14.91928,14.64147,14.5556,0.03000135,0.004780306,0.004143442,0.005208341,0.02115324
5,241.860376079985,19.4341759207855,3,GALAXY,0,22.40069,21.2882,20.53138,20.05256,19.7094,0.2516198,0.03497508,0.02713853,0.02755313,0.08882451,20.99541,21.13914,20.31649,19.86662,19.48166,0.248476,0.03826468,0.03147554,0.02616345,0.1004292,22.17578,21.22395,20.34745,19.89411,19.64808,0.4270754,0.06416212,0.04682839,0.05139704,0.1911684
6,241.861308304243,19.4691734116446,6,STAR,1,25.61022,23.83842,22.5017,21.99559,22.06464,0.6277072,0.2667494,0.1276096,0.1300185,0.5882074,25.78004,23.62685,22.5228,21.88061,22.09834,0.5740471,0.2737166,0.150911,0.1642035,0.6153977,27.06914,24.86436,22.94616,22.01252,23.94963,0.6149311,1.371337,0.7810713,0.3646353,9.329972
7,241.863137262548,19.5403119111568,6,STAR,1,24.10431,23.24831,22.77955,22.46105,22.78735,0.8090261,0.1706146,0.1632186,0.1942053,0.7404697,21.2706,22.9574,22.81061,22.5048,20.10365,0.467435,0.1788787,0.1749762,0.32344,0.6285789,24.78042,22.83777,23.78303,22.69483,20.98148,2.558762,0.5062206,2.611409,0.6923408,1.098419
8,241.871186564925,19.4253424325411,3,GALAXY,0,23.74294,24.48335,23.97266,22.25567,21.903,0.7101402,0.3949806,0.395665,0.1629709,0.5378506,20.2576,22.16688,24.03292,21.89979,19.2915,0.3521645,0.4548016,0.4337828,0.1685384,0.3848348,22.84645,24.18218,25.53339,22.35514,20.41499,0.7932994,0.768518,3.260863,0.4778827,0.7830117
9,241.872637089176,19.474410595709,3,GALAXY,0,22.93382,23.42212,22.93396,22.84064,22.39599,0.3817782,0.1935629,0.1838522,0.2806793,0.6815957,21.72223,23.03513,22.25084,22.29333,19.01366,0.3980717,0.2999274,0.2149346,0.3846941,0.4700989,22.89528,23.42613,22.76001,22.64036,21.77417,0.8812617,0.4999394,0.4489897,0.698822,1.295972
10,241.874188063313,19.4885583741474,3,GALAXY,0,23.50236,24.87724,23.61782,22.57392,22.07126,0.5834398,0.4565975,0.3155058,0.2122506,0.5891257,22.48364,22.34652,22.77266,22.32532,21.60739,1.160109,1.476676,0.4961069,0.3747645,1.376166,24.03086,24.05729,23.06049,22.98687,21.2433,2.072601,0.8516587,0.6541625,0.9915977,0.9360433
11,241.874609592665,19.4600358060845,3,GALAXY,0,22.65134,23.99883,22.8693,22.50354,22.15504,0.5143085,0.2991477,0.1739992,0.200425,0.6154579,22.43003,23.86957,22.69514,22.0158,19.96365,0.3385722,0.3345019,0.2008384,0.191864,0.5508066,22.42241,24.04948,22.63065,22.61868,21.98887,0.5363428,0.7356685,0.435995,0.6496868,2.113521
12,241.884942239519,19.5074309986811,6,STAR,1,22.82989,23.2844,22.20692,20.94652,20.16794,0.3482927,0.174983,0.09984797,0.05339997,0.1309651,21.96307,23.31941,22.14671,20.88678,20.00927,0.3349636,0.2456951,0.1143019,0.06213376,0.1539399,22.47426,23.88977,22.30069,21.06306,20.01525,0.5436977,0.6331664,0.2527357,0.146652,0.2630711
13,241.885936933818,19.456036604043,3,GALAXY,0,23.05984,23.0995,22.09261,21.54555,21.83944,0.4267689,0.1484271,0.09008208,0.087984,0.5107607,20.4307,22.43368,21.63054,21.09647,21.48827,0.4025162,0.1570598,0.09622778,0.1004079,0.7869745,22.05582,22.72575,21.77308,21.11899,22.41076,0.6016449,0.3219829,0.2380635,0.1994613,2.229033
14,241.89431194449,19.5378579393619,6,STAR,1,24.19968,24.34741,23.73734,22.4075,22.21435,0.4545756,0.4782093,0.356351,0.1867685,0.6342862,23.422,24.06307,23.87096,22.30767,22.14944,2.065536,1.043156,0.7437664,0.2416782,1.459008,24.41968,24.80941,24.22731,22.90747,22.36703,0.5350875,0.2891785,0.3092099,0.3141243,0.4175307
15,241.896657674426,19.4145411477375,6,STAR,1,21.855,19.78704,18.15722,16.51777,15.63009,0.1631187,0.01694831,0.01188128,0.01178171,0.01420064,21.81022,19.75089,18.16401,16.52533,15.63877,0.1713887,0.01333223,0.007218675,0.004900214,0.006216587,21.95822,19.80167,18.22198,16.57415,15.69224,3.575689,0.6987858,0.5901812,0.5684606,0.5835434
