,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
263,264,1031.6403304846226,71.46365516154266,10.567364559413441,13.46841895955828,-0.484330837603852,236.40054598159603,35.06025994360797,118.0,8.093525181224006,0.0,0.04450627450980392,17.72965569433328,0.21539680409822826,1031.2677094922317,70.96737399139553,7.96607993892394,6.1694076030153155,2.1842281713325065,0.5688919390106931,6.897775144887379,3.0077256232177456,0.0018385144340917162,0.6284396926784312,7.8435672907785525,3.695675068980232,0.001862832990041328,3.0,GALAXY,0.0,22.96426,22.16317,21.63726,21.4619,22.05709,0.3785032,0.09262343,0.07892039,0.09473816,0.4887695,22.45063,21.42479,20.78076,20.54425,20.30719,0.3918186,0.07951336,0.08870833,0.09904264,0.339175,23.01573,21.47949,20.9293,20.78528,20.76837,1.095093,0.1417471,0.1216424,0.1556325,0.5675836,0.5136299999999991,0.7383799999999994,0.8565000000000005,0.9176499999999983,1.7499000000000002
283,284,1148.3461538461538,333.34615384615387,6.115263665954397,5.378017936291857,-0.013707783890401878,236.4341624589702,35.07563794640389,26.0,13.704159874509806,0.0,0.0498643137254902,17.157868958692838,0.12055828986851702,1148.1279585154202,333.1652458441014,1.7829811554402113,1.7560529047477758,0.28049248992465436,0.6585695448696938,4.110417746257287,5.342445873603538,0.0026462266617293113,-0.5206147183484927,4.359359969587403,-2.37643351834188,0.002244346278214874,3.0,GALAXY,0.0,22.75317,22.76104,21.91626,21.55669,22.00034,0.3130127,0.1518479,0.09917778,0.1008513,0.4698557,20.10328,22.72095,21.49822,21.16938,20.31676,0.2122349,0.1759971,0.1141421,0.1373949,0.5096337,21.92522,22.83593,21.71901,21.2788,20.63637,0.4395117,0.5173397,0.2467345,0.2441158,0.4906466,2.649889999999999,0.040090000000002846,0.4180400000000013,0.3873099999999994,1.6835800000000027
184,185,636.0392596998074,210.7921125038088,52.91014629748869,61.599050108119116,0.5321010272250901,236.3691541043814,35.098584396667036,2637.0,14.251193535120924,0.0,0.9769192156862745,17.115371905101714,0.14105580841554544,636.4779925302258,210.08082236755854,101.75784437044058,102.71524028512067,-9.201993918366497,10.057653422747538,32.325304446718704,6.703077072192678,0.09311688577180947,8.781827004803084,34.109689380281786,5.655713933711223,0.08599651466026742,3.0,GALAXY,0.0,20.73279,19.01004,18.07434,17.6476,17.2945,0.07409839,0.02444854,0.016934,0.01413412,0.01997788,18.03739,17.08339,16.25887,15.82914,15.6179,0.04074074,0.006023138,0.004157383,0.004013787,0.008663763,18.5949,17.27412,16.41033,15.9598,15.73324,0.07615754,0.01354065,0.009293431,0.01019952,0.02050023,2.695400000000003,1.9266499999999986,1.8154699999999977,1.81846,1.6765999999999988
262,263,1040.7860314994737,712.2981766714485,30.899303369427013,36.60148957807542,-0.298718035536888,236.45307576573916,35.116097189611025,935.0,30.61922675556011,0.0,0.05493254901960785,16.285014452451158,0.15579109687557813,1040.024151280238,711.635395694739,46.63505375338718,34.303426182013936,5.199139236588962,8.189203345066247,16.633250395541104,5.612258719435183,0.03333755062962607,9.792661800210226,19.361705161610466,6.66603505662073,0.02393503365927034,3.0,GALAXY,0.0,20.82528,19.16491,18.31141,17.93893,17.57404,0.08511277,0.02518047,0.01720154,0.01383638,0.02128633,18.85702,17.57741,16.76268,16.32407,15.94161,0.03594438,0.006451218,0.004704457,0.004634902,0.0100761,18.89294,17.63567,16.86204,16.44402,16.09567,0.06135927,0.01026884,0.007118308,0.007309033,0.01878825,1.9682600000000008,1.5874999999999986,1.548729999999999,1.6148600000000002,1.6324299999999994
326,327,1364.5000000013943,1274.5000000573916,6.879902213641819,5.148233423514901,-0.009882098484921624,236.5332050166105,35.14424003606821,28.0,10.752558180392157,0.0,0.05023803921568628,17.421220497171852,0.2516996225169128,1364.3344386122424,1274.0650895489505,2.0383661994710565,1.931041769683361,-0.46276012947782874,-0.42758309274261447,3.9593647416910454,-3.1750919161775313,0.001430576181407231,0.3160350416491336,2.7947933730224395,2.8956938291946948,0.00034731793124375874,3.0,GALAXY,0.0,22.5629,23.26369,22.30464,21.56837,21.57885,0.4388591,0.2304587,0.1344114,0.09744753,0.3443942,21.56482,22.90111,21.60529,20.88539,19.95802,0.2835173,0.2422162,0.149208,0.09588346,0.2845405,22.01291,25.08608,21.65986,20.9339,20.21055,0.5715733,2.576984,0.2297728,0.2295577,0.4359293,0.9980799999999981,0.36258000000000123,0.699349999999999,0.6829800000000006,1.620829999999998
211,212,779.6100654000783,90.08086809277255,9.37250535474633,10.253481599045873,-0.2011169726681989,236.37491217907333,35.078496458346855,79.0,7.453624052287582,0.0,0.044887843137254906,17.819081290202597,0.08591971768706552,779.194047687673,89.69950033555307,4.736139870597981,4.411310819735263,0.2656592004641425,0.4320423636307824,5.148870872718601,2.1844988921382424,0.0016794509753617435,0.41452817338756237,6.364966344597826,2.59194995217734,0.0007422410999799757,3.0,GALAXY,0.0,25.33205,23.07398,22.03357,21.40283,21.23081,0.7322791,0.1998017,0.109765,0.09047534,0.2712351,25.51149,21.94354,21.69222,20.64744,19.61977,0.6529945,0.1673319,0.1113447,0.105836,0.2559246,24.6558,22.19994,21.80593,20.69442,20.20985,2.235677,0.2611278,0.2526925,0.1272182,0.360611,-0.1794399999999996,1.1304400000000001,0.34135000000000204,0.755390000000002,1.6110400000000027
314,315,1286.3743291084968,1113.574268489974,20.572991756134186,6.84986935732647,0.705969084545042,236.5118274634611,35.135231048959966,73.0,14.76428905349794,0.0,0.05040784313725491,17.076968652068377,0.6670455401663171,1286.2947944348084,1113.391294059166,3.586216000141576,3.6110970734152943,0.270158662693575,0.9324357349014245,6.881081250405156,2.002632090626713,0.004050608335311533,-1.028393381918068,6.5418250736382655,-2.1805011474985245,0.0030871061209778354,3.0,GALAXY,0.0,23.0757,21.46002,20.94258,20.76242,20.6421,0.4034857,0.05422808,0.04437175,0.04990806,0.1609167,22.79963,21.13329,20.64339,20.36287,19.05072,0.4756086,0.04860325,0.041233,0.04800581,0.1665176,22.83774,21.17653,20.65126,20.48228,19.61984,0.8231747,0.09809864,0.08391057,0.1103711,0.1803996,0.2760700000000007,0.3267300000000013,0.2991899999999994,0.39954999999999785,1.591380000000001
10,11,28.48042100445622,1252.7922987193629,7.193674635992246,6.034953104868289,0.044530641832666466,236.38750836896983,35.23039248328397,54.0,5.141674461784714,0.0,0.5969909803921568,18.22223855898692,0.16107505409356504,28.40480179174563,1252.5313304829385,3.5203006688192318,3.44587851758115,0.12684775244997581,0.18838900216717647,5.93019185414171,1.0145385539421263,0.002441402315514781,0.2537014958032461,5.26452954708584,1.9460827388739141,0.002756595713092532,3.0,GALAXY,0.0,25.82079,24.004,23.26994,22.17112,21.49063,0.5033644,0.4133069,0.3026949,0.1696751,0.327176,25.90294,23.70053,23.01617,21.79689,19.89985,0.4660581,0.4607546,0.4147351,0.1987688,0.3364758,22.28514,24.95741,25.28123,21.69329,21.59838,0.6165845,2.05381,6.729165,0.3806966,1.16777,-0.08215000000000217,0.3034700000000008,0.2537699999999994,0.3742299999999972,1.5907799999999988
5,6,18.4636790150749,1234.562740074103,9.968222853265035,8.931297358754424,-0.41659365875688753,236.3849599168452,35.22944606701826,71.0,5.614119041394336,0.0,0.054374901960784316,18.126795957133996,0.10402310519883406,18.46689595221525,1234.4328495447526,4.859572267514295,2.948721432359889,-0.2532414689048892,0.20376687247226016,5.668767259140917,1.3594176124447646,0.0009123478981920125,0.43124266429617186,6.453206445918683,3.109799035125363,0.004887840134285539,3.0,GALAXY,0.0,25.82079,24.004,23.26994,22.17112,21.49063,0.5033644,0.4133069,0.3026949,0.1696751,0.327176,25.90294,23.70053,23.01617,21.79689,19.89985,0.4660581,0.4607546,0.4147351,0.1987688,0.3364758,22.28514,24.95741,25.28123,21.69329,21.59838,0.6165845,2.05381,6.729165,0.3806966,1.16777,-0.08215000000000217,0.3034700000000008,0.2537699999999994,0.3742299999999972,1.5907799999999988
30,31,72.44034209889925,1233.1456525125548,7.105194379603153,4.484099875144423,0.07984732085817038,236.39066749826947,35.22576682374038,36.0,5.706465165266106,0.0,0.03491333333333333,18.109082073778414,0.3688983530110159,72.38162927185115,1232.792387640769,1.7871671217117182,3.089894169708714,-0.7935157511965372,1.1413940232516109,66.94273015557569,-1.0361003001194444,0.005130173274740484,0.13745476754017663,4.692977767048683,1.7756649036856256,0.0006668197036932942,3.0,GALAXY,0.0,25.82079,24.004,23.26994,22.17112,21.49063,0.5033644,0.4133069,0.3026949,0.1696751,0.327176,25.90294,23.70053,23.01617,21.79689,19.89985,0.4660581,0.4607546,0.4147351,0.1987688,0.3364758,22.28514,24.95741,25.28123,21.69329,21.59838,0.6165845,2.05381,6.729165,0.3806966,1.16777,-0.08215000000000217,0.3034700000000008,0.2537699999999994,0.3742299999999972,1.5907799999999988
32,33,79.14562809164227,1266.251076049649,9.911048631532134,3.838445558105042,0.1622148764462858,236.3940568094911,35.228241679896584,26.0,4.617382483660131,0.0,0.029468627450980393,18.339010372284218,0.6127104506486856,79.08684311307185,1265.8419048652931,0.798845685847482,3.1214783571194857,0.08950071049912367,0.19658233832779523,5.095628431870587,2.805377286652663,0.002486429514087872,0.20153651293262723,6.038271209701874,1.7070305507173367,0.0007835224249284126,3.0,GALAXY,0.0,25.82079,24.004,23.26994,22.17112,21.49063,0.5033644,0.4133069,0.3026949,0.1696751,0.327176,25.90294,23.70053,23.01617,21.79689,19.89985,0.4660581,0.4607546,0.4147351,0.1987688,0.3364758,22.28514,24.95741,25.28123,21.69329,21.59838,0.6165845,2.05381,6.729165,0.3806966,1.16777,-0.08215000000000217,0.3034700000000008,0.2537699999999994,0.3742299999999972,1.5907799999999988
152,153,461.60869565217394,961.2173913043479,6.013934515175301,4.820294404911255,0.024504495409202423,236.4107286686594,35.17618123547757,23.0,17.583977411764707,0.0,0.03031686274509804,16.88720720702852,0.19847906678266392,461.3466627803554,961.1929632658984,1.7586664358095732,1.3146657458273694,-0.06338294787565246,-0.5996411874326982,4.403866540685882,-2.2921052985926362,0.0010402623937836625,-0.5685923249384406,4.848346320654735,-2.2459934561942836,0.0016716424154068674,3.0,GALAXY,0.0,23.03021,23.19244,21.65966,21.23259,21.07354,0.9785244,0.2193837,0.07808911,0.07527734,0.2330468,20.04299,22.28262,21.11856,20.48862,19.49629,0.2894687,0.2188908,0.08920684,0.07271891,0.2193539,21.64216,22.27906,21.26749,20.70825,19.87543,0.3853388,0.3027993,0.1609733,0.1489275,0.3586775,2.9872200000000007,0.9098199999999999,0.5411000000000001,0.7439699999999974,1.577250000000003
182,183,611.0810145456313,1237.9262679998328,15.486269868115274,33.229563995089016,-0.7112105730011221,236.44912030090086,35.19070266709504,379.0,11.564472684386347,0.0,0.046768235294117645,17.342185413390418,0.5339610874700618,609.4047201749883,1236.8994664927293,38.12485387601191,31.874453100143,25.01431396487169,1.7894323292868948,14.973626589467433,6.132925040221961,0.018319464884240973,1.8866844640886555,11.318688453467626,4.505160704117898,0.009999341280277112,3.0,GALAXY,0.0,23.19954,21.81547,20.33048,19.81388,19.46111,0.9417998,0.07143968,0.03055455,0.02647974,0.05943186,22.09336,20.05081,18.8281,18.35052,17.89883,0.3670508,0.04273833,0.01848045,0.01763565,0.05907134,24.62305,20.1252,18.93181,18.49653,18.09359,5.590866,0.09363341,0.0337714,0.04642327,0.110835,1.1061799999999984,1.7646600000000028,1.5023800000000023,1.4633600000000015,1.5622800000000012
244,245,950.3825876013061,602.6398365482036,6.245850357779781,5.038658145900848,-0.3921884308501521,236.4345177155538,35.11239816188435,26.0,17.577168815686274,0.0,0.042915686274509805,16.887627690439984,0.19327908014563044,950.1450011617145,602.4670300006842,1.723231514566578,1.7744037499651313,-0.12692149553913623,-0.5821638103208971,4.942638273588678,-2.267134708313633,0.0015150594226953252,-0.6112351795752403,4.2122670920334455,-2.279849145133579,0.0017713952098341729,3.0,GALAXY,0.0,23.10921,22.30975,21.51589,21.42356,20.83598,0.4159047,0.1046651,0.07033792,0.08912489,0.1927458,20.00732,21.72368,21.18621,21.14377,19.27491,0.3404597,0.1004465,0.07849624,0.08770968,0.2044525,22.12161,21.93482,21.29654,21.3884,20.09334,0.4955709,0.1973094,0.1501559,0.370294,0.2779605,3.101890000000001,0.5860699999999994,0.32967999999999975,0.27978999999999843,1.5610700000000008
71,72,150.04524587930555,1171.478741775165,10.805080286623118,12.644164730653053,0.3849507272526895,236.39407069341803,35.2152236084714,111.0,8.168856869875222,0.0,0.03472156862745098,17.719596783344613,0.1454492632140003,149.69759318776377,1171.274174488374,5.512164982723334,7.104226601077244,-0.8837512112222612,0.5676433721350789,7.185710415733692,3.8618647210726307,0.005094930452304461,0.522895216267864,7.067799065083325,3.6639186155566543,0.005811693219690673,3.0,GALAXY,0.0,24.65228,22.65326,21.87105,21.32162,21.41236,0.8501272,0.1387395,0.09250227,0.08131713,0.3073816,22.99329,22.24446,21.13099,20.90172,19.88042,1.20078,0.1318557,0.09469546,0.07919396,0.307142,23.59526,22.15696,21.27738,20.88331,20.34473,1.710534,0.277036,0.1656871,0.1698653,0.4014961,1.6589900000000029,0.4087999999999994,0.7400599999999997,0.4198999999999984,1.5319399999999987
284,285,1156.5897171301456,756.8979242896943,29.6811287746069,16.769622725896067,-0.01572666761319939,236.46913178441005,35.112390908303766,412.0,20.825534009465855,0.0,0.054152549019607844,16.70350963393969,0.43500724472975627,1156.29675783122,755.8716452559879,10.370841039344668,37.1178893687902,-0.2179469863185659,4.560145221384444,14.34200614590672,6.18068217646417,0.015843285272092625,2.7198002863586077,10.075361864391907,3.4841770535562304,0.009132098555409545,3.0,GALAXY,0.0,21.93402,20.85745,19.85387,19.35079,18.95893,0.1576759,0.03804657,0.02381355,0.02005158,0.04194659,18.69435,19.21509,18.43133,17.99964,17.53297,0.09131339,0.02026405,0.01266898,0.01225926,0.03632027,20.08123,19.35555,18.4934,18.12991,17.77635,0.1685719,0.04708681,0.02478105,0.0304773,0.08382206,3.2396700000000003,1.64236,1.4225400000000015,1.3511500000000005,1.42596
24,25,63.85346426181953,962.7789114293228,9.627724875167857,5.829883625934165,0.4735129649039955,236.36797480684356,35.20251184500334,44.0,6.445753725490197,0.0,0.03719882352941177,17.97681572925897,0.3944692332275934,63.95424638831789,962.639758208354,3.6697520389475358,3.7715991302393377,1.714374559953285,0.5641084236201255,3.449321860957256,10.678380623670408,0.0016055800311035328,0.6116535050902704,4.326641177075459,6.485258085984085,0.0038700580702220656,3.0,GALAXY,0.0,22.61126,22.80011,22.57961,22.03989,21.3686,0.3424619,0.1576352,0.1708686,0.1530078,0.2995563,21.55549,22.15971,21.75006,21.26531,19.95602,0.2674205,0.1497382,0.2106535,0.1587692,0.3987519,21.73524,22.18605,21.75202,21.36423,20.63228,0.3498833,0.2691631,0.2501834,0.263337,0.4924122,1.0557700000000025,0.6403999999999996,0.8295499999999976,0.7745800000000003,1.412580000000002
328,329,1375.5938420556881,642.0350858063777,9.499588860338967,14.92801743402736,-0.14273060289761252,236.48345353097758,35.087839676017126,114.0,10.581436115779645,0.0,0.051693725490196074,17.438638464298307,0.3636402889853728,1375.295039762694,641.7592562742653,10.074121967889369,4.644417015602812,-0.40047144249547273,0.5893854281201437,7.525744774350297,2.699501949322398,0.002362072033697432,0.9461754439877677,8.82793993270556,4.059901017996441,0.0026735747383687418,3.0,GALAXY,0.0,23.63392,22.51648,21.56981,20.95876,20.25578,0.607977,0.1234537,0.07489514,0.05948089,0.1181584,19.83135,20.23842,19.96006,19.5592,18.9507,0.2604524,0.09627465,0.05635525,0.04799204,0.1072274,21.86019,21.31913,20.26773,19.84783,19.49426,0.5051534,0.1576407,0.08349388,0.08516382,0.2278416,3.8025699999999993,2.27806,1.6097500000000018,1.399560000000001,1.3050800000000002
198,199,712.3939715560714,584.7881208470395,20.07687000294499,21.70569245218667,-0.39247820128604105,236.40745339953426,35.126504592765045,362.0,20.274984395891693,0.0,0.08733803921568627,16.7325986784,0.0750412571646657,711.9142800486784,584.4717465336989,17.180400367244147,14.466516378568485,1.516370992467273,3.1947115450287438,12.083826632516427,3.8366940962492415,0.009142418796787637,3.625586653216278,12.24429705280015,4.128156050369431,0.007111120692664812,3.0,GALAXY,0.0,21.06085,20.10091,19.64442,19.339,19.1922,0.08690868,0.02873243,0.02204584,0.02013713,0.04963195,19.22064,19.06183,18.52545,18.143,17.88953,0.06361984,0.01391507,0.01240179,0.01297094,0.03885995,19.79358,19.08302,18.57891,18.22557,18.04792,0.1019481,0.02720269,0.02368853,0.02569856,0.07975025,1.840209999999999,1.0390799999999984,1.118970000000001,1.195999999999998,1.302669999999999
