,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
1,2,13.028523771548265,618.4256115770141,11.780183214506469,10.598851773856596,-0.13044366638439578,104.0,29.232547821746888,0.0,0.040814901960784314,16.33533332795055,0.10028124513336478,13.01996758026031,618.3343652468456,4.44902968963541,5.961775125586428,-0.2308101701473788,2.455574216774357,7.61950604919267,2.9018488423845605,0.0030047793694598065,2.2081372058535833,7.32541267473249,2.3916843724867816,0.007374739282196173,6.0,STAR,1.0,23.84657,25.38706,23.15589,22.18903,21.59527,0.7062775,0.4515854,0.2219436,0.1543094,0.4365585,20.48536,22.57378,22.96681,22.22498,21.2925,0.4172521,0.793164,0.2393774,0.1666099,0.511583,22.84014,24.8843,22.92554,22.37826,21.41815,0.5213018,0.7310549,0.3231078,0.3235128,0.6581503,3.36121,2.8132800000000024,0.18908000000000058,-0.035949999999999704,0.3027699999999989
2,3,13.000033681153187,708.2208058777697,9.389657920821271,9.371224607580848,-0.0495548392580973,73.0,39.97905568627451,0.0,0.028759607843137254,15.995418670559985,0.001963150670222902,12.976106089075525,708.2179469197996,2.6148432554630574,2.5171152622206137,-0.025020584294907167,2.4995688850149427,6.807075954143128,1.8365380817045367,0.015340484794409743,2.6740102740650933,6.408863788997659,1.990404521486736,0.014453441302943706,6.0,STAR,1.0,23.65565,21.29501,19.91063,18.83986,18.25106,0.6315408,0.03578141,0.01924214,0.01543387,0.02939353,20.30432,21.31599,19.90191,18.8241,18.25975,0.3780552,0.03721635,0.02298544,0.01197308,0.0283486,22.73796,21.34648,19.93484,18.87573,18.33208,0.5744128,0.06284226,0.03048196,0.01848449,0.04815961,3.351330000000001,-0.020979999999998,0.008720000000000283,0.01576000000000022,-0.008690000000001419
5,6,20.54285486100949,118.69415369427138,13.982937928594989,14.287937146567462,0.5045578694192331,166.0,55.57024642301891,0.0,0.04272666666666667,15.637894193391958,0.02134662371787832,20.568535617060125,118.8152235059047,6.252130047141861,6.079301801613838,-0.09457117450483565,6.043736463975915,9.472616471501098,2.6358357240724173,0.05653912241165144,6.0117463569949345,9.112111509186203,2.757107019502965,0.027950685943316293,3.0,GALAXY,0.0,23.95964,24.24677,23.49059,22.21544,21.11677,0.75763,0.3495654,0.2868648,0.1577206,0.2979862,20.62462,22.39386,21.13489,20.99697,19.01269,0.3397938,0.318317,0.3499519,0.185015,0.2643651,20.91866,21.85729,21.59522,20.8346,19.62841,0.5514525,0.4534743,0.5783967,0.3139246,0.7634768,3.33502,1.8529100000000014,2.3557000000000023,1.21847,2.1040799999999997
6,7,21.71759224042907,990.7997318188312,8.621957887511165,8.136149661977413,-0.24135159046540808,57.0,8.355092180872349,0.0,0.03647137254901961,17.695121885544562,0.056345464901590536,21.667704395539037,990.9629155021977,3.1449310516513833,2.7014192916685715,-0.20361325682824827,0.40958879757252165,6.465304203668411,1.822461107391031,0.0010856884807610154,0.4720920206109929,5.762064217943633,2.5162458885909817,0.0007939335361409872,6.0,STAR,1.0,24.92122,23.81278,23.07197,22.74663,22.61367,0.8706428,0.9047866,0.2138605,0.2577307,1.929482,23.51651,23.79741,22.9185,22.84712,22.66797,5.411902,0.3509823,0.503,0.5256478,1.714432,24.07277,24.98018,23.08456,24.2521,23.75262,1.437698,1.181911,0.4450078,1.406284,1.252989,1.4047100000000015,0.015370000000000772,0.15346999999999866,-0.10049000000000063,-0.05430000000000135
7,8,25.495573913557212,973.0040751086991,6.895841532460848,8.000347901432313,-0.43092058593650784,45.0,6.124763633453382,0.0,0.03324666666666667,18.032276667272924,0.13805729233021535,25.55296626572167,973.1634929237215,2.7211475612714366,3.1509953112108633,0.14934013630772824,0.4705731125853502,5.092962708446049,3.7320742033746885,0.0004230439888736384,0.2578059353025013,5.309457868014147,1.791144922710494,0.0014308840275764614,3.0,GALAXY,0.0,24.74471,23.38967,22.58903,21.73746,21.40549,0.8905932,0.2615069,0.1825238,0.126953,0.2591246,24.89849,23.12302,22.3804,21.54973,20.9125,2.865625,0.8041839,0.4207222,0.409707,0.8458028,24.70042,23.25588,22.56117,21.65498,21.23058,1.693838,0.4523934,0.3750914,0.2539991,0.6986745,-0.15377999999999759,0.2666499999999985,0.20862999999999943,0.1877299999999984,0.49298999999999893
8,9,71.66634340608486,976.5084775029226,113.59465940725887,75.30684902643945,0.4130537163095115,6969.0,22.08635904649687,0.0,0.42463019607843144,16.639689680029758,0.3370564301227419,73.30869590650944,978.0331173587972,229.22993848915758,420.28890080808196,96.21548878806061,21.112039932170315,60.364441415477934,21.25951720461184,0.08835900867662323,17.550598499500992,49.238711606761974,14.766713299832842,0.07850221123945883,3.0,GALAXY,0.0,20.79554,19.35796,18.85623,18.5737,18.155,0.06409746,0.01438262,0.0134111,0.01437656,0.02776995,16.47273,15.42655,14.85755,14.54636,14.41424,0.01702861,0.002987327,0.002898847,0.003165453,0.009922551,16.51116,15.43658,14.91928,14.64147,14.5556,0.03000135,0.004780306,0.004143442,0.005208341,0.02115324,4.3228100000000005,3.931409999999998,3.9986800000000002,4.027339999999999,3.7407600000000016
11,12,42.62655544891501,243.1529237078693,10.866985162621509,10.760764883765981,-0.16168547592993116,97.0,44.17969392941177,0.0,0.035814901960784316,15.886943242960236,0.009774585799646296,42.55439626044176,243.3000629016598,3.263342362237154,3.1938302547278,-0.0064809703289938625,3.738093051268755,7.957787483881544,1.7869147105742824,0.008618623065991362,4.145345041205313,7.040674933609246,2.017442156932556,0.00632015590955849,6.0,STAR,1.0,20.80171,19.18071,18.52192,18.27876,18.18663,0.06796283,0.01377127,0.0125096,0.01354039,0.02823327,20.80806,19.15995,18.52551,18.2792,18.17188,0.0735092,0.009680688,0.008382282,0.008883721,0.02682732,20.90891,19.18432,18.57577,18.34376,18.2071,0.115712,0.01066056,0.009340699,0.01128437,0.0430078,-0.006350000000001188,0.020760000000002776,-0.003589999999999094,-0.0004400000000011062,0.014749999999999375
12,13,51.815948640860846,863.182278840813,13.247737693330501,14.137680122452439,-0.16399932635850697,155.0,38.688061779788846,0.0,0.04752705882352941,16.031057568267805,0.06294826459601355,51.929461340461366,863.2851491931494,4.697792505276084,4.271610010997392,-0.045122436444216873,4.23199566123286,8.868279525282562,1.9216358170555055,0.011530229073339556,4.80651863475521,9.461727625816106,2.233288868523137,0.021117821006327645,6.0,STAR,1.0,19.86883,18.53073,17.97814,17.78871,17.73166,0.03709719,0.01244526,0.01167451,0.01266685,0.0221824,19.8814,18.53803,17.98505,17.78712,17.72907,0.03853129,0.007244629,0.007550347,0.007482767,0.01942292,19.96753,18.5781,18.02931,17.82982,17.7502,0.05373286,0.007123668,0.00640115,0.007670639,0.02946305,-0.012570000000000192,-0.00730000000000075,-0.006910000000001304,0.0015899999999966496,0.0025900000000014245
13,14,53.00000000031762,524.0000000016697,9.065799164705995,9.091378973368089,0.16103135332548504,69.0,33.756746666666665,0.0,0.042176078431372555,16.179098538765036,0.0028136335243560406,53.0254161319464,524.1126153696854,2.485630002950984,2.2331168856471777,-0.06842704099108232,2.2673326485706067,6.735177851913524,1.6934758562707555,0.010511098290044554,2.4727748409609016,6.537042362598468,1.8667007261063993,0.00918272032498365,6.0,STAR,1.0,23.8003,21.34293,19.88113,18.86031,18.23885,0.6898532,0.03683548,0.01894763,0.01552317,0.02916786,20.88554,21.35544,19.89106,18.8579,18.24023,0.498385,0.04813695,0.02192343,0.01227332,0.02805563,24.01605,21.3743,19.95205,18.88976,18.33099,1.385176,0.05929476,0.02760688,0.0186851,0.04656685,2.914760000000001,-0.012510000000002464,-0.00993000000000066,0.0024099999999975807,-0.001380000000001047
14,15,52.33698182463071,474.2790333093811,5.145768369732252,5.837327546242403,-0.43738958952909957,25.0,28.906580329411767,0.0,0.054337254901960785,16.347508206650904,0.11847188135867415,52.31986037425499,474.1311872245913,1.5024171846694117,1.3774496526748408,0.10587460634633317,-0.9562332782830408,4.608901737480536,-1.6207024660265466,0.00036255075324286446,-1.017622044023083,4.87739459810795,-1.7012777921800268,0.0013519347538516536,3.0,GALAXY,0.0,23.11639,22.30455,21.3359,20.85109,20.16528,0.4291129,0.0770186,0.04876465,0.04974277,0.1319376,20.71575,22.2494,20.94932,20.76611,19.92064,0.3496261,0.08048104,0.04950812,0.05096823,0.1638218,22.0188,22.23542,21.03749,20.80802,20.06725,0.5054093,0.1835956,0.09976435,0.1352171,0.3212887,2.400639999999999,0.05514999999999759,0.3865799999999986,0.08497999999999806,0.2446400000000004
