,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,242.651229096569,27.6481178756289,3,GALAXY,0,25.0202,23.39755,22.73739,22.98393,23.38503,1.623874,0.2788154,0.315903,0.5362959,0.8419944,20.13986,22.5356,21.83589,21.49203,23.43513,0.6020555,0.2714255,0.3025244,0.5119542,0.9154059,22.36429,22.58681,22.32224,22.92935,23.50968,0.90438,0.4397443,0.5435395,1.47381,2.550781
1,242.656806758163,27.6223052563449,6,STAR,1,23.13571,21.49294,20.13312,19.511,19.22568,0.825138,0.06007138,0.0386247,0.04348277,0.08072558,20.64335,21.38833,20.12253,19.50337,19.18608,0.5621116,0.07176638,0.04353844,0.02797795,0.07678825,22.4563,21.61585,20.2135,19.54168,19.19508,1.023625,0.1820878,0.07939297,0.06694914,0.2067303
2,242.668224747869,27.6213619659217,3,GALAXY,0,22.59135,22.54562,21.8167,21.70724,20.72815,0.5226033,0.1344297,0.1366715,0.1863966,0.2768871,20.48487,21.72017,21.18609,21.7079,20.60387,0.2960242,0.1293716,0.1353763,0.1965672,0.3227209,21.12128,21.75146,21.37014,21.78261,23.09649,0.3171114,0.2216938,0.2390348,0.5541175,2.997213
3,242.677319023867,27.7026966202165,6,STAR,1,20.93445,18.48002,17.03381,15.7679,15.16565,0.1248184,0.02775108,0.02294957,0.03620093,0.03467424,19.58083,18.48491,17.01593,15.78752,15.14773,0.09340665,0.007909231,0.004628718,0.003647703,0.005250774,17.43121,22.0603,16.36159,15.24072,14.36145,0.6541382,17.35217,0.2845916,0.2998576,0.3517842
4,242.685459831827,27.7099381549865,6,STAR,1,21.83671,19.25774,18.08022,17.57836,17.31468,0.2718448,0.02896768,0.02366901,0.03661886,0.03767977,18.29981,19.24581,18.06056,17.583,17.24443,0.1127835,0.01306297,0.007811074,0.007283749,0.01679549,20.20658,19.21885,18.06274,17.58111,17.14519,0.124555,0.02052468,0.01169315,0.0119424,0.03277062
5,242.696941899977,27.6667097696984,8,NOTATYPE,0,25.36967,25.925,25.49325,25.48252,21.853,1.397173,0.5299913,0.8628938,0.6609974,0.6730948,25.33713,26.0012,22.34823,25.43281,19.46365,1.424007,0.5234445,1.692416,0.7674325,0.5837153,26.46651,27.14721,23.64245,26.04471,21.34508,1.321174,0.6789997,1.651776,1.194475,1.470569
6,242.714853574848,27.7475885463003,6,STAR,1,22.38662,19.69764,18.40185,17.72002,17.34725,0.4446905,0.0304677,0.02421471,0.03671958,0.03788716,19.21956,19.67655,18.38823,17.73314,17.33186,0.2033575,0.01855306,0.009530405,0.007958723,0.01829427,20.42438,19.64983,18.36412,17.73674,17.19981,0.1578944,0.03100397,0.01570021,0.01418679,0.03578528
7,242.718770879734,27.5839861805464,3,GALAXY,0,23.16522,22.5779,21.54064,21.24712,22.16329,0.8240224,0.1383124,0.1016089,0.1329985,0.8145072,18.14449,22.2968,20.92296,20.6143,20.19893,0.2214245,0.1495516,0.1255405,0.1195775,0.5162691,23.04235,23.00529,21.05543,20.72517,20.42442,1.990698,0.7850875,0.1712698,0.2574449,0.811264
8,242.733749437404,27.6941838033639,6,STAR,1,25.55327,24.40731,21.92618,21.47103,22.90508,1.241344,0.578465,0.1251504,0.1556299,0.963138,25.59471,24.19548,21.85537,21.29053,22.91042,2.630176,1.43819,0.2179198,0.2303282,2.499194,26.89369,24.96195,21.77771,21.27951,26.53897,1.175143,2.957976,0.335463,0.450358,0.2592269
9,242.734538344809,27.6901321950815,3,GALAXY,0,24.98017,23.66508,22.21947,21.03068,20.11667,1.633006,0.3445664,0.1948974,0.1073743,0.1652208,24.91147,21.22963,22.15044,20.75908,19.91329,1.898402,0.3269497,0.1959894,0.1006544,0.2011158,26.7858,22.47728,22.34532,20.97547,20.26468,1.170021,1.051851,0.8073617,0.3301906,0.6262565
