,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
14,15,41.81971126795744,343.6177502558556,7.596307725034676,7.972046319376575,0.5009543062358022,50.0,8.48886575430172,0.0,0.03634980392156863,17.677875836096757,0.04713201344912421,41.926668971867166,343.69141449914576,3.2653685696898265,3.0084481652156683,-0.2946015620673279,0.24921155437472967,5.908869144767819,1.2991287190110747,0.0015185799889445581,0.5487191332453524,6.458886736246627,2.251857614018893,0.0028586530883429055,3.0,GALAXY,0.0,24.00365,23.45205,22.33108,21.54814,21.32291,0.8391414,0.2643764,0.1487721,0.1195063,0.336795,24.15886,22.19658,22.13498,21.22506,18.02364,0.9787829,0.3137331,0.1743757,0.1151824,0.3310643,27.09672,22.88042,22.22791,21.34288,20.47606,0.7171193,0.3678596,0.3477635,0.2644194,0.5171936,-0.1552100000000003,1.255469999999999,0.19610000000000127,0.3230800000000009,3.29927
2,3,34.45903474583745,212.88639213129522,95.46576810569101,55.294361012376044,-0.19200486144122575,3833.0,16.361880570643756,0.0,0.08097058823529411,16.965416954211214,0.4207938394089161,26.384082188758285,214.2710510853479,110.98785244629721,241.68513920440455,-38.39038123539012,5.947248428007489,62.94074637190328,8.077604351427018,0.11206209616382315,15.347945255952952,18.814899774704628,8.109738918980181,0.16124183960883315,3.0,GALAXY,0.0,23.90375,25.11384,24.58517,22.65226,22.64533,0.8004062,0.6257136,0.7800429,0.3010716,0.6708253,23.37515,25.13078,22.39981,22.10498,19.66241,3.762679,1.50426,4.338589,0.477586,5.321715,24.13165,25.77282,24.68404,22.29085,21.97783,1.988907,1.798059,1.727643,0.6951889,1.587965,0.5285999999999973,-0.01694000000000173,2.185360000000003,0.5472799999999971,2.98292
21,22,62.12167556321275,252.53866780878678,8.393624262350388,6.124797286253689,-0.342063270559184,42.0,5.54690330532213,0.0,0.060804313725490194,18.13987351189884,0.27030361440808404,62.25766999999225,252.83639584722658,2.607522387431345,3.7413236553329625,-0.7943304082637042,0.2085003221604496,6.843430499090074,1.2476537352737966,0.0017643961726674226,0.27531068028037614,5.921640388471759,2.819960326828586,0.001607841205260285,3.0,GALAXY,0.0,23.90375,25.11384,24.58517,22.65226,22.64533,0.8004062,0.6257136,0.7800429,0.3010716,0.6708253,23.37515,25.13078,22.39981,22.10498,19.66241,3.762679,1.50426,4.338589,0.477586,5.321715,24.13165,25.77282,24.68404,22.29085,21.97783,1.988907,1.798059,1.727643,0.6951889,1.587965,0.5285999999999973,-0.01694000000000173,2.185360000000003,0.5472799999999971,2.98292
55,56,182.57053876106218,154.10137454472516,9.884639611774928,15.268328792991017,-0.713531966420429,119.0,9.935593753335654,0.0,0.08954039215686274,17.507015435604806,0.3526050070186786,182.54221414465792,153.80179445053273,8.911697861614812,7.726446251934249,4.302574376146367,0.8297005716645299,7.49966138188171,2.1312434584207334,0.004314411754467911,0.9787108974093027,8.609463656637132,2.512933941152008,0.009447025039084999,3.0,GALAXY,0.0,23.0833,22.55313,21.41294,21.05006,20.86904,0.4608034,0.1219746,0.06713051,0.07606436,0.2254539,21.88166,21.79738,20.54198,20.09686,18.15856,0.3397474,0.1101297,0.07764725,0.06353946,0.1660583,24.46297,22.15427,20.55514,20.2579,19.24841,4.421297,0.4285627,0.10569,0.2186727,0.309669,1.2016400000000012,0.755749999999999,0.8709600000000002,0.9531999999999989,2.710479999999997
274,275,1216.8018241108305,1056.553342820648,10.983544064032277,19.057471847215975,0.04774901090675133,143.0,18.67975770251535,0.0,0.0667207843137255,16.821571903394233,0.4236620601049548,1216.4884154757456,1056.5738704689568,16.609741393243894,6.724227203289047,-6.815651532262564,1.3432779315042256,8.333398830735943,2.2956048656509624,0.004137118626773356,2.067324708911554,11.769441146918368,3.639888484721168,0.005010883979598726,3.0,GALAXY,0.0,22.93209,21.13268,20.72115,20.43849,20.21744,0.4056258,0.0395138,0.04030327,0.04670384,0.1356996,21.15664,19.64325,19.2617,19.07754,17.76191,0.2540927,0.02667907,0.02629923,0.03230503,0.09855179,21.4822,19.63968,19.28519,19.09473,18.25017,0.8223685,0.06334716,0.07992271,0.1207316,0.2532527,1.7754499999999993,1.4894300000000023,1.4594500000000004,1.3609500000000025,2.4555299999999995
278,279,1246.9198840083397,498.69895813513267,21.514000893753437,30.074041702287154,0.1875314960548355,537.0,30.66051653159041,0.0,0.06641529411764706,16.28355133236932,0.2846322051845369,1246.8361231890533,498.540740115685,41.07209657249041,19.681301545439055,-3.811650706338696,4.276858738436364,12.7106313843964,4.834852823426637,0.01713251794114321,6.840916734924224,18.000367409191544,7.404950106708685,0.01955214560720235,3.0,GALAXY,0.0,21.28023,20.053,19.67604,19.45556,19.2045,0.128133,0.02154556,0.02365285,0.02626338,0.05850549,19.16899,17.96949,17.54627,17.26924,16.84064,0.05885283,0.009091839,0.009133508,0.01114967,0.03524061,19.63912,18.02951,17.59606,17.32416,17.02775,0.1644147,0.01567883,0.01730029,0.02249166,0.06729553,2.1112399999999987,2.0835100000000004,2.1297700000000006,2.1863199999999985,2.363859999999999
163,164,667.8387096774194,811.5483870967741,8.875907790934985,4.4998264173057985,0.02321405909502332,31.0,13.041302588235293,0.0,0.06313803921568628,17.211697570852667,0.49302916126489094,667.7709360243379,811.4632825629365,4.768481429608073,1.1667976926546544,-1.0984231998445466,-0.26132772378631475,5.0407246601652576,-1.3372422790450693,0.0003682845527728793,1.1362593941650736,8.027870286188353,4.978496206462664,0.0020831134138875797,3.0,GALAXY,0.0,23.32535,23.53113,22.0737,21.5645,21.17862,0.5534979,0.2802235,0.1177248,0.1184318,0.2891754,21.8174,21.56738,21.02944,20.55159,18.90301,0.3848352,0.145827,0.140427,0.09322792,0.2021949,22.13735,21.53477,20.78485,21.0472,19.66794,1.226376,0.3252588,0.2338358,0.6052448,0.8258207,1.507950000000001,1.963750000000001,1.0442599999999977,1.012909999999998,2.2756100000000004
5,6,27.832473750647754,566.319205762937,19.923946179345002,20.699867068390503,0.11378101273186682,342.0,42.92330600619196,0.0,0.05674627450980392,15.918267088797364,0.037484341637650576,27.545856261615768,566.5373593616703,11.62125466199086,10.842381454422139,0.16191332639937173,7.608268741110716,12.453026400277098,3.284908003405252,0.05950566578674264,7.630041351409409,11.780154635493707,3.4681065145161702,0.08050708083705416,6.0,STAR,1.0,22.1194,24.46075,24.92507,24.33411,22.41309,1.065041,0.5326223,0.6892647,0.7488359,0.6394956,22.03749,23.3217,25.05524,24.36293,20.16776,0.2602805,0.5185429,0.720502,0.7778813,0.4836737,22.09241,23.3706,26.22702,25.92035,21.37349,0.4801967,0.8971972,1.083951,0.8967375,1.104704,0.0819100000000006,1.139050000000001,-0.13016999999999967,-0.028819999999999624,2.245329999999999
100,101,362.83823413453405,518.9041460102973,4.602014028415499,6.5106110361617615,-0.3296669423018419,25.0,19.34561464052288,0.0,0.03388823529411765,16.783543668766516,0.2931517482991042,362.7209261551414,518.8359613841194,2.419080707273679,1.1670835760887712,0.23779241635929793,-0.4704627362768662,4.481909958515762,-1.5062756222083202,0.0023300576039448745,1.1208961936547857,6.366278940105459,4.6676418372028365,0.0039978424977681415,3.0,GALAXY,0.0,23.05068,22.68225,21.64887,21.50345,20.82905,0.4468512,0.1368289,0.08227485,0.1120254,0.2203132,22.80603,22.08037,20.81827,20.96271,18.61366,0.5520062,0.1824808,0.08867121,0.1105459,0.1590316,23.60698,22.4345,20.894,22.07443,19.67343,2.429605,0.4276546,0.1470898,0.8893669,0.3978645,0.24465000000000003,0.6018800000000013,0.8306000000000004,0.5407399999999996,2.2153899999999993
174,175,720.2251858442306,486.60376301967983,7.863473484252459,9.334708656657483,-0.6042937988330326,61.0,15.824550588235294,0.0,0.044110588235294124,17.001671537371458,0.15760911524065013,720.2746865352074,486.5493479351369,4.139335399027914,3.5057004692789633,0.33771822112612426,0.8194308037763521,6.124288963072431,2.630056358244346,0.0037454433907311586,0.9307155208546479,6.708627770595726,2.759428046665124,0.0007869807669143801,3.0,GALAXY,0.0,22.54865,21.86108,21.49052,21.30259,21.61717,1.835804,0.06853821,0.07237244,0.09381144,0.4240515,21.44545,20.46924,20.36754,20.14122,19.6035,0.2207535,0.05381743,0.06992844,0.08891093,0.2859651,22.31315,20.58122,20.35564,20.36497,20.40804,1.208344,0.1033873,0.08777031,0.237958,0.9704911,1.1031999999999975,1.391840000000002,1.1229799999999983,1.161369999999998,2.013670000000001
26,27,80.06973234275667,1077.5928854509443,8.014670702993971,4.466929413378183,0.12162451475716776,29.0,9.857915816993465,0.0,0.031418039215686276,17.51553723720494,0.44265590204354743,80.0279007812956,1077.913208376548,1.6697139779726058,3.1049385592341423,0.41059927160677034,0.539213373977332,6.894908074403201,4.671912805062996,0.0014425742391453728,0.4683665394374491,3.4253640064510966,3.717906539252232,0.0024304617157077336,3.0,GALAXY,0.0,23.33518,23.31137,22.42624,22.0316,21.8949,0.5431175,0.2375184,0.159176,0.1777149,0.4988448,20.50244,21.38962,21.23413,20.00285,19.99188,0.3915764,0.1867073,0.2204155,0.1620718,0.6480145,21.52351,21.92111,21.27926,20.56792,20.55819,0.4728524,0.2846164,0.2036821,0.2319329,0.8968982,2.832740000000001,1.9217499999999994,1.1921099999999996,2.0287500000000023,1.9030200000000015
47,48,160.53496662369122,331.3777452166181,10.011093144722068,13.125849795857961,-0.6924765714900967,109.0,10.474722670555826,0.0,0.053304313725490195,17.449643666546574,0.23729942819540695,160.64380027902484,331.3324177984173,8.275910127344105,6.872852867702022,2.7261523137713084,0.8083523578372417,6.901942199501308,4.90101371651821,0.0035602041522573265,0.9184609076643442,8.039049931725302,4.739194584402574,0.0017902175391885978,3.0,GALAXY,0.0,23.17236,23.35354,21.91479,21.50287,21.39084,0.4914023,0.2423601,0.1022791,0.1115484,0.3460314,23.4177,21.98422,20.62668,20.28133,19.56971,0.6145685,0.1904615,0.09512712,0.1022771,0.3770727,25.4387,22.01572,20.75348,20.40889,20.08718,4.680225,0.2412768,0.1281028,0.1556694,0.4538992,-0.24533999999999878,1.3693199999999983,1.2881099999999996,1.221540000000001,1.8211300000000001
41,42,143.82209161174515,192.96241671823702,7.07555638866838,6.769942354128629,0.5263352884013562,40.0,9.080816383442269,0.0,0.06405450980392158,17.604687764466505,0.04319293321288442,143.818590356362,192.93119873739758,2.2912563915451756,2.536425513186259,0.5333039518372971,-0.44420273334632715,4.444714869274972,-2.9780005803486276,0.0035408161931161277,0.2724547189945255,5.123802548699762,1.5597960099297024,0.0015576261050419982,3.0,GALAXY,0.0,22.46843,22.65657,22.3032,21.76295,22.73488,0.2779463,0.1339097,0.142057,0.1398132,0.684244,22.08702,22.18416,22.06677,21.67995,20.96586,0.3169958,0.1344759,0.1949467,0.1474673,1.047036,23.57205,22.24736,22.39624,22.633,22.35658,1.498661,0.2162193,0.4043848,1.01137,2.137296,0.38141000000000247,0.47241,0.23642999999999859,0.08299999999999841,1.7690200000000011
194,195,822.3527119554207,1087.2439657464897,30.43511788904885,10.641415250675193,0.6613260029305402,158.0,7.94700862745098,0.0,0.050110196078431375,17.749490788757527,0.6503573506937463,822.423936040011,1086.0544753983088,30.188854719279334,48.509099254151806,32.872690662625246,0.9648098383402238,12.65069609434161,9.674220491762155,0.007433532009156879,0.800093984125641,15.222919283593736,8.2371005977485,0.007708330344685663,3.0,GALAXY,0.0,24.29634,22.90018,22.56205,21.84216,22.25062,0.9413449,0.1986562,0.1882908,0.151934,7.413668,19.67715,19.64474,19.98863,18.82594,20.49928,0.7090275,0.1056359,0.1345093,0.09192371,1.633104,21.01938,20.07038,20.12317,19.05509,19.67591,0.9079598,0.190651,0.1831363,0.1763133,1.243682,4.61919,3.25544,2.5734199999999987,3.0162200000000006,1.7513400000000026
281,282,1276.8811727208329,881.6991393595197,15.849576204331628,9.258144882033884,0.7234798344915921,118.0,23.67191158645276,0.0,0.044887843137254906,16.564416674787893,0.41587429451245084,1276.8778936961912,881.7001030805785,7.235078209545463,6.9853696576319635,2.558239355450496,1.7754796997307638,7.946699215676806,3.059379092720061,0.006631504985981379,1.8140624518616244,8.015447727978865,3.1678211014807096,0.004533806398279262,3.0,GALAXY,0.0,22.51421,21.63083,20.62863,20.25972,19.91119,0.2910976,0.05706731,0.03785896,0.0409748,0.1033769,21.98283,20.5559,19.48102,19.14069,18.18689,0.2837283,0.0561907,0.03685075,0.0307688,0.09929249,21.83354,20.63635,19.52116,19.1695,18.35298,0.8119174,0.1098436,0.1103957,0.08001881,0.1620557,0.5313799999999986,1.0749299999999984,1.1476100000000002,1.1190300000000022,1.724300000000003
9,10,28.512471275415688,1282.11188494072,7.760612809490097,4.82200715536228,0.12982868044517604,27.0,14.755442447058824,0.0,0.04108274509803922,17.077619408745317,0.3786563930279232,28.44507442821211,1282.3916959478502,1.6992494871103645,1.5734072297345847,0.013232844044978265,-0.43933818927002544,4.502397965278378,-2.0051658764058105,0.001157968525955022,-0.5415901971687715,4.709344616258001,-2.0909764300895834,0.0008322145892724689,3.0,GALAXY,0.0,24.38652,24.64224,24.52869,23.32822,20.66319,0.9407136,0.5774591,0.673737,0.5098734,0.3127487,20.95804,21.04469,21.38105,22.78123,19.11893,0.6207045,0.4188654,0.7602066,0.6410375,0.207232,27.79376,18.97848,19.86918,29.92427,17.62695,3.316088,0.1391939,0.5290327,0.3358518,0.2870837,3.4284800000000004,3.597550000000002,3.1476400000000027,0.546990000000001,1.5442600000000013
23,24,68.0279133187345,1052.674763923371,8.002310304592369,5.887307496303629,0.06201866315121756,36.0,10.976956514161222,0.0,0.03911058823529412,17.398795140681653,0.2642990246297974,68.03889570775148,1052.7599701935599,1.5547981529080062,1.6145049186889082,-0.16127593268174678,-0.5304559365239438,5.521419424931152,-1.186089425139237,0.005227205787104063,0.5370120467731696,5.628511611493634,1.7143560177594075,0.0024352795139397317,6.0,STAR,1.0,24.41997,23.06119,21.77264,21.2941,20.91736,0.9426049,0.1925358,0.09101269,0.09383621,0.2502564,21.96232,22.82452,21.79284,21.32723,19.56293,0.7115599,0.2024171,0.1201531,0.09949173,0.2442583,24.6032,22.98536,21.91943,20.96773,20.26088,1.986051,0.3845195,0.2282174,0.1678059,0.4124387,2.457650000000001,0.23667000000000016,-0.02020000000000266,-0.03312999999999988,1.3544299999999971
