,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,238.512989737239,34.0011878618461,6,STAR,1,24.29975,23.98629,22.6905,22.59543,22.80259,0.922645,0.4333889,0.2392791,0.2537478,0.6837583,24.60167,22.46832,22.74477,22.51426,22.80643,1.207132,0.3627452,0.2476617,0.3044882,0.7368786,24.55887,23.54672,23.02096,23.51567,23.00157,1.716738,0.5677159,0.541223,1.310279,2.294264
1,238.512993739923,34.0183389390492,6,STAR,1,23.64784,22.37792,20.77066,20.30315,19.80835,0.4071343,0.1146859,0.03821904,0.03909398,0.09268554,20.82441,22.29472,20.69796,20.27623,19.69864,0.4864239,0.1179136,0.040468,0.04504696,0.09841193,22.65133,22.66014,20.64411,20.18346,19.74096,0.6175344,0.3072172,0.08129251,0.07945399,0.1981835
2,238.529369586619,34.0096519007049,6,STAR,1,20.46489,19.44971,18.95428,18.79922,18.7315,0.05276884,0.0227314,0.01737743,0.02117554,0.04228442,20.23605,19.43571,18.94975,18.75004,18.69274,0.05168959,0.01277392,0.0106872,0.01231896,0.03829013,19.07104,19.16421,18.449,18.12375,17.44945,0.1166438,0.06125762,0.04619301,0.05631853,0.1189796
3,238.530817931797,34.0280488551276,3,GALAXY,0,24.57321,23.16264,21.85426,21.27171,20.71849,0.9580301,0.2231012,0.08943138,0.08136769,0.2025362,24.83298,22.10216,21.56761,21.1217,20.73482,1.010801,0.2358647,0.08930853,0.08573243,0.2106575,24.64085,22.61165,21.74922,21.14923,22.81741,2.597096,0.3651981,0.2626324,0.228538,2.286601
4,238.539114819651,34.0369082337643,3,GALAXY,0,24.46635,23.1507,22.66747,22.80011,21.91026,0.9506156,0.220358,0.1792368,0.2974405,0.5165682,22.78547,22.13528,22.03597,21.32655,20.92506,4.179581,0.219997,0.1742194,0.3680083,0.6994643,25.11493,22.47663,22.8795,22.00507,21.02603,2.48764,0.3648636,0.9544252,0.5642831,0.9009204
5,238.542592967687,34.0801242226529,6,STAR,1,19.40638,18.5084,18.12279,17.98721,17.93023,0.02695496,0.02068977,0.01573115,0.01922894,0.03003462,19.31463,18.4752,18.10639,17.98536,17.89552,0.02618701,0.007451861,0.006896213,0.007935953,0.02214812,19.32707,18.53568,18.14863,18.03875,17.91824,0.03090058,0.008272289,0.007821681,0.01039294,0.03351023
6,238.550531537682,34.0389474846229,3,GALAXY,0,23.06593,22.36583,21.95121,21.65301,22.06768,0.4393654,0.1131032,0.09667709,0.1121249,0.5682683,22.95903,22.15069,21.71009,21.18646,19.99262,0.5440834,0.1279843,0.09583365,0.1530176,0.7940352,23.31382,22.26268,22.05306,21.33873,20.80967,1.045834,0.2037656,0.2551765,0.2110752,0.5585565
7,238.560768737914,34.0729845571374,6,STAR,1,25.02833,25.18917,23.79701,22.21434,21.44201,0.8947327,0.7401409,0.4869773,0.1986131,0.4087795,25.03963,25.18271,23.55602,22.11061,21.37398,3.452224,1.89947,1.027898,0.410792,1.368874,24.76725,25.16528,23.94788,22.26646,21.72365,1.932831,1.625129,1.356896,0.5643789,1.178049
8,238.563642493506,34.0899326354197,3,GALAXY,0,23.47381,22.80577,22.35564,21.93151,20.97877,0.5979167,0.1626243,0.1353084,0.1408184,0.2588735,23.14216,22.62674,22.1803,21.61157,20.85988,0.7041382,0.1705561,0.1668981,0.1655563,0.3444166,23.19917,22.76809,22.23951,21.56196,21.81534,1.051357,0.3351171,0.3282117,0.2796631,1.134231
9,238.571490805881,33.9781695210452,6,STAR,1,23.55399,22.94302,23.00169,22.50488,21.2242,0.4821082,0.1887736,0.2378863,0.2434341,0.978191,23.53813,22.98114,22.93774,22.14405,21.22801,1.84696,0.3087793,0.7040746,0.6161661,1.060362,23.873,23.3,23.23359,22.40133,21.66346,1.115031,0.5767769,0.6566449,0.5907202,0.7886367
10,238.573429650474,34.0498765650097,3,GALAXY,0,24.1728,24.29339,22.38739,22.0806,22.58084,0.8805124,0.5216862,0.2887802,0.4861914,0.698886,21.10484,24.35028,22.02537,21.50119,21.65536,2.418791,1.285317,0.1651778,0.1910699,6.621758,24.01206,25.88852,22.12184,22.29768,22.00755,2.333116,1.622288,0.8033904,2.214631,1.823862
11,238.585629619562,34.0958192809952,6,STAR,1,24.40366,24.85394,24.45064,22.22019,22.70062,0.9300484,0.651178,0.5952681,0.3090655,0.7155079,24.42737,24.87773,24.47031,22.37007,21.02449,2.993693,1.217858,1.113649,0.2147743,7.581062,25.21558,26.4912,26.74523,23.37943,22.17352,2.354419,1.068923,0.7286453,1.715387,1.990524
12,238.586995218743,34.0330688292705,3,GALAXY,0,23.48465,23.08993,24.07393,23.4093,22.56925,0.6007246,0.2110647,0.5136119,0.7009256,0.6931295,21.85264,22.38595,21.5608,20.17703,19.69917,0.5865207,0.1789614,0.2845252,0.2997194,1.138014,22.86188,23.07948,22.067,21.03043,21.66053,1.028839,0.6173454,0.3604425,0.2295808,1.448992
13,238.593272747757,34.105454865263,6,STAR,1,20.44536,19.45456,19.04284,18.88444,18.79045,0.05124269,0.02268569,0.01757658,0.02143886,0.04487783,19.97015,19.42391,19.01709,18.88977,18.738,0.05132199,0.0126454,0.0116248,0.01324388,0.04374751,20.28175,19.45722,19.07289,18.97945,18.73716,0.06580293,0.0161043,0.01578328,0.02226929,0.06756214
14,238.59673077959,34.0115768886609,6,STAR,1,25.2061,23.3269,21.90154,20.61871,19.75101,0.8383401,0.2592582,0.09212235,0.04912841,0.08941719,19.51667,23.32974,21.84161,20.62766,19.63196,0.4820263,0.2931889,0.09546484,0.06097458,0.1129929,23.00977,23.39184,22.12445,20.93082,19.71134,0.8523597,0.5322143,0.2763923,0.1398413,0.1698559
15,238.597441209355,34.071214999074,6,STAR,1,21.4816,20.71161,20.4426,20.35614,20.23727,0.1154772,0.03423667,0.03041361,0.04035446,0.1370601,21.34848,20.6713,20.45168,20.36325,20.12204,0.1274108,0.03012782,0.03605231,0.04314007,0.1390719,21.46466,20.79272,20.51699,20.48496,20.07196,0.1807296,0.04884078,0.05418715,0.08372481,0.2344446
16,238.601175660058,33.9405272080303,3,GALAXY,0,22.94463,22.78706,21.80992,20.74474,20.03145,0.3983772,0.1654338,0.08479426,0.05521483,0.1093381,19.98011,21.59918,20.36367,19.63275,19.33241,0.3896492,0.1216522,0.07396274,0.04591375,0.1056791,21.44811,21.83091,20.61873,19.86422,19.41986,0.3762815,0.2594837,0.1239686,0.1021109,0.2656889
17,238.61096511184,34.0911566054636,6,STAR,1,18.57854,17.24901,16.66903,16.40167,16.28187,0.01898324,0.01997877,0.01494855,0.01836444,0.02382381,18.55039,17.22154,16.65238,16.40919,16.27502,0.015842,0.004423075,0.004203249,0.004525158,0.007623948,18.59418,17.28464,16.70689,16.46536,16.33434,0.01773278,0.003733362,0.003027222,0.003308338,0.009017592
18,238.6321718859,33.9779310020292,6,STAR,1,19.9908,19.00533,18.7922,18.80873,18.8194,0.0379108,0.02151514,0.0168594,0.02129862,0.04466561,19.92291,18.96366,18.78638,18.78737,18.78519,0.0382789,0.009721227,0.009718467,0.01266029,0.04658942,19.9261,19.01511,18.83338,18.82981,18.86789,0.04949515,0.01165719,0.01315643,0.0198313,0.0761916
