,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,241.454848920011,16.7687341690978,3,GALAXY,0,23.70893,22.85161,21.99644,21.76691,21.19686,0.8060204,0.1579333,0.109843,0.1288906,0.2996701,23.8828,22.00029,21.08533,21.19444,21.12607,0.9057838,0.1549235,0.1176254,0.123855,0.338196,27.332,26.44901,21.0774,21.11575,22.8041,0.9426945,1.833753,0.1641368,0.4531445,4.386824
1,241.479665092994,16.7813900314841,3,GALAXY,0,24.01643,23.68985,23.13462,22.12367,22.51017,0.9622551,0.3130279,0.2897611,0.1738374,0.6663262,17.73297,23.24696,22.36293,21.42829,21.40591,0.5057204,0.408637,0.424219,0.1995627,0.6031584,23.11819,23.3633,22.54621,22.13558,23.15626,4.840309,0.5301769,0.4055648,0.4635351,1.843822
2,241.482734087444,16.7674687428387,3,GALAXY,0,23.69471,22.05294,21.75181,21.54966,21.4644,0.8030074,0.1066321,0.08808744,0.1058159,0.3709108,24.19718,20.83616,20.21705,20.18797,20.21524,1.051852,0.06092932,0.07712173,0.07864258,0.3345874,25.88179,21.03416,20.30211,20.54775,20.92693,3.286415,0.1593524,0.08084998,0.2684339,1.479414
3,241.48612020257,16.7927598184939,6,STAR,1,23.5545,23.29304,22.57186,21.8942,22.05151,0.7365327,0.2257905,0.1795853,0.1418956,1.600712,24.16442,22.87422,22.37222,21.87611,21.32623,1.049177,0.2533968,0.2495101,0.1489511,0.6495169,24.6911,25.65689,22.22912,24.96108,22.22509,3.561205,1.876379,0.4679714,2.413947,2.36053
4,241.488658968469,16.7578429223555,6,STAR,1,25.66475,23.08682,21.54548,20.94491,20.35031,0.739306,0.1917385,0.0737366,0.06344243,0.1461552,26.04986,22.87718,21.47374,20.96624,20.34805,0.5437738,0.2002823,0.1006802,0.06894747,0.157839,23.92752,23.01681,21.54437,21.25226,22.47799,2.336351,0.4251798,0.167721,0.2162134,1.7351
5,241.490603211273,16.8431205919782,6,STAR,1,21.41117,20.19399,19.75956,19.57603,19.46735,0.1313623,0.0404886,0.07556507,0.1094216,0.1156039,21.3227,20.20659,19.75567,19.58658,19.49492,0.1348589,0.03136623,0.02001482,0.02810579,0.07996299,23.75566,20.35425,19.62508,19.30441,19.23931,6.792211,0.3596182,0.3794842,0.8631307,0.8997861
6,241.491327677942,16.8418588216694,6,STAR,1,22.45412,20.40435,19.16423,18.63155,18.40508,0.3602148,0.04262927,0.02610726,0.02257046,0.03465603,22.63909,20.41177,19.1776,18.65337,18.40443,0.5380222,0.02516807,0.01539815,0.01269908,0.03240456,23.13979,20.47508,19.25063,18.72971,18.52742,1.155073,0.08252791,0.04934759,0.04329698,0.07230464
7,241.501069541267,16.8758162517671,3,GALAXY,0,22.82811,21.6459,21.15027,21.02052,21.48751,0.420419,0.05648786,0.05345897,0.06678091,0.3662927,21.32133,20.81861,20.61273,20.32023,20.49584,0.296464,0.05882047,0.06559383,0.07019445,0.3846561,21.46842,20.99155,20.71894,20.35411,20.88032,0.3700914,0.09235734,0.1144836,0.1352171,0.8452101
8,241.503331250152,16.7499553148008,6,STAR,1,20.61498,18.53926,17.69295,17.34546,17.19548,0.1233561,0.1874141,0.1788621,0.1791737,0.02442241,20.66263,18.57762,17.6993,17.35728,17.20325,0.14012,0.008932965,0.006620208,0.006607292,0.01491897,20.85644,18.66283,17.76476,17.42332,17.30607,0.2704856,0.4522059,0.4321007,0.4543328,0.04199353
9,241.505974970226,16.8244872173276,6,STAR,1,24.85543,23.62519,22.51256,21.05294,20.19414,1.094017,0.2930855,0.1698641,0.06862151,0.1256687,25.26482,23.43336,22.14254,21.09296,20.12915,0.9505125,0.3991233,0.2262856,0.07386661,0.207967,24.76859,23.69309,22.38066,21.0398,20.40261,2.547882,0.8011934,0.3833819,0.1907122,0.4699902
10,241.511371624071,16.7998836530026,6,STAR,1,19.30005,17.01848,16.03616,15.6532,15.44722,0.0292235,0.01471158,0.01241668,0.01401699,0.01645692,19.25353,17.01689,16.03165,15.65625,15.45461,0.02780282,0.004364706,0.003842046,0.004208666,0.005551899,19.25622,17.05363,16.07649,15.70036,15.49732,0.03550297,0.003290651,0.002226889,0.002168388,0.005220177
11,241.512198853602,16.8926063731331,3,GALAXY,0,23.89781,22.07019,21.37428,21.13416,20.59587,0.9094145,0.07913126,0.06392198,0.07355428,0.1745061,19.60899,21.46159,20.45988,19.76897,19.36677,0.2765398,0.07328606,0.06506852,0.06206977,0.1723097,20.6534,21.98466,20.51041,20.0159,19.72306,0.2695581,0.4163131,0.1064897,0.1554117,0.524469
12,241.512261852413,16.8734389178025,6,STAR,1,23.02731,24.55311,24.80167,24.16679,20.69041,0.4949642,0.5291528,0.6883467,0.6612086,0.3237299,23.17328,23.78363,24.84578,23.10061,20.7228,0.5862129,0.8601688,0.7558259,1.080426,0.2062812,24.38019,24.12531,24.80609,24.46866,21.42619,1.661495,0.667285,1.153257,1.268074,0.693602
13,241.514424857006,16.7619175061919,6,STAR,1,21.5514,18.7901,17.41101,16.62386,16.20561,0.1417161,0.01625707,0.01292278,0.01422192,0.01706457,21.05685,18.79686,17.40844,16.63305,16.20624,0.1377036,0.008768342,0.005428017,0.005024808,0.007482468,21.40171,18.8355,17.44913,16.68081,16.24666,0.2193987,0.01015064,0.005064836,0.004049482,0.009110107
14,241.518652737311,16.9059213445677,3,GALAXY,0,22.83504,22.15201,21.3874,21.2042,20.78264,0.4220784,0.08479275,0.06447333,0.0776968,0.2048049,22.73768,21.67598,20.81607,20.49443,20.38623,0.3954171,0.07913271,0.05974311,0.07176565,0.2162409,25.75276,22.11861,20.89381,20.83536,20.33109,3.05304,0.2752553,0.1379746,0.2530642,0.644035
15,241.526225428695,16.7996407681535,6,STAR,1,19.62392,17.23576,16.19497,15.81262,15.6353,0.03484029,0.01478292,0.01244906,0.01403774,0.01655979,19.62806,17.23756,16.19142,15.82242,15.63874,0.03513038,0.004655564,0.003957749,0.004315624,0.005994092,19.70309,17.27198,16.23626,15.86992,15.6823,0.05075641,0.003694059,0.002387542,0.00236873,0.005926383
16,241.530046576015,16.8815589124099,3,GALAXY,0,25.16063,24.43664,22.60015,21.07395,20.61437,0.9929541,0.6109613,0.2165518,0.08381004,0.1927209,20.98526,24.45989,21.85433,20.29809,19.99579,0.7092678,1.150479,0.2791626,0.0661825,0.2711522,22.17655,25.34885,21.94578,20.42733,20.35549,0.9494922,3.272452,0.434273,0.2402909,0.7779152
17,241.532080320014,16.7419970713684,6,STAR,1,20.79358,18.50689,17.53622,17.19403,16.97622,0.07685941,0.01578159,0.01296805,0.01449481,0.01868019,20.82997,18.51802,17.52128,17.18104,16.97755,0.08285639,0.007634214,0.005640566,0.005848437,0.01123006,20.56452,18.35081,17.32065,16.90954,16.55353,0.6825853,0.03452032,0.1019394,0.02853474,0.08849514
18,241.532482466929,16.9345012259178,6,STAR,1,25.32047,23.22246,23.63025,23.20844,22.34687,1.009574,0.2433739,0.4012124,0.4306526,0.6439275,26.21354,23.12657,23.43485,23.30142,21.62701,2.140223,0.5935449,0.8081735,1.127393,1.162109,25.73899,23.30624,23.62387,23.68308,22.20199,1.389065,0.5103331,0.8966183,1.373797,1.430601
19,241.535314447238,16.8717396935611,3,GALAXY,0,23.88992,23.6094,22.51409,22.34347,22.25498,0.9048683,0.2875936,0.1683642,0.2081739,0.5983304,19.6487,23.07395,22.01491,21.2296,21.90166,0.3110085,0.3583499,0.2729063,0.1599764,0.7108269,21.65733,22.90258,22.02085,21.45649,22.95049,0.4821223,0.5503381,0.363645,0.3513556,2.646758
20,241.53699968061,16.8456505027185,6,STAR,1,22.95802,21.61838,20.30478,19.26766,18.77361,0.4684746,0.05554,0.02852803,0.02087828,0.03999693,22.19118,21.51798,20.23722,19.25025,18.77092,0.4592892,0.055785,0.02772523,0.0174972,0.04321018,23.45062,21.60469,20.21907,19.25929,18.83538,1.621686,0.1444542,0.0545468,0.0425441,0.1015362
21,241.537398746037,16.8282150507906,6,STAR,1,19.55506,17.91942,17.25707,16.98814,16.88441,0.03343616,0.01514282,0.01279508,0.01436955,0.01834105,19.46992,17.90081,17.24663,17.00314,16.88104,0.03283074,0.005824261,0.005123232,0.005591558,0.0111945,19.4732,17.93036,17.28266,17.05484,16.90941,0.04243164,0.005544166,0.00454008,0.005264778,0.01569022
22,241.53742374224,16.8639785783615,6,STAR,1,23.18662,23.7339,23.25276,22.04735,21.34999,0.5614519,0.3173488,0.5487223,0.1610906,0.332785,22.21306,23.5077,22.61469,22.08895,21.34483,0.4348986,0.314046,0.3024357,0.2156908,0.427412,22.80043,24.94407,23.59429,22.47272,21.63145,0.737698,1.366521,0.9397159,0.4600138,0.7663111
23,241.538978799432,16.7405692510969,6,STAR,1,24.92112,23.23271,21.67837,20.5816,20.06651,1.068356,0.2162493,0.08156965,0.04735655,0.1088445,22.41251,23.25912,21.54123,20.55917,19.90723,0.8724702,0.2470471,0.1457006,0.05653327,0.1471387,25.80729,23.77419,21.58677,20.62643,20.10844,1.587324,0.8258913,0.1883625,0.1403669,0.3669083
24,241.550466335153,16.7328768811505,3,GALAXY,0,25.07608,22.98413,22.26965,21.4796,20.96227,1.021206,0.1750233,0.1346369,0.09954622,0.2488266,25.88184,22.76006,20.7608,20.67944,20.00994,0.6287521,0.2014209,0.1377383,0.09414195,0.2002106,24.62362,22.70615,21.13185,20.4771,20.21542,4.595153,0.5898976,0.2224081,0.203363,0.6370047
25,241.48152111877,16.7928721871372,3,GALAXY,0,22.70699,22.05408,21.84205,21.47771,22.11397,0.3795672,0.07956589,0.09561948,0.09897502,0.5673628,22.09738,21.76357,21.5741,21.03782,21.9582,0.4030049,0.08015704,0.103484,0.127258,0.6231524,22.30937,21.92292,21.56823,21.03935,22.72549,0.6166697,0.1695642,0.1959992,0.2064912,2.177703
26,241.503153342162,16.8168060604332,6,STAR,1,21.69661,20.69436,20.30736,20.179,20.16776,0.1609527,0.03011086,0.03151844,0.04662933,0.1450674,21.65014,20.68282,20.31372,20.1554,20.0669,0.169135,0.02895185,0.03429405,0.03471965,0.1705114,22.00656,20.74992,20.34552,20.26973,19.93526,0.3811643,0.04999267,0.06038397,0.1143036,0.2721141
27,241.503320687033,16.7508575217636,6,STAR,1,17.66901,16.44574,16.04344,15.8642,15.82606,0.01873421,0.01692637,0.01766859,0.02050705,0.02363048,17.68822,16.52883,16.04158,15.86361,15.82282,0.01147264,0.004082791,0.003891779,0.004327137,0.006374788,17.75849,16.57363,16.09612,15.90591,15.86497,0.02069083,0.02074762,0.02860809,0.03785482,0.04036458
28,241.507973500192,16.8616883633592,3,GALAXY,0,23.24145,23.01958,21.8933,21.70233,21.1267,0.5864829,0.1767302,0.09928317,0.1194796,0.27601,22.78127,22.41043,21.65932,21.68679,20.29433,0.6239178,0.2086029,0.163865,0.1362043,0.2429765,22.42366,22.56288,21.8433,22.57598,20.89142,0.7528009,0.3449554,0.2650149,0.9038475,0.7323026
29,241.510378385536,16.8952234027112,3,GALAXY,0,22.3783,23.48367,22.16053,21.76634,21.69827,0.2875106,0.2589192,0.1248536,0.1264652,0.4266374,22.47938,23.4927,21.81993,21.27636,21.4427,0.3246738,0.2679597,0.1577815,0.1490041,0.4943775,24.41076,24.04335,21.74618,21.93827,24.52455,3.218967,1.392375,0.378092,0.9247184,1.297298
30,241.521384463619,16.8149821586845,6,STAR,1,23.57943,24.33884,23.27568,22.11146,21.18246,0.7500854,0.4804051,0.3216641,0.1703443,0.2939371,23.71132,24.35022,22.58568,22.10201,21.09828,0.847106,0.6242667,0.4747803,0.1900906,0.3311561,24.88925,24.60114,23.44028,22.6766,21.41562,1.400043,0.7075797,0.5005549,0.4247632,0.5014448
31,241.521795370756,16.8895800685483,3,GALAXY,0,24.01732,23.41481,21.58741,21.43276,20.63155,1.00387,0.2788376,0.09124532,0.1134982,0.2076498,24.09603,23.37139,21.46952,21.13271,20.59779,3.975362,0.3720205,0.1237919,0.2199551,0.384648,24.41534,23.61168,21.64737,21.25369,20.72402,2.137439,0.6751897,0.2002791,0.2323997,0.5265549
32,241.524634832661,16.7841832240117,3,GALAXY,0,22.93985,23.09587,22.4604,21.76397,21.61419,0.4609889,0.1913724,0.161178,0.1265611,0.415756,23.06413,22.80333,22.05682,21.32876,21.22918,0.52672,0.2881931,0.1978135,0.1251816,0.7630962,24.64178,23.28745,22.19293,21.54062,22.82515,3.862525,0.6774493,0.4040245,0.6073936,2.620388
33,241.525427160425,16.8002714401587,6,STAR,1,25.05024,23.36069,21.83761,20.91625,20.82575,1.049736,0.3857843,0.1726865,0.1056876,0.285882,25.08194,23.43248,21.8159,20.90718,20.67837,5.816131,0.555387,0.2232043,0.06536993,0.6442849,25.06709,23.86473,22.0329,21.10579,21.04728,1.787942,1.079106,0.4013551,0.2734054,0.7253364
34,241.527693133574,16.9232398701738,6,STAR,1,22.12337,20.74141,20.1265,19.92261,19.76412,0.2314563,0.03031193,0.02534598,0.02945342,0.08547935,21.72437,20.73224,20.10958,19.91679,19.79165,0.2385593,0.02896101,0.02447931,0.02822062,0.09036439,21.94037,20.76325,20.12392,19.98901,20.17256,0.3717634,0.0495278,0.04712988,0.06275246,0.2869742
35,241.534629717933,16.8276555295312,3,GALAXY,0,23.37699,23.3358,22.53544,22.48086,22.08308,0.6500441,0.2315266,0.1717355,0.2339304,0.5573064,23.48995,22.19492,20.70113,20.54401,19.97904,0.7822311,0.2699525,0.1444045,0.190074,0.3236553,26.82644,23.90031,20.84666,20.87399,22.39953,1.202685,1.622576,0.1715539,0.2922477,3.288681
36,241.541704971717,16.8696090246252,3,GALAXY,0,22.27469,22.34168,21.72767,21.37523,21.96273,0.275036,0.09965374,0.08017217,0.09009089,0.5145586,21.63905,21.78339,21.44522,20.72426,18.46787,0.2664933,0.1253902,0.08615016,0.1121946,0.5169852,21.79392,22.04839,21.48212,20.92493,20.65499,0.3924084,0.1865096,0.1784357,0.1976097,0.5341917
