,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
88,89,616.383434151224,318.9998965462672,16.07143039183818,14.615339736542461,-0.038949828384979415,236.8156485815754,34.554777634609344,195.0,38.04172504201681,0.0,0.04758745098039216,16.049349494370563,0.09060118606712131,616.1435848176989,319.19638544680794,9.684306835348252,11.502905545479734,-0.18180661124642938,4.173426135684679,10.884012545618278,4.02372153603782,0.016859901689400783,3.8468273434209936,9.604600832159894,4.038189712398339,0.010220717462563476,3.0,GALAXY,0.0,20.72166,20.0736,19.60788,19.29116,19.10826,0.06310396,0.02120649,0.02064053,0.02107807,0.04651881,19.24677,18.63094,18.22399,17.96303,17.84913,0.04573115,0.01088541,0.01017398,0.01248378,0.03638403,19.51433,18.68902,18.29101,18.02458,17.97713,0.07927718,0.01789458,0.01795033,0.02569738,0.09036133,1.4748899999999985,1.44266,1.383890000000001,1.3281300000000016,1.2591300000000025
50,51,316.17683393095973,14.999976963433134,4.782632234626731,5.473834393637689,0.0005505954922181538,236.75944935363984,34.546656132489346,22.0,28.96381490196079,0.0,0.04630156862745098,16.34536059153291,0.12627385289813509,316.209859359106,15.122895546371689,1.7676380913471803,1.2320950463286238,-0.005954185955488356,-0.9105188336578116,4.883464851464698,-2.0520155819825225,0.0012356450360101697,-1.009513504619141,4.818982712157182,-3.0470382031023147,0.00022694505810184835,3.0,GALAXY,0.0,23.44752,23.66773,22.81923,22.09153,21.58856,0.4867144,0.2434103,0.1770952,0.1609492,0.3577359,23.46931,23.38066,22.36307,21.51011,20.34942,0.6844149,0.2721385,0.2189115,0.1714028,0.5474876,22.45941,25.50985,23.04482,21.55508,20.88532,0.6843449,1.727437,0.8251041,0.3866258,0.7636951,-0.02178999999999931,0.28706999999999994,0.45616000000000057,0.5814199999999978,1.2391400000000026
14,15,75.46292748529983,438.0752009269627,6.755421728052175,6.2287166801300105,-0.22670960848113594,236.76595332317245,34.599912354802754,35.0,15.101463424836599,0.0,0.07899843137254903,17.052452412141992,0.07796775229220687,75.42160282437848,438.1602538469722,2.0798314388166546,2.072987809195183,-0.13825251057278365,0.5483701035496613,6.1718278791954395,2.2523131551497726,0.0016372435757371993,-0.7608971884714754,5.592623685648692,-2.9538936658292374,0.0008062657185457845,3.0,GALAXY,0.0,24.08551,23.13474,21.88697,21.7009,21.18876,0.6999832,0.160181,0.08087064,0.1150882,0.2630353,20.37266,22.20797,21.34701,20.50139,20.03913,0.2549151,0.160469,0.07946755,0.126518,0.211416,22.0829,22.67533,21.32554,20.87115,20.25835,0.4384882,0.3543446,0.1613363,0.1927521,0.3948575,3.7128499999999995,0.9267700000000012,0.5399600000000007,1.19951,1.1496299999999984
68,69,459.1967213114754,1297.2295081967213,9.240273398135416,8.398358418168685,0.011978244959210281,236.87430745572772,34.65244152141655,61.0,28.66788705882353,0.0,0.03752705882352941,16.35651078790843,0.09111364390328758,459.16251681062903,1297.209866800547,3.472536520595895,3.5768392405007035,-0.2405048954533413,1.7044381792397336,6.760531410880057,2.6107876622055053,0.0030280565130260226,1.6968038591310706,6.432809455888606,2.4131371034896354,0.005023511649059292,3.0,GALAXY,0.0,24.84819,22.4645,20.78685,20.04555,19.51601,0.7631775,0.09279601,0.03567946,0.0313312,0.06054331,21.16252,21.91337,19.7469,19.06218,18.37796,0.5544077,0.09523682,0.02852429,0.02576095,0.06216927,22.27577,21.84113,19.76373,19.14296,18.57561,0.9114231,0.281853,0.06831618,0.06890819,0.1470889,3.6856699999999982,0.5511300000000006,1.039950000000001,0.9833699999999972,1.1380499999999998
17,18,90.45277781888474,881.2646126048801,8.188455595147747,5.595949472498053,0.7095568552916922,236.80189456385605,34.63868087095074,37.0,18.00551499533147,0.0,0.03927686274509804,16.86148613096472,0.3166050169687604,90.71041522646306,881.2549233730186,2.2097674394899514,2.8546171253547072,0.693511790363118,1.1431298012133349,5.305129164035238,3.555505417493899,0.002245870538975929,0.9045415920756938,6.417510832864923,2.736080946060054,0.0031476322662612904,3.0,GALAXY,0.0,22.41806,21.81334,21.49545,21.30276,20.97699,0.2136754,0.05413475,0.05926528,0.08214381,0.2207957,21.70136,21.08523,20.29827,20.3811,19.97596,0.204305,0.04759173,0.04785085,0.07107359,0.2315349,21.96921,21.6025,20.5053,20.37556,19.70719,0.6306294,0.2137448,0.1200803,0.1884233,0.3954339,0.7166999999999994,0.7281100000000009,1.197180000000003,0.9216599999999993,1.00103
118,119,856.7317014120123,1374.9128157081516,13.242031019623573,17.662883986362893,-0.7443560369113754,236.92362760641242,34.63403325284288,193.0,39.54519628011204,0.0,0.07299882352941177,16.007265661309965,0.2502905510873852,856.7793662212032,1374.968761073123,9.586022215662524,9.337795942788944,1.9396216485183686,4.189021293597054,9.374543108595153,3.093937077120099,0.024938725841551514,4.12916156807162,10.2024253831436,3.0139195957836438,0.013083410408763652,3.0,GALAXY,0.0,22.02931,20.27737,19.11761,18.62865,18.26349,0.1542455,0.02283342,0.01854442,0.01728176,0.02746235,20.5243,19.26088,18.2213,17.72399,17.26924,0.1295909,0.01508532,0.008951832,0.009229071,0.02199317,20.91373,19.36032,18.28593,17.76248,17.34868,0.2413693,0.02744683,0.01657397,0.01824343,0.04525594,1.5050099999999986,1.016490000000001,0.8963099999999997,0.9046599999999998,0.994250000000001
22,23,124.00636899980913,871.4179131341683,10.29834668877307,8.392982542087044,0.6239351010347953,236.80478843302396,34.63566032948282,72.0,26.41877612200436,0.0,0.03638039215686274,16.445218263527,0.18501650840354733,124.01094870597905,871.402049035845,3.732339917745776,5.21471301082056,0.932379278820008,1.718434545223289,6.56086830954609,3.085700359161436,0.0011330968311800726,-1.2820007938266953,6.462768119517963,-2.3500192056878837,0.006062737922328029,3.0,GALAXY,0.0,23.06178,22.18529,20.96414,20.37701,19.88514,0.3608524,0.06976356,0.04002037,0.03935787,0.08703289,22.67697,21.20613,19.9431,19.31982,18.90537,0.4100367,0.07370463,0.03774035,0.03552957,0.07778888,22.2615,21.31452,19.94613,19.41656,19.02614,0.7539949,0.1472062,0.08261759,0.07152519,0.2019202,0.3848099999999981,0.9791599999999967,1.0210399999999993,1.0571899999999985,0.9797699999999985
98,99,675.0570732151856,1178.9953861092083,19.444128525394675,7.784158947941775,-0.2504190124094267,236.888651242833,34.628081372281,68.0,24.904993703081235,0.0,0.03927686274509804,16.509283909343893,0.5996653211906409,674.8569745625156,1180.0930351109496,6.651580932957586,2.4738798937760293,-1.397721556131728,1.1233174030084145,5.83785165004957,1.9122608389237894,0.0045831919696848805,1.1045317248085187,9.53993185742402,4.204521390042625,0.004118156820107961,3.0,GALAXY,0.0,24.63237,22.1729,21.00396,20.44429,20.09338,0.7793534,0.07379866,0.04125716,0.04120204,0.1028499,20.45488,21.18627,20.09391,19.55947,19.12392,0.3048399,0.06246724,0.04246583,0.03386643,0.09418017,21.37519,21.51294,20.15971,19.62536,19.36165,0.3144944,0.1596774,0.0705612,0.076559,0.2291368,4.177490000000002,0.9866299999999981,0.9100499999999982,0.8848199999999977,0.9694600000000015
103,104,726.5282607623355,685.2878482403853,4.973087054063427,7.125698543800662,-0.10352000673613837,236.85599653376278,34.58057449959131,28.0,31.40939294117647,0.0,0.04039294117647059,16.257351143152494,0.3020912934367679,726.4795569568045,685.2373774075098,1.9869790266966447,1.8491215268732049,0.10049982304917648,1.19095709485361,5.051147838942894,2.8007988974948397,0.0016708698662863538,-1.0432323664711574,4.991617084807349,-2.336589544963443,0.003798419217246792,3.0,GALAXY,0.0,22.61782,22.14849,21.21216,20.82184,20.48299,0.2514629,0.07217655,0.04775531,0.05488203,0.143009,20.45685,21.2634,20.24241,19.82397,19.61009,0.2103222,0.07998911,0.05034602,0.0448344,0.1795695,21.28139,21.33506,20.28792,19.86992,19.77096,0.280453,0.1420589,0.08096585,0.09804596,0.3324822,2.160969999999999,0.8850899999999982,0.9697500000000012,0.9978700000000025,0.8729000000000013
41,42,254.3343372069518,873.6812637060393,9.790734729147458,7.83600232622324,0.19876167350362936,236.81916435043988,34.627557423887886,64.0,29.094729063180836,0.0,0.04669372549019608,16.340464206754994,0.19965124753149444,254.1925895745034,873.6783445583765,2.728075217200967,4.870814134250395,0.17888187189237215,1.8719376902972344,7.254762114142171,3.0118687463932035,0.00537600300681659,1.3499383503232991,5.613284725887954,2.0253532845703957,0.0033179480389404817,3.0,GALAXY,0.0,23.1492,22.00128,20.74865,20.23627,19.78747,0.3853152,0.06354105,0.03472993,0.03556558,0.08022852,19.54223,20.90421,19.84373,19.28836,18.92998,0.2521287,0.05985853,0.03115645,0.02929147,0.08104841,21.30973,21.03069,19.94976,19.36004,18.89973,0.2699621,0.09738664,0.05744538,0.0583143,0.1407085,3.6069700000000005,1.0970700000000022,0.9049200000000006,0.9479100000000003,0.8574899999999985
10,11,70.57290619677585,344.2307221898304,11.229713995262602,12.333199150269037,0.33396724072077144,236.75816019822938,34.5918111295528,115.0,27.017937993842164,0.0,0.03731960784313726,16.420869498394893,0.08947274276215378,70.5583539692859,344.1684841169148,5.833094299970071,4.965455977318925,-0.22443359018143383,2.167815528466145,7.5968070809489285,2.3642575099002294,0.002720712320141769,2.4566412635130224,8.073812995066111,2.5698312464315793,0.006503993977428989,3.0,GALAXY,0.0,23.70781,21.77253,20.21103,19.64921,19.33121,0.6628041,0.05330286,0.02576173,0.0249019,0.05573543,22.75931,20.67216,19.4384,18.81839,18.47608,0.527572,0.05975221,0.02181713,0.02405167,0.04903674,24.64869,20.75005,19.46425,18.90208,18.4901,3.155733,0.09363075,0.04119679,0.04202232,0.106313,0.9484999999999992,1.100369999999998,0.7726299999999995,0.8308199999999992,0.8551299999999991
67,68,459.4214120159832,1189.3659280643085,12.853032080476959,13.754818961835229,-0.16685011737233219,236.8659691691039,34.64276515816736,146.0,39.21369744053835,0.0,0.050117254901960784,16.01640551588194,0.06556152311858199,459.4031999104619,1189.5237244077443,7.645679607929196,7.140604310669005,0.7580754635855556,3.698152531644312,9.501796260970057,2.882009141734151,0.003919351245123531,3.8002696907908122,8.74138221499176,3.3649501630620886,0.010747060225808713,3.0,GALAXY,0.0,21.64276,20.56828,19.50681,19.14181,18.74409,0.1130961,0.02573119,0.02597092,0.01994861,0.03649684,19.64624,19.63451,18.58051,18.17031,17.90508,0.09428217,0.01732084,0.01090611,0.01226432,0.0298776,20.60583,19.62561,18.63718,18.22548,17.96896,0.1590111,0.03076777,0.01926268,0.02343177,0.06685161,1.9965200000000003,0.9337700000000027,0.9263000000000012,0.9714999999999989,0.8390099999999983
26,27,143.99999999910295,516.500000003272,6.146696907863239,7.354343432802315,0.11538111610184422,236.77948917892584,34.60257674556083,38.0,28.725759999999998,0.0,0.03980470588235294,16.35432118079937,0.1642086116828122,143.84653174107072,516.6249493993057,2.61087489091733,1.6185865454608575,-0.1802423920162255,0.9047151256268323,5.372974799120049,1.680193989964994,0.0018936701555039652,-1.227346464934482,5.311808315924031,-2.4654340537296253,0.0012742929442818042,3.0,GALAXY,0.0,25.24992,22.95918,21.18551,20.42224,20.13145,0.6782088,0.1384433,0.04666426,0.0405561,0.1071757,20.77372,22.77714,20.75284,20.18432,19.30405,0.7611154,0.162497,0.04735456,0.04081661,0.1117564,22.30169,23.60132,20.74356,20.21985,19.45155,0.5092305,0.8173475,0.1447573,0.09076546,0.3657489,4.476199999999999,0.18204000000000065,0.43267000000000166,0.23791999999999902,0.8274000000000008
167,168,1225.5101352383135,646.8040426589275,5.182612942764316,16.213761669837787,-0.7367396344741499,236.90731320179015,34.54529678149554,48.0,32.480338823529415,0.0,0.06299882352941177,16.220948622497904,0.680357152874311,1225.7119240170207,647.0525864432677,2.203078703256324,4.383706366526894,1.19033396942541,1.9538682774842733,5.961403809595044,3.2254951999103016,0.006012461984939118,-1.2493828076290174,4.835423902583801,-1.9553241239599297,0.0007769857386635962,3.0,GALAXY,0.0,23.81213,22.27629,20.80482,20.16297,19.80384,0.6075309,0.08015162,0.03614801,0.03389138,0.07830177,21.03735,21.47122,19.83866,19.31846,19.00232,0.50897,0.07170343,0.02873375,0.02719425,0.09471761,21.53323,21.48031,19.88436,19.37234,18.88062,0.4211006,0.1927676,0.08582167,0.07538145,0.1767098,2.77478,0.8050700000000006,0.9661599999999986,0.8445099999999996,0.80152
90,91,629.25162983054,1169.8511419154029,15.106289806103923,13.626801392039237,0.21539967570778606,236.88295403672123,34.630184518526555,171.0,34.339229924585226,0.0,0.03479686274509804,16.160523620874073,0.09793856950016122,629.262358455496,1169.8934955329125,6.837650219502393,8.403986518736929,0.33732189261354506,3.8429869316234266,9.42614581936881,2.8384544372534983,0.0072451225503177745,3.321905577928452,8.645973898593494,2.569278584656682,0.008060364927737646,3.0,GALAXY,0.0,22.32947,20.68315,19.37091,18.8729,18.51998,0.2021143,0.02709115,0.0195534,0.01841551,0.0317606,22.32028,19.85529,18.62211,18.09138,17.7354,0.2470616,0.02563266,0.01149074,0.01526097,0.03034804,22.22179,19.95034,18.68073,18.15446,17.77858,0.634296,0.0401401,0.02049424,0.02175443,0.0525718,0.009190000000000254,0.8278600000000012,0.7487999999999992,0.7815200000000004,0.7845800000000018
139,140,980.4363636363636,1018.4545454545455,8.810752462734028,7.895917747385927,-0.012690757379225355,236.90945054190934,34.594218323608374,55.0,35.68666429771908,0.0,0.037749411764705885,16.118735111253823,0.1038316215575783,980.448180508851,1018.4901291420666,2.8152593206614256,3.454406282864511,0.20606020418927073,1.9222255949772487,5.981383263252297,2.452553961914599,0.0013869291614405507,1.7738048242554687,5.875074693281468,2.2887902057754563,0.0034204519761045276,3.0,GALAXY,0.0,22.56417,21.87528,20.52959,20.09338,19.7415,0.2402574,0.05880717,0.03058811,0.03233514,0.07573052,19.47382,21.40191,19.83941,19.46995,18.96062,0.205158,0.06799238,0.02494893,0.02763504,0.07183642,21.80017,21.43028,19.86509,19.56234,19.02651,0.5449938,0.1454054,0.123805,0.06426783,0.1629393,3.090350000000001,0.4733699999999992,0.690179999999998,0.623429999999999,0.7808799999999998
165,166,1219.5780141821533,852.7113015659121,11.121332169238205,9.426756625367526,-0.6862191623280525,236.92262418037248,34.56411396278746,85.0,34.282272906318084,0.0,0.025249411764705885,16.162325980440613,0.15237163300974899,1219.6402747072898,852.7281539460367,3.3651928561739624,5.330362771404907,0.13227717333938926,2.6594764816519794,7.270463173024468,2.8124836320186133,0.007240793608451259,2.1880846745873934,7.204234088607457,2.2027746106414052,0.0028051263579855676,3.0,GALAXY,0.0,21.80216,20.79164,20.04948,19.67798,19.45596,0.1445956,0.02935328,0.02482123,0.02570244,0.06003617,21.39669,20.21991,19.41402,18.95801,18.67706,0.2023015,0.02427342,0.01751224,0.0199816,0.05927078,21.30352,20.30852,19.47621,19.07426,18.64685,0.2809087,0.04797125,0.03621337,0.04238139,0.1065554,0.4054700000000011,0.5717300000000023,0.6354599999999984,0.71997,0.7789000000000001
129,130,914.5,964.5,6.676183683170241,5.237229365663818,-0.013707783890401887,236.89809158064975,34.59359388640077,28.0,26.94684109803922,0.0,0.03138823529411765,16.42373034651768,0.21553545944726382,914.460345296528,964.5196137851551,1.87465041608084,1.756881762179546,0.42193169239908457,-1.0234137102044314,5.287378607377304,-2.246323232426058,0.002379275364042126,-0.8377060798651246,5.140553871745943,-2.1680808126965547,0.0009251723839858952,3.0,GALAXY,0.0,23.85006,22.82623,21.33564,20.87246,20.5761,0.6201668,0.1264981,0.05259384,0.05733078,0.1539381,24.12712,21.13711,20.43263,19.75429,19.80517,0.7754026,0.1306608,0.0497564,0.05835045,0.1588095,24.71269,21.53209,20.52087,19.82095,20.40215,4.379968,0.2393841,0.09414031,0.1207924,0.7568764,-0.2770600000000023,1.689119999999999,0.9030100000000019,1.1181699999999992,0.7709299999999999
79,80,537.5130142901113,1086.958476708078,16.679918901311286,14.052635842027087,0.09472872873982198,236.86653707256582,34.62861110640883,195.0,39.966258582202116,0.0,0.04222156862745098,15.995766265148944,0.15751174060430573,537.6327259553464,1086.7874295779416,7.530644082231447,11.266912662424147,0.5225583770079538,4.786836245776774,10.131580265399394,3.5496036400767697,0.014836791424228358,4.086921533474183,9.186709327994748,2.8475230100365496,0.005245988636115867,3.0,GALAXY,0.0,22.36161,20.47505,19.15444,18.62777,18.20824,0.258499,0.02464317,0.01864138,0.01726443,0.02696446,18.69444,19.24762,18.19045,17.68,17.47184,0.1272835,0.01779055,0.008934095,0.009027248,0.02197008,20.95725,19.45073,18.28206,17.75316,17.5227,0.2339242,0.02951177,0.01674875,0.01741573,0.04821285,3.6671699999999987,1.2274299999999982,0.9639900000000026,0.947770000000002,0.7363999999999997
