,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
199,200,533.0639389184994,23.043139994625786,7.391111202344044,7.125797193761912,-0.5146020949965503,44.0,10.43453211328976,0.0,0.03703686274509804,17.453817550054566,0.035896362714444074,532.5829177500298,22.750058190035137,2.3218822580529377,2.9400684019005894,-0.4544790167165047,-0.5009167017953677,4.1229266357914,-2.478760277565505,0.001418079442915152,0.476786188667182,5.522349577653666,2.1036904824774316,0.0010813318343008463,6.0,STAR,1.0,24.87382,23.2625,22.85541,23.09294,22.44454,0.667844,0.1549012,0.1743582,0.3322587,0.6112276,23.47285,23.17117,22.87076,21.99145,18.07588,1.028991,0.1868267,0.2255802,0.3485227,0.6810439,24.54813,23.56306,23.90627,22.49067,22.2555,0.9383272,0.2836564,0.5966306,0.348742,0.9396671,1.4009699999999974,0.09132999999999925,-0.015350000000001529,1.1014899999999983,4.368659999999998
165,166,468.53846153846155,629.1025641025641,7.129734770292787,6.998207137836685,0.004665215553258508,39.0,7.048349281045752,0.0,0.040852549019607845,17.879781456484267,0.018447759516122986,468.0197117679702,628.5152503626167,2.090190949384123,2.362573923484888,0.09525487117934972,-0.33054756818079223,4.4542459074044505,-1.320631097828236,0.001503876277658158,-3.9592517612119487,-0.957853845810428,-0.030120310059548887,0.013458227305036524,3.0,GALAXY,0.0,24.57943,25.13007,20.51609,24.37533,22.89758,0.6805759,0.416581,4.004765,0.817673,0.6373836,21.39886,18.79706,17.11409,17.88126,18.65196,0.7122843,0.07513682,0.03633515,0.07009146,0.376624,20.28002,19.13421,16.34527,17.82853,17.27317,0.8179319,0.6613545,1.177964,0.3876238,0.1604726,3.1805699999999995,6.333010000000002,3.4019999999999975,6.494070000000001,4.245620000000002
325,326,910.9791346503376,46.04803700737052,10.384359756740238,11.786354788005164,-0.6094474480070309,102.0,7.5153056627450985,0.0,0.03858274509803922,17.81013337769803,0.1189506897155107,910.4868210068674,45.60601880671244,6.657904438790865,5.937701632768039,1.1492199242056813,0.47410506622857823,6.8785341304563214,2.631192978695901,0.003994327758196036,0.5465372087081177,6.8240389878545225,2.870993286716406,0.003470326189151354,3.0,GALAXY,0.0,23.56844,23.24108,22.48864,22.07315,22.83908,0.4698457,0.1529055,0.1283547,0.1444112,0.64614,22.5084,21.60139,21.2018,20.53088,18.93543,0.5892428,0.1467919,0.1121664,0.1519806,0.3590814,21.8714,21.91352,21.20827,20.80192,19.58902,0.5779069,0.2551696,0.1864001,0.298266,0.4268457,1.0600399999999972,1.6396900000000016,1.2868400000000015,1.5422699999999985,3.903649999999999
319,320,901.9143476245519,23.597680025806362,17.76725641055141,19.668511667373554,0.06565321713996314,288.0,27.758427021186183,0.0,0.05017058823529412,16.391512868901582,0.09666492762520384,900.9706103471348,23.351201060681987,8.875903729582205,6.87505892330023,-0.19742938134731958,5.0022609784870715,11.157112683601483,2.4083967609023564,0.03025081086496636,5.926177918991184,10.385494455542279,2.8893037794543655,0.06189703451372466,3.0,GALAXY,0.0,23.56844,23.24108,22.48864,22.07315,22.83908,0.4698457,0.1529055,0.1283547,0.1444112,0.64614,22.5084,21.60139,21.2018,20.53088,18.93543,0.5892428,0.1467919,0.1121664,0.1519806,0.3590814,21.8714,21.91352,21.20827,20.80192,19.58902,0.5779069,0.2551696,0.1864001,0.298266,0.4268457,1.0600399999999972,1.6396900000000016,1.2868400000000015,1.5422699999999985,3.903649999999999
93,94,240.00288080088168,302.1752131570592,5.510599975990187,4.75297868163981,0.06431792076772402,22.0,15.383898352941177,0.0,0.031708627450980395,17.032333995757565,0.13748435699403894,239.70888995942897,302.05354719824646,1.1360624379958608,1.4585178344714222,0.04752245781128295,-0.4779430417408647,4.080009183747146,-2.104324917070572,0.002449875140323061,-0.39588948575840194,3.6631194201558817,-1.3698134256764716,0.00038827130985447165,3.0,GALAXY,0.0,23.11174,22.89269,22.37047,22.03984,21.62906,0.3354349,0.1143133,0.1143679,0.1401063,0.3887562,22.08476,22.05071,21.49055,21.51542,18.57747,0.2839015,0.1224944,0.1066775,0.1412996,0.3368452,22.23712,21.93519,21.66908,21.8414,20.04131,0.6376471,0.2210411,0.2655748,0.5807093,0.5074693,1.0269800000000018,0.8419800000000031,0.879920000000002,0.5244200000000028,3.0515899999999974
350,351,1027.3632263668574,610.360747224462,10.59746828940928,4.843600652242595,0.7758048815636998,30.0,12.060294525490196,0.0,0.0430243137254902,17.296605215308638,0.5429473795092068,1027.5551632970305,610.3848610966239,0.9802478805650026,2.4085721351439133,0.11141147592570633,-0.5303867915954351,4.95175924168724,-1.952614859536562,0.000758307848593881,-0.3078594188434621,4.957666081401077,-1.3520425080556153,0.0009569094279176116,3.0,GALAXY,0.0,23.54552,22.99284,22.48608,22.35602,22.48471,0.4529009,0.1254344,0.1260135,0.1845555,0.6143241,22.73184,21.85277,21.94544,21.45933,19.54702,0.6029353,0.1313311,0.1386183,0.2014512,0.4813403,22.74087,22.65198,22.10187,22.57355,21.24293,0.6138595,0.2368867,0.2437291,0.6619416,0.8637006,0.8136800000000015,1.1400700000000015,0.5406399999999998,0.8966899999999995,2.93769
245,246,664.2558139534884,1343.3953488372092,8.065074789081951,6.837802435410332,0.021975032294934395,43.0,11.257181528611447,0.0,0.05177686274509804,17.371425826507313,0.15217123036887792,664.0081403967039,1343.2456421494587,3.4373509534052573,2.2775631190743297,-0.30140649212989956,0.5110915869528163,5.604057784008368,2.6492385390281576,0.0015549128026574625,0.5923172327528334,5.8932056021147865,2.7736456416103996,0.001445329554329497,3.0,GALAXY,0.0,24.26105,23.3414,22.50353,22.04398,22.07897,0.651381,0.1664301,0.1270142,0.141044,0.5190791,22.93911,22.3873,21.20179,20.62537,19.27835,0.7417249,0.1986094,0.1162773,0.1503478,0.7411515,22.70228,22.28634,21.3545,20.56884,20.32084,0.9786198,0.2823688,0.2097195,0.1953633,0.6574048,1.3219400000000014,0.9541000000000004,1.3017400000000023,1.418610000000001,2.800620000000002
222,223,614.48651140657,929.4147013131654,7.886811561262251,9.701996532504646,0.28608916425782305,60.0,18.930834285714287,0.0,0.05240274509803922,16.80707561542093,0.18709396206862916,614.4368289465286,929.2249400551475,4.281371403310914,3.262008694349788,0.9808059956412762,-0.9071672504003624,5.401205771170621,-2.623640776595012,0.0011141816253524273,1.2265550251429038,6.671084347652376,3.4451849581948775,0.00941685918876832,3.0,GALAXY,0.0,23.2347,22.51305,21.72692,21.33048,21.08011,0.3657501,0.08448195,0.06635862,0.07773749,0.2522456,21.37381,21.19422,20.25885,20.05283,18.58455,0.2312773,0.06849302,0.05393018,0.06280843,0.1561945,20.34597,21.33424,20.44532,20.09449,19.03262,0.4195692,0.1801226,0.1298236,0.1710317,0.3402449,1.8608900000000013,1.3188299999999984,1.4680700000000009,1.2776500000000013,2.495560000000001
171,172,473.97427054740587,718.1533163304057,6.065213456260959,8.62394877562892,-0.5644905559758673,39.0,8.83911111111111,0.0,0.030860392156862745,17.633978517034482,0.2967011268201045,473.6355073244026,717.7226417826888,2.4077699615154415,2.114831787883304,-0.4356153181870468,-0.44736860283596,5.104239754396456,-1.8704199043262761,0.0015366725860903032,0.3871299981807398,4.332436249656729,1.8463979241857789,0.0026557009547165996,3.0,GALAXY,0.0,25.36921,23.4807,22.61186,22.35456,22.95875,0.6398312,0.1883219,0.1452644,0.1870323,0.6550733,26.8682,23.44364,22.42388,22.06308,20.48964,1.014339,0.2576814,0.2265046,0.231868,1.839277,24.47409,23.43801,22.62855,22.21799,22.16976,1.637081,0.4459963,0.3898347,0.4721458,1.619191,-1.4989900000000027,0.037060000000000315,0.1879799999999996,0.29147999999999996,2.469109999999997
211,212,571.4999999988391,462.50000000126187,6.809927822639486,5.649698687970152,0.21708270388544268,32.0,13.858828047058825,0.0,0.04227411764705882,17.145683734233884,0.170373191153682,570.9378300844749,462.2757619612999,1.7261727565201,1.1979872232768685,-0.16698574245674536,-0.46714967960489623,4.88351599108805,-1.145832026467097,0.0027348282206497857,-0.5624205993453403,3.960118279136873,-1.3510570870829544,0.0007890972835911204,3.0,GALAXY,0.0,24.36243,22.82301,22.07257,21.96654,21.80481,0.668921,0.1085285,0.09190602,0.1321432,0.4389994,22.88358,22.76943,21.8972,21.49201,19.4333,0.7804658,0.1710735,0.1165597,0.1833269,0.4768748,24.23169,23.02625,22.06154,21.85502,22.8631,1.760239,0.3438225,0.2740598,0.3833362,2.084261,1.4788500000000013,0.05358000000000018,0.17536999999999736,0.4745299999999979,2.3715100000000007
