,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
124,125,822.652854848838,223.60617374006335,13.42836489073438,11.66824974018324,-0.054125853079543665,242.65686063517902,27.906766270485956,130.0,19.00426548196901,0.0,0.05380941176470588,16.802872278226687,0.13107442081542087,822.4932386673504,223.27763065154278,7.623481752118096,10.094650795901543,-0.21040040857042186,1.545651398937954,9.22391386591303,4.960850129325908,0.003153406520401555,1.6349587207018128,8.065233793549101,5.203004291934179,0.0044520151382640635,3.0,GALAXY,0.0,23.81508,21.90352,21.21518,20.49236,21.55331,1.075244,0.0808935,0.07933429,0.06043158,0.4940833,22.47249,20.2442,19.44873,19.13338,19.58279,0.7056072,0.05207821,0.03984577,0.04237009,0.4892673,26.8688,20.31238,19.52813,19.34119,19.65738,1.758012,0.1074214,0.07996652,0.1155967,0.654788,1.3425899999999977,1.659320000000001,1.766449999999999,1.3589800000000025,1.9705200000000005
84,85,513.500000004601,38.999999999297934,7.380218479844261,5.459040186710355,-0.4302377848588886,242.6122742520173,27.910794817884884,34.0,21.647935581699347,0.0,0.03630509803921569,16.661458782713567,0.26031455550817884,513.3442926792819,38.63234322180182,2.3787955665029585,2.0672057979677447,-0.48171089182869764,-0.7411563509551217,5.0927708098363835,-2.050286324664798,0.0038402101425495366,-0.924209745060259,4.846698680663215,-3.052610019611296,0.002454119171226254,3.0,GALAXY,0.0,26.25848,22.50171,21.3459,20.84784,20.33438,0.610016,0.1328667,0.07489655,0.08404432,0.1710165,26.27543,21.96631,20.64367,20.56299,18.78262,0.7734087,0.1330965,0.06436393,0.07688383,0.1671611,21.84249,21.92312,20.48997,20.25744,19.0139,2.61659,0.3835257,0.1841115,0.2519232,0.3706831,-0.016950000000001353,0.5353999999999992,0.7022300000000001,0.28485000000000227,1.551759999999998
162,163,1060.623085485762,1013.9136851621514,18.94465190886925,6.9659918868382995,0.6003911511256381,242.73940964900632,27.96077467288309,90.0,17.466084033613445,0.0,0.04825882352941177,16.894511136688166,0.6322977101744975,1060.5607757990663,1013.8606329554345,7.5246613214258105,16.073326515615918,7.648679029662162,1.9862361818077297,12.373614717610526,7.401314406330491,0.019443836010826433,0.7090984349428817,8.987299245814825,4.07448449313009,0.004617682825589258,3.0,GALAXY,0.0,22.29703,21.94636,20.69724,20.16092,19.94959,0.2840331,0.08159159,0.04534156,0.04601676,0.1233636,22.20146,21.56983,19.56857,18.98371,18.41536,0.3305694,0.07877079,0.03760888,0.0391022,0.1058433,22.91884,21.35934,19.43771,19.02787,18.63486,4.10964,0.4676517,0.1131095,0.1226317,0.5374357,0.0955699999999986,0.3765299999999989,1.1286699999999996,1.1772100000000023,1.5342300000000009
134,135,868.0841680204658,1320.507663245004,10.822160729294948,19.477252623232886,-0.14248151859105007,242.7430157230831,28.000447000354825,143.0,23.020540349376116,0.0,0.04272588235294117,16.594711216535533,0.4443692373540382,867.6708635117076,1320.1611434371816,12.24752152885776,6.633802907541394,-4.113691586302593,1.655934313151367,7.625024681577831,2.693994952272655,0.013787942769029915,2.5074677096530067,8.89994304270271,4.1181572615282285,0.005815696572637004,3.0,GALAXY,0.0,22.36092,21.48277,20.40405,19.68266,19.51916,0.3262015,0.05736446,0.0366333,0.03309165,0.08505245,20.41714,20.38259,19.1536,18.66287,18.08461,0.2493866,0.04753536,0.02544457,0.02419479,0.08236215,22.05826,20.2311,19.16692,18.79079,18.26995,1.344799,0.104276,0.06039447,0.06899216,0.1852353,1.9437800000000003,1.1001799999999982,1.2504500000000007,1.0197899999999969,1.434549999999998
187,188,1299.3763670739158,1214.6534438987674,16.476292544097223,9.049502617238085,0.7439946357042366,242.7781878727554,27.9627572416717,82.0,24.69319009704892,0.0,0.045920784313725496,16.518557000560094,0.45075613381967117,1299.0473090586268,1214.1460806659165,6.904413263779134,4.765871008159593,-2.4877550073433667,-1.3673945545710775,6.358802964798738,-2.5445876637313054,0.0013021933851847054,1.7970099266852744,7.504282943552892,3.839552822416874,0.006502289449413178,3.0,GALAXY,0.0,21.98566,21.19083,20.57113,20.09898,20.21805,0.2338017,0.04636848,0.0429562,0.04344923,0.1553598,20.47434,20.18663,19.73857,19.32078,18.96143,0.2447186,0.03370416,0.03185088,0.03909277,0.1397302,20.73643,20.15122,19.7712,19.29078,19.23941,0.3053511,0.07036816,0.05781994,0.07830781,0.330881,1.5113199999999978,1.0041999999999973,0.8325600000000009,0.7782000000000018,1.2566200000000016
105,106,663.6020325828384,1049.3645488179936,6.961796221528438,4.700883048111391,-0.3721925433537744,242.70240666282862,27.989997787175422,26.0,29.391526650980396,0.0,0.032198823529411766,16.3294446381804,0.3247600333984886,663.4411408190437,1049.1923651974855,1.9065449489280581,1.6020818899851292,-0.16832599020563066,-1.0459382185064676,4.476364712676299,-2.482189781425879,0.006178430623295446,-1.177571718434389,4.7684534864883945,-3.1778123346839298,0.0020748252124159834,3.0,GALAXY,0.0,22.89468,21.57677,21.01981,20.71175,21.09721,0.5194855,0.06182276,0.0548867,0.07161718,0.3339443,19.56966,21.26042,20.58114,20.36401,20.00077,0.4026453,0.07000177,0.05660012,0.08139908,0.3505315,21.5861,21.34883,20.69907,20.39101,20.17062,0.4135705,0.1324667,0.1216315,0.1365806,0.4894542,3.325020000000002,0.3163499999999999,0.43866999999999834,0.34773999999999816,1.0964400000000012
159,160,1035.6431306377426,491.15269053048246,15.790454982197861,13.04962736981096,-0.7836485849903259,242.6980156161599,27.916352700527497,171.0,35.48234628251301,0.0,0.06291490196078431,16.124969175042047,0.17357496129635963,1035.3913978153835,490.6473760006096,9.118894601473585,9.105317350680707,-1.800929550663568,3.7570387479103795,8.734425085589534,3.4523254102125933,0.011185534360269332,3.454167994609099,8.720761176156165,3.2991623090688305,0.01652283802459559,3.0,GALAXY,0.0,21.79135,20.55567,19.42854,18.91176,18.69624,0.2154718,0.03243422,0.02424098,0.02243366,0.0440604,19.31314,18.98222,18.25652,17.82411,17.64869,0.1412704,0.02015873,0.01296317,0.0135723,0.03794193,19.65858,19.11301,18.23087,17.84131,17.68778,0.2625766,0.07270464,0.06419019,0.05360421,0.1898481,2.4782100000000007,1.5734499999999976,1.1720200000000034,1.08765,1.047550000000001
69,70,411.7643533613713,30.12066876355697,32.47793860679822,18.53932777570045,0.40019138997838305,242.60145507680164,27.916691375080404,455.0,22.107160494508655,0.0,0.07755411764705883,16.638667589591147,0.4291716601798171,411.9818541037266,30.267745824730856,20.895578866708092,56.0393746111846,19.95865096260968,2.9452072133172846,23.293057708560955,4.610886769146518,0.05423264129500463,1.9337326176906104,16.169591458773695,4.334913910701577,0.009102361036796503,3.0,GALAXY,0.0,22.8658,20.63279,19.15892,18.50765,18.2875,0.5610838,0.03513817,0.02311122,0.02146303,0.03391668,19.85975,19.39981,18.14063,17.4878,17.24867,0.3952032,0.02394303,0.01063562,0.01017631,0.02688449,20.94535,19.46343,18.10518,17.53891,17.22031,0.5398271,0.05926288,0.03115118,0.03081455,0.0811955,3.006050000000002,1.2329800000000013,1.0182899999999968,1.0198500000000017,1.0388300000000008
71,72,432.09728589894064,13.903099590106807,7.527275609473191,7.510163089880466,-0.014062149401213787,242.6022806290793,27.913926423254882,47.0,19.25273661464586,0.0,0.05228196078431373,16.788768826146054,0.002273401490864635,431.7630459886252,13.554927926309022,2.510382045235019,2.259078691169691,0.021233265503724397,-0.9016622633078911,6.025165841915686,-1.6813800670953476,0.004897907314748572,-1.0196615083105482,4.835647899536348,-1.7938397298839297,0.0011006059718772566,3.0,GALAXY,0.0,22.8658,20.63279,19.15892,18.50765,18.2875,0.5610838,0.03513817,0.02311122,0.02146303,0.03391668,19.85975,19.39981,18.14063,17.4878,17.24867,0.3952032,0.02394303,0.01063562,0.01017631,0.02688449,20.94535,19.46343,18.10518,17.53891,17.22031,0.5398271,0.05926288,0.03115118,0.03081455,0.0811955,3.006050000000002,1.2329800000000013,1.0182899999999968,1.0198500000000017,1.0388300000000008
147,148,947.0391230638448,1151.4239977363338,22.76214132119746,35.8732027526127,0.7416981475956533,242.73830816883316,27.98035840915783,678.0,45.580032206591206,0.0,0.0739827450980392,15.853063430713817,0.3654834368102341,946.6746775559194,1150.981832125355,36.30143680027686,33.35948466230184,-15.290478677488863,10.597307682376677,16.30524402743017,5.232398430486689,0.03752835707035799,10.9774396361973,16.982768316099428,5.403323313066026,0.048053588522680345,3.0,GALAXY,0.0,19.05374,17.83531,17.27833,16.83392,16.65848,0.03865862,0.02091602,0.01947408,0.01773877,0.01823328,18.41687,16.94144,16.24492,15.83708,15.63023,0.02243076,0.004270074,0.003654322,0.003694513,0.008125094,18.46895,17.01208,16.33411,15.97458,15.72606,0.04578051,0.006039328,0.005654913,0.006325413,0.01673734,0.6368700000000018,0.8938699999999997,1.03341,0.9968399999999988,1.0282500000000017
