,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
1,2,12.248400674296283,85.37123702998034,9.223390079345977,9.73275171392439,-0.35945117473936655,74.0,39.74709877124183,0.0,0.04572117647058824,16.001736414916508,0.0523348020734653,12.21820717322163,85.39086277529184,3.2338126705313073,3.600459090213917,0.2670708635905612,3.0399902803208,7.081362893766978,2.5396727389924614,0.029947285142727976,2.797353400863585,7.5253805929955835,2.4699445056357456,0.027794578178067797,3.0,GALAXY,0.0,25.72508,23.52637,23.60235,22.2802,21.20055,0.4951246,0.2185301,0.2762969,0.1356489,0.2311876,25.8474,23.46174,22.51028,22.10491,21.21829,0.4444252,0.2340484,0.3821629,0.1396405,0.2560388,23.59681,23.21826,22.93057,21.99199,21.92447,1.758597,0.452578,0.5113406,0.3026025,0.9966688,-0.12232000000000198,0.06463000000000108,1.0920699999999997,0.1752900000000004,-0.017739999999999867
2,3,11.872580139619071,1263.9463168902287,7.449071479228287,6.864298006831258,-0.025888063532903734,70.0,36.77843607843137,0.0,0.03752705882352941,16.086016855291618,0.07850286764298986,11.767907429540276,1263.750025689013,2.2099426973439336,2.4696165826171637,0.1777064685120422,2.427899748714697,6.111865803242525,1.7120281010303702,0.005624942297244358,2.369017687550219,6.160043910599667,1.757150657280405,0.009565881517237739,6.0,STAR,1.0,21.23909,19.92548,19.3737,19.1934,19.03947,0.0855483,0.02180193,0.01606564,0.01826575,0.03954607,20.23133,19.90509,19.37076,19.1398,18.81037,0.08299945,0.01500163,0.01257455,0.01348406,0.03867517,19.95531,19.38305,18.72229,18.21878,17.76742,0.2332495,0.08452087,0.08201198,0.09266101,0.1260502,1.007760000000001,0.02038999999999902,0.0029399999999988324,0.053599999999999426,0.22910000000000252
3,4,17.552216636059768,398.72632632754625,9.9716975481901,9.754107041673175,0.4992645555368676,81.0,49.76690815783104,0.0,0.03366588235294118,15.757648348999034,0.021820808890901433,17.506387300570655,398.80646227295,2.803997871870706,3.1126510816975497,0.22901451000689121,3.810999859031276,7.401053583673735,2.004854873067321,0.018370251034246055,3.5966707141855134,6.900876743614468,1.946035224028428,0.021078988465498657,6.0,STAR,1.0,25.29821,23.74804,22.83491,22.37263,22.0281,0.6495109,0.2624716,0.1515059,1.031569,0.4138901,25.42144,23.85214,22.70004,22.41074,21.08371,0.7443362,0.2996545,0.1873375,0.1598632,0.7034515,23.59474,24.84274,22.92548,22.99393,21.64245,1.325295,0.8884704,0.3189681,0.4816337,0.5796986,-0.1232299999999995,-0.10409999999999897,0.13486999999999938,-0.038109999999999644,0.9443899999999985
5,6,23.000000030760475,64.21052639310714,5.2345946227794,5.234592480692702,-0.22838873857817021,23.0,54.79924705882353,0.0,0.028560000000000002,15.653063521692571,4.0921730382059707e-07,23.148966487176846,64.07254398818928,1.2043008346921624,1.1965989817281297,0.08131867267616144,1.6573998257922826,4.582369992657121,1.4834425692029185,0.0024920338919621563,1.6934336512558577,4.660640171129344,1.4774856260341829,0.0009487916774181721,3.0,GALAXY,0.0,25.72508,23.52637,23.60235,22.2802,21.20055,0.4951246,0.2185301,0.2762969,0.1356489,0.2311876,25.8474,23.46174,22.51028,22.10491,21.21829,0.4444252,0.2340484,0.3821629,0.1396405,0.2560388,23.59681,23.21826,22.93057,21.99199,21.92447,1.758597,0.452578,0.5113406,0.3026025,0.9966688,-0.12232000000000198,0.06463000000000108,1.0920699999999997,0.1752900000000004,-0.017739999999999867
6,7,31.55938326432247,748.2530291099768,7.020024473930025,9.877154866492136,-0.03699220520701106,55.0,46.39130583433373,0.0,0.02914823529411765,15.833908506692772,0.2892665379030164,31.681546436353496,748.1559385850837,2.0897674614682273,2.147492720047012,0.05801429060375085,2.571045498635473,5.486057963624788,1.593128377925611,0.0065260893494890814,2.6974713092690585,6.116093742238486,1.6370147048322956,0.002602909027942248,6.0,STAR,1.0,20.8124,19.91105,19.49803,19.39082,19.27605,0.06355041,0.02172439,0.01663681,0.01939746,0.04721101,20.6949,19.89738,19.50279,19.39256,19.19819,0.06603713,0.01492906,0.01352015,0.0195361,0.04757468,20.75745,19.93324,19.53449,19.42538,19.16562,0.8392205,0.6582174,0.6706786,0.8321072,0.9790359,0.11749999999999972,0.013670000000001181,-0.004760000000000986,-0.0017399999999980764,0.07786000000000115
7,8,31.0000000001636,451.9999999992378,4.96162232332989,4.93556660277735,-0.14247711697962911,21.0,48.007617254901966,0.0,0.028620392156862746,15.796724621701106,0.005251451814464847,31.0212665582911,451.90073090521673,1.1141997595431121,1.1169533043575939,0.03324316843281849,1.4159569621597734,4.352872798479497,1.4165232136394295,0.005136141555063123,1.2299755026680463,4.537424149352616,1.3571938583042444,7.127369954100098e-05,6.0,STAR,1.0,23.47572,21.9465,20.78273,20.41971,20.08217,0.4962251,0.06148418,0.03051181,0.03187981,0.09044696,21.53762,21.90229,20.77287,20.42818,20.13774,0.3021762,0.06790279,0.03696937,0.03166996,0.09849522,22.70888,21.96514,20.87658,20.48977,20.46678,0.4845547,0.09646909,0.05453905,0.0578883,0.2214268,1.9380999999999986,0.04420999999999964,0.009859999999999758,-0.008470000000002642,-0.05556999999999945
8,9,59.412370638095716,1315.2264415107531,11.976625037016065,9.256608911930998,0.06756378151650096,89.0,31.325001063180828,0.0,0.05519333333333334,16.260272263984287,0.2271104018601512,59.31796603537302,1315.127580693977,3.076253314962287,2.7590844556689262,0.3782307595247403,2.917346877575103,7.613105440170983,1.6475394004776647,0.007565351269872172,2.8977176255454733,6.610373000853583,1.6864595742745392,0.007951401156760171,6.0,STAR,1.0,21.23909,19.92548,19.3737,19.1934,19.03947,0.0855483,0.02180193,0.01606564,0.01826575,0.03954607,20.23133,19.90509,19.37076,19.1398,18.81037,0.08299945,0.01500163,0.01257455,0.01348406,0.03867517,19.95531,19.38305,18.72229,18.21878,17.76742,0.2332495,0.08452087,0.08201198,0.09266101,0.1260502,1.007760000000001,0.02038999999999902,0.0029399999999988324,0.053599999999999426,0.22910000000000252
10,11,99.63545245964198,1294.4053172840918,30.23436559838552,33.997956379716875,0.5745862845533627,843.0,46.14627504852445,0.0,0.04844274509803922,15.83965837425288,0.1107005003270346,99.99117011147109,1293.8600849927338,35.10030614165953,32.02262254594825,-2.7836362749512773,10.673004107000382,16.88762946221473,6.693334861789896,0.7545269785774451,11.471388885014292,18.082738470123225,7.430338632016167,0.6907437963321463,3.0,GALAXY,0.0,24.84601,25.07185,17.50147,17.32037,15.89922,0.7574516,0.5416002,0.3531519,0.5900759,0.4092768,18.92139,21.64126,16.83781,16.65992,15.84783,0.3171532,0.1765475,0.02231644,0.01778248,0.007627933,21.28598,22.40001,16.49061,16.57512,15.64481,0.5286357,2.850188,0.7441607,1.475384,1.411974,5.924620000000001,3.4305900000000022,0.6636600000000001,0.6604500000000009,0.0513899999999996
11,12,87.26314454378085,375.26572982396397,7.553760521937574,5.964309536980315,0.0507611757912679,36.0,25.912773856209153,0.0,0.0498878431372549,16.466215237704734,0.21041850351770974,87.1949653514854,375.56576957967945,1.9658636158656009,1.837828507006634,-0.11477482969348785,1.2799628418549862,7.241280560096356,1.5932226210650067,0.007832952257118771,1.5687933407618988,5.742118612271954,1.9983866471626979,0.0020848026034874212,3.0,GALAXY,0.0,22.08615,21.08082,20.8903,20.51803,20.30626,0.167106,0.03440866,0.03292212,0.03593031,0.1092352,21.786,20.73139,20.40563,20.20477,19.86956,0.2101148,0.02980912,0.03030332,0.03175179,0.1157112,21.84615,20.67129,20.30458,20.2955,19.6471,0.6498123,0.09881835,0.08345909,0.1001156,0.223654,0.3001499999999986,0.34942999999999813,0.48467000000000127,0.31325999999999965,0.43670000000000186
12,13,106.6088448975548,922.2650580739295,8.400295103417644,7.2460836897338785,-0.15485800848561845,50.0,44.161452613045235,0.0,0.031143137254901962,15.887391624233477,0.13740129358243336,106.64277633700772,922.2483132000108,2.54360998303855,2.6454762333305553,-0.053483383657294326,2.142901288629878,5.77261821339981,2.00187607386011,0.0032113345358533423,2.2595517941522445,6.197753657485663,1.9914465926924165,0.0016051908281290459,3.0,GALAXY,0.0,21.36765,20.53887,20.19895,19.97344,19.88118,0.09421639,0.02654669,0.02196066,0.0246474,0.07612384,21.15631,20.19285,19.69868,19.481,19.41957,0.09628732,0.02028438,0.01857904,0.02018403,0.0844102,21.0318,20.20857,19.73678,19.52409,19.41577,0.1709898,0.03272933,0.03154393,0.03757097,0.1380256,0.21133999999999986,0.34601999999999933,0.5002700000000004,0.49243999999999843,0.4616100000000003
