,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,242.628433999387,28.1708918493462,6,STAR,1,25.05596,25.63541,23.89107,22.27751,21.66885,0.7744798,0.4302863,0.6876791,0.1575266,0.360644,25.15601,25.65903,23.12794,22.21693,21.1319,0.8093459,0.6603925,0.3537765,0.1797761,0.3366853,24.77711,25.82235,23.43988,22.34781,21.73747,1.529282,0.7551482,0.5662626,0.3364432,0.8016362
1,242.641719799742,28.1760628393541,6,STAR,1,18.37226,17.09467,16.66245,16.52021,16.44872,0.02102587,0.01672712,0.01443299,0.01786791,0.01791687,18.36427,17.10297,16.65614,16.49828,16.44746,0.01576334,0.004727442,0.0047354,0.00480745,0.009551222,18.41344,17.15215,16.71076,16.56487,16.50892,0.01699303,0.003202141,0.002932952,0.003206997,0.009988559
2,242.644835938775,28.1881081091449,3,GALAXY,0,24.53657,23.8636,22.99346,22.64464,21.60464,0.8403218,0.2834833,0.1978429,0.2148813,0.3443708,24.78178,21.46958,22.45119,22.59098,21.16665,0.8623245,0.3860386,0.2166559,0.2369603,0.4791442,27.26522,22.90505,23.5872,26.43674,21.88506,0.5811261,0.5124909,1.362339,0.6697782,1.90486
3,242.663743858137,28.2132085161802,3,GALAXY,0,24.18013,24.31103,23.45384,22.11676,21.70989,0.7816678,0.444611,0.2867787,0.1381666,0.3705768,23.15644,23.27943,22.35862,21.40291,20.57154,0.9048766,0.351355,0.2505436,0.1607729,0.3564005,24.21363,24.50973,23.06694,21.56509,21.09951,2.49759,1.785734,0.7189496,0.3217577,0.9248154
4,242.682625643647,28.1793515182508,6,STAR,1,19.12635,17.66875,17.08569,16.85057,16.71266,0.02656843,0.01691714,0.01455029,0.0179501,0.01839801,19.13068,17.68575,17.08879,16.84009,16.72031,0.02395568,0.005509944,0.00520395,0.005204819,0.0100731,19.18576,17.73712,17.14203,16.90973,16.7837,0.02859242,0.004356165,0.003669716,0.003876866,0.01224022
5,242.690840211965,28.1862770130439,3,GALAXY,0,22.79767,24.28002,22.96777,22.22266,21.4243,0.3177916,0.6111282,0.1916613,0.1512532,0.3012521,22.88632,22.5842,22.85988,21.97422,20.79234,0.3752173,0.5445254,0.2267227,0.1599893,0.3228748,24.53695,25.10652,22.52243,22.69748,21.33165,1.874442,1.020823,0.385905,0.4645194,0.6192273
6,242.692905060473,28.2449416454155,3,GALAXY,0,25.78013,23.23135,23.7147,22.50309,22.91766,0.515488,0.170941,0.3485854,0.1920876,0.5762405,25.93466,22.48556,22.08445,21.72285,19.9826,0.494867,0.19828,0.4256071,0.1757125,0.5907531,27.02874,22.71427,22.61749,22.47818,20.79677,0.7245758,0.4325964,0.6071662,0.793197,0.8049208
7,242.698126088739,28.1908163515507,3,GALAXY,0,22.86631,22.05523,21.45307,21.1575,21.12182,0.3357606,0.06605769,0.05470348,0.06246771,0.2369673,21.48562,20.9094,20.29622,19.95668,19.85198,0.2491906,0.06174679,0.0508776,0.04772595,0.1700675,22.31041,20.83803,20.3244,20.19055,22.7597,0.96521,0.09907307,0.09372283,0.1353044,3.341383
8,242.704551297591,28.186173402391,3,GALAXY,0,24.44163,22.59553,22.28555,22.03943,21.90154,0.8379819,0.0968544,0.1086103,0.1345501,0.4308104,21.78107,20.93042,21.19183,21.12987,20.73706,1.005937,0.1058177,0.121905,0.1225049,0.4282923,25.08725,21.21637,21.22562,21.75398,22.66356,3.66368,0.1420124,0.1733945,0.6510707,3.268064
9,242.705625829266,28.2200516808687,6,STAR,1,24.5111,24.84466,25.529,22.83311,22.84842,0.8429196,0.5667263,0.6348634,0.2550784,0.5894306,24.57836,24.82007,25.4763,22.89878,22.83784,5.853308,2.087125,2.640691,0.5546104,3.136174,24.8014,25.01879,25.226,23.16019,22.85645,1.236199,0.7729672,0.8036633,0.5322003,1.017603
10,242.713736686317,28.2192463258021,3,GALAXY,0,23.97042,21.92976,20.53567,19.88177,19.57128,0.7207121,0.05983245,0.02926647,0.02763673,0.06566493,21.28364,21.39093,19.78186,19.10602,18.87611,0.3906956,0.05507957,0.02353417,0.01994517,0.06661963,22.28482,21.46222,19.91782,19.18038,18.87135,0.7015027,0.128899,0.04861525,0.03726398,0.1301389
11,242.720350078114,28.1716615382633,6,STAR,1,23.80003,25.09961,23.0434,21.96025,21.23605,0.5511196,0.4859293,0.2044982,0.1230024,0.2620051,23.95202,25.10895,22.99465,21.84113,20.4635,0.9150044,0.6711504,0.2760759,0.1286428,0.4848293,24.85726,26.74982,23.72652,22.07753,21.0056,1.60649,0.5341917,0.7813213,0.278176,0.4914779
12,242.729348488296,28.2826923649748,3,GALAXY,0,25.09836,23.76885,22.35794,21.60731,21.07425,0.7731171,0.2604911,0.1121309,0.09055921,0.2289557,25.14305,22.5556,22.22752,21.36646,18.90532,0.7730938,0.2999694,0.1227254,0.09020143,0.1746821,28.93993,23.09528,22.26713,21.73463,20.31004,0.0561237,0.3478229,0.2653281,0.273876,0.3284337
13,242.733531760425,28.277083511472,3,GALAXY,0,23.46198,22.87026,22.31199,21.5522,21.32691,0.5322878,0.126216,0.1125048,0.08657862,0.2811168,22.01984,20.85168,20.77518,20.13773,19.7702,0.5129709,0.1015448,0.09775046,0.07694251,0.2213507,22.40602,21.24719,20.88985,20.28296,19.95975,1.097657,0.1474795,0.1635558,0.1408428,0.4904409
