,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
226,227,885.0,1111.0,7.326487518234008,5.279296140768718,-0.027415567780803774,31.0,16.614023529411764,0.0,0.025471764705882353,16.948812947014975,0.2794233078771079,884.8418238288414,1110.9651793007395,3.2491103428183123,1.5751801333390176,0.3054508891655132,-0.4415931873707126,3.953215080470754,-2.1182738588404657,0.00033054607724997706,0.9812841459993312,5.840233070619158,5.277017800658504,0.0010949761442602642,3.0,GALAXY,0.0,25.29762,22.9556,22.17975,21.58784,21.00257,0.6802164,0.1704663,0.1125307,0.07996472,0.1921586,25.22162,22.45843,21.06966,20.24065,18.2293,2.511551,0.2046405,0.0871654,0.09361525,0.1758905,22.2121,23.13619,21.17493,20.3067,19.39496,0.7061381,0.7763376,0.1597018,0.113879,0.2409905,0.07599999999999696,0.49717000000000056,1.1100899999999996,1.3471900000000012,2.77327
96,97,389.2105263157895,1157.157894736842,7.213120557623199,6.674359078331954,-0.009222262557382519,38.0,13.567369760348585,0.0,0.025738823529411765,17.16876084682071,0.07469187226073093,388.9632504930337,1156.8953617940247,1.6683936545450706,1.6228261981159449,0.07603264012141153,-0.60397291954443,5.347749746311773,-1.4278454961480231,0.0037134307473830662,-0.6691160064207563,5.478726760693589,-1.529260740729399,0.001709645405858475,3.0,GALAXY,0.0,24.09178,22.58913,21.71305,21.29523,21.11712,0.7410733,0.1194973,0.06988039,0.06212071,0.2093277,23.29874,22.40803,21.48047,21.27968,18.34982,0.8440791,0.1247128,0.08233513,0.06420777,0.1848141,24.85067,22.55689,21.49565,21.2127,20.24975,1.838188,0.2463195,0.1504878,0.2267797,0.4234892,0.7930400000000013,0.1811000000000007,0.23257999999999868,0.015550000000001063,2.7672999999999988
342,343,1294.9999998205183,937.49999985018,8.40738832595106,4.2959603438515375,0.5002078385713774,26.0,16.53400094117647,0.0,0.037594509803921566,16.954055104966496,0.4890255835345193,1294.8941981423898,937.2126266164638,1.3182222300674766,1.812028689775616,-0.001182028790935874,-0.5641169737988777,3.8744373556611635,-2.5651135331831876,0.002181240155432133,-0.4747019176741387,4.24957756217919,-1.8684907640316022,0.0002932498593952992,3.0,GALAXY,0.0,22.81171,22.04684,22.159,21.65586,21.54976,0.3098992,0.0727419,0.1000188,0.08651311,0.2989548,20.94031,21.6964,21.46703,21.26669,19.2274,0.2678144,0.1078787,0.1170577,0.08680745,0.2690546,21.40139,21.70185,21.53476,21.18927,20.183,0.3962631,0.1667155,0.2182433,0.2444574,0.3654575,1.8714000000000013,0.350439999999999,0.6919699999999978,0.38917,2.3223599999999998
369,370,1376.8053056147428,9.769055915688398,7.781089427042835,9.055584788148716,-0.0027354303673556837,94.0,12.528089364230542,0.0,0.027443921568627454,17.25528789351271,0.140741364685122,1376.6383807011691,9.3213219051713,6.581118525704369,2.951379600642454,0.715875037423757,0.5796049575276572,6.748925026489654,1.7996303765250188,0.0009224380512526538,1.1256191222044376,9.304235725825524,1.7085756364031002,0.015559914291781997,6.0,STAR,1.0,22.9593,23.96215,22.82864,23.19787,22.38935,0.3504961,0.3508545,0.1782215,0.3124998,0.50086,22.93856,22.95974,22.6977,20.99605,20.38243,0.3752013,0.462732,0.232737,0.2543513,0.6540781,23.84156,24.05255,23.07951,22.23197,20.8986,2.192619,1.267809,0.865128,0.5551084,0.6806656,0.02073999999999998,1.0024100000000011,0.13093999999999895,2.2018200000000014,2.006920000000001
198,199,802.9855557699229,891.6562969072403,12.644690238093641,3.935051893835349,0.645938433554979,22.0,17.5204768627451,0.0,0.023857647058823532,16.89113519404421,0.6887980788979287,802.6421713846735,891.4952547145535,1.104941697907634,1.3516498322132975,-0.0002750925486907363,-0.5742375924582052,3.6527383315475412,-2.029784419167214,0.0029402704697506607,-0.4620439046305425,3.8005858006536024,-1.3260349635337576,0.0002946890203173576,3.0,GALAXY,0.0,23.68958,23.9594,21.94969,21.78695,21.55273,0.5941859,0.3527656,0.0846092,0.09453414,0.2964972,21.59443,22.095,21.54937,21.52098,19.71435,0.4583882,0.4823026,0.08835758,0.09919199,0.3568868,22.48719,22.99814,21.3715,21.15295,20.6783,0.7586713,0.536501,0.1872138,0.2092069,0.5541813,2.0951500000000003,1.8643999999999998,0.4003200000000007,0.2659699999999994,1.8383800000000008
209,210,845.2006410227173,593.9401653772809,5.852946549715822,11.936024818878897,0.09296257997183548,46.0,7.852454204793026,0.0,0.030860392156862745,17.762486469276425,0.5096402161917115,844.8062329819693,593.5971144364527,2.8519948202883825,2.551802430243697,-0.426637610362377,-0.2961582365896901,4.69534889692614,-1.7447432643194616,0.00010495812265748274,0.397619055431705,4.8413247455725426,3.335826479315675,0.001358887487327505,3.0,GALAXY,0.0,24.48005,23.47313,22.55417,22.19118,21.93643,0.8104501,0.244036,0.1420791,0.1344856,0.3878238,21.88458,21.79708,22.00865,21.98191,20.12854,0.863794,0.2128197,0.1667395,0.1360472,0.4258909,22.259,22.17186,22.08146,22.93246,22.09634,0.8052768,0.331224,0.4632303,1.302697,2.141907,2.595469999999999,1.67605,0.5455199999999998,0.20927000000000007,1.8078900000000004
189,190,795.410725645361,616.9452715219116,56.26674295551577,63.571806885354015,0.10047834003515531,2929.0,16.40936263488402,0.0,0.06212705882352942,16.962270718227796,0.11491043416482194,794.4676955495252,616.2638278238719,115.90255277988035,99.63385626743548,-1.7349697482422926,11.027140259029576,32.72514239880929,6.682137468871675,0.07856748494762736,11.38505980719833,33.749786810122444,6.861937414949391,0.0857672338814788,3.0,GALAXY,0.0,20.59749,18.57091,17.75198,17.34673,16.95472,0.05214605,0.01342961,0.01221702,0.0171567,0.02025352,19.13998,16.92873,16.01654,15.59602,15.24757,0.04283098,0.004766241,0.003473512,0.003274909,0.00656379,19.18973,17.08653,16.15465,15.71438,15.38194,0.09990089,0.007497757,0.005333795,0.005160257,0.01229669,1.4575099999999992,1.6421799999999998,1.7354400000000005,1.7507100000000015,1.7071499999999986
268,269,1016.869912384791,543.5874979537442,6.9311456777075975,10.214922449195136,-0.008469229157441778,56.0,9.264261736694678,0.0,0.03142588235294118,17.58297295906414,0.3214685953632743,1016.625997141941,543.1799829579205,3.3023503510048613,2.773037965525873,0.4052627526689321,0.5361210301938065,5.7634602842265785,2.4384163351450634,0.0017531090162335187,0.5609877208189441,6.162350718385667,2.108712395539501,0.0010248383831433598,3.0,GALAXY,0.0,24.55148,22.66429,22.10175,22.07259,22.76579,1.22264,0.1286748,0.1002874,0.1355064,0.5223133,24.57232,22.35293,21.55321,21.70779,21.08747,4.846657,0.1484843,0.1053701,0.1237088,5.225067,25.59996,23.31219,21.65046,22.50947,22.36403,2.843967,0.773431,0.2425498,0.7667055,1.832877,-0.020839999999999748,0.3113600000000005,0.5485399999999991,0.36480000000000246,1.6783199999999994
82,83,351.59728285109,81.57459436140205,17.599357021998905,24.062917517591266,0.2483454109628086,351.0,28.717518471490894,0.0,0.05147137254901961,16.3546327272913,0.26861084034665195,351.22004450953597,80.99095277711051,22.00353544826794,12.264457997068348,-2.5364417818491347,3.8066137564530105,10.196951002893869,3.2966612718663284,0.012756173234370815,5.107879895665361,13.192418987238561,4.652879911926088,0.023984971851404434,3.0,GALAXY,0.0,21.54515,20.4995,19.59547,19.18818,18.80688,0.109806,0.02454256,0.01757233,0.02069624,0.03628013,20.16056,18.96152,18.07439,17.71363,17.19923,0.08202702,0.01462944,0.009847387,0.009051212,0.02414236,21.46422,18.87415,18.02711,17.67214,16.98457,1.162431,0.04847107,0.02242344,0.03377458,0.07341725,1.3845899999999993,1.537980000000001,1.5210799999999978,1.4745500000000007,1.6076499999999996
130,131,513.8228200428998,739.6199793973241,43.84141462615129,29.586708293996068,-0.6565797192748772,1068.0,34.59159645089599,0.0,0.12380235294117649,16.152573485552747,0.3251424812294339,513.775337351976,738.538540283318,40.96291702549206,54.7863618232077,-20.438571971899364,11.155750787895785,20.89868655605079,6.607138033303292,0.020006762428517885,9.335510523198574,17.728458469084206,5.595274640776881,0.016806548687316247,3.0,GALAXY,0.0,19.97298,18.49889,17.8337,17.38264,16.98017,0.0360522,0.01337525,0.01232302,0.01717761,0.02037978,18.28602,16.81962,16.1551,15.7292,15.40329,0.02163703,0.004264874,0.003570697,0.003344531,0.00665521,18.25486,16.89881,16.24734,15.81131,15.55017,0.511308,0.5944809,0.6005744,0.6199231,0.6112685,1.6869599999999991,1.679269999999999,1.6785999999999994,1.653439999999998,1.576880000000001
