,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
89,90,262.6455097566362,711.4142018019294,7.810747825049325,9.312346489590857,0.2096635853553947,60.0,12.160309144102083,0.0,0.04943098039215686,17.287638460299856,0.16124815224819933,262.86611122631655,711.3007157015329,4.865755751685356,2.6916999755776487,-0.49189640633994713,0.49470221838725886,5.469142816421267,2.3313305545961436,0.0048531324350123035,0.8088089824054057,7.154323373142261,3.3830444096019345,0.003235547606382873,3.0,GALAXY,0.0,23.97584,22.51465,22.15581,21.91595,21.9657,1.101393,0.1026866,0.09674189,0.1225793,0.4441321,21.32231,20.94932,20.62083,20.25435,19.09894,0.3911417,0.08400251,0.09437098,0.1155769,0.396108,21.44341,21.24073,20.7156,20.3801,19.64037,0.4492189,0.1972563,0.1284815,0.2268518,0.4556616,2.65353,1.5653299999999994,1.5349799999999973,1.6616,2.8667599999999993
19,20,53.69663880349105,350.0734265574732,7.223167389685119,8.132855396849227,0.19786456649913514,49.0,17.92129792717087,0.0,0.037236470588235294,16.86657635077573,0.11185345893602539,53.56083015901408,350.0544256211969,2.411319440416719,2.3674258312094025,0.03025963386244257,-0.9007573872410272,5.489446716682766,-2.1264997608053475,0.0017314636813416425,0.8815925269496659,6.27419706359468,1.6589553534004984,0.0021296735779306234,3.0,GALAXY,0.0,22.25278,21.79055,21.60445,21.09066,21.13975,0.1801712,0.05948857,0.06185765,0.06293642,0.2474337,22.00092,21.6521,21.02673,20.54277,18.5809,0.1875356,0.05748004,0.07809791,0.06568345,0.1862626,23.43389,21.70172,21.10807,20.59783,19.7858,2.036297,0.1412895,0.1326786,0.1296374,0.2353059,0.25186000000000064,0.13844999999999885,0.5777199999999993,0.5478899999999989,2.5588499999999996
398,399,1367.0091870118183,688.8653852049532,25.525563357967545,4.632823278284195,0.5307324049751099,34.0,16.553483473389356,0.0,0.034110588235294115,16.95277650108332,0.8185026041026395,1367.9387224689197,690.5700779157834,0.9698852791916579,4.073287765029818,-0.3738381665898487,0.9875563347001668,7.527276551832739,3.968420069239903,0.002930085804764951,-0.3136580764199061,4.965103944058028,-1.3649732040881142,0.0007663702001639285,3.0,GALAXY,0.0,23.55741,23.04462,22.07799,21.78048,21.51042,0.4903138,0.1565889,0.09175055,0.1722496,0.3211269,23.65466,22.73697,21.34566,21.07549,18.95656,0.89238,0.1766055,0.09147735,0.1326869,0.2442678,25.06787,23.05626,21.31525,21.62969,19.68693,2.462398,0.6182315,0.2028555,0.4958254,0.3944652,-0.09724999999999895,0.30764999999999887,0.732330000000001,0.7049900000000022,2.5538600000000002
329,330,1165.0178927913528,973.0316461422498,5.046910360920642,10.387908492582689,-0.5804312608469021,29.0,11.642846535947712,0.0,0.029110588235294117,17.334852067316692,0.5141552927112996,1165.1381809517356,973.1611739695496,1.3342268278356642,2.913604283123277,-0.34122329857200384,-0.6470127394635018,5.033646438206791,-3.277653302315078,0.004691091959952103,-0.34532369319178974,4.956165144970319,-2.0550727001008995,0.0010704487119052011,3.0,GALAXY,0.0,24.40122,23.17328,22.67564,22.43174,22.22658,0.8500672,0.175547,0.1515569,0.2116451,0.8237096,24.22137,23.20048,22.2918,21.8556,19.83326,7.576323,0.5178306,0.3332778,0.315641,2.035607,24.39332,23.25504,22.60537,21.91993,21.8712,1.693092,0.4877186,0.4253103,0.3959417,1.352829,0.1798499999999983,-0.027200000000000557,0.38384000000000285,0.5761400000000023,2.3933199999999992
142,143,408.2492572793249,223.78969885085846,5.132472652971337,5.850599613113255,-0.012703208650796079,25.0,13.628139921568629,0.0,0.04283254901960784,17.16390854033356,0.12274416429597101,408.48586606666083,223.75154402178958,1.6108628559159115,1.2000588859664276,-0.009350276901386678,-0.4343296852239224,3.902524316226605,-1.5355090674693397,0.0011545121920561443,-0.3674983878697711,5.054009655558293,-1.3164126897693893,0.001981817913780072,3.0,GALAXY,0.0,25.30626,22.79274,22.31934,22.17252,21.51941,0.625932,0.1289326,0.1127962,0.1567485,0.2846844,21.96002,21.77795,21.70542,21.84045,19.3144,0.5632794,0.1210314,0.1101568,0.16275,0.2520742,22.02129,22.10434,21.64085,24.3568,19.77338,0.5400542,0.3519683,0.5567213,7.202477,0.6084425,3.3462400000000017,1.0147899999999979,0.6139200000000002,0.3320699999999981,2.2050100000000015
102,103,284.63480168148595,1365.908498788795,10.78041484807931,11.27039175311794,0.010892256172865697,99.0,15.606595992869874,0.0,0.038880392156862745,17.016729530096082,0.04347470041607715,284.5746593712915,1366.0643657413889,6.743722985222121,5.121708742342889,-0.9757707068347372,1.0690397117271055,7.666060628622975,2.545643355738184,0.004218140085366102,1.086097028047593,7.8590451577277225,3.821972015259952,0.0065840133549731755,3.0,GALAXY,0.0,24.19187,22.41669,21.62261,21.18541,20.72367,0.6673009,0.09367602,0.06070879,0.06437822,0.1669717,22.61832,21.08868,20.07935,19.96255,19.0111,0.5434563,0.07552654,0.04586953,0.05099871,0.1737026,22.08242,21.25138,20.15588,20.34726,19.0678,0.7343296,0.182361,0.0713973,0.2054894,0.2449782,1.573550000000001,1.328009999999999,1.54326,1.2228600000000007,1.7125699999999995
390,391,1347.4098360655737,1377.1639344262296,9.785050082077616,7.9354532899534025,-0.00999252615481285,61.0,18.692022857142856,0.0,0.030860392156862745,16.820859241449057,0.18902272104993634,1347.3522076757158,1377.2414761903867,2.8043651171028614,2.5384491002187133,0.7373066160362214,-1.0783864391174516,6.536514158540463,-1.372045635428474,0.0028352542748927025,-1.0205029256346625,5.714472658061003,-1.3756204637341958,0.003424943038023099,3.0,GALAXY,0.0,24.19532,22.54127,21.20947,20.75475,20.52169,0.6782601,0.1036217,0.04445123,0.0455265,0.1387113,22.07184,22.19807,20.80792,20.39487,18.83887,0.5829369,0.1037488,0.04649888,0.04353589,0.1399372,25.94165,22.17252,20.82327,20.48416,19.38678,1.137452,0.2149882,0.09705999,0.143178,0.2037588,2.123479999999997,0.3431999999999995,0.4015500000000003,0.3598800000000004,1.6828199999999995
144,145,418.6455739055846,164.60599432772037,10.881706308485766,14.312254624936472,-0.2465214545862061,129.0,16.507921731601733,0.0,0.02972156862745098,16.95576899723523,0.2396930746657906,418.6552891917167,164.54421517945147,9.251661911112024,5.2102068657004565,1.0761837876052596,1.3728416136607364,8.216786840041248,3.132925638834727,0.002944043697768597,-1.8363369451087421,9.68118106427997,-3.864250229057649,0.004040423736911104,3.0,GALAXY,0.0,22.55345,21.99428,21.21855,21.02909,20.5974,0.2664534,0.06876788,0.04570803,0.0602059,0.156574,20.72524,20.64084,19.88893,19.48522,18.94149,0.1422813,0.05891458,0.03614092,0.04301525,0.1898468,20.86835,20.76296,19.91951,19.51764,19.16193,0.2168013,0.09452058,0.06982671,0.08215918,0.2283856,1.8282100000000021,1.353439999999999,1.329620000000002,1.5438699999999983,1.6559099999999987
330,331,1173.6449799554568,1091.8654453229594,11.682030568494152,15.852323678574749,-0.04286291910298655,142.0,16.65293325863679,0.0,0.1683278431372549,16.946273146258907,0.26307140799282114,1173.8227956453961,1091.7583569313856,8.65251340647228,7.676196528831497,2.9975816917140037,1.484244069882267,8.189606824771252,2.803160487374218,0.011517149260844045,-1.551248940691403,10.271636914240545,-2.5610072706335925,0.01464318227164696,3.0,GALAXY,0.0,23.94243,21.95761,21.05151,20.55494,20.29705,0.6068835,0.06627162,0.03966611,0.03999899,0.1156926,20.2993,19.82615,19.25372,18.99297,18.65287,0.3704093,0.04494323,0.02969668,0.03082207,0.1068222,20.74982,20.11194,19.43572,19.21718,18.70107,0.3106306,0.0982003,0.05764585,0.1219528,0.2902878,3.643130000000003,2.1314600000000006,1.797789999999999,1.5619699999999987,1.6441799999999986
284,285,1004.7741935483871,885.4516129032259,9.731611557368376,8.083667760822307,-0.022689333209440783,62.0,17.363212349828824,0.0,0.0321078431372549,16.900924808390883,0.16933924939680878,1004.8182989715935,885.5640995321497,4.707361162290908,3.1569426445057616,0.5720399456331506,-0.8186451765750892,5.703988159518497,-2.5414388196713595,0.004376549058088686,0.9386646126893289,7.105017448157916,2.451268659301166,0.0042986835952950305,3.0,GALAXY,0.0,23.33097,22.88981,21.82893,20.93361,20.30577,0.4726043,0.1383116,0.0735961,0.05342564,0.1176011,20.49986,21.30383,20.05172,19.23275,18.77782,0.2911119,0.1158905,0.05550382,0.04157586,0.1155238,20.71225,21.51452,20.08304,19.53516,18.98065,0.3101439,0.2965982,0.1058811,0.1366343,0.309938,2.831109999999999,1.5859799999999993,1.7772100000000002,1.7008600000000023,1.5279500000000006
67,68,200.06636756118934,859.7091631665942,8.277760540605705,4.021195454117469,0.013502324210149751,22.0,19.08550274509804,0.0,0.03864313725490196,16.79824098874409,0.5142169872646223,200.0702030982996,859.6712054234249,1.391262801567791,0.9329603224759921,0.12961768108652905,-0.5126909531026124,4.06674300214541,-1.286655122277347,0.0006621062026332272,-0.709422377292921,4.27001870059975,-2.177197845015888,0.000376006139810724,3.0,GALAXY,0.0,22.96843,22.56783,22.04148,21.82991,21.51882,0.3128879,0.1069736,0.08740529,0.1130482,0.3259118,20.52969,22.37055,21.75575,21.57029,20.03397,0.2367249,0.1253911,0.1407962,0.1282371,0.4067574,21.7993,22.46927,21.90055,22.23122,21.12544,0.2450826,0.2176981,0.2006412,0.4722961,0.6321918,2.438740000000003,0.19727999999999923,0.2857300000000009,0.25962000000000174,1.4848500000000016
328,329,1171.1512665332,1284.8516092426887,8.705535971859115,21.84875171021075,-0.4128298945111916,155.0,12.518854502673797,0.0,0.05569058823529412,17.256088520051872,0.6015545378827896,1171.3308330139341,1284.8848728199418,25.28721808316186,4.627326229587197,7.667437414871529,0.8282614542591352,7.203777766771267,1.662467429627237,0.0036418875742763182,1.8688382743066907,12.11480342525289,4.0105657900077825,0.011888925993903206,3.0,GALAXY,0.0,23.81469,22.0704,21.49168,20.95295,20.57406,0.6930472,0.07190342,0.0553294,0.05314466,0.1454071,21.45187,20.63223,19.8607,19.52953,19.12104,0.250396,0.05010857,0.04583838,0.03962531,0.1206006,22.4255,20.9797,19.85351,19.98509,19.06124,1.374261,0.1858085,0.08373708,0.2405066,0.3357947,2.3628199999999993,1.4381699999999995,1.6309799999999974,1.4234200000000001,1.4530199999999986
10,11,30.106744163355362,689.8899658489297,9.510413503051435,8.953047313648986,-0.6377348120742786,71.0,25.104710588235292,0.0,0.029547450980392156,16.50061195222049,0.05860588387914123,29.983413076677053,689.9498902740207,2.3278387661234774,2.1148520704591647,-0.07346031392444274,1.915528796909714,6.4355436177896355,1.474364206358211,0.0031900473696288988,1.5459088812866537,6.561942233088135,1.4688584366154063,0.0014380784325359758,3.0,GALAXY,0.0,24.27105,23.32981,22.80608,23.45453,22.5736,0.6907035,0.200029,0.1683494,0.4179828,0.5771911,24.42202,23.38089,22.49238,23.1053,21.17524,0.8393086,0.2160998,0.1802569,0.6654778,1.206361,26.95952,23.23365,23.09886,23.25763,22.86441,0.3056313,0.3918809,0.5298573,0.9189623,1.427999,-0.15097000000000094,-0.05108000000000246,0.31370000000000076,0.3492299999999986,1.3983600000000003
6,7,17.56337493143558,648.6818856034816,9.754579724057836,8.257424069790707,0.11326562079325196,67.0,23.14722041705571,0.0,0.03524941176470588,16.58875288202665,0.15348233308039672,17.597704947553908,648.6107203361869,2.0808482576687766,2.7730225056875497,-0.018442279837472597,1.4489243772082667,7.047227659209735,1.4009038369521847,0.004259808856895962,1.5873256329407133,6.221420338965362,1.464858495646742,0.0018441552692626815,3.0,GALAXY,0.0,24.27105,23.32981,22.80608,23.45453,22.5736,0.6907035,0.200029,0.1683494,0.4179828,0.5771911,24.42202,23.38089,22.49238,23.1053,21.17524,0.8393086,0.2160998,0.1802569,0.6654778,1.206361,26.95952,23.23365,23.09886,23.25763,22.86441,0.3056313,0.3918809,0.5298573,0.9189623,1.427999,-0.15097000000000094,-0.05108000000000246,0.31370000000000076,0.3492299999999986,1.3983600000000003
343,344,1192.0,1351.0,7.852294988432735,6.551856932831537,-0.013707783890401887,41.0,12.127843834422658,0.0,0.07889254901960785,17.290541009797277,0.1656124811302787,1192.0123905537332,1351.07392188732,2.4648876988794655,2.6286701059434563,0.7074391129426658,0.5355761073992485,5.435521203495325,2.436294591793853,0.000529906328179211,-0.526076050718617,5.336319616737488,-2.513511067021886,0.0033013619614341676,3.0,GALAXY,0.0,24.37543,23.62143,22.57181,21.59553,21.59721,0.708218,0.2491263,0.1362158,0.08923829,0.3338885,24.19501,21.35293,21.35521,20.73324,20.24143,1.141962,0.2119672,0.3015613,0.07806078,0.2889523,24.42758,22.42118,21.44935,21.62817,20.4096,2.626867,0.3701299,0.2244447,0.7864542,0.5802516,0.18042000000000158,2.2684999999999995,1.2165999999999997,0.8622900000000016,1.3557799999999993
347,348,1202.9747121816868,751.0492324631789,10.15429114100652,12.368173813306074,-0.6480968047636041,104.0,19.817315388235293,0.0,0.05230470588235294,16.75738794716013,0.1789983473484006,1203.0348664500625,751.1110975327105,4.713254855247214,5.6997428382746875,1.702696203137748,-1.397403729674834,7.14518585507522,-2.71716170460784,0.004638370255065426,1.3223116911889143,7.5408935045457435,2.1948675651005476,0.001982349985696384,3.0,GALAXY,0.0,22.81936,22.06295,21.18285,20.75499,20.42768,0.2806472,0.07310092,0.04510172,0.04726366,0.1329174,21.43373,21.19562,20.14217,19.68582,19.12346,0.3221604,0.05826507,0.03455944,0.03636013,0.1371839,21.66432,21.39716,20.20116,19.71068,19.30723,0.3295185,0.1380408,0.07179277,0.07525241,0.2083099,1.385629999999999,0.867329999999999,1.0406799999999983,1.0691699999999997,1.3042199999999973
324,325,1157.6727272727273,1178.1090909090908,9.664614525891368,7.2035473091057485,-0.00970147452593731,55.0,16.573986778711486,0.0,0.046241176470588244,16.951432529836584,0.2546472195235987,1157.6868394235762,1178.040365638884,2.1792782673146576,4.013833372388035,1.0278261268977076,-1.106816862156622,5.978744725641615,-2.555640461453377,0.002505878255996795,-0.670448420410418,6.09494091978141,-1.3962307545764598,0.0027627492338059374,3.0,GALAXY,0.0,23.69899,22.2797,21.6218,21.42717,20.62754,0.7570242,0.08432177,0.0616341,0.08234648,0.1528192,23.30778,21.65969,20.80857,20.62869,19.33795,0.5771289,0.09409294,0.06450305,0.06684799,0.1577247,23.28714,21.79234,20.89745,20.66988,19.92452,1.511939,0.1874045,0.1226912,0.1775227,0.4069575,0.3912099999999974,0.6200099999999971,0.8132300000000008,0.7984800000000014,1.2895900000000005
346,347,1199.8148148148148,945.8148148148148,6.666666666666667,5.172471185213657,0.013707783890401887,27.0,11.863409443137254,0.0,0.04014705882352941,17.314476201217367,0.22412932221795157,1199.6954582211204,945.8900148786198,2.0676403059624135,1.6201885129557922,-0.21052481443621218,0.3220895593419485,5.707108894708449,1.6546994698506907,0.002375189553279589,-0.45190908656987666,4.728979191397448,-2.2513506981801967,0.0023436288804553787,3.0,GALAXY,0.0,23.43684,23.29433,22.42995,22.60465,21.70177,0.3618506,0.1924332,0.1222641,0.2140084,0.3628904,23.14117,22.26903,21.67933,21.28302,20.43598,0.6621696,0.2370071,0.1517782,0.4941591,0.5868183,23.62809,22.5583,21.7214,21.67855,21.79587,1.408672,0.3090704,0.2226961,0.3645579,1.431995,0.2956700000000012,1.0252999999999979,0.7506200000000014,1.321629999999999,1.265789999999999
27,28,85.86074051960291,1062.4033602990512,8.470422777839017,6.152423716658614,-0.2408486137710718,41.0,13.927282614379086,0.0,0.0340878431372549,17.140334028879682,0.27365801235387377,85.66037149552855,1062.4651665518188,1.3768612374333316,1.6038089790381491,0.00785512245784048,0.7274787053726022,6.94382716434409,1.249672572072884,0.0018223471270965887,-0.8114141885317774,5.141927466129009,-1.1966718639365075,0.0017693167915575384,6.0,STAR,1.0,22.13734,21.7621,21.36593,21.15837,21.71754,0.2282734,0.05800171,0.0499776,0.0639766,0.3744778,21.39787,21.78358,21.30897,21.10997,20.49483,0.1688513,0.05841464,0.05245926,0.06772368,0.4136544,21.7112,21.96327,21.31693,21.39957,20.97798,0.3766161,0.1771683,0.2200565,0.1837356,0.7240882,0.7394699999999972,-0.021480000000000388,0.05696000000000012,0.04840000000000089,1.2227099999999993
