,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
327,328,908.5117564152691,786.3683411754279,10.666302479825045,4.613977412133603,0.7778776549150197,30.0,12.436198901960786,0.0,0.042082352941176474,17.26328085139577,0.5674248484082665,908.4059529574037,786.363480213056,1.849575279164128,1.8506248679477721,0.11846488050650805,-0.46541704409865153,4.429379798823077,-2.250477556778073,0.0009151214947351038,0.3881401816946044,5.333926667808385,2.0684868831488363,0.0004415011579363996,3.0,GALAXY,0.0,23.01587,23.43126,22.53226,21.81339,21.97481,0.3076331,0.2354323,0.120962,0.1024437,0.3931347,22.38172,23.30882,21.98662,21.61536,18.44852,0.3147691,0.2618726,0.1433034,0.1100238,0.3188159,22.47729,24.44118,21.99912,21.9989,21.31871,0.5163721,1.124485,0.2435629,0.3638422,0.7536214,0.6341499999999982,0.12244000000000099,0.5456400000000023,0.19802999999999926,3.526290000000003
31,32,65.0420060227221,72.8487883993346,7.025282701703011,7.72162398898269,0.67782744242867,45.0,7.93350135076253,0.0,0.03366588235294118,17.751337749955248,0.09018067808963859,64.92241258161415,72.89290446336832,2.2223589197465117,1.8756276897302087,-0.514200187485585,-0.3053812513591523,5.456314751129176,-1.5351533181072672,0.0022088598838525767,0.3219920460459657,5.692886741689313,1.5281511887036947,0.0019077453974294624,3.0,GALAXY,0.0,24.15825,23.07236,22.85678,22.49747,22.69849,0.7368284,0.1817766,0.1755598,0.2311864,0.5014523,24.10103,23.0512,22.66682,22.242,19.76735,1.931044,0.2673298,0.3513665,0.3533229,1.950453,24.39961,23.50522,22.9503,22.32836,22.68977,1.282485,0.3709845,0.3889183,0.3487915,0.967546,0.057219999999997384,0.02115999999999829,0.18995999999999924,0.255469999999999,2.931139999999999
27,28,53.936725665383165,14.492720024166562,11.49624922498981,7.097813901614775,0.7138546757298805,68.0,6.737126623093682,0.0,0.03722156862745098,17.92881322520815,0.3825974226284168,53.95003479687004,14.45039827680522,4.666616783909831,5.618586398202098,3.0852674541182523,0.3605218447639312,6.74358119534772,1.5844807385414894,0.0065421901645995855,0.18846099090399926,5.837258896167001,0.597610959993005,0.003301588069582293,3.0,GALAXY,0.0,24.15825,23.07236,22.85678,22.49747,22.69849,0.7368284,0.1817766,0.1755598,0.2311864,0.5014523,24.10103,23.0512,22.66682,22.242,19.76735,1.931044,0.2673298,0.3513665,0.3533229,1.950453,24.39961,23.50522,22.9503,22.32836,22.68977,1.282485,0.3709845,0.3889183,0.3487915,0.967546,0.057219999999997384,0.02115999999999829,0.18995999999999924,0.255469999999999,2.931139999999999
295,296,835.6566886345169,736.6036404735603,21.278929206107154,4.707676342302246,0.6262639227529142,36.0,7.772267084967322,0.0,0.032360784313725494,17.77363070947088,0.7787634755159052,835.9694830655649,737.2116097930067,2.5250828021671623,1.9801479087909684,0.7766874217195436,0.2862919116886925,3.6065053398830025,2.6188063041755356,0.0007685109124428775,0.34482174872953386,4.353093411363603,3.7066907071439195,0.0005416336261993232,3.0,GALAXY,0.0,23.49718,22.76065,22.77553,22.62998,21.61218,0.4312285,0.1340662,0.1480032,0.2042986,0.3074706,23.68316,22.35116,21.31361,22.02597,19.04606,0.4939528,0.2131429,0.1560956,0.2097491,0.2614239,26.73272,22.36567,21.5968,23.01162,19.72334,1.15027,0.4532374,0.227914,1.889584,0.4005256,-0.1859800000000007,0.40948999999999813,1.4619199999999992,0.6040099999999988,2.566119999999998
487,488,1387.620628347481,226.916720733382,9.205798347329479,13.951348482271676,0.08944678984003199,96.0,15.678320439215689,0.0,0.0450043137254902,17.011751158824346,0.34014992464509686,1387.3644536994443,226.951356508762,4.675953751662746,5.406573025189573,-0.9132761197397485,1.3105377931297202,7.836007362736693,2.9080124267052883,0.0010407017366062417,0.9354181343580342,8.024001985126896,2.321154626969853,0.0029044501992321918,3.0,GALAXY,0.0,22.28986,21.58256,21.37649,21.10307,20.85455,0.1730444,0.05086789,0.04716806,0.05758563,0.1768783,21.92017,20.5694,20.226,20.30241,18.52696,0.1741961,0.04508458,0.03967369,0.04936122,0.1426335,21.84779,20.9011,20.3336,20.38068,19.3574,0.4296902,0.1118524,0.08939535,0.12848,0.2532741,0.3696900000000021,1.0131599999999992,1.1504900000000013,0.8006600000000006,2.3275900000000007
44,45,83.89926228796773,151.0387822584502,5.552980078716033,7.155923969185765,-0.15990445225160246,33.0,6.315258980392156,0.0,0.028888235294117645,17.999022087257373,0.2240023646662812,83.70376714525834,150.94928892270974,2.7014175271369822,1.3200277050309523,0.7410173542994016,-0.24238050439956915,4.300028643804416,-1.9079417443594555,0.001056910808035327,0.2449072793467218,4.851121925729983,1.7483803795839294,0.0020507062120334514,6.0,STAR,1.0,25.37128,23.46552,22.77174,22.14521,22.12965,0.5430759,0.2374289,0.1462755,0.1331515,0.4174907,25.48525,23.22046,22.82563,21.95238,20.11421,0.4984355,0.3118973,0.168401,0.1670743,0.6203662,24.67454,23.42901,23.37912,22.19942,21.7846,0.8315581,0.2665584,0.3643328,0.2119973,0.4996175,-0.1139700000000019,0.24506000000000228,-0.053889999999999105,0.19282999999999717,2.0154400000000017
42,43,80.84048722268867,167.0789040204095,4.8818737580144616,6.951068249763519,-0.16534377517498197,28.0,5.31712,0.0,0.03162549019607844,18.185808845382628,0.2976800712350153,80.84001964792749,166.80193393283324,2.6398854982817284,1.6560389678561478,0.3948000207528821,-0.20241293011152914,5.138473539987523,-2.1380027491808753,0.00123704788906716,2122340712.4425766,-656.4861792487259,105.02487892619709,0.00198605582133972,6.0,STAR,1.0,25.37128,23.46552,22.77174,22.14521,22.12965,0.5430759,0.2374289,0.1462755,0.1331515,0.4174907,25.48525,23.22046,22.82563,21.95238,20.11421,0.4984355,0.3118973,0.168401,0.1670743,0.6203662,24.67454,23.42901,23.37912,22.19942,21.7846,0.8315581,0.2665584,0.3643328,0.2119973,0.4996175,-0.1139700000000019,0.24506000000000228,-0.053889999999999105,0.19282999999999717,2.0154400000000017
4,5,10.438786242873924,1292.343883772177,9.720719227318888,4.283608244988939,0.00484727818777699,36.0,10.71847762464986,0.0,0.032519215686274514,17.42466723580702,0.5593321703037791,10.116659332036763,1292.2616550280504,1.1590817727526996,1.912889736937359,-0.025723652139276965,-0.7283981639988433,5.918892926595768,-1.3667403277277512,0.0017568957588789218,-0.4687881155369131,4.5716039985037575,-0.8824894375761219,0.0017681197445787388,6.0,STAR,1.0,23.41536,22.84201,22.45497,22.2565,22.58327,0.423416,0.1415407,0.1126866,0.1464189,0.4790331,22.48461,22.67412,22.22628,22.25773,20.82366,0.4595419,0.2289107,0.1283966,0.2467411,0.8837141,22.92353,22.95218,22.59358,22.45424,21.6026,0.4341948,0.2599926,0.2609021,0.2877545,0.5788723,0.9307499999999997,0.16788999999999987,0.22869000000000028,-0.0012299999999996203,1.7596099999999986
5,6,12.328464285164662,1300.3632298485788,8.830604880256473,4.67052550013235,0.01150164884778932,30.0,10.250792156862742,0.0,0.033948627450980394,17.47310643016421,0.4710978960711125,12.200862267312425,1300.3829071709872,1.1036065918539464,1.7067619189620018,0.109350310285663,-0.5406616285273814,6.109290833085398,-1.5091842758984773,0.0009468753080557943,-0.4137890698380611,4.5628374846951125,-1.1736967524300392,0.0023882282131564973,6.0,STAR,1.0,23.41536,22.84201,22.45497,22.2565,22.58327,0.423416,0.1415407,0.1126866,0.1464189,0.4790331,22.48461,22.67412,22.22628,22.25773,20.82366,0.4595419,0.2289107,0.1283966,0.2467411,0.8837141,22.92353,22.95218,22.59358,22.45424,21.6026,0.4341948,0.2599926,0.2609021,0.2877545,0.5788723,0.9307499999999997,0.16788999999999987,0.22869000000000028,-0.0012299999999996203,1.7596099999999986
374,375,1071.0,161.0,5.0896720822428145,5.0896720822428145,0.013707783890401887,21.0,17.546886274509806,0.0,0.030860392156862745,16.889499846681023,0.0,1071.2874738386847,161.03469594606784,1.3127822023816407,1.035551747037971,0.08882271480979398,-0.4671557834225538,4.448383205253604,-1.3257943257710847,0.00041526290521695376,-0.630636345821741,5.247820856404985,-1.476159030526613,0.0016261140606005906,3.0,GALAXY,0.0,25.29796,22.43339,21.98111,21.61229,21.59838,0.5506616,0.1008134,0.07642394,0.0864679,0.3105641,25.50197,22.31095,21.57513,21.30532,19.84774,0.4811515,0.1175107,0.08640808,0.09329531,0.3449548,22.84054,22.40347,21.64448,21.25865,20.63231,0.5984155,0.1805439,0.1736839,0.2233855,0.4566643,-0.20401000000000025,0.12244000000000099,0.40597999999999956,0.3069700000000033,1.750639999999997
