,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
63,64,240.23900754350876,1216.6301415462017,7.999545803952209,3.83086080144741,0.12149456673958385,242.6532388140891,20.68030860940526,25.0,13.73017349019608,0.0,0.02213843137254902,17.155809937796896,0.521115211371781,240.06962273968244,1216.8210558279663,1.6188742541125976,1.4833721104077995,-0.1433481044950895,-0.4507550397393546,5.276527684887567,-1.425164886753767,0.0019008672270373215,-0.5773019305393633,4.976433662167903,-2.692642303784123,0.0014925805072081824,3.0,GALAXY,0.0,25.44526,23.84265,22.23567,21.24966,21.48261,0.5568807,0.2771257,0.111459,0.06625963,0.3362692,25.77951,21.79963,21.90936,20.70047,18.6647,0.6561446,0.3154071,0.1430698,0.0704613,0.2728772,20.17404,23.07318,22.14349,20.50841,20.1941,0.2746566,0.5208436,0.4087923,0.1159875,0.4368876,-0.33424999999999727,2.0430199999999985,0.32630999999999943,0.5491899999999994,2.8179100000000012
73,74,260.5897435897436,1382.0,7.358929688062399,6.700505834281468,-6.870044011229134e-19,242.66474740527946,20.695130491517272,39.0,22.01542832244009,0.0,0.02972156862745098,16.64318215170207,0.08947277412488686,260.77148897102427,1382.0641179724669,2.1137925997609273,2.987382630351931,0.03902645024936646,1.1485112472163546,5.727944718159458,3.2514037206279425,0.0010059770741925119,-0.8638721190711337,5.756488843113577,-2.1793221930571764,0.003968411088099501,3.0,GALAXY,0.0,23.001,22.62949,21.53839,21.09328,21.73993,0.3316944,0.1101067,0.06440476,0.0601304,0.4102978,22.06224,21.52705,20.82387,20.28618,19.74773,0.3372991,0.08961782,0.07264896,0.04990245,0.2713211,22.01439,21.48771,20.93411,20.4855,19.93327,0.7149104,0.1479264,0.1301988,0.1447142,0.3778975,0.938760000000002,1.1024400000000014,0.7145200000000003,0.8070999999999984,1.9922000000000004
112,113,417.19354838709677,1126.6451612903227,7.520960433340505,5.197572388980319,0.0167799500892668,242.66631711882064,20.662216793240685,31.0,7.923109647058824,0.0,0.029430980392156865,17.752760834693472,0.30892172149458197,416.99616490082605,1126.3678917851166,3.328986023552716,1.9614290597382933,-1.150824154377915,-0.29923932601325876,4.024977298255998,-1.7232651286610983,0.00040808074030610896,0.3241781717679427,5.7865390091609985,2.8235023801007673,0.0020447868316297935,3.0,GALAXY,0.0,25.44107,23.5533,23.35153,22.23291,21.8469,0.5551584,0.2200221,0.2843126,0.1513454,0.4348156,20.4351,22.6965,21.89659,21.62501,20.09738,0.5335469,0.2698152,0.2063631,0.1447822,0.3529696,21.96712,23.62096,22.39566,23.39178,20.67336,0.470646,0.8361451,0.4716332,1.555163,0.66494,5.005970000000001,0.8567999999999998,1.4549400000000006,0.6079000000000008,1.7495200000000004
282,283,1235.756615278684,72.05176442858254,3.803218221963236,12.815749993956207,-0.04986336920497367,242.6904451515958,20.517122366186406,30.0,17.747343417366945,0.0,0.037541960784313724,16.877166617159542,0.7032387317358095,1235.6529155778696,72.07436790807569,2.8794093027245253,1.397001891689797,0.2681724803551333,-0.5801620256466392,4.51115970126188,-2.2824002904618745,0.0007306174474908934,0.7253528424511132,6.363875785927489,2.4242981965752484,0.0005513115362829414,3.0,GALAXY,0.0,23.02616,22.8796,21.76817,21.56871,21.42205,0.3468336,0.1202567,0.07367857,0.08485463,0.3253602,22.4784,22.18292,21.09741,20.57036,19.73768,0.3076859,0.1136575,0.06566353,0.07257977,0.2329451,23.07849,22.63913,21.39237,20.86711,19.71872,1.280558,0.3598626,0.1992744,0.1850495,0.3049849,0.5477600000000002,0.6966800000000006,0.6707600000000014,0.9983499999999985,1.6843699999999977
4,5,24.57490933599067,452.73129646282194,5.9135882118195315,5.4752762796515455,0.32684326799815056,242.5875944817469,20.618314110308273,27.0,19.889750337254902,0.0,0.024249803921568627,16.753426670624435,0.07411945446115586,24.795349197275474,452.80865128780283,1.3322442310843599,1.2145469790848438,0.056684675697397324,-0.6472152905651692,5.41995406047978,-1.3477348369261628,0.0004497506964164358,-0.711811020747453,5.36839513320144,-1.5905147874356338,0.0021267766673716193,6.0,STAR,1.0,23.49825,23.1915,21.9862,21.64206,22.53188,0.4825438,0.164876,0.08890475,0.09181035,0.5968226,23.65237,23.22132,21.8946,21.63213,20.85919,0.5459909,0.1855711,0.1035887,0.1087404,0.5847752,24.64499,23.37738,22.07163,21.74252,21.70613,1.531178,0.3646369,0.187668,0.2108432,0.8275684,-0.15412000000000248,-0.029819999999997293,0.09159999999999968,0.00993000000000066,1.6726899999999993
228,229,980.0216727756294,276.8661826575652,5.579225614248937,6.322918286252878,-0.11323834576789653,242.67581910876905,20.550462558488245,46.0,13.03252496732026,0.0,0.042915686274509805,17.212428585979524,0.11761858027184335,980.0179307118751,276.9078480699053,2.150372573058121,2.4138014548370847,0.2428447029669769,0.7213345449253513,6.422966017516144,2.0445700309207413,0.0005151869113210888,0.5492640131593414,5.542467940182894,1.7630056505471916,0.002265419273243433,3.0,GALAXY,0.0,22.80754,22.60414,21.71247,21.44588,21.03873,0.2865285,0.092291,0.07092361,0.07708498,0.2367528,22.4844,22.22267,21.38323,20.83051,19.39544,0.3293898,0.09452057,0.1272132,0.08217452,0.252588,23.24879,22.27161,21.53099,20.81204,20.24083,0.9659103,0.1763756,0.1473401,0.1184123,0.3100069,0.32313999999999865,0.3814700000000002,0.32923999999999864,0.6153699999999986,1.6432900000000004
48,49,193.9389962526187,429.6919747536037,15.987349552457456,18.740783260099555,-0.772108065450982,242.6037016547376,20.607072543969462,248.0,21.621895477305106,0.0,0.04738784313725491,16.662765591029558,0.1469220186492607,193.8647388952356,429.9532474669992,13.729425391516997,14.308333987690276,2.5516464768734295,2.7770241685431434,11.501608131104005,4.533372105361557,0.016845996704944615,2.4661104398330718,10.501754419372993,4.544175055055927,0.005999061291390996,3.0,GALAXY,0.0,21.7886,21.14681,20.39447,20.16389,19.65339,0.1269964,0.03351762,0.02739587,0.02989125,0.0742588,19.32689,19.43834,18.79551,18.42749,18.22387,0.1014793,0.01995641,0.01696924,0.01869057,0.05939081,20.13656,19.52598,18.8816,18.53555,18.42633,0.1624738,0.03836402,0.0307368,0.03849719,0.1578476,2.46171,1.7084699999999984,1.5989599999999982,1.7363999999999997,1.4295200000000001
246,247,1069.5743190913063,529.8892765216066,13.989928558983644,29.31158954172155,-0.24401322790626334,242.6994207262468,20.570021807714824,292.0,22.74391843137255,0.0,0.05944313725490196,16.607836777163662,0.522716823696284,1069.0706201345538,529.4832676723447,51.367907784413546,11.342266518622637,10.943576295976527,2.0778825966822274,8.131219072648705,3.3522998076004544,0.0024569525158438404,3.9453087242882865,12.222470104553722,5.836215012200448,0.003857369210574217,3.0,GALAXY,0.0,21.98871,21.03929,20.34392,20.17377,19.72742,0.1530901,0.04782481,0.03968213,0.04498221,0.08227066,20.04054,19.224,18.6943,18.38615,18.38709,0.1191688,0.01901927,0.01598533,0.01800915,0.05949686,20.33034,19.29059,18.76785,18.42198,18.60211,0.1959958,0.05868701,0.0563797,0.06042033,0.1878596,1.948170000000001,1.815290000000001,1.6496200000000023,1.7876200000000004,1.340329999999998
42,43,173.85579598985112,224.81498419102945,15.069705126440594,14.630967632717814,0.586630083573093,242.58998704903271,20.588431293154166,183.0,21.357867434973993,0.0,0.05374901960784314,16.676105283539854,0.02911387383108066,173.95657010244827,224.85134583113168,9.091639018646674,9.757627420069184,0.07023229006881593,2.182819619045168,9.416312674496822,3.7348279807834266,0.005063535142885854,2.0726407736636974,9.509148875721841,3.546868718083301,0.0033579033673634346,3.0,GALAXY,0.0,22.46627,21.66958,20.61686,20.30828,19.90785,0.2193741,0.04792573,0.03131853,0.03279703,0.09144216,20.66491,20.19117,19.27915,18.8852,18.68661,0.1940933,0.03503652,0.02098532,0.02140908,0.06978662,21.29752,20.22763,19.32588,18.87333,18.68487,0.3682442,0.05761262,0.04160159,0.0427399,0.158443,1.8013600000000025,1.4784100000000002,1.3377099999999977,1.4230799999999988,1.221239999999998
121,122,459.5459104295824,1160.729794989867,15.178756742901905,4.565481402632182,0.08187952565197788,242.6726134395973,20.66323662577218,31.0,12.827190211764705,0.0,0.03502705882352941,17.229671162875317,0.6992190151036478,459.48755071358886,1159.938624428889,1.8106512080412358,1.4091629385948181,0.2625781900715083,-0.4598205570178717,5.604376954323848,-1.2764798038183494,0.002448216017630369,-0.5332317764616986,5.110959995480728,-1.451575813530815,0.00158106972899004,6.0,STAR,1.0,25.28971,23.67076,22.07061,21.31375,21.74359,0.6056263,0.2405778,0.09723864,0.06954777,0.4060385,25.30686,22.9045,22.04703,21.19096,20.54868,0.6272457,0.2988758,0.1341094,0.09031765,0.4560783,25.45822,23.39024,22.18212,21.17751,21.39614,1.359773,0.4361304,0.2651503,0.1660245,0.9925282,-0.017150000000000887,0.7662600000000026,0.023579999999999046,0.1227899999999984,1.1949100000000001
215,216,914.6349833663241,359.413366541227,12.38747732595329,19.877828257968414,-0.6847736788217534,242.67379556209912,20.561889733678175,203.0,25.074051789311802,0.0,0.04904666666666667,16.501938703640835,0.3768193806087681,914.7084961221605,359.71740072560885,13.236196274170652,10.703411785754724,6.516497416887432,2.8638613329666525,9.846573470479768,3.4636134399219305,0.02905846784757241,2.721630114337758,9.940875589236864,3.046558077179934,0.00484517969746868,3.0,GALAXY,0.0,21.87119,20.75788,19.99125,19.64651,19.31662,0.1351113,0.02546118,0.02224198,0.02262002,0.0577593,19.84639,19.58842,18.81309,18.39943,18.14287,0.1028107,0.01698744,0.01348673,0.01329436,0.0440427,20.34545,19.56343,18.82243,18.41302,18.17845,0.1761696,0.03502421,0.02890442,0.0300403,0.1088112,2.024799999999999,1.1694600000000008,1.1781600000000019,1.2470800000000004,1.1737500000000018
242,243,1048.56730715415,236.76124567316103,20.027947880064254,12.201631838416287,-0.69435264306475,242.68058158687754,20.542949146904803,198.0,16.032264858131487,0.0,0.05215764705882353,16.98751280267539,0.39076974278719057,1047.9967615515664,237.25340896404208,11.003378306748345,12.318212446305552,-6.002024711138802,1.8993822524112267,12.635513215715457,2.304816733865295,0.005415399726975227,-1.440108395615347,8.736118876674633,-2.951741967150285,0.006037461383247118,3.0,GALAXY,0.0,24.26151,21.99969,20.36054,19.75086,19.33854,0.7122384,0.05947,0.02683519,0.02372204,0.05894933,21.00021,21.02567,19.27214,18.57084,18.23185,0.6343306,0.05216709,0.02104703,0.01686174,0.04918629,21.30149,21.32391,19.29632,18.63234,18.29118,0.8006048,0.2592576,0.06108117,0.04569019,0.1579721,3.261300000000002,0.9740199999999994,1.0884,1.180019999999999,1.1066899999999968
3,4,23.576558677097367,1293.0837975063353,17.6886203777087,17.709728328254386,0.13840301321661644,242.63530186201544,20.69921464178885,260.0,48.220766521473635,0.0,0.033024313725490195,15.791914725802656,0.0011918844916447568,23.530316527440586,1293.176579646902,9.244426471610609,8.536500866757706,0.017582892574864672,7.25519303124876,10.968215548119126,3.0417895163293043,0.02804951599702314,7.443214212637922,10.93022278546504,3.2575329001200974,0.05506059546705497,6.0,STAR,1.0,23.91095,24.50142,23.68775,22.17085,21.06351,0.6123615,0.4183921,0.3616741,0.1451195,0.2413651,24.17642,22.8852,22.86994,22.17775,19.95768,0.8046611,0.6275375,0.4780258,0.1639406,0.2542429,24.20536,23.89429,23.1988,22.39141,20.82209,1.785046,0.9056312,0.6970747,0.5093089,0.538599,-0.26547000000000054,1.6162199999999984,0.8178100000000015,-0.00689999999999813,1.105830000000001
60,61,235.4859262994978,599.188787767037,9.974034795008725,13.107822667961901,0.37881731010887076,242.61761439351946,20.621164983172463,108.0,13.889077542483658,0.0,0.040814901960784314,17.143316493559592,0.2390776830245629,235.4943653684338,599.2597604991498,8.038157849812706,4.882621312804986,-1.174399017880205,0.9864120661010978,7.7847211653229795,2.819296442574005,0.0032171188660169445,1.1349956152324885,9.550399517195983,2.8743791856836167,0.010128534786801816,3.0,GALAXY,0.0,23.1789,21.91102,21.24368,20.98329,20.96221,0.3782217,0.05484211,0.04893945,0.05316855,0.2200851,19.87588,20.57516,19.87885,19.615,19.88036,0.2539834,0.04159027,0.03934314,0.04357189,0.2020312,20.67523,20.87487,19.98756,19.98083,20.29638,0.2662683,0.1695677,0.08402143,0.1419322,0.8707653,3.30302,1.3358600000000003,1.3648300000000013,1.3682900000000018,1.0818499999999993
229,230,985.1850255043249,94.33277569241646,14.923875672216813,14.072756904019446,0.3508113463299006,242.66596599259307,20.532629889981028,174.0,23.901367574229695,0.0,0.039842352941176475,16.553943122844125,0.0570306793550861,985.262425467105,94.58432977155991,7.583077118266374,7.969896612847151,0.10535973153309897,2.754461337432727,10.419205079240852,2.905054559162132,0.0021979227376358423,2.7787727292343614,9.754117770943244,3.1595942324068576,0.00649012441218268,3.0,GALAXY,0.0,22.0223,20.99597,20.0084,19.7611,19.50207,0.1544083,0.02968157,0.02230921,0.0238068,0.06664395,21.21623,20.02644,19.09069,18.65195,18.44593,0.1366151,0.02172742,0.01537673,0.01593924,0.05289518,21.12159,20.08722,19.1216,18.68818,18.40972,0.2581547,0.04178211,0.02847387,0.02897709,0.1003695,0.8060700000000018,0.9695299999999989,0.9177100000000031,1.1091499999999996,1.0561399999999992
21,22,110.96511627906976,1097.8488372093022,14.195206418046082,7.821816232722714,0.022955617603992683,242.6331797080326,20.675774569733687,86.0,14.374179909502264,0.0,0.03366588235294118,17.106042309367595,0.4489818603286392,111.02313768103647,1097.810717720995,10.049394567116906,2.923258056398481,-2.4643656642438145,0.4498025236645304,6.48504531921372,1.8149513680972702,0.0007635480872707653,1.0792140965902084,11.131808513621584,2.5547674791573143,0.00744007471298446,3.0,GALAXY,0.0,21.94,21.82637,21.33864,20.9296,20.67249,0.1413427,0.05458688,0.05288102,0.0513408,0.1730944,21.56781,21.02979,20.41002,19.81704,19.67251,0.1552754,0.04960323,0.05282687,0.04407017,0.1772556,21.23746,21.15312,20.5276,20.04889,20.01357,0.3225065,0.1385561,0.1355927,0.1087136,0.6051867,0.3721899999999998,0.7965800000000023,0.9286200000000022,1.112560000000002,0.9999800000000008
291,292,1287.9999999525955,1083.5000000150173,10.962576901555357,4.186177969551928,0.7368187831975598,242.75339304702354,20.611605734852755,26.0,22.948311843137255,0.0,0.028054901960784313,16.598123142874122,0.618139237959827,1288.0068120743756,1083.393610944264,1.312299826182425,1.54744349909015,-0.10725974291563034,-0.5758061741256459,5.269748678833111,-1.6876620135765596,0.0006556944251423001,-0.7019917297330478,4.882448267501375,-1.4752555301526131,0.0011461042636912947,6.0,STAR,1.0,22.4398,21.81622,21.42798,21.37315,21.04139,0.2106237,0.05113156,0.05713618,0.07335915,0.2377138,21.8548,21.79419,21.30535,21.22772,20.05811,0.2267716,0.06527709,0.06711663,0.07806248,0.239958,22.37273,21.78548,21.37138,21.1794,20.12607,0.5106282,0.1232068,0.1634747,0.1871605,0.3251436,0.5850000000000009,0.022030000000000882,0.1226300000000009,0.1454299999999975,0.9832800000000006
