,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
40,41,70.38260885727782,647.0239378504667,6.81024555643859,8.128074597698614,-0.6799647660444619,242.3908959778145,28.66075743240851,46.0,5.322488590102707,0.0,0.018246666666666668,18.18471315223032,0.1621329904665435,69.91259107674443,647.0863962136236,3.1563057908906558,2.5087889708811417,0.641691357610398,0.21945231945672658,6.269928439155361,1.8192214008473964,0.0005741883541953853,0.3017084451221815,5.25424421334877,2.1747390297945475,0.0007859856872807743,3.0,GALAXY,0.0,23.90857,23.75814,23.43003,22.64117,22.60779,0.6135946,0.2371307,0.2599075,0.1733369,0.513156,21.70175,22.89033,22.23814,21.96074,17.30617,0.9408407,0.3493993,0.3064852,0.2682533,0.4297389,21.65307,22.57409,21.91677,21.7542,20.331,0.5032935,0.4534787,0.2999093,0.5018033,0.6213074,2.2068200000000004,0.8678100000000022,1.1918899999999972,0.6804299999999976,5.30162
335,336,757.8404014146513,558.7347720384471,6.246077040422123,9.255871396704828,-0.5966303307405463,242.45347905373256,28.607914009901844,47.0,10.0502922875817,0.0,0.05927686274509804,17.49455326923112,0.32517676913210125,757.2755233129826,558.3168405144389,2.9810647728154436,1.8138630736502819,0.5573134907172062,-0.39831701520403134,4.793630289638169,-1.376985514815458,0.0011587571009673877,-0.475244314952509,5.606194426486268,-1.7662889662757078,0.0007371847193512464,3.0,GALAXY,0.0,23.74907,23.89609,22.49159,21.53629,21.5652,0.5618074,0.2603464,0.1171261,0.07017569,0.3019844,23.69037,23.6874,21.87724,20.81653,17.34018,0.6154488,0.277057,0.1413734,0.06897889,0.1955977,24.22156,23.125,21.71049,20.76672,19.93776,2.464429,0.5198146,0.3335898,0.2050916,0.4138467,0.0586999999999982,0.2086900000000007,0.6143499999999982,0.7197600000000008,4.225020000000001
489,490,1042.2142857142858,21.5,6.0,5.890150893739514,-0.0,242.44199526478877,28.541833822347048,28.0,6.0704045176470585,0.0,0.014875686274509803,18.041955918964092,0.01830818437674775,1042.0612428346374,21.096481856573597,1.152775256196037,2.302149874278598,-0.28357605831115507,0.246946186616621,4.481155494766601,2.4801287396928546,0.0006508597993341745,0.1552422814175633,5.083017371999121,1.3681165375469797,0.000961439017779623,3.0,GALAXY,0.0,24.42692,23.69604,22.79157,22.08924,23.10836,0.7504047,0.2249141,0.1506577,0.1132189,0.5079223,24.67289,23.12357,21.85119,21.48757,19.06522,0.8299767,0.224473,0.1537381,0.1089445,0.3758121,27.40302,25.55654,21.84365,21.3323,19.59812,0.751351,2.70682,0.2811782,0.4227242,0.3941187,-0.2459699999999998,0.5724699999999991,0.9403800000000011,0.6016699999999986,4.043140000000001
483,484,1035.3227301440234,54.44369197481581,7.8956941244242875,9.33528902858477,0.11933393067784173,242.44375918230295,28.54519471443718,61.0,5.951368963585433,0.0,0.01963843137254902,18.063457810490778,0.15420999818563996,1034.8090839691777,54.28411257819826,3.5924899748060852,2.6535940802154983,-0.22144145536003634,0.33352852105320985,5.4696699214553846,1.9860660646662356,0.0035043779151129823,0.2831274717467753,5.457019527041807,2.016370284533213,0.0008526171404024448,3.0,GALAXY,0.0,24.42692,23.69604,22.79157,22.08924,23.10836,0.7504047,0.2249141,0.1506577,0.1132189,0.5079223,24.67289,23.12357,21.85119,21.48757,19.06522,0.8299767,0.224473,0.1537381,0.1089445,0.3758121,27.40302,25.55654,21.84365,21.3323,19.59812,0.751351,2.70682,0.2811782,0.4227242,0.3941187,-0.2459699999999998,0.5724699999999991,0.9403800000000011,0.6016699999999986,4.043140000000001
321,322,740.4875661617612,74.04716967277159,10.041574077909239,4.672933593110044,-0.2586998764434694,242.41557866693108,28.56624670935817,31.0,6.4278528,0.0,0.044887843137254906,17.979835193212818,0.5346413264639285,740.1120783436139,73.24890673202331,1.5795833359006792,2.3064402722784507,-0.8062794448269415,-0.2569046054289115,4.018556975400668,-1.5394410850154392,0.0008162008273050308,0.16994658530102738,3.175177681092602,2.532121761439154,0.0011794884687697973,3.0,GALAXY,0.0,25.39804,24.27952,23.08165,22.47839,22.82638,0.6583951,0.3339546,0.1925647,0.1553467,0.5259793,25.46119,23.50752,22.60565,22.52166,18.8983,0.8867758,0.6714372,0.2304798,0.1925512,1.053188,25.08118,23.50303,22.95359,23.29449,21.20941,1.710149,0.5154262,0.4679938,0.9887493,0.7105589,-0.06314999999999671,0.772000000000002,0.4759999999999991,-0.0432699999999997,3.9280800000000013
626,627,1383.090909090909,748.9090909090909,5.502816709244203,4.972652484064489,0.013707783890401897,242.5305370302978,28.583701244057192,22.0,7.354421960784314,0.0,0.031120392156862742,17.833628640144312,0.09634415485601922,1382.802870573654,748.832033421899,1.8890731032006443,0.6480591014260426,0.18011021451093256,-0.17480726560235943,4.423248364405783,-1.104667273197775,0.0001805166858937502,0.33791962079134386,4.679857719332785,3.7766848024825563,0.0032803947051147347,6.0,STAR,1.0,23.68204,23.35158,23.53293,22.82012,21.96593,0.5372815,0.2281339,0.2724891,0.2473955,0.3970267,23.52212,23.41929,21.16988,22.57331,18.0431,0.5863932,0.2214113,0.3237273,0.212898,0.4263855,26.21597,22.89286,22.28754,24.35691,20.05619,1.726482,0.6026859,0.5557621,2.781728,0.4868853,0.15991999999999962,-0.06771000000000171,2.363050000000001,0.24680999999999997,3.922830000000001
607,608,1345.8630515658315,607.7056417275732,4.042438695709098,19.54993709613031,-0.40315748911297883,242.51625275721244,28.573680062114143,27.0,11.914661647058825,0.0,0.023729019607843134,17.30979571562737,0.7932249768461274,1344.0760318909677,606.8623845232873,1.208584809442982,1.719454223581124,0.1763805578229949,-0.4365711868478557,4.141429773860028,-2.295134822355941,0.0003421615642574726,-0.31900123701646926,4.564271157407358,-1.3715623919994206,0.00020141148748698386,3.0,GALAXY,0.0,23.13554,23.35208,22.43761,22.11987,22.25848,0.3662145,0.1741757,0.1098855,0.1148023,0.4582261,23.04666,23.20904,21.98783,21.79284,18.47582,0.3944419,0.2512065,0.1444035,0.1125197,0.3612709,23.93733,23.57762,22.00976,21.62946,20.97718,1.892043,0.6888288,0.2843631,0.2832581,0.698379,0.08887999999999963,0.14303999999999917,0.4497800000000005,0.32702999999999705,3.78266
594,595,1310.4003065433747,243.3543270146707,9.057202522634801,18.750205414498843,0.4865571052591018,242.4854970361916,28.543841898520142,128.0,6.047525067873304,0.0,0.031014509803921567,18.04605580687098,0.5169544907688745,1310.6768778296214,242.73290564870032,16.362530399346724,7.908843397803139,-7.945843632332981,0.47285762866356823,7.409040193507594,2.1348286627301394,0.003846693840503053,0.6066216450407921,11.902475982297236,2.6678814492922074,0.0032126747209424633,3.0,GALAXY,0.0,24.01293,23.13448,22.4178,21.55083,21.72233,0.6401455,0.1451524,0.1090158,0.07244333,0.3401988,24.44841,22.39871,20.91723,19.94059,18.05291,0.761851,0.1711255,0.12408,0.05924572,0.1894695,26.99002,22.89496,20.93136,20.26161,18.94798,1.092528,0.7481885,0.1225899,0.1585435,0.2174057,-0.4354799999999983,0.7357699999999987,1.5005699999999997,1.610240000000001,3.669419999999999
336,337,760.3448275862069,931.3563218390805,12.736840830509466,8.69931175683443,0.0185013277688485,242.48154688800102,28.640650694644975,87.0,7.302802329174094,0.0,0.0647486274509804,17.841276136493995,0.31699611602302946,760.20175818894,930.9816420595879,6.032873531337827,3.2088255474809557,-1.900957964011468,0.4317994011103517,6.156638655617225,1.654555711996307,0.0005005361046007532,0.7331378579794829,7.238703062948672,2.9589474210546225,0.003320538227228182,3.0,GALAXY,0.0,23.41258,23.07007,22.19063,22.16617,22.40956,0.4497698,0.1361817,0.09114448,0.1174735,0.4854229,22.18031,22.20842,21.21609,21.38185,18.80123,0.3210459,0.1344806,0.08754702,0.1080422,0.2593535,22.31907,22.57781,21.27381,21.39974,20.44766,1.082086,0.4247073,0.1658988,0.2883284,0.5500209,1.2322699999999998,0.8616500000000009,0.9745399999999975,0.784320000000001,3.6083299999999987
84,85,142.4481035735565,37.47125234574659,10.518026089633063,8.784753647438382,0.7479097147641244,242.35269263275214,28.60218528394549,77.0,6.052116388283709,0.0,0.04669372549019608,18.0452318216224,0.16479065819232508,142.18781092525577,37.01913163979528,3.408125712103356,3.90245754793159,1.0423655164631782,0.4825943016644311,6.04609216874104,2.0205746399389537,0.0032961983492275707,0.4199149010363702,6.197827538610916,1.9020289690587229,0.002218391340634459,3.0,GALAXY,0.0,23.77952,22.83451,22.38189,22.00082,22.33182,0.5929747,0.1136157,0.1102844,0.1042581,0.482847,23.89909,22.30088,21.63898,21.3977,18.72491,0.699241,0.1118068,0.1256418,0.1174342,0.3503606,25.98904,22.37227,21.74088,21.72951,20.2484,1.781372,0.841185,0.7064809,0.4149623,1.423089,-0.11956999999999951,0.5336300000000023,0.7429099999999984,0.6031200000000005,3.606909999999999
