,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,251.138070035014,17.4484239741365,3,GALAXY,0,22.62828,21.03943,19.8896,19.44872,18.98436,0.2263179,0.03160227,0.02132556,0.01999399,0.04191957,21.82266,20.51294,19.313,18.86234,18.54012,0.2231309,0.03150116,0.01460131,0.01588959,0.05039265,22.5895,20.51594,19.35052,18.92729,18.50651,0.6834091,0.05133944,0.02617994,0.02991195,0.08156431
1,251.150521474657,17.4375293865135,6,STAR,1,18.28011,17.15524,16.60092,16.349,16.24019,0.01844628,0.01764513,0.01543691,0.01267826,0.01954182,18.25435,17.12155,16.59248,16.36227,16.24555,0.01315137,0.005131237,0.004898832,0.005093285,0.007578887,18.31044,17.16358,16.65215,16.42626,16.3159,0.01344492,0.003255677,0.002724955,0.002975265,0.007774527
2,251.155241462487,17.4421580149032,6,STAR,1,19.74219,18.20599,17.47236,17.16285,17.01874,0.03037017,0.0180977,0.01570174,0.01301265,0.02080568,19.71741,18.18922,17.47357,17.1777,17.01077,0.03019035,0.006788874,0.006314117,0.006051626,0.01087223,19.73504,18.23478,17.53609,17.24564,17.07234,0.03445294,0.005816847,0.004382124,0.004869797,0.01348619
3,251.164374891787,17.4840477431394,6,STAR,1,23.75659,21.01564,20.03173,19.7056,19.57561,0.5172622,0.03161911,0.02231764,0.02225611,0.06300807,23.87676,21.02637,20.03505,19.70983,19.60195,0.7011181,0.03942046,0.02129324,0.02082884,0.06575617,24.39723,21.07813,20.12053,19.83773,19.77445,1.150898,0.04589761,0.02813756,0.03630723,0.1323109
4,251.171274660297,17.4568840760125,3,GALAXY,0,22.90853,23.57318,22.98837,22.53371,22.15434,0.2828339,0.2015327,0.172311,0.1931345,0.4643095,23.01399,23.20698,22.55029,21.87046,22.25909,0.3449262,0.257848,0.2245148,0.316428,0.6804162,24.55533,23.61495,22.91029,22.15569,24.33497,2.386423,0.8674248,0.7351702,0.6141818,1.031989
5,251.172669078807,17.4270299199596,6,STAR,1,18.59204,16.02989,14.94407,14.56985,14.3801,0.01986966,0.01747578,0.01527635,0.01245514,0.01875097,18.54572,16.03051,14.94319,14.57726,14.38208,0.01521227,0.004567808,0.004333004,0.004421551,0.00460315,18.59956,16.0749,15.00637,14.64372,14.45279,0.01596208,0.001916641,0.001292454,0.001277535,0.00252893
6,251.177214495072,17.4761781481039,6,STAR,1,25.23786,23.97428,22.73948,21.49192,20.72129,0.5797631,0.2730627,0.1427541,0.08294374,0.1616468,25.32389,23.94234,22.74594,21.52284,20.68506,0.7564905,0.3450358,0.1775632,0.1149275,0.1975016,25.81109,23.68615,23.3398,21.76583,20.72127,0.6565828,0.5055761,0.4501984,0.1973593,0.2854492
7,251.180122155993,17.506296485115,6,STAR,1,25.03725,24.22264,22.89142,21.43439,20.75906,0.6285175,0.3248631,0.1579192,0.0745963,0.1650206,25.1774,23.0333,22.84432,21.4732,20.27763,0.8368731,0.3408289,0.1747762,0.08173184,0.2003839,24.39754,23.95476,23.54213,21.84365,21.01346,0.9521053,0.4318205,0.4681716,0.1801217,0.3250541
8,251.180166489354,17.4482895140326,3,GALAXY,0,22.99909,22.48208,21.36237,20.95088,20.28674,0.3043239,0.08369186,0.04678236,0.05137139,0.1123859,21.64211,20.83868,19.77643,19.41694,18.93793,0.2500451,0.06308822,0.03912432,0.04200913,0.09793115,21.88683,20.81767,19.80987,19.49295,19.17206,0.6591544,0.1184736,0.06921542,0.09277637,0.2640795
9,251.205078099012,17.4175216419945,3,GALAXY,0,23.67574,23.65344,22.74538,22.05369,22.33206,0.5530383,0.2133729,0.1721557,0.1294292,0.5021835,23.66097,23.41579,22.40027,21.62486,20.63892,0.6302742,0.2269399,0.1732957,0.1451783,0.5546795,24.12438,23.28245,22.73491,21.9138,20.86476,1.523889,0.4470928,0.4088112,0.3362169,0.5483285
