,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,239.86386364969,17.0469237927035,6,STAR,1,23.36259,25.24495,21.30689,20.47173,19.84014,0.8956377,0.7325492,0.06061709,0.04774457,0.1090684,21.23307,26.01727,21.32957,20.4631,19.73247,0.6100472,0.8946713,0.07053708,0.05743321,0.1134482,23.32176,22.8357,21.58124,20.6061,19.9754,0.9071647,0.2694294,0.1286405,0.09147116,0.2059971
1,239.903708999963,17.1191791098519,3,GALAXY,0,24.47436,23.755,22.79945,22.06746,21.42451,1.070064,0.380547,0.2124352,0.1822846,0.418096,27.43978,23.26762,22.65565,21.85309,19.82183,0.6453522,0.4167559,0.2251231,0.2233215,0.4584011,25.982,23.74304,22.76058,22.33172,21.22778,0.7469902,0.5562553,0.2985169,0.3598645,0.5853139
2,239.904502994139,17.0585515336795,6,STAR,1,21.24531,20.47677,20.15637,19.98293,19.82995,0.1077373,0.03139303,0.02752978,0.03305787,0.1090465,21.24051,20.4306,20.13036,19.99016,19.70485,0.1235187,0.02832995,0.03273111,0.0426955,0.1387358,21.33259,20.45261,20.1412,19.99857,19.70917,0.2129715,0.04214659,0.04626117,0.06775355,0.2113657
3,239.907483317574,17.1313840838749,3,GALAXY,0,23.02392,23.27481,22.02186,21.34346,20.88931,0.9796176,0.2577992,0.09613611,0.09821527,0.2692587,23.33829,22.46337,21.77851,21.12026,20.28802,0.6335264,0.2300478,0.1170043,0.1155304,0.3020244,25.07553,23.00089,22.12637,21.48958,20.42544,2.125896,0.4048157,0.2784061,0.2698066,0.4018151
4,239.911431567788,17.1070810131032,6,STAR,1,25.959,24.81215,24.67483,21.9134,22.04753,0.5740545,0.6860957,0.6730884,0.4884831,0.6467197,26.21928,22.54062,21.14337,21.93799,22.20571,0.6883571,0.5878488,0.8203259,0.1699016,0.8435999,24.62066,24.5293,24.9101,22.97466,22.87116,1.045492,0.6242335,0.7901706,0.4785722,0.8954361
5,239.913141131743,17.1062723692357,3,GALAXY,0,25.08371,24.46422,25.73379,22.03913,22.69288,0.9842468,0.6031711,0.4841514,0.3153377,0.8128706,25.30178,24.70729,25.78361,21.76921,27.7,0.8929663,0.6793817,0.5932199,0.1918928,0.8630613,27.09062,25.09519,25.59061,21.6766,24.74319,0.8260624,1.811052,1.486194,0.4392489,1.096825
6,239.926547822911,17.0230970940228,3,GALAXY,0,26.35145,23.82823,22.61236,22.52251,22.05934,0.4125834,0.4045585,0.1864053,0.2800979,0.6723871,26.47047,23.83795,22.36232,22.05125,20.78656,0.4140322,0.4158657,0.2254621,0.2868057,0.5124111,27.67903,31.26643,22.20617,23.49545,21.03164,0.5119073,0.01852729,0.4500545,2.71502,1.343787
7,239.929810512934,17.1688941864628,3,GALAXY,0,23.9252,25.11354,22.03781,21.17386,20.66683,0.8923595,0.707594,0.1091426,0.08207511,0.2200087,23.0401,23.64454,21.69803,20.71297,20.31791,0.8841424,1.061143,0.1164764,0.08118033,0.2657547,23.55917,24.4735,21.76335,20.80627,20.43313,1.804705,1.981759,0.2395275,0.1662334,0.4997661
8,239.933893337884,17.0504838401522,6,STAR,1,20.38248,18.22141,17.27955,16.94736,16.76869,0.05648275,0.02038343,0.01575593,0.01382943,0.01641571,20.33191,18.20946,17.26372,16.93683,16.75716,0.05956071,0.00673903,0.005035573,0.005181311,0.01062492,20.44214,18.26456,17.30818,16.98551,16.82113,0.09034283,0.007147671,0.004599121,0.00511421,0.0151988
9,239.939329083805,17.0002667547959,6,STAR,1,20.53338,18.811,18.17484,17.93094,17.82844,0.06839845,0.2494764,0.1412825,0.1346642,0.02839937,20.5488,18.81656,18.16597,17.92539,17.83404,0.08336435,0.009802803,0.01048729,0.01119359,0.02434149,20.69143,18.89295,18.21005,17.9855,17.93857,0.1458328,0.553156,0.3423302,0.3273583,0.05203899
10,239.940574568642,17.01189628282,6,STAR,1,22.79637,21.73554,21.08851,20.75479,20.73903,1.014815,0.07132814,0.05187165,0.06078479,0.2468009,22.5947,21.76111,21.00593,20.76285,20.86356,0.4014282,0.07803022,0.05220834,0.06975388,0.2809462,23.77533,22.16387,20.93266,21.44315,22.84247,2.098607,0.3143412,0.1141457,0.6054289,2.757893
11,239.947953241214,16.9921792798744,6,STAR,1,24.92879,22.94201,21.49977,19.62127,18.61381,1.049034,0.1962377,0.07219364,0.02642532,0.04089156,23.45758,22.66513,21.49947,19.62465,18.59788,3.853158,0.1981266,0.07448198,0.03055419,0.05234636,24.22541,23.01924,21.72301,19.76863,18.65572,1.846064,0.3724232,0.1980734,0.05008752,0.07547129
12,239.949313686604,17.1863568821471,6,STAR,1,25.6386,24.16529,23.52367,21.90219,22.08168,0.7906234,0.5064122,0.3776599,0.1536857,0.6502035,25.92578,23.00111,22.87028,21.79745,19.22053,0.5991766,0.549902,0.3788461,0.1609233,0.6647831,24.89846,23.988,23.12986,22.25669,22.12943,1.479061,0.6213503,0.4361827,0.3499742,0.9785789
13,239.955596984771,17.1851273944134,3,GALAXY,0,22.92187,23.23678,22.17423,21.318,20.60143,0.4356678,0.2487084,0.1223886,0.09232119,0.2087669,20.69091,23.09978,21.72705,21.01686,20.48551,0.3664324,0.2699275,0.1770504,0.09120134,0.2202669,22.15827,22.62426,21.84671,25.23892,20.51665,0.8373503,0.5904645,0.3301117,2.54759,0.7082059
14,239.957960316398,17.1539662593116,6,STAR,1,19.51352,18.13793,17.56776,17.3331,17.22685,0.03446501,0.02066608,0.01646209,0.0151308,0.01903737,19.5004,18.12526,17.56117,17.3245,17.23351,0.03133738,0.006470157,0.00727179,0.006071812,0.01420699,19.53777,18.17895,17.61591,17.3802,17.29233,0.04160059,0.009817654,0.01116894,0.01554531,0.02399957
15,239.96321591808,17.1716887343377,3,GALAXY,0,25.46164,23.50699,23.73403,22.12554,22.17464,0.8202164,0.3106945,0.3899369,0.1877387,0.6885567,25.69357,22.63381,22.01748,21.75463,18.70739,0.716327,0.3082989,0.3424889,0.1877725,0.3745356,26.66936,23.00166,22.46772,22.01553,21.72459,0.6684914,0.4669449,0.38985,0.4411974,1.242456
16,239.966663769377,17.1262078709319,6,STAR,1,25.51414,22.63685,25.46294,24.38771,21.99684,0.7957824,0.4060983,0.5658036,0.7478794,0.6361321,24.95274,22.70564,25.50112,22.87419,20.49389,2.150777,0.163474,0.7974342,1.050524,0.5958154,23.03988,23.44664,25.63526,23.50519,22.44284,0.6168604,0.3753741,0.7703385,0.8618392,1.084434
17,239.968585098358,17.017875263028,6,STAR,1,21.81198,20.68198,20.22162,20.02223,19.82913,0.1719868,0.03482221,0.02867081,0.03799845,0.1113354,21.87749,20.64643,20.23145,19.99408,19.83959,0.1964985,0.03091252,0.03487985,0.03565095,0.1240152,22.67279,20.75568,20.24758,20.01344,20.27859,0.6638291,0.05556513,0.04996996,0.06588987,0.3344579
18,239.970525114243,17.1799770803891,3,GALAXY,0,22.75079,22.33833,21.45157,21.18216,20.71476,0.3776131,0.115441,0.0666405,0.08220061,0.2318743,20.88138,21.25336,20.3693,20.1671,20.3681,0.2374031,0.09255088,0.05938737,0.07023934,0.3069909,21.86084,21.55309,20.49552,20.34095,20.62285,0.7473508,0.2468452,0.09491347,0.1979063,1.011204
