,ID,Center_x,Center_y,Width,Height,Orientation,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
7,8,31.72330606869895,286.8906352013668,10.677029264725817,11.378699590339162,0.4266567096434327,101.0,54.934673112299464,0.0,0.050615294117647064,15.650383638503367,0.061665247425029324,31.682224159414694,286.840308979951,5.033850228620963,4.429205803739023,-0.2089370278208662,4.151759503906288,7.31472196328678,2.5503621194075428,0.004447895545618729,4.350636694443904,8.31603872388531,2.6823056111935184,0.0033474539742149997,3.0,GALAXY,0.0,23.46652,23.5824,22.60293,22.12195,22.22495,0.6355099,0.31109,0.203451,0.2042978,0.5580482,19.04096,22.74923,22.4918,21.98457,19.41666,0.4420217,0.3468544,0.2959754,0.2361694,0.5209672,21.65136,23.64176,22.66381,22.64965,20.79261,0.4130405,0.9280495,0.6055971,0.8599092,0.5850802,4.425560000000001,0.8331699999999991,0.11112999999999928,0.13737999999999673,2.8082899999999995
57,58,276.01703871445255,1173.5303584095432,20.52688828384277,14.152161465863742,-0.2654587735786332,241.0,33.001486341736694,0.0,0.04708235294117647,16.20366624913272,0.31055495259828225,275.8641821719176,1173.8156213888703,11.316153120031231,19.79329402046278,-2.771896698861383,4.0118478595507545,13.570537464645682,5.681514584574792,0.010788990564340704,3.3049771319925396,8.997166362362487,4.591527988834034,0.005203350009549091,3.0,GALAXY,0.0,21.02861,20.01174,19.60011,19.30007,19.23001,0.1032943,0.02328266,0.02177377,0.02559229,0.05551752,18.96971,18.09002,17.83502,17.59066,17.34715,0.0782285,0.01140896,0.01163627,0.01326201,0.04145144,19.30317,18.26759,17.98086,17.7207,17.56396,0.1459628,0.05440018,0.09358034,0.04241382,0.1023697,2.0589000000000013,1.9217200000000005,1.7650900000000007,1.7094100000000019,1.8828600000000009
128,129,735.4197500900918,956.1716645744975,45.892909161199164,21.330774406562664,0.11334253378096522,813.0,43.44899021637641,0.0,0.05549882352941177,15.90505078098142,0.5352054424870263,735.125159664793,955.7525451551653,19.369086657767184,95.06210766034201,7.155280464678071,14.4899153385182,24.711720938981912,10.73740183192037,0.0896786853771552,7.14897126458669,12.22995076087951,4.668821591415172,0.012802631181336592,3.0,GALAXY,0.0,20.66726,19.06466,18.14943,17.57977,17.25503,0.07831913,0.01835938,0.01586575,0.01875412,0.02101257,18.59456,17.41978,16.5873,16.0606,15.7401,0.05304807,0.006233353,0.00459767,0.004284239,0.008678042,18.82867,17.5391,16.69943,16.16056,15.91274,0.09463572,0.01203292,0.007834444,0.008318418,0.02008716,2.0726999999999975,1.6448800000000006,1.5621299999999998,1.519169999999999,1.5149300000000014
25,26,108.31629005084586,66.66965940900468,40.66150327139807,23.19657936248684,0.4827179164719289,754.0,30.64776902743675,0.0,0.06755411764705882,16.284002835028488,0.42951987761840393,108.99349606567296,68.17184492446486,35.50684915988313,69.8390982278379,25.372856885935107,6.889850852737652,27.50475558366449,6.913537745540459,0.0841606660907523,4.136921614080704,20.009439390588593,6.762539047779724,0.01712797133778627,3.0,GALAXY,0.0,21.0336,19.11508,18.24046,17.73898,17.52888,0.09817449,0.01822086,0.01586751,0.01891275,0.02212685,19.79791,17.6713,16.82023,16.47323,16.17402,0.08783568,0.007223266,0.005289342,0.00521078,0.01147478,19.82122,17.79154,16.8913,16.52606,16.28502,0.2632452,0.02506714,0.01116347,0.0155807,0.05114174,1.2356899999999982,1.4437800000000003,1.42023,1.2657500000000006,1.3548600000000022
148,149,806.3038604928436,101.81976093152505,14.743613392743356,10.367733854386106,-0.5774842161399092,127.0,32.922811726312915,0.0,0.040019215686274506,16.206257703920002,0.2967983100066236,806.3178082677111,101.80921916552695,7.612146669649519,10.043248449619568,-2.9787730889656814,2.796449619188741,9.30776154100352,4.595151547652036,0.004663353224527401,2.4209920361018424,8.45656247215558,4.344213736101086,0.0026692859972332152,3.0,GALAXY,0.0,21.50946,20.46243,19.98699,19.67463,19.6331,0.147227,0.02764532,0.02617783,0.03019987,0.07384682,19.07914,19.19296,18.76779,18.53309,18.319,0.1120274,0.01660099,0.01678388,0.0189075,0.06724764,20.30141,19.23961,18.79583,18.55788,18.30956,0.2276151,0.03282523,0.03351315,0.03944806,0.1139542,2.430320000000002,1.2694700000000019,1.2191999999999972,1.141539999999999,1.3140999999999998
85,86,465.5797957980524,97.84034280119441,19.314930338991545,12.824170385090268,0.3263804176713893,205.0,34.80528811621815,0.0,0.04199921568627451,16.145886917057524,0.33604884097346255,465.67028627311333,98.15376739415274,8.685129363118904,15.29187959304727,2.933235141179466,4.283699359968703,12.676363057699147,4.48235678279485,0.023439711828406946,3.4606092460384112,9.13887645383297,3.664427582122208,0.005626525665398003,3.0,GALAXY,0.0,21.61153,20.33267,19.27523,18.75312,18.41249,0.1582983,0.02540224,0.01932128,0.02135357,0.03138011,18.33499,19.01518,18.0579,17.73189,17.31081,0.1198368,0.01712137,0.01083671,0.01042312,0.02336824,19.86629,19.19585,18.20184,17.82444,17.44154,0.2027818,0.03919762,0.02440612,0.02522505,0.06458573,3.276539999999997,1.3174899999999994,1.2173300000000005,1.0212299999999992,1.1016799999999982
198,199,1023.0342884958035,861.1358864791614,16.529408095050837,15.088893298591804,0.4950447735626843,207.0,34.699213803921566,0.0,0.4603925490196078,16.14920091276969,0.08714860133983537,1023.0027462082056,861.099104410556,10.515541663975455,12.072672016336583,1.0675544030964375,3.966142872028749,10.632670489544426,4.028692990232551,0.013595389845454085,3.7436834682862727,9.512290378506504,3.801680059996857,0.006824592451511907,3.0,GALAXY,0.0,22.0054,20.15994,19.32828,18.91223,18.70494,0.2730939,0.02463658,0.02022157,0.02212164,0.03781462,21.91207,19.25668,18.35294,17.99511,17.6487,0.3254822,0.01628585,0.01180633,0.01200704,0.03173663,21.76829,19.32377,18.46162,18.09571,17.73825,0.9358302,0.03498646,0.02371315,0.02606699,0.06460004,0.09333000000000169,0.9032599999999995,0.9753399999999992,0.9171200000000006,1.056239999999999
152,153,852.2477855995135,1370.2930505307745,25.402383730944273,5.1632284949375045,0.037733515639199154,39.0,28.220479103641456,0.0,0.03783254901960784,16.373589043578423,0.7967423628575516,852.3842605725729,1370.3289468508463,2.491647871444002,1.9324059097561985,0.01597284944728017,1.2729025778499539,6.071431035195783,2.0972626806013572,0.0005191846775068176,1.4288913968802273,6.063269973184431,2.2676005667188,0.0015970040933524037,6.0,STAR,1.0,22.00677,20.95612,20.48137,20.18976,20.43147,0.237657,0.03752865,0.03546301,0.0410752,0.1525285,21.85997,20.9505,20.44321,20.18675,19.72679,0.2960186,0.04341007,0.06400715,0.04676612,0.1469401,22.03681,21.00592,20.50112,20.17834,19.83535,0.4554379,0.0694918,0.06665879,0.07317641,0.2035062,0.14679999999999893,0.00561999999999685,0.03815999999999775,0.003009999999999735,0.7046799999999998
195,196,1007.9332296811663,707.0302651862921,6.599062082158211,10.641746161499302,-0.5817052505781305,58.0,27.91080627450981,0.0,0.02546392156862745,16.38556904407824,0.3798891664947891,1007.9492285763658,707.0155377675688,4.664750055875629,3.738107171142474,2.001039275317453,-1.2644503533367761,6.0823240927896896,-2.5323869761463644,0.003642911476340211,1.701811295391185,6.378193809896641,3.1807770328955303,0.002089682564591817,3.0,GALAXY,0.0,23.34106,21.71714,20.45938,19.97331,19.59876,0.7163766,0.0652708,0.03493359,0.03538359,0.06487759,19.99501,20.83648,19.70672,19.24285,18.92976,0.3118654,0.05428381,0.0288333,0.02702723,0.06739479,21.18289,20.95341,19.73957,19.36401,18.76554,0.5880638,0.1253863,0.07172924,0.06664822,0.1791722,3.346049999999998,0.8806599999999989,0.7526599999999988,0.7304600000000008,0.6689999999999969
107,108,610.1570742071266,31.57486289956383,8.859828137312832,5.822891680200578,-0.25533284637086917,42.0,32.394591372549016,0.0,0.04874901960784314,16.223818734756307,0.34277600084840365,610.2015955580247,31.33035397494333,2.005602162622381,5.896560323081303,-1.0891761320526712,2.756068554350201,6.661410065343296,6.435176554168357,0.021679667058880747,1.1968296575247466,4.931714292286584,2.508626304746335,0.0016304596550171364,3.0,GALAXY,0.0,22.60617,21.4309,20.49644,20.11723,19.73,0.3701756,0.05159503,0.036006,0.03980733,0.08034207,22.11671,20.41437,19.72135,19.40061,19.10973,0.3638835,0.04417954,0.02997813,0.0332756,0.08071759,26.71746,20.71923,19.8335,19.53624,19.22194,1.572344,0.1087055,0.05753578,0.08312529,0.2271073,0.48945999999999756,1.0165299999999995,0.7750899999999987,0.7166199999999989,0.6202700000000014
