,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,236.777504283906,34.5884880534929,6,STAR,1,24.13641,25.33636,22.94491,23.74838,22.73866,0.7184455,0.4741834,0.6411708,0.5545295,0.6102819,23.86692,25.62514,22.99861,22.83857,21.22702,1.18096,0.800048,0.2531509,0.6043686,0.7385622,23.19981,24.1483,26.23907,24.65032,22.16737,1.283866,1.300787,1.072489,2.478226,1.959067
1,236.778361685365,34.56241275042,3,GALAXY,0,22.73533,23.2094,22.67304,22.05137,22.0814,0.2778046,0.169191,0.1565494,0.1551898,0.4913302,22.46752,22.61672,22.08698,21.31351,20.83883,0.3584405,0.1981497,0.1795062,0.1708681,0.4925667,22.36582,23.04711,21.82276,21.49092,21.89571,0.8105152,0.6963974,0.2772945,0.4709769,2.173266
2,236.780925185465,34.5989262240188,6,STAR,1,24.80468,22.3448,21.11447,20.27011,19.72249,0.7740347,0.08336926,0.04432049,0.03636349,0.07607453,18.85647,22.36476,21.10298,20.21493,19.48078,0.3972718,0.08892997,0.04435956,0.03581024,0.08128563,22.93404,22.25579,20.4665,19.67564,19.08428,1.201451,0.7203395,0.6496242,0.6003901,0.6172271
3,236.784191630003,34.6274168733732,6,STAR,1,24.37931,23.10399,23.90492,25.38256,22.99887,0.7664852,0.2996846,0.4083722,0.4355827,0.6035379,21.44495,23.05997,23.93557,25.43289,25.92142,0.5287616,0.1617524,0.5293657,0.4317709,0.3496467,23.851,23.08882,22.7654,24.29982,24.91897,1.097887,0.342172,0.3527039,1.615163,0.4429111
4,236.794465880155,34.6368948550572,3,GALAXY,0,23.91596,22.39055,22.06984,21.57223,21.18253,1.035573,0.08639312,0.09462732,0.1034131,0.261196,21.07128,20.86251,20.84387,20.45466,20.56538,0.5050067,0.07458124,0.08321637,0.08749431,0.2759828,22.94608,21.13433,21.14379,20.41374,21.21955,1.703589,0.1938987,0.2099593,0.1946243,1.528211
5,236.799201140212,34.624298391934,3,GALAXY,0,24.36815,25.30473,24.88232,24.23563,20.83225,0.7629992,0.4776548,0.5495288,0.6413705,0.3205266,23.36366,25.2906,24.90506,24.30844,20.9162,0.8618953,0.4861555,0.5636439,0.889441,0.2185024,24.5679,25.28406,25.85595,24.8647,21.45834,0.8486007,0.5121396,0.5401987,0.6495501,0.3411427
6,236.812168988157,34.6608071302798,3,GALAXY,0,25.25654,23.5918,21.79173,20.93634,20.52603,0.662864,0.2317787,0.07603182,0.0611392,0.1501248,25.51151,23.56051,21.61604,20.74977,20.3094,0.671169,0.2828401,0.1365321,0.06468093,0.1601533,26.00567,23.2809,21.60798,20.82759,20.60027,0.9008546,0.4650488,0.1600725,0.1369587,0.4962998
7,236.813027314143,34.5573841172383,3,GALAXY,0,21.9739,25.00508,23.45895,23.37206,22.42423,0.4743411,0.4859556,0.2988004,0.4472118,0.5669667,22.10241,20.38996,21.45191,23.19767,21.0118,0.1730067,0.4209119,0.2885156,0.528156,0.9383063,23.29857,22.3103,22.11714,26.60833,22.70328,2.217324,0.4466209,0.3621721,1.023795,3.727668
8,236.818468896299,34.5458735407754,6,STAR,1,19.47511,18.1275,17.64605,17.43674,17.40047,0.02802056,0.01594158,0.01636694,0.01500348,0.02021096,19.46597,18.12757,17.64448,17.43632,17.38949,0.02614264,0.006238892,0.005680519,0.006571563,0.01402291,19.54332,18.16739,17.68122,17.4933,17.47004,0.03310317,0.005845762,0.005200697,0.006679425,0.0208268
9,236.819654628382,34.6486077400402,6,STAR,1,19.98054,18.49154,17.92435,17.69756,17.65511,0.03599037,0.01628044,0.01654811,0.01526499,0.02179047,19.90056,18.4951,17.92737,17.70181,17.61626,0.03590704,0.007233268,0.006987299,0.00713491,0.01602518,19.96684,18.52954,17.96616,17.75701,17.70431,0.04574408,0.00736386,0.006274329,0.008155704,0.02547881
10,236.821438306805,34.5777366276098,6,STAR,1,23.99153,23.63699,22.38344,21.68589,21.34062,0.666003,0.2421238,0.1230079,0.1130263,0.2944759,20.92455,23.20699,22.33812,21.63165,19.50311,0.5081041,0.2480884,0.1476788,0.1311432,0.3086783,23.36217,23.29988,22.8716,21.93596,20.84511,0.7854265,0.3556568,0.3993433,0.2872883,0.390798
11,236.823324741294,34.5985861428764,6,STAR,1,17.63223,16.43471,16.02755,15.87169,15.83848,0.01704585,0.01531513,0.01594253,0.01439488,0.01703306,17.63477,16.43758,16.02344,15.86514,15.81839,0.009714605,0.003982344,0.00392899,0.004210483,0.006152268,17.68329,16.47576,16.05946,15.92514,15.88916,0.009690494,0.002292812,0.00201791,0.002407041,0.006131986
12,236.826536481773,34.5261686863945,3,GALAXY,0,23.41792,23.17675,22.9213,22.8799,22.07015,0.4633864,0.1648556,0.1938621,0.3122415,0.4773216,23.5721,22.69842,22.94722,22.88543,21.89727,0.5570202,0.238021,0.2747914,0.3486046,0.5197773,23.99671,23.1695,23.27719,23.02207,21.31921,0.7747589,0.2283579,0.3352918,0.473722,0.3476886
13,236.832406361057,34.6624983179667,3,GALAXY,0,23.09189,22.07829,21.62745,20.78981,20.57312,0.3697499,0.06750845,0.1209557,0.05384918,0.1564361,19.3414,21.0123,21.46796,20.47741,19.32504,0.1869005,0.05395453,0.06776285,0.05273725,0.1553454,22.51359,23.21744,21.65121,20.56726,20.03493,0.4225104,0.3485059,0.1324231,0.09122746,0.2381648
14,236.847990490845,34.6632090472795,6,STAR,1,25.21751,25.3092,25.60211,24.63355,20.55754,0.6740812,0.4785493,0.4277745,0.6243942,0.3157072,25.31329,25.01287,25.63498,24.73258,20.57677,0.6510375,0.7467327,0.6158493,0.6258385,0.2334883,24.78526,25.10698,24.80018,24.45665,20.83766,1.088091,0.7890806,0.9169926,1.096526,0.3207212
15,236.864606603315,34.5375213574032,3,GALAXY,0,23.8881,24.75617,22.89061,24.61758,23.50322,0.6292514,0.4664762,0.3612481,0.6257145,0.4920452,23.07901,22.06608,22.20716,24.5713,23.48015,0.7734497,0.8159743,0.2060262,0.7546901,0.5886064,24.06525,24.77164,23.4502,24.34526,23.33302,0.6323912,0.4581344,0.3241471,0.6674521,0.5514269
16,236.874743992151,34.5077300180044,6,STAR,1,24.37925,24.81183,23.08847,21.46201,20.90804,0.749501,0.5707309,0.2598206,0.1130284,0.2083065,24.44312,24.20977,22.73308,21.44337,20.93616,3.357904,2.114086,0.4258689,0.2021957,0.5167085,24.43229,24.72101,23.15825,21.63103,21.33688,1.278009,1.074901,0.5400524,0.2585486,0.6023128
