,ID,Center_x,Center_y,Width,Height,Orientation,RA,Dec,Area,Mean_Intensity,Min_Intensity,Max_Intensity,Magnitudo,Eccentricity,Weighted_centroid_x,Weighted_centroid_y,Variance_x,Variance_y,Covariance,Intensity_x,mean_x,sigma_x,RMS_x,Intensity_y,mean_y,sigma_y,RMS_y,type_name,type_SDSS,type_ID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psf-cM_Mag_u,psf-cM_Mag_g,psf-cM_Mag_r,psf-cM_Mag_i,psf-cM_Mag_z
310,311,1284.5274725274726,708.5934065934066,11.315164983824513,10.240620779057094,-0.0007317102496721,242.2653212778832,29.271909043211725,91.0,14.567060154486038,0.0,0.046165882352941175,17.091570215892453,0.09496496129782672,1284.2310045839722,708.3036378868081,4.65879316162318,6.2462088245665655,0.10920629347674549,-1.7859103471489046,4.082933479772173,0.010014783517450162,0.07449077644044597,0.9349000144941585,6.538179877736149,2.8624040850647194,0.001933961122781322,3.0,GALAXY,0.0,22.96225,21.97456,21.3141,20.85859,20.50088,0.4215367,0.09957217,0.06446952,0.07032484,0.160615,23.10048,21.37701,20.42172,19.91973,18.69264,1.170062,0.08962026,0.07284011,0.0623502,0.1442539,23.7413,21.5084,20.52752,19.94048,19.4538,2.123086,0.1758679,0.09884059,0.09552182,0.2182645,-0.13823000000000008,0.5975500000000018,0.8923799999999993,0.9388599999999983,1.8082399999999978
5,6,31.43897966673856,739.6619589469755,10.555512919230615,17.58406784966076,-0.00015476420966782688,242.1405679658712,29.35660220349442,154.0,14.200762906574393,0.0,0.0498878431372549,17.11922080854669,0.3997115451625002,31.01841640448946,739.2269221038231,14.898681209304527,3.871598083875142,0.28753336975205457,1.0058945688735257,6.677678995975843,2.1275993334103234,0.0020418814408353437,2.1086830057288677,10.157086274641324,4.734099729670846,0.005664463673418096,3.0,GALAXY,0.0,22.35659,21.39408,20.98053,20.54396,20.27701,0.2476784,0.05696874,0.04578874,0.05391514,0.1292063,20.64609,20.43172,19.92717,19.60595,18.51998,0.2056918,0.04687932,0.03819284,0.04523489,0.142443,20.73827,20.66911,19.99648,20.01429,19.07774,0.2569441,0.1257397,0.06983948,0.1609732,0.2378052,1.7104999999999997,0.9623600000000003,1.0533600000000014,0.9380099999999985,1.7570300000000003
52,53,200.75767239366184,1026.6696044070177,9.135081703475356,4.76411513204974,0.2768845733111476,242.17927991051675,29.370917584195652,30.0,17.339114248366013,0.0,0.037602352941176476,16.902432729501342,0.47848138783068817,200.64627090178612,1026.454067301729,1.9550097353494493,2.3640542353969067,0.7077336130314507,-0.6770338727389515,4.780669127979656,-2.693927194743566,0.0016971038277839262,-0.5809898759917712,5.278224385696226,-2.2010612714761737,0.0014675563293285619,3.0,GALAXY,0.0,22.211,22.16925,21.64561,21.25705,21.00299,0.2194441,0.1075626,0.07923501,0.09845426,0.242546,19.81801,21.54792,20.77685,20.34946,19.29254,0.1996698,0.1121155,0.07286,0.09136241,0.2223207,21.51587,21.49559,20.84977,20.4852,20.28759,0.4422439,0.2464834,0.1697509,0.2425376,0.5079806,2.3929899999999975,0.6213300000000004,0.8687600000000018,0.907589999999999,1.7104500000000016
133,134,504.34997127852125,1159.7138422167195,16.70599079609454,34.390193004364804,-0.42801558625568886,242.22006967554427,29.36282807467762,477.0,26.528783058823528,0.0,0.050950588235294116,16.440706679318545,0.5142222437084254,504.0050531924184,1159.2901772340085,43.83313489894499,17.122718448285013,15.448563894373365,3.9662079617776285,11.630569161642681,3.4534833489082097,0.011562516039228223,6.1950925737094,17.875131868741985,5.65040891711795,0.015585774790343485,3.0,GALAXY,0.0,21.73096,20.17764,19.3359,18.74681,18.38665,0.1481862,0.02478837,0.01863594,0.01979777,0.03197481,19.74741,18.44958,17.70561,17.23381,16.85653,0.08581156,0.0130135,0.008631388,0.009108162,0.02020167,19.88897,18.50563,17.76742,17.3587,17.01622,0.1704808,0.02659875,0.01783877,0.02010301,0.04800628,1.983550000000001,1.7280599999999993,1.6302899999999987,1.5130000000000017,1.5301200000000001
304,305,1262.1223188030403,714.9433409192077,20.728683240948396,11.34594177240192,-0.07560681116517556,242.26352726614041,29.27393648425843,187.0,19.906042291426377,0.0,0.05397137254901961,16.752537693960825,0.4526453204712674,1261.5538888098756,714.5116502263443,5.429171564057469,13.853370564349461,-0.03537843481171876,2.709311578542684,11.034059485213545,4.197757308104181,0.0033455949510151984,1.8746252905658172,8.021371784818129,2.6778361926797576,0.001583773709249765,3.0,GALAXY,0.0,21.91911,21.03147,20.3098,19.78307,19.4896,0.1773759,0.04276218,0.0303441,0.03120239,0.06783087,20.31635,19.80639,19.25949,18.78223,18.08749,0.1561793,0.03437301,0.02257208,0.02399258,0.0570567,19.76664,19.64732,18.96103,18.55235,17.72805,0.6353895,0.1919139,0.1707636,0.08802184,0.2782391,1.60276,1.2250799999999984,1.0503099999999996,1.0008400000000002,1.4021100000000004
31,32,102.7645871680587,696.0352573771015,6.215363081618936,8.106727550103752,-0.5910137871357606,242.14453577039265,29.34808239539694,42.0,13.459449785247429,0.0,0.03865019607843137,17.177431733659564,0.23330800952606456,102.7005799708561,695.6996510983619,4.365909818545333,1.6416256056400016,0.41248927426931914,0.32559992817803746,5.471984335317572,1.7243174217224664,0.0003664031156577684,0.9119641881887282,6.611760656105008,3.936504951309194,0.0035971501529292807,3.0,GALAXY,0.0,22.40303,22.82645,21.87278,21.31542,21.23956,0.2573969,0.1913679,0.09534643,0.1029925,0.2922196,20.92563,22.41177,21.13563,20.63173,19.89414,0.30156,0.2068364,0.1002974,0.09340601,0.2975256,21.45981,25.07544,21.13172,20.7704,20.24595,0.3993332,3.08245,0.1685809,0.2564245,0.5213536,1.4773999999999994,0.4146800000000006,0.7371499999999997,0.6836899999999986,1.3454200000000007
273,274,1156.5201032446641,987.6679908228737,7.816192845057205,17.71545799856762,-0.7275181177541893,242.27329122594764,29.304950418416425,94.0,18.662158653198652,0.0,0.04502705882352941,16.82259530702704,0.5587925050716057,1156.49735742195,987.5712247773843,7.230077072279528,4.160797393065877,1.3308291595894843,1.1477669410352032,6.679976234935017,2.5049814607462024,0.0027941873653254136,1.520708672559736,7.660320306321054,3.5868008666388276,0.0027520978192309836,3.0,GALAXY,0.0,23.23013,21.5818,20.93988,20.52187,20.35587,0.5142599,0.06537391,0.04709245,0.05312547,0.1403008,19.36959,20.53867,20.07908,19.63382,19.03674,0.2199095,0.05152393,0.05594729,0.05493412,0.1493783,21.19483,20.65065,20.15557,19.77452,19.40878,0.3032795,0.09899076,0.08574953,0.09913368,0.2351048,3.8605400000000003,1.0431300000000014,0.8607999999999976,0.8880499999999998,1.3191299999999977
201,202,847.5760570073564,555.2631455349311,14.13747982237746,16.007795545202487,0.4122465048591996,242.20953055321644,29.28694139359821,188.0,23.395620093370685,0.0,0.06745529411764706,16.577163598709934,0.11683780677630895,847.3985108049187,554.9107110679022,11.572094836039469,9.480610912956763,-1.285306922334712,2.1857688558281447,8.750214301091132,3.6650124846091967,0.0029526325309850196,2.580372853649245,10.023415741653318,4.42683139047561,0.003170869165900033,3.0,GALAXY,0.0,21.74699,20.88332,20.44151,20.01215,19.76847,0.1515117,0.03812809,0.03235187,0.03644272,0.08472815,19.5148,19.63267,19.08843,18.71893,18.46469,0.1131497,0.02645704,0.02120993,0.0252572,0.06960354,20.3231,19.76242,19.19367,18.7782,18.7575,0.172186,0.05537363,0.02935059,0.05034108,0.1624159,2.2321899999999992,1.2506500000000003,1.353080000000002,1.293219999999998,1.3037799999999997
247,248,1072.1898975740792,94.41224004190602,7.8992545614897365,10.995974333144249,0.014839389607886446,242.19774907797785,29.231506944237758,70.0,9.629649150326797,0.0,0.05032470588235294,17.540973839523243,0.2816230447465059,1072.108893981196,94.22142742125823,5.403155511710793,4.596599843362128,-0.38515215905499645,0.8219424101102356,6.490082048122817,6.346575115225675,0.0027910114132754706,40426189368.79005,-1443.568029981313,223.05652642334064,0.0022280992758024268,3.0,GALAXY,0.0,24.00054,22.46957,21.93758,21.87873,21.45483,0.846988,0.1376766,0.1123052,0.1682201,0.3505672,23.19542,21.07541,20.64544,20.4395,20.2004,0.7735265,0.1265069,0.08383986,0.1600395,0.457072,25.11178,21.24206,20.62447,20.32766,20.56699,4.704506,0.2741221,0.1731183,0.2519401,0.9680533,0.8051200000000023,1.3941599999999994,1.2921399999999998,1.439230000000002,1.2544300000000028
103,104,386.3923982395895,327.51950896007213,9.298470851710315,8.445277782058174,-0.1639695715205389,242.1456881570936,29.296952834766408,65.0,8.501292897603486,0.0,0.11832274509803921,17.67628755171554,0.0917562772695264,386.1488811886094,327.3386851652292,3.07761442795163,3.3295418878115015,-0.5699848996155197,0.5785154404188947,6.281789109253828,2.0210466754732783,0.0011586749153806267,0.5146827865231866,6.926401056504849,2.2842311960793404,0.0032982913812843596,3.0,GALAXY,0.0,21.84546,22.1479,21.81731,21.65661,21.08511,0.3997596,0.1053798,0.09277922,0.1400828,0.2573303,21.89168,22.02605,21.58489,21.36974,19.83256,0.1817387,0.1071161,0.1253742,0.1989888,0.3121841,21.56552,22.14857,21.77989,21.59772,20.91658,0.242404,0.215911,0.2117838,0.3212687,0.5140979,-0.046220000000001704,0.12184999999999846,0.23241999999999763,0.2868700000000004,1.2525499999999994
245,246,1060.5380237460345,933.911310408097,7.19590898718129,15.583534568110485,-0.34957193631494077,242.25952705467404,29.306480850536296,76.0,22.61417411764706,0.0,0.04230470588235294,16.614048170767745,0.5382364022917685,1059.9918449920788,933.4608370460647,4.602890183450654,3.4562066450016573,0.4650172769324854,-1.4119755517543675,5.982421822394977,-2.52641287074951,0.0019776248860933977,-1.4924419183953612,6.003340196778612,-2.7179432847358664,0.0028760633750684527,3.0,GALAXY,0.0,22.63672,21.96278,20.81109,20.15892,19.7311,0.2942243,0.08955225,0.04238422,0.04041372,0.08255547,21.6917,20.88761,19.94732,19.47359,18.48794,0.2637262,0.08165853,0.0370588,0.03711407,0.08192681,23.651,20.96718,19.97296,19.49563,18.64423,3.226664,0.1735047,0.09260423,0.09573101,0.1834438,0.9450199999999995,1.07517,0.8637699999999988,0.6853299999999969,1.2431600000000032
202,203,854.5571644091107,211.084134537749,5.705739362934439,5.309306072058182,-0.21741726773440667,242.18443509728618,29.256053389457232,41.0,13.972006722689075,0.0,0.03333764705882353,17.136853035179367,0.06947974060146578,854.4552945577608,210.21514338825645,2.338055347208865,3.1305406693572877,-0.39798115761368535,0.6141783665104272,4.045739359525147,2.489190193217603,0.00457822625021617,0.5761285204860802,5.6753670865306,3.5587400186882188,0.0024370817642022768,3.0,GALAXY,0.0,23.21345,22.35375,21.5978,21.23328,20.71403,0.5050208,0.1245089,0.08066081,0.09632697,0.1893713,19.20651,20.80976,20.5152,20.16107,19.47508,0.2844103,0.1138853,0.07231911,0.08575509,0.2336128,20.51203,20.93253,20.51695,20.70425,19.99749,0.3260879,0.2666692,0.162743,0.4619758,0.7906554,4.00694,1.5439900000000009,1.0825999999999993,1.0722100000000019,1.2389500000000027
101,102,374.49999999914377,124.99999999978341,7.239848516369097,6.237009020660335,-0.013393443095741515,242.1293069045452,29.279816932792766,38.0,11.906489725490195,0.0,0.03297176470588235,17.310540646157285,0.13851664070613767,374.2173139295118,124.5826323032085,1.6552344279771205,2.380529992544325,0.12478199487668462,-0.4193556184842814,4.5854752773133765,-1.439376530362695,0.0025826416402179387,-0.43135967072634585,4.234280673976967,-1.484637151765186,0.0015736873361908025,3.0,GALAXY,0.0,23.35173,23.49545,22.0905,21.37526,21.05892,0.5532325,0.306693,0.1179015,0.1096614,0.2503632,19.14441,20.08553,22.0773,20.7897,19.86593,0.2241866,0.2068775,0.1238334,0.107223,0.2796685,22.4041,22.9421,21.60553,20.8986,20.57164,0.8058808,0.697031,0.6155279,0.4136037,0.7029912,4.207319999999999,3.409920000000003,0.013199999999997658,0.585560000000001,1.1929900000000018
47,48,174.73321809017864,1213.7783605494112,12.337722914436284,4.383956016556936,-0.008096316269820983,242.1906791797988,29.389164106901497,30.0,15.2968499869281,0.0,0.042610196078431375,17.03849498082233,0.6446705727661222,174.76624011951466,1213.3780103302563,1.8004559638466162,2.388215823099017,0.21710246146540157,-0.6939646497687846,3.2542457031590457,-3.098539923801448,0.0007956714196829755,-0.45041284890888555,4.819560058877468,-2.0663893394857658,0.0010704307247648964,3.0,GALAXY,0.0,25.06976,23.49816,22.31204,21.10077,21.17947,0.8866868,0.5646541,0.1904432,0.1211658,0.3269012,25.06169,22.73774,21.35775,19.70882,20.00739,1.906986,0.6122063,0.1719259,0.08618069,0.42294,27.27098,22.67188,21.38202,19.87464,20.6736,0.7957525,1.348129,0.2891091,0.2010152,1.102966,0.008070000000000022,0.7604199999999999,0.9542900000000003,1.3919500000000014,1.1720799999999976
249,250,1084.3280463591875,44.51200126618486,11.501888597426593,13.40613810694597,-0.4285665577037,242.19523965494963,29.22630116036194,128.0,14.091843992869878,0.0,0.03369921568627451,17.127580433562848,0.14204310699535094,1084.0373730537979,44.32482473055806,6.490153850754723,6.085960547236255,0.8061013602564344,1.291852216450574,8.054535948144885,3.006087435874146,0.007947054556207265,1.3777984015060576,8.635936459283126,3.1623429522422,0.006453584155536328,3.0,GALAXY,0.0,24.41422,22.71001,21.09766,20.11938,19.51771,0.9742014,0.1699396,0.05605309,0.03915269,0.06948158,21.91811,21.97542,20.15168,19.00901,18.36943,2.142201,0.2040462,0.04898784,0.04366056,0.06117475,20.5423,21.73157,20.10062,19.10135,18.50657,0.2920252,0.444599,0.1514596,0.1558588,0.1953445,2.4961100000000016,0.7345900000000007,0.9459800000000023,1.1103699999999996,1.1482799999999997
248,249,1072.929441221674,9.982882771630415,5.65781647632569,9.798239301737977,-0.0930787781716316,242.1914972166282,29.223993448187013,40.0,12.382059084967322,0.0,0.025166274509803924,17.268017819856798,0.4225680449218946,1072.5367955316574,9.722217727569218,2.173103468725458,2.4706010288777236,0.4368560216134938,-0.7321437415825564,4.146477927706295,-2.9656742458560066,0.003230530075192007,-0.41096117443222757,4.506518333835491,-2.4409352403449365,0.0008560273672229521,3.0,GALAXY,0.0,24.41422,22.71001,21.09766,20.11938,19.51771,0.9742014,0.1699396,0.05605309,0.03915269,0.06948158,21.91811,21.97542,20.15168,19.00901,18.36943,2.142201,0.2040462,0.04898784,0.04366056,0.06117475,20.5423,21.73157,20.10062,19.10135,18.50657,0.2920252,0.444599,0.1514596,0.1558588,0.1953445,2.4961100000000016,0.7345900000000007,0.9459800000000023,1.1103699999999996,1.1482799999999997
119,120,431.047467408383,418.1450068963892,10.201514796362442,13.483948564454316,-0.09235360378816615,242.15701021489986,29.302049546523094,114.0,9.682489146304677,0.0,0.07097764705882353,17.535032452922252,0.24343268237798343,430.61488893759366,417.76556643724183,8.621391262015095,4.019528221047949,0.38431485611363314,0.6373176555177698,6.717945113894784,2.532542317423374,0.0056055910580965415,1.1279105443055741,9.378176338248615,3.7895305146941793,0.006201037835839961,3.0,GALAXY,0.0,21.98951,22.21133,21.44364,21.32575,21.27329,0.1835315,0.110952,0.06776677,0.1048032,0.3009784,21.15833,21.52295,20.76802,20.77355,20.13043,0.2042078,0.1052218,0.06508526,0.1062884,0.3159454,21.54663,21.71033,21.02507,21.17975,20.10524,0.3418182,0.2084458,0.1714424,0.292056,0.3736943,0.8311799999999998,0.6883799999999987,0.6756199999999986,0.5521999999999991,1.1428599999999989
332,333,1374.060606060606,439.969696969697,9.479584971695552,8.821654189001958,-0.015804304540100858,242.25424249207907,29.242308500115797,66.0,15.33948705882353,0.0,0.028054901960784313,17.035472906581518,0.06940501980393288,1373.8470398998068,439.9682187462071,4.273259580368176,4.285070947691565,0.3718941956758499,1.1383956091632854,7.364727684763483,4.873348539264778,0.003511559285812194,0.7952125547217677,6.5413783858024495,4.000461984550837,0.0017393192123540797,3.0,GALAXY,0.0,22.59323,22.32861,21.53323,20.99703,20.88568,0.243697,0.1234574,0.07908574,0.07771746,0.221242,20.53734,21.67883,20.41719,20.09059,19.74629,0.2464888,0.1117217,0.07463324,0.07090538,0.196247,21.77806,22.92972,20.47806,20.32781,19.93218,0.6375316,0.9743189,0.09632783,0.1865742,0.4345865,2.055889999999998,0.6497799999999998,1.1160399999999981,0.9064399999999999,1.1393900000000023
314,315,1302.632588653859,176.5880590322606,8.868683659754867,12.85444270408685,-0.05996046182004405,242.2272576878083,29.223700480127775,91.0,14.072004322440087,0.0,0.03647137254901961,17.129110100375282,0.3100685993228457,1302.543124633743,176.25751691180702,5.389506916515529,3.824889146235364,0.39394150295993313,0.8548164649525024,6.427961858765437,2.188568333552007,0.002179785480401535,1.1553930037549578,7.105293312319019,2.653866471138179,0.005596463031754438,3.0,GALAXY,0.0,24.12893,22.34616,21.15837,20.44482,20.18594,0.9077098,0.1243813,0.05945951,0.04960082,0.1214395,20.67127,21.73984,20.57377,19.93281,19.05073,0.405453,0.1636286,0.07002661,0.04946997,0.1204318,22.3635,21.61028,20.48981,19.90862,19.4358,2.080857,0.3374414,0.1348952,0.12866,0.2680341,3.4576600000000006,0.6063200000000002,0.5846000000000018,0.5120100000000001,1.1352099999999972
