,ra,dec,type,type_name,type_label,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z
0,244.156263431993,23.2750328902147,3,GALAXY,0,22.77816,21.75302,21.33877,21.13233,20.60537,0.2332557,0.04435052,0.0504195,0.05342779,0.1428945,20.76523,19.71048,19.26066,18.88037,18.47164,0.2798516,0.02812979,0.03317254,0.03883918,0.1221665,20.66438,19.73285,19.25718,18.89475,18.55154,0.2613605,0.04627052,0.04532127,0.05613919,0.191163
1,244.156263432237,23.2750328904858,3,GALAXY,0,22.90612,21.75302,21.33877,21.13233,20.60537,0.2574363,0.04432258,0.05034121,0.05337831,0.1428945,20.36535,19.70472,19.25316,18.87438,18.41762,0.1562617,0.02810103,0.032254,0.03831859,0.1206469,20.59972,19.71493,19.23278,18.87565,18.54391,0.2480217,0.04657082,0.04433475,0.05542847,0.1914294
2,244.156409555674,23.2717530251095,3,GALAXY,0,24.35478,23.26192,22.95531,22.33093,22.13916,0.5959352,0.1416178,0.1567948,0.1425285,0.4473025,23.90486,23.19466,22.35629,22.08621,20.99373,1.050321,0.1991432,0.1562806,0.246716,0.4819798,24.48416,22.86614,22.41243,22.05572,22.73594,3.065846,0.393886,0.4352761,0.4966327,2.710075
3,244.157550974493,23.2734107562447,3,GALAXY,0,22.81863,23.88509,23.05515,23.22551,22.5626,0.2412567,0.2321066,0.1721722,0.2912205,0.52005,23.06295,23.28562,22.84291,22.85234,20.59793,0.3934726,0.2720883,0.2889146,0.3324989,1.326838,23.70514,23.44194,22.92723,23.39219,21.84944,0.982908,0.3597917,0.3787763,0.8313617,0.9877139
4,244.157738970951,23.2820428224547,3,GALAXY,0,25.40309,23.02285,23.00583,22.29313,21.65198,0.4678694,0.1377959,0.2034176,0.2093595,0.3492507,18.08147,21.83647,21.69787,21.27833,21.07789,2.089956,0.1773596,0.1982201,0.1667351,0.5906417,24.60973,21.80463,21.81966,21.44466,22.80923,3.761356,0.2110309,0.5789033,0.6189972,3.845973
5,244.158052910081,23.2814795590275,3,GALAXY,0,22.75166,22.53633,22.15799,21.73038,21.86899,0.2279473,0.07924598,0.1213521,0.08751306,0.3805932,20.80428,20.97025,20.4123,20.13112,20.56409,0.1896343,0.06265517,0.05806126,0.06332702,0.3766969,21.28177,21.09858,20.52338,20.33017,21.44037,0.4268349,0.1469571,0.08997058,0.1938534,2.317239
6,244.158068585417,23.2814426016123,3,GALAXY,0,22.76228,22.77859,22.27038,21.81469,22.35766,0.229847,0.1161999,0.125925,0.1049036,0.510133,20.93467,21.99632,20.9537,20.68601,22.37984,0.1971098,0.1316121,0.0752731,0.08327812,0.6217462,21.38172,21.9707,21.09027,20.78121,24.45058,0.3432214,0.296347,0.2036746,0.2464848,1.483136
7,244.162402034066,23.2838957867217,3,GALAXY,0,22.8936,21.66778,21.1802,20.97053,20.72948,0.2547722,0.04190544,0.04662223,0.04725698,0.1579373,22.52725,21.46017,20.74434,20.57403,19.9051,0.2573363,0.05116908,0.04724201,0.04540973,0.1616458,24.36874,21.43825,20.7107,20.61152,19.94247,2.128984,0.09350185,0.08049534,0.1122247,0.349299
8,244.164499140458,23.2786024620232,3,GALAXY,0,24.72689,24.26963,23.5864,22.597,23.02388,0.6039151,0.2928521,0.2534083,0.1774183,0.5223692,25.9596,23.91798,23.13603,21.98306,22.877,2.659027,0.3590044,0.4603396,0.2827804,0.795284,23.8537,23.45742,23.23154,22.45187,23.2478,2.288584,0.763434,1.020619,0.8265939,2.591033
9,244.16516301806,23.2730283095035,6,STAR,1,22.88168,21.45209,20.78985,20.49833,20.14501,0.5502591,0.03641833,0.0400186,0.03417528,0.09736948,22.96892,21.44226,20.8216,20.51088,20.1919,0.2940019,0.03731043,0.03097138,0.03836387,0.1161087,24.028,21.53753,20.9142,20.59358,20.41471,0.9775431,0.0559658,0.05182148,0.06002965,0.2275887
10,244.16629678509,23.2935269635199,3,GALAXY,0,25.32947,22.61379,21.03003,20.48759,20.14909,0.4885505,0.08451466,0.04372308,0.03603609,0.09737743,25.52839,22.26558,20.62218,20.10401,19.81346,0.4671008,0.09665544,0.03821226,0.03099862,0.09887413,26.57013,22.05464,20.61598,20.21584,20.09812,0.7495852,0.1854792,0.07142264,0.0908687,0.3351066
11,244.166432332862,23.2776347111667,6,STAR,1,20.92598,19.16074,18.44164,18.16046,18.01464,0.0595542,0.01666323,0.0305204,0.01656177,0.02623315,20.92999,19.16476,18.45441,18.15726,17.99695,0.0643933,0.009604868,0.008347979,0.008506061,0.02030636,21.09416,19.23116,18.51742,18.2363,18.06807,0.09605177,0.009638846,0.007995357,0.008789466,0.02954379
12,244.166432332862,23.2776347111667,6,STAR,1,20.92598,19.16074,18.44164,18.16046,18.01464,0.0595542,0.01666323,0.03054281,0.01656177,0.02623315,20.93,19.16483,18.4544,18.15835,17.99696,0.06439371,0.009604847,0.008347973,0.008506213,0.02030636,21.09415,19.23118,18.51742,18.23631,18.06807,0.09604981,0.009637279,0.007995141,0.008788737,0.02954372
13,244.166442677907,23.2776328926673,6,STAR,1,20.92774,19.16111,18.44229,18.16089,18.02401,0.0594993,0.01666037,0.03052,0.01656201,0.02628109,20.88592,19.16343,18.45219,18.15689,17.98973,0.06377141,0.009598494,0.008335255,0.008507374,0.0247969,21.02777,19.22969,18.51244,18.23617,18.06066,0.09083324,0.009604074,0.007971039,0.008795814,0.029322
14,244.166841109602,23.2845821466492,6,STAR,1,23.68982,21.98779,21.3428,21.25174,20.97532,0.4518652,0.1123125,0.1037804,0.1588865,0.2805243,23.63785,22.0377,21.36094,21.17781,20.87886,1.254982,0.05818886,0.05027391,0.08232734,0.2877203,23.92636,22.31128,21.51651,21.44001,21.23783,0.8266799,0.5886565,0.6411312,0.695191,0.890085
15,244.16751120696,23.2874017300104,3,GALAXY,0,21.81442,21.10178,20.6943,20.49408,20.37422,0.1105049,0.02984213,0.0388647,0.03409025,0.117381,21.65674,20.63832,20.08458,19.86578,19.87411,0.1591136,0.02541902,0.02451766,0.03141057,0.1150305,21.62344,20.65945,20.11284,19.93174,19.9422,0.2682722,0.04742181,0.04607316,0.06169666,0.2818182
16,244.167819667484,23.2835222780616,3,GALAXY,0,22.05972,19.97864,18.97937,18.53226,18.09702,0.1338195,0.2695948,0.1733284,0.1219038,0.09301551,20.37199,18.79442,17.82802,17.34655,17.07532,0.1436913,0.01084547,0.007291685,0.007021861,0.01717328,20.73708,18.916,17.88641,17.4119,17.1165,0.197116,0.5768314,0.4070929,0.2784949,0.2281881
17,244.167829992674,23.2835204783151,3,GALAXY,0,22.06384,19.97563,18.98007,18.53273,18.09652,0.4167669,0.1221994,0.06198313,0.0171977,0.04761547,19.82672,18.71474,17.76489,17.33344,16.9937,0.108032,0.01052367,0.007108808,0.006904836,0.01692433,20.22598,18.78148,17.77837,17.35967,17.03077,0.5296555,0.2835198,0.141868,0.01606643,0.119262
18,244.168477019988,23.2976567859587,6,STAR,1,25.74758,24.65015,24.01919,22.50019,21.20666,0.3682881,0.3045086,0.3347665,0.1641236,0.2335847,25.77262,24.315,23.91616,22.41138,21.02397,0.4398658,0.9241056,0.6465458,0.2169753,0.2653764,25.60969,24.43173,24.76401,22.85624,21.98751,0.7808926,0.5880894,0.929506,0.4645973,0.8127595
19,244.168783582864,23.2744866789371,3,GALAXY,0,23.57722,23.13106,22.6487,21.88132,22.35691,0.4182291,0.1272885,0.1227107,0.09762768,0.4887277,22.71966,22.75978,22.06903,21.48276,21.59565,0.4619448,0.1295319,0.1325866,0.1028176,0.5206621,25.12308,22.76152,22.3357,21.31022,21.79981,2.015304,0.2689107,0.3481067,0.1947684,1.231873
20,244.168879985788,23.2820192935684,6,STAR,1,18.49716,17.34892,16.89604,16.72471,16.65143,0.02036305,0.01498697,0.03003816,0.01561799,0.0207425,18.49656,17.34627,16.90826,16.71747,16.63845,0.01609296,0.005383029,0.005701199,0.005762839,0.009605467,18.56339,17.41081,16.96629,16.79451,16.72614,0.01607758,0.003892012,0.003838595,0.004159217,0.01090482
21,244.168880400325,23.28201947983,6,STAR,1,18.49347,17.34629,16.89135,16.72071,16.64377,0.02033944,0.01500646,0.03002913,0.01559765,0.02066084,18.48544,17.33699,16.89407,16.70273,16.62127,0.01564997,0.005351514,0.005648724,0.005711518,0.009497989,18.2584,17.05536,16.4842,16.20398,16.05462,0.1289219,0.09538432,0.1013246,0.1228247,0.09272017
22,244.16889083123,23.2820177191105,6,STAR,1,18.49439,17.34629,16.89139,16.72102,16.64298,0.02034,0.01498116,0.03002908,0.0155977,0.02065641,18.47402,17.33695,16.89297,16.70241,16.61907,0.01556615,0.005350882,0.00564378,0.005711453,0.009486145,18.26153,17.04838,16.50204,16.24413,16.04121,0.06422609,0.01706214,0.04511745,0.01253002,0.04063945
23,244.168890836171,23.2820177122519,6,STAR,1,18.49522,17.34644,16.89156,16.72102,16.64329,0.02049741,0.01501287,0.03005407,0.0155977,0.02083543,18.48153,17.33971,16.89623,16.70333,16.62128,0.01564862,0.005367116,0.00566296,0.005715903,0.009512069,18.54371,17.40204,16.95055,16.77795,16.69736,0.01663353,0.004155755,0.004401159,0.003844554,0.01176136
24,244.169265988006,23.2843426868005,6,STAR,1,24.13534,23.7217,24.47313,24.27639,22.63113,0.5627249,0.5320803,0.3655534,0.5414662,0.5551456,23.05794,23.85029,23.9322,21.6157,22.62022,2.286694,0.4241816,1.667539,2.064255,2.593081,23.61479,23.82273,25.24384,22.69616,22.43966,1.989519,1.084501,2.33351,1.216519,2.777576
25,244.170437343139,23.2836394949044,6,STAR,1,24.3745,23.53064,24.43947,24.23212,23.98425,0.5970398,0.3985226,1.276998,0.4524374,0.3230882,24.28893,23.78842,22.60336,24.34174,23.87549,1.437523,0.2453121,1.493868,1.157074,0.5900839,25.07192,24.81281,24.04818,25.16734,21.27259,2.687381,1.776253,1.829469,1.919623,1.263898
26,244.171337690468,23.2653588257917,6,STAR,1,24.21179,23.90601,22.53595,21.55365,20.85856,0.5754731,0.2312922,0.11241,0.07459338,0.1767314,23.37227,23.86784,22.3957,21.53718,20.63384,0.8982442,0.2432413,0.1700901,0.08213984,0.2125764,24.22408,26.01417,22.30962,21.75254,20.50257,1.763052,0.9107559,0.2918231,0.2944612,0.4076727
